element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,cuisine,name,opening_hours,phone,toilets:wheelchair,website,wheelchair,geometry,contact:phone,brewery,contact:email,contact:fax,contact:website,diet:vegetarian,level,name:zh,survey:date,wheelchair:description,indoor_seating,outdoor_seating,biergarten,brewery:Weizen,operator,smoking,check_date,payment:mastercard,payment:visa,capacity,changing_table,check_date:opening_hours,diet:vegan,highchair,fax,source,website:menu,wikidata,wikipedia,brewery:weizen,changing_table:fee,changing_table:location,toilets,email,image,start_date,contact:facebook,contact:instagram,opening_hours:kitchen,brand,brand:wikidata,internet_access,internet_access:fee,internet_access:ssid,delivery,takeaway,access:covid19,takeaway:covid19,diet:halal,diet:kosher,opening_hours:signed,name:de,name:ja,toilets:access,contact:mobile,outdoor_area,payment:electronic_purses,microbrewery,addr:suburb,opening_hours:covid19,note,check_date:diet:vegetarian,wheelchair:description:de,brand:wikipedia,drive_through,diet:pescetarian,old_name,type,bar,diet:meat,cocktails,alt_name,payment:credit_cards,reservation,delivery:covid19,drive_through:covid19,delivery:partner,access,payment:cash,payment:cryptocurrencies,payment:debit_cards,tourism,beer_garden,name:bar,air_conditioning,sport,fixme,operator:type,name:fr,shop,poi,mapillary,smoking:outside,wifi,payment:american_express,payment:girocard,currency:XBT,payment:lightning,payment:cards,layer,addr:state,mobile,description,leisure,was:cuisine,name:en,organic,reusable_packaging:offer,addr:housename,capacity:outdoors,new_name,check_date:currency:XBT,payment:lightning_contactless,payment:onchain,dog,payment:sodexo,surveillance,stars,payment:maestro,payment:visa_debit,diet:raw,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date:website,breakfast,opening_hours:url,gay,lgbtq,alt_website,brewery:pils,currency:BCH,payment:jcb,vegetarian,name:ko,name:ko-Latn,terrace,payment:rea,disused:name,payment:apple_pay,payment:diners_club,payment:discover,payment:google_pay,payment:unionpay,diet:fish,diet:seafood,reservation:website,ref:vatin,brewery:indian,canoe:service,ref,diet:non-vegetarian,loc_name,name:it,contact:whatsapp,postal_code,source:name,contact:phone_1,restaurant,beer_brand,drink:coffee,description:covid19,self_service,kids_area,kids_area:indoor,kids_area:outdoor,seats,note:laxbar,facebook,alcohol,cuisine:sushi,blind:description:de,description:de,comment,note:de,drink:afri-cola,entrance,not:brand:wikidata,payment:contactless,old_cuisine,payment:v_pay,name:-2020,dance:teaching,payment:coins,payment:notes,old_amenity,ice_cream,name:bg,ice_cream:type,food,short_name,owner,internet_access:type,aed:note,aed:note:en,emergency,indoor,drink:wine,changing_table:access,designation,diet:gluten_free,kitchen_hours,brewery:Weizenbier,branch,opening_hours:takeaway,wheelchair:step_height,payment:bitcoin,cuisine:de,delivery_hours,contact:tiktok,name_1,parking,craft,contact:tripadvisor,diet:dairy_free,name:ar,old_name_1,diet:lactose_free,contact:twitter,diet:healthy,payment:konzernausweis,handwashing:creme,handwashing:soap,toilets:disposal,toilets:hands_drying,toilets:handwashing,toilets:paper_supplied,toilets:wheelchair:description,lunch,last_checked,was:name,origin,gambling,old_website,drink:soft_drink,drink:water,diet:organic,language:menu:de,language:menu:en,diet:mediterranean,payment:legic,payment:bancomat,payment:paypal,diet:chicken,disabled,nodes,building,building:levels,building:material,roof:colour,roof:shape,building:colour,height,roof,architect,architect:wikidata,building:architecture,heritage,heritage:operator,heritage:ref,name:ru,wikimedia_commons,note:alt_name,roof:levels,building:part,BLfD:criteria,ref:BLfD,service_times,currency:EUR,currency:others,brewery:urtyp,brewery:weisbier,historic,lit,contact:housename,name:disused,roof:height,roof:angle,roof:material,capacity:biergarten,capacity:pub,roof:orientation,disused:shop,diet:local,room,alternate,dogs
node,1787759708,,,,,,restaurant,,Arnulf's,,,,,,POINT (11.523122 48.1492184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1788352953,München,DE,9,80796,Belgradstraße,restaurant,,Schwabinger Gustl,Mo-Th 16:00-23:00; Fr-Sa 16:00-24:00; Su off,,,,,POINT (11.5746672 48.1614317),+49 89 3065 8490,Augustiner Bräu München,,,https://schwabing-west.com/,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,https://instagram.com/schwabingergustl/,-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1788814868,München,DE,42,80802,Leopoldstraße,restaurant,asian;chinese,yā | The Mandarin Room,"Mo-Th 18:00-23:00, Fr 18:00-00:00; Sa-Su 11:00-14:30, 18:00-00:00",+49 89 38808686,,https://ya-restaurant.de/,no,POINT (11.5848039 48.1568321),,,,,,yes,,,,Innen Kellerlokal mit Treppe.- Hinweis: Freiterrasse für geübte Aktiv-Rollis oder mit Begleitung wohl machbar.- Kein Rolli-WC,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,info@ya-restaurant.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1793502377,München,DE,1,81539,Rotwandstraße,restaurant,greek;italian,BIAZZA eat & greek restaurant bar,,+49 89 69979910,,https://www.biazza-giesing.de,yes,POINT (11.5876185 48.1150894),,,,,,yes,,,,,,,,,,,2022-11-19,,,,,2022-11-19,no,,,,,,,,,,,info@biazza-giesing.de,,,,,,,,,,,,,,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1794930269,,,,,,restaurant,,Mystikon,"Mo-Sa 17:00-01:00, Su 11:30-01:00",,,,,POINT (11.5843987 48.1127482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1795603251,,,9,81675,Neherstraße,restaurant,italian,La Cucina Trattoria,Su-Sa 12:00-00:00,,,https://www.lacucina-trattoria.com/,limited,POINT (11.6025933 48.1397059),,,,,,yes,,,,,,yes,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1795624772,,,10,81679,Geibelstraße,restaurant,international,Dalmatiner Grill,"Su 11:00-22:00; Mo-Fr 11:00-14:30, 17:30-23:00; Sa 11:00-23:00",,,http://www.dalmatiner-grill.de/,no,POINT (11.6035889 48.1413814),,,,,,,,,,,,,,,,,,,,,,,,,,visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1804145207,München,,31,80333,Oskar-von-Miller-Ring,restaurant,,Briciole,,,,,,POINT (11.5763359 48.1459224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/pages/Briciole/334951956612964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1810271037,München,,9,81543,Candidplatz,restaurant,mediterranean,Restaurant Matiz - Küche des Südens,"Mo-Fr 00:00-01:00, 11:00-24:00, Sa 00:00-01:00, 17:00-24:00, Su,PH 00:00-01:00,10:00-15:00, 17:00-24:00",,,,,POINT (11.5707629 48.1113156),+49 89 62230666,,,,https://matiz-munich.com/,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,https://www.facebook.com/matizmunich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sonn- u. feiertags Brunch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813634310,München,DE,13,80337,Lindwurmstraße,restaurant,italian,Mixto,Mo-Sa 17:30-22:30,,,https://mixto-cucina.de,limited,POINT (11.564288 48.1320916),,,,,,yes,,,,"Toilette nur über steile Treppe erreichbar, nicht für Rollstuhlfahrer geeignet. Aber über das Carat Hotel nebenan ist eine Behindertentoilette erreichbar.",yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813634339,München,,15,80634,Volkartstraße,restaurant,spanish,Volk art - BAR DE TAPAS,"Mo,Sa 17:00-24:00; Tu-Fr 11:30-15:00,17:00-24:00",,,,no,POINT (11.5338716 48.1551241),+49 89 21969883,,,,https://volk-art.com/,,,,,,,,,,Volkart Gastronomie GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813634386,München,DE,23,81675,Prinzregentenplatz,restaurant,indian,Kerala,"Mo-Su 11:30-14:30, 17:30-23:00",+49 89 41200548,,http://kerala-restaurant.de/,no,POINT (11.6075662 48.1392849),,,,,,yes,-1,,,,,no,,,,no,,,,,,,yes,,,,,,,,,,,kontakt@kerala-restaurant.de,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,Colombo,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813634986,München,,38,,Dachauer Straße,restaurant,italian,Coccinella,"Mo-Fr 11:30-14:30,17:30-22:30; Sa 17:30-22:30; Su,PH off",,,https://www.pizzeria-coccinella.de/,no,POINT (11.5595453 48.1456789),+49 89 59943990,,,,,,,,,,,,,,,outside,,,,,,2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813636677,,,,,,restaurant,italian,Isardoro Il Restorante,"Mo-Fr 11:30-23:00; Sa ,PH 18:00-23:00; Su off",+49 89 4107 3153,,https://www.isardoro.de/,yes,POINT (11.6000049 48.1403049),,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813637017,München,,5,81675,Ismaninger Straße,restaurant,burger,Burger House,"Mo-Th 11:30-14:30,17:00-22:00; Fr 11:30-22:00; Sa 12:00-22:00; Su 13:00-22:00",+49 89 92586552,no,https://theburgerhouse.com/,limited,POINT (11.5978632 48.1363521),,Tegernseer,,,,yes,0,,,,,yes,,,Burger House GmbH,outside,2023-06-18,,,,,,,,,,,,,,,,yes,info@theburgerhouse.com,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE296382358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813637031,München,DE,5,80469,Rumfordstraße,restaurant,indian,Bindaas,"Mo-Fr 11:30-14:30,17:30-23:00; Sa 12:00-23:00; Su 17:30-23:00",,,,yes,POINT (11.5760063 48.1332915),+49 89 82030032,,info@bindaas.de,,https://bindaas.de/,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kochspielhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813638199,München,,,80798,Augustenstraße,restaurant,greek,Ionion,Mo-Fr 10:00-16:00; Sa 10:00-17:00,+49 89 5234552,,,limited,POINT (11.5647237 48.1516905),,,,,,,0,,,,yes,yes,,,,,2023-05-17,,,16,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813638872,München,DE,4,80469,Utzschneiderstraße,restaurant,,Osteria Veneta,Mo-Sa 18:00+,+49 89 2602 2093,,,no,POINT (11.5752585 48.1340979),,,,,,yes,,,,,,,,,,,,,,,,2022-12-31,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813639896,München,DE,6,80469,Corneliusstraße,restaurant,turkish,Lezizel,"Mo-Fr 11:00-22:00; Sa 12:00-23:00, Su 14:00-20:00",+49 89 76703733,no,https://lezizel.de/,no,POINT (11.574705 48.132468),,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@lezizel.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813641337,,,5,80634,Wendl-Dietrich-Straße,restaurant,bavarian,Ayinger am Rotkreuzplatz,Tu-Su 11:30-23:00,+498995875091,,https://ayinger-am-rotkreuzplatz.de,limited,POINT (11.5315049 48.1524828),,Ayinger,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,Q41210392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813648074,München,DE,16,80469,Corneliusstraße,restaurant,,Gärtnerplatz Alm,"Tu-Th 18:00-23:00; Fr,Sa 18:00-01:00",+49 89 41 220 400,,https://gärtnerplatzalm.com,limited,POINT (11.5765184 48.1312203),,,,,,,,,,,,,,,,,,,,,,,,,,,https://xn--grtnerplatzalm-5hb.com/wp-content/uploads/2022/08/speisekarte_08_2022.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813648411,München,DE,11,80469,Baaderstraße,restaurant,indian,Ganga,Mo-Fr 11:30-14:30; Mo-Su 17:30-24:00,+49 89 2016465,,https://www.gangarestaurant.de/,no,POINT (11.579943 48.1318957),,Kulmbacher,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813648589,München,,7,81671,Haager Straße,restaurant,turkish,Palet Restaurant Grill & Bar,"Mo off; Tu 11:00-15:00; We,Th 11:00-22:00; Fr 16:00-02:00, Sa 17:00-03:00, Su 10:30-22:00",+49 89 12590167,,,limited,POINT (11.6087145 48.1267199),,,,,,yes,0,,,,,yes,,,R & P GmbH,,,,,,,,,,,,,,,,,,,paletrestaurant@outlook.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813648595,München,DE,12,80469,Hans-Sachs-Straße,restaurant,italian;italian_pizza,Pepe Nero,"Mo-Th 11:30-15:00, 17:30-23:00; Fr 11:30-15:00, 17:30-00:00; Sa 11:30-00:00; Su 11:30-23:00",+498924231613,,https://www.pepe-nero.de/glockenbach/,limited,POINT (11.5696991 48.1298569),,,,,,,,,,WC nur über Stufen im UG erreichbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813648597,,,29,80333,Theresienstraße,restaurant,steak_house,Theresa Grill,Mo-Fr 12:00-01:00; Sa-Su 10:00-01:00,+49 89 28803301,,https://www.theresa-restaurant.com/home/,no,POINT (11.5754646 48.1478487),,,,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813648633,München,,3,,Nymphenburger Straße,restaurant,,Stiglerie,Mo-Fr 11:30-14:30; Mo-Fr 18:00-23:00; Sa 18:00-01:00,,,https://www.stiglerie.de/,yes,POINT (11.557725 48.1474928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813648839,München,,136,81675,Ismaninger Straße,restaurant,sushi;vietnamese,GOBI Sushi Bar,"Mo-Fr 11:30–15:00, 18:00–22:30 & Sa 18:00-22:30",+49 89 94467300,,,limited,POINT (11.6060883 48.1485901),,,,,,yes,,,,,,,,,,,2023-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813648882,München,,16,81667,Wörthstraße,restaurant,italian;pizza;pasta,L'angolino,Tu-Fr 10:00-20:00; Sa 10:00-16:00,+49 89 484499,,https://www.langolino.de/,yes,POINT (11.5994085 48.1306501),,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
