element_type,osmid,geometry,addr:country,amenity,name,religion,toilets:wheelchair,wheelchair,wikidata,wikipedia,denomination,service_times,addr:city,addr:housenumber,addr:postcode,addr:street,check_date,wikimedia_commons,website,image,opening_hours,note,contact:website,phone,start_date,deanery,diocese,parish,addr:suburb,building,heritage,heritage:operator,ref:BLfD,alt_name,name:de,name:tr,fixme,email,level,opening_hours:covid19,polling_station,name:ar,operator,source,artwork_type,description,tourism,height,historic,fax,name:ro,name:en,contact:email,contact:phone,lastcheck,wheelchair:description,name:pt,short_name,contact:facebook,artist_name,name:bs,air_conditioning,inscription,internet_access,service_times:url,source_ref,baby_feeding,name:hr,nodes,building:architecture,building:colour,heritage:ref,name:es,name:zh,architect,architect:wikidata,building:levels,building:part,roof:shape,layer,roof:colour,url,scouts:group,scouts:organisation,scouts:website,BLfD:criteria,loc_name,roof:levels,name:ja,name:pl,name:ru,official_name,roof:material,type,roof:height,building:material,contact:fax,operator:type,capacity,old_name,source:height,maxheight,colour,addr:housename,place_of_worship,club,est_height,building:shape,building:year,name:bar,name:el,official_name:de,official_name:ru,official_name:es,designation,indoor,ways
way,77649044,"POLYGON ((11.5878303 48.1403221, 11.5878472 48.1403122, 11.5878584 48.1402996, 11.5878661 48.1402776, 11.5877887 48.1402506, 11.5877567 48.1402725, 11.5877404 48.1402694, 11.5877406 48.14026, 11.5877378 48.1402542, 11.5877296 48.1402489, 11.5876882 48.1402419, 11.5876852 48.1402508, 11.5876748 48.1402492, 11.5876668 48.1402349, 11.5876578 48.1402276, 11.5876441 48.1402225, 11.5876275 48.1402204, 11.5876115 48.1402219, 11.5875971 48.1402261, 11.5875829 48.1402347, 11.5875479 48.1402298, 11.5875377 48.1402627, 11.587351 48.1402368, 11.5872762 48.1402264, 11.5871818 48.1402133, 11.5871214 48.1402049, 11.5871281 48.1401812, 11.5870934 48.1401762, 11.587076 48.1401544, 11.587037 48.1401497, 11.5870095 48.1401642, 11.5869769 48.1401595, 11.5869551 48.1402414, 11.5868742 48.1403744, 11.5869139 48.1403895, 11.5869074 48.1404064, 11.5869415 48.1404114, 11.5869501 48.1404269, 11.5869908 48.1404324, 11.5870118 48.1404218, 11.5870551 48.1404282, 11.5870619 48.140405, 11.5874772 48.1404629, 11.5874679 48.1404923, 11.5874968 48.1404964, 11.587503 48.1405096, 11.5875142 48.1405195, 11.5875288 48.1405259, 11.5875432 48.1405285, 11.5875587 48.1405275, 11.587571 48.140524, 11.5875801 48.1405193, 11.5875919 48.1405094, 11.5876331 48.1405157, 11.5876499 48.1405115, 11.5876655 48.1405041, 11.5876748 48.1404966, 11.5876837 48.1404855, 11.5877062 48.1404876, 11.5877253 48.1404879, 11.5877493 48.1404867, 11.5877726 48.1404823, 11.5877907 48.1404773, 11.5878079 48.140471, 11.5878237 48.1404613, 11.5878393 48.1404499, 11.5878505 48.1404378, 11.5878597 48.1404236, 11.5878664 48.1404091, 11.5878697 48.14039, 11.5878687 48.1403766, 11.5878636 48.1403602, 11.5878554 48.1403472, 11.5878457 48.140335, 11.5878303 48.1403221))",DE,place_of_worship,Sankt-Anna-Pfarrkirche,christian,,yes,Q318804,de:St. Anna im Lehel,catholic,,München,5,80538,Sankt-Anna-Platz,,Category:St. Anna im Lehel,https://www.erzbistum-muenchen.de/pfarrei/st-anna-muenchen,,,,,+49 89 211260,1892,,Erzbistum München und Freising,,,church,4,BLfD,,,,,,st-anna.muenchen@ebmuc.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[913565894, 913565672, 913565738, 913565808, 913565865, 913565822, 913565884, 913565945, 913565722, 913565795, 913565851, 913565913, 913565692, 913565880, 913565937, 913565710, 913565783, 913565841, 913565909, 913565921, 913565883, 913565944, 9426570448, 914221650, 9193215528, 913565669, 913565733, 913565805, 913565862, 913565756, 913565780, 913565706, 913565929, 913565870, 913565743, 913565675, 913565890, 913565668, 913565732, 913565804, 913565861, 913565919, 913565848, 913565788, 913565719, 913565782, 913565709, 913565934, 913565760, 913565691, 913565912, 913565850, 913565793, 913565721, 913565772, 913565699, 913565757, 913565688, 913565833, 913565767, 913565696, 913565817, 913565751, 913565679, 913565904, 913565835, 913565773, 913565701, 913565924, 913565933, 913565873, 913565814, 913565746, 913565677, 913565894]",neo-romanesque,,D-1-62-000-6059,,,Gabriel von Seidl,Q86955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,77907154,"POLYGON ((11.4583402 48.1460739, 11.4583233 48.1459723, 11.457956 48.1459996, 11.4579622 48.1460368, 11.4579644 48.1460502, 11.4579666 48.1460635, 11.4579729 48.1461011, 11.4583402 48.1460739))",,place_of_worship,Maria Rosenkranzkönigin,christian,,yes,Q1896270,de:Maria Rosenkranzkönigin (Pasing),roman_catholic,,,,,,,File:Maria Rosenkranzkönigin in Pasing -02.jpg,,,,,,,1890..1893,,,,,church,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,"[330796359, 915621574, 915621685, 2338452713, 8696572886, 2338452717, 915621719, 330796359]",,yellow,,,,A. Biersack,,3,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,79083907,"POLYGON ((11.5323312 48.1657502, 11.5324017 48.1657517, 11.5324161 48.1657486, 11.532427 48.1657409, 11.5324313 48.1657308, 11.532428 48.1657206, 11.5324181 48.1657127, 11.5324036 48.1657086, 11.5323785 48.1657081, 11.5323788 48.1656991, 11.532334 48.1656979, 11.5323381 48.1656206, 11.5323413 48.1655612, 11.5323442 48.1655057, 11.5319991 48.1654975, 11.5319946 48.1655717, 11.531968 48.1655754, 11.5319441 48.1655842, 11.5319251 48.1655974, 11.5319125 48.1656136, 11.5319076 48.1656314, 11.5319108 48.1656494, 11.5319216 48.1656663, 11.531939 48.1656802, 11.5319619 48.16569, 11.531988 48.1656951, 11.5319845 48.1657706, 11.5323297 48.1657788, 11.5323312 48.1657502))",DE,place_of_worship,Sankt Laurentius,christian,,limited,Q1715322,de:St. Laurentius (München),catholic,,München,54,80637,Nürnberger Straße,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1731953008, 1731953009, 1731953007, 1731953003, 1731952998, 1731952994, 1731952990, 1731952985, 1731952982, 1731952950, 1731952948, 924178703, 924178730, 924178702, 924178728, 1731952890, 1731952894, 1731952897, 1731952932, 1731952934, 1731952936, 1731952938, 1731952940, 1731952942, 1731952943, 1731952945, 924178711, 924178706, 1731953008]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,79083910,"POLYGON ((11.5326374 48.165717, 11.5326404 48.1655677, 11.5326171 48.1655675, 11.5325391 48.1655668, 11.5325142 48.1655665, 11.5325131 48.1656249, 11.5325112 48.1657159, 11.5326374 48.165717))",,place_of_worship,Philipp-Neri-Kapelle,christian,,,,,catholic,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[924178726, 924178716, 924178717, 924178722, 924178720, 924178719, 924178721, 924178726]",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,79345662,"POLYGON ((11.5207587 48.1133495, 11.5209753 48.1133506, 11.5209776 48.1132277, 11.520947 48.1132271, 11.5208895 48.1132266, 11.5207602 48.1132261, 11.5207605 48.1132573, 11.5207301 48.1132614, 11.5207115 48.1132795, 11.5207104 48.1132986, 11.5207262 48.113317, 11.5207577 48.1133231, 11.5207587 48.1133495))",,place_of_worship,Patrona Bavariae,christian,,yes,,,roman_catholic,"Su 07:30+,09:30+, Mo 06:50+, Tu 06:50+,18:00+, We 06:50+,18:00+, Th 06:50+,19:00+, Fr 18:00+, Sa 08:00+",München,100,81369,Johann-Clanze-Straße,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[926558286, 926558288, 926558293, 2334010285, 2334010284, 926558296, 2334010288, 2334010289, 2334010290, 2334010291, 2334010292, 2334010293, 926558286]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,81604027,"POLYGON ((11.4575021 48.1431668, 11.4573524 48.1432106, 11.4573777 48.1432492, 11.4573335 48.1432622, 11.4573792 48.1433317, 11.4574202 48.1433197, 11.4574275 48.1433308, 11.4575805 48.1432861, 11.4575021 48.1431668))",DE,place_of_worship,Haci-Bayram-Moschee,muslim,,,,,,,München,18a,81241,Planegger Straße,,,,,,,https://www.pasingermoschee.de/HACI_BAYRAM_MOSCHEE_MUNCHEN/HOME.html,,,,,,,mosque,,,,Pasinger Moschee,Haci-Bayram-Moschee,Ditib Haci Bayram Camii,,,,,,,DITIM,,,,,,,,,,,,,,,,,,,,,,,,,,"[950973999, 950973856, 3901183059, 3901183058, 3901183057, 1426551276, 950973816, 269698997, 950973999]",,yellow,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,83892492,"POLYGON ((11.5694827 48.137387, 11.5694304 48.1372832, 11.5694081 48.1372388, 11.5692551 48.1372731, 11.5690503 48.1373189, 11.5690888 48.1373955, 11.5691248 48.1374672, 11.5694827 48.137387))",DE,place_of_worship,Damenstiftskirche St. Anna,christian,,limited,Q318800,de:Damenstiftskirche (München),roman_catholic,,München,1,80331,Damenstiftstraße,,,,,,,,,1735,Dekanat München-Innenstadt,Erzbistum München und Freising,,,church,4,BLfD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[976491473, 1080583037, 976491474, 1080582824, 976491475, 1134313618, 976491476, 976491473]",baroque,,D-1-62-000-1214,,,Johann Baptist Gunetzrhainer,Q1692535,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,84303369,"POLYGON ((11.5291667 48.137448, 11.5292469 48.1374616, 11.529237 48.1375186, 11.5292204 48.137578, 11.5290771 48.1375697, 11.5290864 48.1375457, 11.5290956 48.1375216, 11.5289808 48.1374998, 11.5288813 48.1374809, 11.5288865 48.1374697, 11.5289159 48.1374057, 11.5288917 48.1373997, 11.5289981 48.1371389, 11.5289668 48.1371283, 11.5289571 48.1371191, 11.5289517 48.1371046, 11.5289546 48.1370916, 11.5289657 48.1370792, 11.5289812 48.1370714, 11.5289974 48.137069, 11.529018 48.1370686, 11.5290852 48.1370811, 11.5291103 48.1370283, 11.5291233 48.1370177, 11.529137 48.137011, 11.5291469 48.1370077, 11.5291676 48.1370044, 11.5291955 48.1370061, 11.5292174 48.1370128, 11.52923 48.13702, 11.5292452 48.1370356, 11.5292508 48.1370535, 11.5293295 48.1370663, 11.5293799 48.1370745, 11.529341 48.1371751, 11.529282 48.1371672, 11.5291667 48.137448))",,place_of_worship,Maria Heimsuchung,christian,,,Q1257759,de:Maria Heimsuchung (München),catholic,"Sa 19:00 Uhr Deutsch, So 11:00 Uhr Spanisch",,,,,,Category:Mariä Heimsuchung (Munich),https://www.erzbistum-muenchen.de/pfarrei/pv-westend/maria-heimsuchung/104607,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1193993379, 1193993392, 2430412856, 980955849, 2441418758, 1193993432, 1193993274, 9384391739, 980331059, 5241913974, 1193993358, 1193993427, 1193993273, 1193993387, 1193993320, 1193993324, 1193993403, 1193993456, 1193993452, 1193993281, 1193993437, 1193993256, 980331023, 309917442, 980331051, 1193993344, 980331056, 1193993406, 980331066, 1193993441, 980331087, 980331044, 5241913973, 980331052, 980331063, 980331079, 1193993379]",,,,,,,,,,gabled,,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86022858,"POLYGON ((11.5658363 48.162388, 11.5658188 48.1625607, 11.5659798 48.1625998, 11.5661622 48.1625768, 11.5661775 48.1624092, 11.5660123 48.1623624, 11.5658363 48.162388))",DE,place_of_worship,Kreuzkirche,christian,,yes,Q1709190,de:Kreuzkirche (München),protestant,,München,57,80796,Hiltenspergerstraße,2023-03-20,,,,,,https://www.kreuzkirche-muenchen.de/,+49 89 3000790,1968,,,,,church,,,,,,,,pfarramt.kreuzkirche.m@elkb.de,,,,,,,,,,,,,,,,,,Moderner Kirchenbau in Betonschalung mit Klinkerverkleidung. Interessant ist die freistehende Orgel im Innenraum. Zugang völlig eben.,,,,,,,,,,,,,"[998271803, 998272453, 998271859, 998271435, 998272317, 998271631, 998271803]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,
way,87252269,"POLYGON ((11.6229788 48.1215357, 11.6230313 48.1215478, 11.6229946 48.1216191, 11.622942 48.121607, 11.6229788 48.1215357))",,place_of_worship,Echardinger-Altöttinger-Großmayer-Kapelle,christian,,yes,,,catholic,,,,,,,File:Echardinger-Altöttinger-Grossmayer-Kapelle 1.jpg,https://www.st-michael-bal.de/Einrichtungen/kunstundkultur/EchardingerKapelle/EchardKap1.htm,File:Echardinger-Altöttinger-Grossmayer-Kapelle 3.jpg,,,,,,,,,,chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1014539473, 1014539477, 1014539476, 1014539444, 1014539473]",,,,,,,,,,,,,,,,,,,,,,,,,chapel,,,,,,,,,,,,,,,,,,,,,,,
way,87323862,"POLYGON ((11.5644814 48.1847055, 11.564563 48.1847124, 11.5645627 48.1847216, 11.5645881 48.1847234, 11.5646018 48.1847245, 11.5646601 48.1847477, 11.5647207 48.1847592, 11.564782 48.1847575, 11.5648476 48.1847515, 11.5648437 48.1847865, 11.5649514 48.1847917, 11.5649575 48.1847358, 11.5649575 48.1847266, 11.5650198 48.1847262, 11.5650725 48.1847144, 11.56508 48.1846482, 11.5650317 48.184633, 11.5650382 48.184581, 11.5648766 48.1845676, 11.5648604 48.1845973, 11.5648018 48.1845796, 11.5647432 48.184571, 11.5646802 48.1845741, 11.5646267 48.1845843, 11.564584 48.1845815, 11.5645821 48.1845952, 11.5644997 48.184589, 11.5644978 48.184601, 11.5644684 48.1846154, 11.5644593 48.1846385, 11.5644625 48.184664, 11.5644839 48.1846895, 11.5644814 48.1847055))",,place_of_worship,St. Georg,christian,,,Q18287069,,catholic,,,,,,,,https://www.erzbistum-muenchen.de/pfarrei/pv-milbertshofen/cont/72054,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1015311739, 1015311453, 1015312202, 1687129831, 1687129826, 1015311964, 1687129830, 1015311540, 1015311754, 1015311348, 1015312046, 7359552513, 1015312088, 1015311841, 1015311416, 1015311615, 1015311631, 1015311521, 1015312070, 1015311864, 1015311663, 1687129813, 1687129807, 1687129828, 1687129811, 1687129810, 1015311888, 1015311467, 1015311984, 1015311563, 1015311772, 1015311681, 1015311739]",,white,,,,,,,,,,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,88435780,"POLYGON ((11.5677686 48.1814893, 11.5677682 48.1815312, 11.5677679 48.1815589, 11.5677674 48.1816036, 11.5682105 48.1816057, 11.5682114 48.1815214, 11.5682118 48.1814852, 11.5678513 48.1814835, 11.5677687 48.1814831, 11.5677686 48.1814893))",DE,place_of_worship,Dankeskirche,christian,,,Q21974426,de:Dankeskirche (München),protestant,,München,66,80807,Keferloherstraße,,Category:Dankeskirche (Munich),,,,,https://www.dankeskirche-muenchen.de/,+49 89 3561310,,,,,,church,,,,,,,,pfarramt.dankeskirche.m@elkb.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1027176696, 7885365462, 7885365463, 1027177303, 1027176714, 1027177660, 1027176968, 1027177588, 3547847171, 1027176696]",,burgundy,,,,,,2,,gabled,,,,,,,,,1,,,,,,,,brick,,,,,,,,,,,,,,,,,,,,,
way,88438056,"POLYGON ((11.5749173 48.1417323, 11.5750053 48.1417116, 11.5750745 48.1416954, 11.5750509 48.1416496, 11.575047 48.1416419, 11.5750178 48.1416328, 11.5750279 48.1416153, 11.5749986 48.1415667, 11.5749315 48.1415461, 11.5746229 48.1416276, 11.574686 48.141733, 11.5748647 48.141694, 11.5748887 48.1417384, 11.5749173 48.1417323))",DE,place_of_worship,Salvatorkirche,christian,,,Q328188,de:St. Salvator (München),greek_orthodox,,München,17,80333,Salvatorstraße,,Category:St. Salvator (Munich),,,,,,,,,Griechisch-Orthodoxe Metropolie von Deutschland,Griechisch-Orthodoxe Gemeinde Verklärung des Erlösers,,church,4,BLfD,,,,,,,,,,,,,,"ehemalige Friedhofskirche, seit 1829 Griechisch-orthodoxe Kirche, spätgotischer Saalbau mit polygonalem Chor aus Backstein mit Turm, 1492–1494; mit Ausstattung.",,,,,,,,,,,,,,,,,,,,,,,"[4890717189, 4890717188, 1027197239, 2810105220, 1027197265, 1027197261, 2810105224, 1027197242, 1027197247, 1027197258, 1027197264, 1027197249, 1027197276, 4890717189]",gothic,,D-1-62-000-6044,,,,,,,,,,,,,,,,,,,Греческая Православная Церковь Сальватора,,,,,,,,,,,,,,,,,,,,,,,,,,
way,89289308,"POLYGON ((11.5228957 48.1982798, 11.52298 48.1982735, 11.5229917 48.1983434, 11.5229943 48.1983585, 11.5230872 48.1983516, 11.5231109 48.1984926, 11.5230352 48.1984982, 11.5226992 48.1985234, 11.522662 48.1982997, 11.5228957 48.1982798))",,place_of_worship,St. Christoph,christian,,,Q43363624,,roman_catholic,,München,7,80995,Am Blütenanger,,,https://www.pv-pacem.de/st-christoph/st-christoph,,,,,+49 89 1501370,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1036016702, 1036016762, 1036016269, 1036016477, 1036016753, 1036016423, 1036016601, 1036016405, 1036016689, 1036016702]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,89947339,"POLYGON ((11.6243851 48.1709632, 11.6243197 48.170862, 11.6242623 48.1708785, 11.6242323 48.170832, 11.6241341 48.1708602, 11.6241469 48.17088, 11.6241645 48.1709072, 11.6238668 48.1709926, 11.623859 48.1709805, 11.6238467 48.1709613, 11.6237809 48.1709802, 11.6238121 48.1710286, 11.6238383 48.1710692, 11.6238559 48.1710966, 11.6239168 48.1710791, 11.6239268 48.1710947, 11.6243851 48.1709632))",DE,place_of_worship,St. Lorenz,christian,,limited,Q1803960,de:St. Lorenz (München),catholic,,München,14,81925,Muspillistraße,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1042604748, 1042604765, 1042604715, 1042604750, 1042604759, 7022148874, 1042604757, 1042604730, 10127797594, 1042604749, 1042604751, 7039380918, 7022148873, 1042604762, 7039375586, 7039375585, 1042604748]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90337565,"POLYGON ((11.484594 48.0791117, 11.4847977 48.0791101, 11.4847947 48.0789367, 11.484591 48.0789383, 11.484594 48.0791117))",DE,place_of_worship,Friedenskapelle,christian,,limited,,,protestant,,München,73,81475,Kemptener Straße,,,,,,,https://www.ev-andreasgemeinde.de/,+49 89 7451590,,,,,,church,,,,,,,,pfarramt.andreaskirche.m@elkb.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1048042980, 1048043038, 1048042884, 1048042951, 1048042980]",,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,91268639,"POLYGON ((11.5707438 48.1409483, 11.5706304 48.1407565, 11.5706702 48.1407414, 11.5706788 48.1407073, 11.5707759 48.1406866, 11.5708017 48.1407111, 11.5708588 48.1407018, 11.5709112 48.1408013, 11.5708791 48.1408144, 11.5709312 48.1409034, 11.5708468 48.1409236, 11.5707438 48.1409483))",DE,place_of_worship,Dreifaltigkeitskirche,christian,,,Q524044,de:Dreifaltigkeitskirche (München),roman_catholic,,München,12,80333,Pacellistraße,,Category:Exterior of Dreifaltigkeitskirche (Munich),,,,,,,1718,,Erzbistum München und Freising,,,church,4,BLfD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1059560356, 1059560464, 1059560375, 1059560144, 1059560916, 3739469668, 1059560639, 1059560587, 1059560294, 1059560276, 1059560190, 1059560356]",baroque,,D-1-62-000-5089,,,"Giovanni Antonio Viscardi, Johann Georg Ettenhofer",Q124379;Q1693814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,92432463,"POLYGON ((11.4679723 48.1449759, 11.468136 48.1449686, 11.4681194 48.1448012, 11.4681156 48.1447632, 11.4680255 48.1447672, 11.4679519 48.1447705, 11.4679723 48.1449759))",DE,place_of_worship,Evang. Luth. Gemeindezentrum Emmaus,christian,,,,,lutheran,,München,27,81241,Bodenstedtstraße,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1073069650, 1073069768, 1073071431, 1073070507, 1073070454, 1073071003, 1073069650]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94541838,"POLYGON ((11.5552468 48.1329001, 11.5552292 48.1329092, 11.5551945 48.1328818, 11.55503 48.1329857, 11.555168 48.1330877, 11.5551772 48.1330831, 11.555209 48.1331025, 11.5552411 48.1330999, 11.5552708 48.1330904, 11.5552969 48.1330742, 11.5553121 48.1330526, 11.5553169 48.1330302, 11.5553136 48.1330058, 11.5553297 48.1329951, 11.5552886 48.1329569, 11.5553053 48.1329481, 11.5552468 48.1329001))",DE,place_of_worship,Kirche Jesu Christi der Heiligen der Letzten Tage,christian,,,,,mormon,,München,2,80336,Rückertstraße,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1098139528, 1143639935, 1098139534, 1098139512, 1098139509, 1143639895, 1098139505, 1143639938, 1098139479, 1143639937, 1143639940, 1098139495, 1143639928, 1098139493, 1098139546, 1098139397, 1098139528]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94619078,"POLYGON ((11.6180142 48.1406163, 11.6182966 48.1405476, 11.6181917 48.1403555, 11.6179092 48.1404243, 11.6180142 48.1406163))",DE,place_of_worship,Nazarethkirche,christian,,no,Q1972564,,protestant,,München,3,81677,Barbarossastraße,,,,,,,https://www.immanuel-nazareth-kirche.de/,+49 89 93998260,,,,,,church,,,,,,,,pfarramt.immanuel-nazareth.m@elkb.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1098708760, 1098709108, 1098708763, 1098708876, 1098708760]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94790072,"POLYGON ((11.5692549 48.1147017, 11.5692549 48.1146538, 11.5692086 48.1146538, 11.5691739 48.1146534, 11.569145 48.1146448, 11.5691218 48.1146303, 11.5691045 48.114609, 11.5690972 48.1145878, 11.5690987 48.1145675, 11.5691075 48.1145529, 11.5691305 48.1145357, 11.5691522 48.114526, 11.5691684 48.1145198, 11.5692028 48.1145198, 11.5692623 48.1145198, 11.5692624 48.1144788, 11.5693104 48.1144788, 11.5696954 48.1144785, 11.5698011 48.1144775, 11.5698008 48.1144658, 11.56987 48.1144651, 11.5699063 48.1144656, 11.5699062 48.1145222, 11.5698752 48.1145222, 11.5698751 48.1146506, 11.5699074 48.1146506, 11.5699074 48.1147112, 11.5698028 48.1147111, 11.5698028 48.1147019, 11.5693333 48.1147017, 11.5692549 48.1147017))",,place_of_worship,St. Franziskus,christian,,yes,Q12013372,de:St. Franziskus (München),catholic,,,,,,,Category:St. Franziskus (Munich),,,,,,,,,,,,church,4,BLfD,D-1-62-000-2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1100448086, 1100448113, 1100448134, 1100448095, 1100448209, 1100448178, 1100448115, 1100448067, 1100448186, 1100448161, 1100448106, 1100448212, 1100448181, 1100448151, 1100448090, 1100448205, 1100448193, 1100448179, 1100448164, 1100448136, 1100448189, 1100448215, 1100448183, 1100448153, 1100448120, 1100448206, 1100448167, 1100448137, 1100448109, 9346499013, 1100448086]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96293761,"POLYGON ((11.511695 48.2009611, 11.5116476 48.200866, 11.5115758 48.2008819, 11.5115898 48.2009101, 11.511489 48.2009324, 11.5115309 48.2010167, 11.5116736 48.2009851, 11.511695 48.2009611))",,place_of_worship,Alte Sankt-Christoph-Kirche,christian,,,,,catholic,,,3,,Pfarrer-Himmler-Straße,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1116160033, 1116160107, 1116160000, 1116160130, 1116160152, 1116160111, 1116160150, 1116160033]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96636040,"POLYGON ((11.5909612 48.1329531, 11.5909025 48.1329438, 11.5908965 48.1329381, 11.5908738 48.1329165, 11.5906507 48.1328712, 11.5906147 48.1329562, 11.5908423 48.133001, 11.5908866 48.1329855, 11.5909453 48.1329967, 11.5909468 48.132992, 11.5909612 48.1329531))",DE,place_of_worship,Sankt Nikolai,christian,,limited,Q2321909,de:St. Nikolai am Gasteig,catholic,,München,1,81667,Innere Wiener Straße,,Category:St. Nikolai am Gasteig,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1119260002, 1119259963, 1557146794, 1119260001, 1119259990, 1119259978, 1119259982, 1119260116, 1119260071, 1119260107, 1119260002]",,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96696768,"POLYGON ((11.5010938 48.1820944, 11.501172 48.1820975, 11.501174 48.1820751, 11.501248 48.182078, 11.5012611 48.18191, 11.5010255 48.1819005, 11.5010124 48.1820681, 11.5010958 48.1820715, 11.5010938 48.1820944))",DE,place_of_worship,Magdalenenkirche,christian,,limited,Q23563044,,protestant,,München,16,80997,Ohlauer Straße,,,,,,,,+49 89 1495735,,,,,,church,,,,,,,,pfarramt.heiliggeist.m@elkb.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3085216541, 3085216543, 3085216536, 1119823369, 1119823260, 1119823383, 1119823288, 3085216535, 3085216541]",,,,,,,,,,,,,http://www.muenchen-heilig-geist.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96822062,"POLYGON ((11.5083909 48.1789156, 11.5082892 48.1788336, 11.5082603 48.1788316, 11.508229 48.1788295, 11.5081267 48.178886, 11.5081385 48.1788955, 11.508256 48.1789901, 11.5082611 48.1789942, 11.508396 48.1789197, 11.5083909 48.1789156))",,place_of_worship,Neuapostoloische Kirche,christian,,,,,new_apostolic,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1121787709, 1177947071, 2847189059, 1177947057, 1177947015, 1121787894, 1121787498, 1177947037, 1177947063, 1121787709]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
