element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,wheelchair,description,image,tourism,wheelchair:description,amenity,name,brand,brand:wikidata,brand:wikipedia,operator,level,source,layer,disused:shop,architect,heritage,heritage:operator,heritage:ref,start_date,building:architecture,note,addr:suburb,ref,indoor,check_date,contact:email,cuisine,opening_hours,opening_hours:covid19,phone,website,height,fixme,operator:type,historic,drive_through,location,nodes,building,building:levels,roof:colour,building:colour,roof:shape,email,fax,roof:levels,shop,contact:phone,toilets,toilets:wheelchair,check_date:opening_hours,internet_access,payment:cash,payment:mastercard,payment:visa,changing_table,wikidata,contact:fax,architect:wikidata,brewery,diet:vegan,diet:vegetarian,indoor_seating,name:bar,name:de,name:en,name:ja,name:ru,name:zh,outdoor_seating,smoking,takeaway,wikimedia_commons,wikipedia,payment:credit_cards,payment:debit_cards,diet:halal,diet:kosher,roof:height,internet_access:fee,self_checkout,loc_name,access:covid19,delivery:covid19,contact:website,short_name,ref:shop:num,compressed_air,est_height,roof:material,old_name,building:material,nohousenumber,noaddress,roof:angle,addr:housename,type,drive_through:covid19,origin,biergarten,source:building:height,source:shape,service,opening_hours:url,url,payment:contactless,not:brand:wikidata,opening_hours:bakery,organic,payment:american_express,payment:coins,payment:sodexo_pass,building:use,roof:orientation,franchise:wikidata,contact:facebook,alt_name,construction,note:building_type,trade,branch,drink:coffee,drink:coffee:portafilter,drink:coffee:togo,payment:girocard,source_ref,payment:diners_club,payment:discover_card,payment:maestro,payment:v_pay,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,gambling,building:facade:color,ref:BLfD,source:addr,reservation,website:menu,payment:alipay,payment:jcb,payment:sepa,payment:wechat,craft,club,community_centre,dog,payment:visa_debit,payment:visa_electron,beer_garden,delivery,opening_hours:kitchen,roof,roof:direction,survey:date,source:building:levels,golf,opening_hours:signed,source:outline,disused:tourism,highway,levelpart,brand:website,playground,name:signed,ways,castle_type
way,121722380,"POLYGON ((11.6460603 48.1282815, 11.6459266 48.1280076, 11.6461439 48.1279557, 11.6462561 48.1281848, 11.6464121 48.128149, 11.6464707 48.1282618, 11.6462883 48.128303, 11.64627 48.128269, 11.646244 48.1282689, 11.646211 48.1283102, 11.6461474 48.1282905, 11.6461649 48.1282672, 11.6461412 48.12826, 11.6460603 48.1282815))",,,11,,Sankt-Veit-Straße,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,"[1361657073, 1361657091, 1361657056, 1361657080, 1361657061, 1361657085, 1361657082, 1361657060, 1361657077, 1361657053, 1361657084, 1361657094, 1361657097, 1361657073]",retail,1,,,flat,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121771753,"POLYGON ((11.5626128 48.1747725, 11.5627292 48.1748093, 11.5627903 48.1747232, 11.5628107 48.1747297, 11.562847 48.1746786, 11.5628292 48.174673, 11.5628448 48.174651, 11.5627019 48.1746058, 11.5626142 48.1747292, 11.5626382 48.1747368, 11.5626128 48.1747725))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1362210695, 1362210697, 9966544615, 9966544614, 9966544613, 9966544612, 1362210685, 1362210681, 9966544611, 9966544610, 1362210695]",retail,2,,#FFFFA0,hipped,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121774560,"POLYGON ((11.5215558 48.1738277, 11.5216282 48.1738393, 11.521648 48.1737846, 11.5215756 48.173773, 11.5215558 48.1738277))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1362231113, 1362231115, 1362231112, 1362231111, 1362231113]",retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121774561,"POLYGON ((11.5216234 48.1738526, 11.5218281 48.1738856, 11.5218228 48.1739002, 11.5218691 48.1739076, 11.5219768 48.173925, 11.5220117 48.1738285, 11.5216531 48.1737707, 11.521648 48.1737846, 11.5216282 48.1738393, 11.5216234 48.1738526))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1362231116, 1362231117, 1362231118, 1362231119, 1362231120, 1362231114, 1362231110, 1362231112, 1362231115, 1362231116]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121806357,"POLYGON ((11.524693 48.1972514, 11.52444 48.1974274, 11.5247048 48.1976026, 11.5247763 48.1976499, 11.5250302 48.1974707, 11.524693 48.1972514))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1362656576, 1362656582, 3064009760, 1362656581, 1362656574, 1362656576]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121991329,"POLYGON ((11.602071 48.1242205, 11.6021414 48.1242668, 11.6020857 48.1243046, 11.6022063 48.124384, 11.6024519 48.1242175, 11.6022608 48.1240919, 11.602071 48.1242205))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1364157572, 347328913, 347328893, 347328894, 1302196497, 347328892, 1364157572]",retail,1,,,flat,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122004635,"POLYGON ((11.5672418 48.1110007, 11.5670883 48.1109185, 11.567269 48.1107735, 11.5674133 48.1108601, 11.5673909 48.1108811, 11.5672418 48.1110007))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1364297659, 1364297654, 1364297643, 1364297648, 2480377065, 1364297659]",retail,3,,,gambrel,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122004640,"POLYGON ((11.5669589 48.111331, 11.567512 48.1115581, 11.5675703 48.1115072, 11.5676309 48.1114502, 11.5675789 48.1114398, 11.5672368 48.1113029, 11.5675379 48.1110787, 11.5674457 48.1110128, 11.567336 48.1110816, 11.5673067 48.1110644, 11.5669589 48.111331))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1364297673, 1364297682, 2451603901, 1364297676, 3657567610, 1364297672, 1364297665, 1364297660, 3657567617, 3657567615, 1364297673]",retail,2,,,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122006656,"POLYGON ((11.5600188 48.1869782, 11.560098 48.186985, 11.5602446 48.1869984, 11.560331 48.1870058, 11.560355 48.1868852, 11.5603574 48.1868728, 11.5600452 48.1868452, 11.5600188 48.1869782))",München,DE,22,80809,Moosacher Straße,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,"[1364317157, 1364317158, 1364317159, 1364317160, 1364317145, 1364317144, 1364317143, 1364317157]",retail,3,grey,#FFFFD0,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122134918,"POLYGON ((11.5719672 48.1839994, 11.5726251 48.1840228, 11.5726396 48.183843, 11.5726046 48.1838418, 11.5726079 48.1838007, 11.5720319 48.1837802, 11.5719849 48.1837785, 11.5719672 48.1839994))",München,,57,80807,Knorrstraße,yes,,,,,,Lidl,Lidl,Q151954,en:Lidl,,,,,,,,,,,,,,,,2023-04-09,,,Mo-Sa 07:00-20:00,same,,,,,,,,,"[4704816724, 4704816727, 4704816726, 10136402251, 10136402250, 7742494702, 1365509453, 4704816724]",retail,,darkgrey,,flat,,,,supermarket,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122148636,"POLYGON ((11.5719482 48.1787508, 11.5719645 48.1787159, 11.5720919 48.1784433, 11.5721495 48.1784553, 11.5721748 48.1784012, 11.5722171 48.1783106, 11.5717929 48.1782224, 11.5716736 48.1784776, 11.5717811 48.1784999, 11.571689 48.178697, 11.5719482 48.1787508))",München,DE,92,80807,Petuelring,yes,,,,,,REWE,REWE,Q16968817,de:Rewe (Markt),Rewe,,,,,,,,,,,,,,,2023-03-26,,,Mo-Sa 07:00-20:00,,,,,,,,,,"[1365649661, 1369156138, 1369156134, 1369156137, 1369156145, 1365649619, 1365649606, 1369156136, 1369156135, 1365649659, 1365649661]",retail,1,,,gabled,,,0,supermarket,,,,2023-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122151979,"POLYGON ((11.5688562 48.1791098, 11.5686443 48.1790795, 11.5686189 48.1791587, 11.5688308 48.1791889, 11.5688562 48.1791098))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1365697763, 1365697761, 1365697766, 1365697767, 1365697763]",retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122151997,"POLYGON ((11.5691471 48.1790477, 11.5697237 48.1791262, 11.5697637 48.1789959, 11.5687135 48.1788528, 11.5686736 48.1789831, 11.5689319 48.1790183, 11.5691471 48.1790477))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1365697755, 1365697764, 1365697752, 1365697740, 1365697750, 1365697754, 1365697755]",retail,2,,white,hipped,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122738784,"POLYGON ((11.5857644 48.1211115, 11.5859126 48.1210685, 11.5859936 48.121045, 11.586081 48.1210196, 11.5860638 48.1209932, 11.5860147 48.1209177, 11.585674 48.1210166, 11.585685 48.1210334, 11.5856959 48.1210501, 11.5857199 48.1210431, 11.5857644 48.1211115))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1370726908, 4155202781, 4155202778, 1370726911, 4155202771, 1370726910, 1370726909, 4155202775, 4155202779, 4155202777, 1370726908]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123080704,"POLYGON ((11.4152587 48.1578216, 11.4152369 48.157874, 11.4151021 48.1578491, 11.4151135 48.1578218, 11.4150406 48.1578083, 11.415051 48.1577832, 11.4152587 48.1578216))",,,,,,,,,,,,,,,,,,bing_imagery,,,,,,,,,,,,,,,,,,,,,,,,,,"[1109590213, 1373711526, 1373711524, 1373711522, 1109590405, 1109590128, 1109590213]",retail,1,,,flat,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123281287,"POLYGON ((11.5885495 48.1286257, 11.5884938 48.1284891, 11.5884071 48.1282767, 11.5881023 48.1283703, 11.5882356 48.1286953, 11.5885495 48.1286257))",,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,"[1347464421, 1375371966, 1375371944, 846454224, 846454238, 1347464421]",retail,1,,,round,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123281288,"POLYGON ((11.5900847 48.1277666, 11.5890942 48.1280678, 11.5884071 48.1282767, 11.5884938 48.1284891, 11.5887213 48.128413, 11.5887698 48.1284811, 11.590317 48.1279947, 11.5903718 48.1280779, 11.5905085 48.1280359, 11.5903963 48.1278779, 11.5903115 48.1277584, 11.5901201 48.1278178, 11.5900847 48.1277666))",,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,"[846454234, 6913552354, 1375371944, 1375371966, 1347464420, 1347464419, 1347465873, 1347465876, 846454246, 1375371962, 1347465875, 1347465874, 846454234]",retail,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123360780,"POLYGON ((11.6084365 48.1867406, 11.6084634 48.1868414, 11.6086567 48.1868186, 11.6089775 48.1867806, 11.609275 48.1867454, 11.6092457 48.1866391, 11.6090045 48.1866676, 11.6089587 48.1864805, 11.6089708 48.1864792, 11.6089438 48.186369, 11.6087345 48.1863916, 11.6087616 48.186502, 11.6087968 48.1864981, 11.6088429 48.1866868, 11.6085288 48.1867239, 11.6085091 48.186644, 11.6083882 48.1866583, 11.6084094 48.1867437, 11.6084365 48.1867406))",München,DE,255,80807,Frankfurter Ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1375973154, 1375973169, 2026009261, 2026009275, 1375973160, 1375973125, 1375973137, 1375973084, 1375973083, 1375973071, 1375973072, 1375973096, 1375973091, 1375973139, 1375973147, 1375973131, 1375973135, 1375973155, 1375973154]",retail,2,darkgrey,white,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123360842,"POLYGON ((11.6036979 48.1849098, 11.6038854 48.1848157, 11.6036642 48.1846198, 11.6034768 48.1847139, 11.6036979 48.1849098))",München,DE,20,80807,Joseph-Dollinger-Bogen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1375972831, 1375972789, 1375972732, 1375972741, 1375972831]",retail,2,,,many,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123420331,"POLYGON ((11.5774736 48.1223875, 11.5776668 48.1226207, 11.5777091 48.1226717, 11.5774146 48.1227815, 11.5771921 48.1224932, 11.5774736 48.1223875))",München,DE,28,81541,Entenbachstraße,yes,,,,,,EDEKA Rusiti,EDEKA,Q701755,de:Edeka,,,,,,,,,,,,,,,,,,,Mo-Sa 07:00-20:00,,+49 89 62509007,https://www.edeka.de/eh/s%C3%BCdbayern/edeka-rusiti-entenbachstra%C3%9Fe-28/index.jsp,,,,,,,"[1376414718, 2860870360, 1376414712, 1376414716, 1376414714, 1376414718]",retail,1,,,flat,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123835217,"POLYGON ((11.5839135 48.1196051, 11.5839883 48.1196956, 11.5836667 48.1198128, 11.5836425 48.1198808, 11.583436 48.1198432, 11.5834575 48.1197895, 11.5839135 48.1196051))",München,DE,8,,Tegernseer Landstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1379587684, 1379587680, 1379587681, 1379587683, 1379587682, 1379587685, 1379587684]",retail,1,,,many,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123835492,"POLYGON ((11.5841409 48.1199638, 11.5842 48.1199406, 11.5841341 48.1198659, 11.5840751 48.1198892, 11.5841409 48.1199638))",,,6,,Tegernseer Landstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1379596146, 1379596145, 1379596149, 1379596151, 1379596146]",retail,1,,#FFFFA0,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,124064045,"POLYGON ((11.4751826 48.1079457, 11.4755428 48.1079723, 11.4756135 48.1083542, 11.4752672 48.1083851, 11.4751826 48.1079457))",München,,48,81377,Sauerbruchstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1381734530, 1381734533, 1381734532, 1381734531, 1381734530]",retail,3,grey,#DDDDDD,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,124701383,"POLYGON ((11.6652933 48.1247008, 11.6650241 48.1248155, 11.6652293 48.1250274, 11.6654834 48.1249541, 11.6653879 48.1248463, 11.6654195 48.1248313, 11.6653326 48.1247415, 11.6652933 48.1247008))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1387154775, 1387154779, 1387154802, 1387154787, 9683717036, 9683717037, 9683717035, 1387154775]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125213618,"POLYGON ((11.5677692 48.1403595, 11.5674603 48.1401239, 11.5677066 48.1399802, 11.5677834 48.1400387, 11.5679962 48.1399145, 11.5681038 48.1399965, 11.5682283 48.1400914, 11.5681432 48.1401411, 11.5681129 48.140118, 11.5679486 48.1399927, 11.5677128 48.1401304, 11.5678771 48.1402557, 11.5678492 48.1402719, 11.5678795 48.1402951, 11.5677692 48.1403595))",München,DE,,80333,Lenbachplatz,,,,,,,,,,,,,,,,Gabriel von Seidl,4,BLfD,D-1-62-000-3824,1896 - 1900,neo-renaissance,,,,,,,,,,,,,,,,,,"[1391340002, 1391340106, 1391340114, 990261378, 990261404, 2810072040, 1391339999, 1391339934, 7498973163, 1391340092, 1391340145, 1391339948, 1391340095, 1391339919, 1391340002]",retail,,,,,,,,,,,,,,,,,,Q188101,,Q86955,,,,,,,,,,,,,,,de:Künstlerhaus am Lenbachplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125294895,"POLYGON ((11.5778513 48.1377564, 11.5777941 48.1376839, 11.5778562 48.1376611, 11.5778834 48.1376511, 11.5779131 48.1376401, 11.5780617 48.1375854, 11.5781289 48.1376583, 11.5778513 48.1377564))",München,DE,,80331,Burgstraße,,,https://de.wikipedia.org/wiki/Datei:Burgstr._10_Falkenhaus_Muenchen-1.jpg,,,,,,,,,,,,,,4,BLfD,D-1-62-000-1038,,,,,,,,,,,,,,,,,,,,"[927061582, 2545257981, 8220452981, 1134251868, 8220452978, 1389800348, 2545257977, 927061582]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126207750,"POLYGON ((11.4789293 48.1149976, 11.4789819 48.1151587, 11.4784623 48.1152343, 11.4784296 48.1151339, 11.4784098 48.1150732, 11.4789293 48.1149976))",München,DE,4,,Heiglhofstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1399681121, 1399681137, 1399681144, 4552452299, 1399681125, 1399681121]",retail,2,,white,gabled,,,2,,,,,,,,,,,Q41182484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126207759,"POLYGON ((11.4791437 48.1151007, 11.4791742 48.1152141, 11.4795455 48.1151694, 11.479512 48.115045, 11.4794817 48.1150239, 11.4791716 48.1150611, 11.4791811 48.1150962, 11.4791437 48.1151007))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1399681130, 1399681143, 1399681142, 1399681123, 3226119152, 3226119151, 3226119150, 1399681130]",retail,3,red,#FFFFE0,flat,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126248046,"POLYGON ((11.5329402 48.1827478, 11.5329379 48.1827354, 11.5331678 48.1827161, 11.5331995 48.182831, 11.5332491 48.1828265, 11.5333237 48.1831899, 11.5331932 48.1832018, 11.5332023 48.1832464, 11.5332109 48.1832881, 11.5335415 48.1832611, 11.534002 48.1832235, 11.5346105 48.183174, 11.5354654 48.1831039, 11.5354787 48.1831028, 11.5355163 48.1830998, 11.5354575 48.1827851, 11.5359647 48.182743, 11.5360322 48.1831038, 11.5362647 48.1830906, 11.5365415 48.1830781, 11.5366428 48.1830722, 11.5366699 48.18328, 11.5366727 48.1833074, 11.5366753 48.1833334, 11.5367034 48.1833311, 11.5367823 48.1837523, 11.5368359 48.1840494, 11.5365517 48.1840718, 11.5361149 48.1841074, 11.5360155 48.1835651, 11.5359558 48.1835702, 11.5347404 48.1836741, 11.5346929 48.1836781, 11.5346508 48.1836814, 11.5336262 48.1837645, 11.5334906 48.1837755, 11.5334931 48.1837892, 11.5333996 48.1837968, 11.5333971 48.1837831, 11.5332454 48.1837961, 11.533214 48.1837988, 11.5331623 48.1838027, 11.5327225 48.1838381, 11.5322894 48.1838729, 11.5323297 48.1840742, 11.5323467 48.1841592, 11.5321002 48.1841721, 11.5321036 48.1841923, 11.5319142 48.1842065, 11.5318802 48.1840045, 11.5318627 48.1840039, 11.5318457 48.1840071, 11.5318395 48.1839703, 11.5317755 48.1839749, 11.5317214 48.1836973, 11.5316499 48.1836986, 11.5315895 48.1836978, 11.5315474 48.1836868, 11.5314985 48.1836742, 11.5315195 48.1836527, 11.5314812 48.1836315, 11.531443 48.1836042, 11.5314181 48.1835619, 11.5314114 48.1835219, 11.531417 48.1834889, 11.5314285 48.1834602, 11.5314539 48.1834351, 11.531478 48.1834115, 11.5314489 48.1832535, 11.5313978 48.1829759, 11.531798 48.1829431, 11.5323406 48.1828987, 11.5323666 48.1830397, 11.5323905 48.1830377, 11.5324428 48.1830332, 11.5324007 48.182784, 11.5323901 48.1827299, 11.5323015 48.1827376, 11.532298 48.1827379, 11.5322577 48.1827414, 11.5322173 48.1827449, 11.5321768 48.1827484, 11.5321365 48.182752, 11.5320652 48.1827582, 11.5320542 48.182702, 11.5319294 48.1827128, 11.5318841 48.182482, 11.5318743 48.1824317, 11.5319384 48.1824258, 11.532257 48.182398, 11.5325738 48.1823704, 11.5326397 48.1823643, 11.5326518 48.1824168, 11.5326831 48.1825764, 11.5326669 48.1825779, 11.5326983 48.1827385, 11.5327041 48.1827675, 11.5329402 48.1827478))",,,,,,yes,,,,,,Olympia-Einkaufszentrum,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 07:00-20:00; PH off,,,,,,,,,,"[1400038365, 1400038424, 202112381, 202112382, 202112383, 202112384, 202112385, 5814641743, 202112386, 10894624909, 3463716518, 582623376, 3054248638, 3403244552, 202112393, 202112394, 202112396, 202112397, 10771378030, 10771378031, 202112399, 10771378027, 582623407, 1400038404, 1400038381, 3054248325, 202112401, 3463716558, 202112404, 202112405, 10894602404, 3054272328, 331177386, 3054272947, 10894624908, 1400038391, 1400038351, 1400038337, 1400038349, 10894624911, 4316759369, 4316759368, 10894624913, 202112407, 3054277051, 202109723, 202109724, 202109725, 202109726, 3054277053, 3054277054, 202109727, 3054277049, 202109729, 202109731, 202109734, 202109735, 202109736, 1400038341, 202109740, 1400038367, 202109741, 1400038366, 1400038421, 202109742, 1400038357, 1400038369, 202109743, 9760628367, 202112367, 1400281551, 202112369, 202112370, 8568426714, 202112371, 8568426713, 202112372, 8568426711, 8568426710, 8568426709, 8568426708, 8568426707, 8568426706, 202112373, 202112375, 202112376, 6489914338, 202112378, 6489914336, 3054272937, 6489914335, 202112379, 6489914333, 1400038399, 1400038420, 6489914332, 1400038389, 1400038365]",retail,2,grey,,,,,,mall,,,,,,,,,,Q265196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,9.00,31825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
