element_type,osmid,barrier,geometry,created_by,highway,access,note,bicycle,name,opening_hours,wheelchair,source,alt_name,old_name,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,description,check_date,operator,leisure,wikidata,wikimedia_commons,historic,natural,nodes,landuse,wikipedia,image,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,website,dogs,leaf_type,naturism,nudism,sport,surface,contact:website,layer,dog,name:etymology:wikidata,alcohol,openfire,area,architect:landscape,start_date,protection_title,name:ru,name:zh,heritage,heritage:operator,heritage:ref,name:de,opening_hours:covid19,name:es,garden:style,name:ar,name:bar,name:fr,name:it,opening_date,landcover,loc_name,operator:type,fee,fence_type,height,garden:type,ways,type,short_name,email,fax,phone,BLfD:criteria,ref:BLfD
way,304498088,,"POLYGON ((11.473659 48.1493493, 11.4736932 48.1492404, 11.47375 48.1492604, 11.4737715 48.1492881, 11.4737769 48.1493731, 11.4736843 48.1493561, 11.473659 48.1493493))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3090454810, 3090454801, 3090454806, 3090454809, 3090454808, 3090454807, 3090454810]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,306280930,,"POLYGON ((11.4990887 48.1398625, 11.4992062 48.1398542, 11.4992389 48.1397094, 11.4991182 48.1397058, 11.4990887 48.1398625))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3111464280, 3393568083, 3111467312, 3111467313, 3111464280]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,306390404,,"POLYGON ((11.6716318 48.1094042, 11.6721024 48.1097991, 11.6725353 48.1101121, 11.6733427 48.1105435, 11.6732086 48.1107518, 11.6731693 48.1107733, 11.6730189 48.1106904, 11.6725118 48.1104044, 11.672025 48.1101232, 11.6716366 48.1097975, 11.671534 48.1097196, 11.6714848 48.109672, 11.6715061 48.1096616, 11.6714662 48.1096224, 11.6714428 48.1096327, 11.6714242 48.1096154, 11.6714096 48.1096212, 11.6713166 48.1095342, 11.6716318 48.1094042))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3112803562, 3112803565, 1271288222, 3112803569, 3112803572, 3112803573, 3112803570, 3112803568, 3112803567, 3112803566, 7793930082, 7793951188, 7793930083, 7793930084, 7793951185, 7793951187, 7793951186, 3112803564, 3112803562]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,306390405,,"POLYGON ((11.6681091 48.1057243, 11.6680555 48.1056728, 11.66807 48.1056079, 11.6681115 48.1055755, 11.6685395 48.1055044, 11.6694515 48.1065938, 11.6701912 48.107483, 11.6706123 48.108057, 11.6710369 48.1086563, 11.6713666 48.1091082, 11.6715568 48.1093477, 11.6714837 48.1093979, 11.6712859 48.1094876, 11.671118 48.1092947, 11.6706815 48.1087508, 11.6702949 48.1082654, 11.6699997 48.1078594, 11.6696499 48.1073782, 11.6694038 48.107042, 11.6689655 48.1065128, 11.6688147 48.1063626, 11.6685526 48.1061009, 11.6683522 48.1059304, 11.668377 48.1059151, 11.6683435 48.1058851, 11.6683187 48.1058977, 11.6681091 48.1057243))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3112803546, 3112803545, 3112803544, 3112803542, 3112803541, 3112803550, 1271288070, 3112803554, 1271288348, 3112803558, 3112803560, 3112803561, 3112803563, 3112803559, 3112803557, 3112803556, 3112803553, 3112803552, 3112803551, 3112803549, 3112803548, 3112803547, 4665455073, 4665455072, 4665455071, 4665455070, 3112803546]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,307111527,,"POLYGON ((11.4842626 48.1435936, 11.4850256 48.1435449, 11.4849741 48.1433343, 11.4842194 48.1434292, 11.4842626 48.1435936))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3121801956, 3121801954, 3121801942, 3121801948, 3121801956]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,307111528,,"POLYGON ((11.4860617 48.1434653, 11.4868565 48.143357, 11.4868079 48.1431867, 11.4864266 48.1432226, 11.4864111 48.1431908, 11.4859997 48.1432501, 11.4860617 48.1434653))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3121801950, 3121801946, 3121801935, 3121801936, 3121801934, 3121801937, 3121801950]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,307111529,,"POLYGON ((11.485145 48.143537, 11.4859336 48.1434832, 11.4858798 48.1432791, 11.4854985 48.1433226, 11.4854923 48.1432895, 11.4850964 48.1433281, 11.485145 48.143537))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3121801951, 3121801949, 3121801941, 3121801944, 3121801940, 3121801943, 3121801951]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,307120580,,"POLYGON ((11.4783885 48.1418312, 11.4784473 48.1416031, 11.4808355 48.1413867, 11.4807136 48.1405165, 11.4812556 48.1409799, 11.4813536 48.1411034, 11.4814581 48.1414651, 11.4814625 48.1415029, 11.4783885 48.1418312))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3121831491, 3121831490, 3121831487, 3121831483, 3121831485, 3121831486, 3121831488, 3121831489, 3121831491]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,312121296,,"POLYGON ((11.4945539 48.1655512, 11.4944051 48.1655908, 11.4941269 48.1656673, 11.4939739 48.1657098, 11.4938477 48.1657448, 11.4937057 48.1657844, 11.4936624 48.1657933, 11.4936261 48.1657964, 11.4935917 48.1657952, 11.4935589 48.1657892, 11.4935309 48.1657824, 11.4935028 48.1657742, 11.4934794 48.165764, 11.4934609 48.1657518, 11.4934398 48.1657336, 11.4934209 48.1657155, 11.4934036 48.1656954, 11.4933942 48.1656752, 11.4933814 48.1656289, 11.4933849 48.1655988, 11.4934036 48.1655652, 11.4934304 48.1655365, 11.4934756 48.1655095, 11.4935193 48.1654896, 11.4935722 48.1654737, 11.4936608 48.1654607, 11.4937461 48.1654648, 11.4938209 48.1654725, 11.493889 48.1654832, 11.4939478 48.1654879, 11.4940166 48.1654895, 11.4941206 48.1654857, 11.4941942 48.1654813, 11.49427 48.165476, 11.4943496 48.1654688, 11.494406 48.165464, 11.4944448 48.1654603, 11.4944972 48.1654549, 11.4945539 48.1655512))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3179520788, 3179520782, 3179520779, 3749218679, 3179520785, 3179520786, 3749218712, 3749218714, 3749218713, 3179520780, 3749218703, 3749218700, 3749218695, 3179520784, 3749218687, 3179520783, 3749218674, 3749218669, 3179520777, 3749218651, 3749218637, 3179520776, 3179520790, 3749218522, 3179520793, 3749218500, 3179520787, 3749218509, 3179520789, 3749218519, 3179520791, 3749218517, 3749218514, 3179520778, 3179520792, 3749218501, 3179520794, 3179520781, 3179520788]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,313409055,,"POLYGON ((11.5531967 48.1549748, 11.5533471 48.1550619, 11.5535242 48.1550834, 11.5535883 48.1550285, 11.55361 48.1549832, 11.5536112 48.1549135, 11.5535883 48.1548746, 11.5535349 48.1547899, 11.5535078 48.154735, 11.5531967 48.1549748))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3193768904, 3193768901, 3193768898, 3193768900, 3193768903, 444378156, 3193768902, 3193768899, 3193768905, 3193768904]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,314648920,,"POLYGON ((11.5927916 48.1864153, 11.5987644 48.1858212, 11.598756 48.1857943, 11.5986093 48.1853285, 11.5986039 48.1850585, 11.5986874 48.1849447, 11.5987037 48.1848786, 11.5983317 48.184569, 11.5978191 48.1847997, 11.5972317 48.1843015, 11.5970811 48.1843641, 11.5970219 48.1843865, 11.5969552 48.184412, 11.5970555 48.1845212, 11.5970914 48.1845701, 11.5971808 48.1846805, 11.5944891 48.1856585, 11.5939032 48.1858714, 11.5935447 48.1860016, 11.5927571 48.1862859, 11.5927916 48.1864153))",,,,,,Domagkpark,,,,,,,,,,,,,,park,,,,,"[3206963957, 3206963893, 10067107567, 3206963869, 3206963857, 3206963848, 2160050355, 3206963810, 3206963825, 2160050597, 8243421359, 4016886972, 3206963799, 3206963807, 3206963812, 3206963821, 6214438679, 6214438678, 4890520180, 3712520353, 3206963957]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,316710827,,"POLYGON ((11.419737 48.2046884, 11.4236704 48.2044601, 11.4253157 48.2043374, 11.4257812 48.2043218, 11.4260845 48.2043114, 11.4262534 48.2043129, 11.4253449 48.2026408, 11.4248654 48.2017691, 11.4248461 48.2017342, 11.4242642 48.2005241, 11.4241033 48.2003938, 11.4236789 48.1994713, 11.4235926 48.1992941, 11.4230837 48.198292, 11.4229644 48.1979075, 11.4227953 48.1980775, 11.4227646 48.1981141, 11.422369 48.1985229, 11.4222831 48.198603, 11.422163 48.1985172, 11.4220943 48.1983742, 11.4219741 48.1983627, 11.4220151 48.1986174, 11.4221458 48.1986602, 11.4219484 48.1988433, 11.4219741 48.1990092, 11.4217853 48.1991637, 11.4217407 48.1993128, 11.421648 48.199507, 11.4212961 48.1996957, 11.4208755 48.1999646, 11.4204292 48.2001191, 11.4201717 48.2001706, 11.4198763 48.2001812, 11.4192148 48.2003733, 11.4188756 48.2003651, 11.4183669 48.2004187, 11.4173765 48.2003217, 11.4159393 48.2002486, 11.4153085 48.2002141, 11.4152545 48.2002112, 11.415258 48.2001713, 11.4150969 48.2001693, 11.4151124 48.1999977, 11.4150729 48.1999903, 11.4150116 48.1999507, 11.4149987 48.1999053, 11.4150111 48.1997526, 11.4150592 48.1989802, 11.4150645 48.1989069, 11.4150866 48.1988372, 11.4151202 48.198783, 11.4152585 48.1987236, 11.4158602 48.198736, 11.4158769 48.198419, 11.4158818 48.1983265, 11.4158931 48.1981134, 11.4162567 48.1979137, 11.4162442 48.1977948, 11.4164343 48.1976971, 11.4165365 48.1976472, 11.4168968 48.1974625, 11.4169028 48.1973238, 11.4170697 48.1972796, 11.4171947 48.1972465, 11.4174025 48.1971915, 11.4178485 48.1967188, 11.4177412 48.1964983, 11.4178492 48.1964115, 11.4179051 48.1963666, 11.4181908 48.1961505, 11.4183154 48.1960647, 11.4180475 48.1959457, 11.4179944 48.1959243, 11.4182302 48.1956398, 11.4195611 48.1931968, 11.4197845 48.1929498, 11.4203385 48.1924892, 11.4205753 48.1923331, 11.4208551 48.1921614, 11.4210263 48.1921022, 11.421109 48.1920506, 11.418951 48.1917315, 11.4188402 48.1917511, 11.4182343 48.1916584, 11.4176016 48.1913794, 11.4151787 48.1930077, 11.4157714 48.1933063, 11.4161335 48.1933114, 11.416391 48.1932657, 11.4166168 48.1932615, 11.4166671 48.1932767, 11.4166868 48.1932789, 11.4167281 48.1932865, 11.416771 48.1932937, 11.4168958 48.1933165, 11.4169854 48.1932661, 11.4170846 48.1931347, 11.4172305 48.1930489, 11.4190587 48.1931461, 11.4190931 48.1932377, 11.4179172 48.1949656, 11.4179601 48.1951658, 11.418003 48.1953546, 11.418003 48.1954805, 11.4179172 48.1956636, 11.4178712 48.1957948, 11.4177632 48.1959315, 11.4175977 48.1960594, 11.4173633 48.1961628, 11.4171028 48.1962108, 11.4170846 48.1963387, 11.4171704 48.1964531, 11.4172305 48.1965561, 11.4171704 48.1967106, 11.4166726 48.1969395, 11.4164151 48.1969395, 11.4161405 48.1969395, 11.4159688 48.1968822, 11.4159173 48.1967106, 11.4159688 48.1964818, 11.4159688 48.1962701, 11.4160718 48.1961385, 11.4160546 48.1960412, 11.4156427 48.195778, 11.4148273 48.1959096, 11.4145785 48.196249, 11.4152102 48.1964486, 11.4153604 48.1964879, 11.41524 48.1967427, 11.4156222 48.1968614, 11.4155471 48.1970473, 11.4157872 48.1972254, 11.4165972 48.1972004, 11.415932 48.197701, 11.4156048 48.1980228, 11.4152775 48.1985198, 11.4149195 48.1985783, 11.4142274 48.1985491, 11.4145386 48.1980235, 11.4146448 48.1977975, 11.4145815 48.1976409, 11.4136464 48.1975206, 11.4131707 48.1981695, 11.4130248 48.1981809, 11.4128789 48.1983125, 11.4129108 48.1984492, 11.4134496 48.1985205, 11.41397 48.198542, 11.4143052 48.1986152, 11.4142995 48.1988335, 11.4141787 48.2013982, 11.4140043 48.2014486, 11.4141461 48.2014451, 11.4141158 48.2027362, 11.4144319 48.202781, 11.4151172 48.2028869, 11.415988 48.2030158, 11.4172513 48.2028422, 11.4189958 48.2026248, 11.4195658 48.2034571, 11.419737 48.2046884))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3032209195, 1358162113, 118181507, 118181509, 3228707626, 1674480221, 400026061, 1460889418, 2091868818, 2091868803, 400020414, 2091868759, 1460889379, 1460889359, 1460889342, 3232882625, 3232882623, 415955595, 415955594, 415955593, 415955592, 415955591, 30419628, 415955590, 415955589, 415955588, 415955587, 30419627, 415955586, 415955585, 30419626, 415955584, 415955583, 3228707610, 30419624, 415955582, 30419623, 30419622, 30419621, 3340938757, 3340938756, 3340938755, 30419620, 415955581, 4917709689, 4917709688, 415955580, 415955579, 4917709690, 4917709691, 4917709692, 30419647, 3340938748, 30419646, 30419645, 2096425349, 30419644, 415955577, 415955576, 2096425346, 30419643, 415955575, 415955574, 30419642, 415955573, 30419641, 415955572, 30419640, 3340938702, 3340938701, 3340938699, 30419639, 3228707609, 3340938691, 3340938687, 3340938671, 3396651542, 3396651536, 3396651535, 3396651534, 3396651533, 400020418, 1460889265, 1460889267, 400015503, 3228707624, 3228707606, 277450251, 277450252, 277450254, 5546511190, 5546511183, 5546511181, 5546511179, 5546511191, 5546511180, 277450255, 277450256, 277450257, 277450259, 277450260, 277450261, 277450262, 277450263, 277450264, 277450265, 277450266, 277450268, 277450269, 277450270, 277450271, 277450272, 277450273, 277450274, 277450275, 277450278, 277450279, 277450280, 277450282, 277450284, 277450285, 277450292, 277450293, 277450294, 277450295, 277450297, 3228707621, 3228707631, 3228707617, 3228707615, 3228707629, 3228707633, 3228707612, 3228707625, 3228707619, 3228707616, 3228707613, 3228707608, 3228707618, 3228707614, 3228707607, 3228707627, 3228707632, 277450298, 277450299, 277450244, 3228707611, 3228707620, 3228707628, 3228707623, 385178833, 385178835, 2096425425, 3232898136, 3228707622, 3032209194, 118181497, 118181498, 2125563225, 118181552, 118181502, 3032209195]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,319152765,,"POLYGON ((11.4990089 48.1276047, 11.499744 48.1273789, 11.4997057 48.1272307, 11.4992127 48.127272, 11.4990608 48.1273042, 11.4989089 48.1273364, 11.4990089 48.1276047))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3255608869, 3255608870, 3255608871, 3255608872, 3531832412, 3255608873, 3255608869]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,320359623,,"POLYGON ((11.6293298 48.1612872, 11.6292907 48.1605864, 11.6292765 48.1604332, 11.629265 48.1600973, 11.6292785 48.1599143, 11.6313816 48.159845, 11.6324008 48.1598199, 11.633184 48.1597698, 11.6338975 48.1597161, 11.6350401 48.1595587, 11.6354561 48.1594505, 11.6352183 48.1588554, 11.6349319 48.1581989, 11.6356749 48.1580533, 11.6360707 48.1591778, 11.6375668 48.1590344, 11.6387671 48.1589339, 11.6388006 48.1589969, 11.6388987 48.1593851, 11.636387 48.1599373, 11.6360377 48.159993, 11.6353373 48.1601333, 11.6340036 48.1603868, 11.6334045 48.1604934, 11.6293298 48.1612872))",,,,,,,,,,,,,,,,,,,,park,,,,,"[8089693648, 8089609620, 3268671208, 3268671210, 2627547518, 2627547522, 2627547524, 2627547526, 2627547528, 2627547530, 2627547532, 2627547534, 2627547537, 8089710346, 8089710345, 8089710344, 8089710343, 2627547539, 2748029293, 516460042, 8089609625, 8089693641, 10290225175, 8089693650, 8089693648]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,321306214,,"POLYGON ((11.5434042 48.1645734, 11.543477 48.1645271, 11.5438713 48.1648276, 11.5435843 48.1649922, 11.5435307 48.1649905, 11.5429673 48.1649725, 11.5428691 48.164904, 11.5429189 48.1648707, 11.5434042 48.1645734))",,,,,,,,,,,,,,,,,,,,park,,,,,"[537706731, 3280479090, 3280479091, 3280469457, 3280469450, 3280469454, 3280479086, 537706728, 537706731]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,324201507,,"POLYGON ((11.5646383 48.2119548, 11.5646811 48.2116483, 11.5651941 48.2116792, 11.5652152 48.2115242, 11.5653632 48.2115347, 11.5654225 48.2115387, 11.5654589 48.2112323, 11.5657738 48.2112516, 11.566002 48.2095849, 11.5663334 48.2096047, 11.566118 48.2111125, 11.566481 48.2111325, 11.5665093 48.2109368, 11.5666843 48.2109439, 11.5667127 48.210945, 11.5667179 48.2108885, 11.5667203 48.2108615, 11.5671965 48.2108884, 11.5672677 48.2103786, 11.5677764 48.2104102, 11.5679185 48.210419, 11.5678331 48.2110412, 11.5676432 48.2110304, 11.5671567 48.2110027, 11.5671123 48.211307, 11.5665994 48.2112759, 11.5665478 48.2116181, 11.5663549 48.2116061, 11.5663419 48.2116992, 11.5660343 48.2116864, 11.5659615 48.2122138, 11.5658004 48.2122045, 11.5658405 48.2118684, 11.5653684 48.2118432, 11.5653351 48.2120824, 11.5650835 48.2120668, 11.5650713 48.2121539, 11.5646144 48.2121255, 11.56462 48.2120856, 11.5646383 48.2119548))",,,,,,,,,,,,,,,,,,,,park,,,,,"[344619306, 3309290661, 3309285562, 3309290462, 3315129217, 3309285364, 3309284064, 3310584922, 3310584904, 3310584905, 3310584920, 3309290461, 10095310952, 10095310962, 3180535370, 10095310963, 10095310951, 3309289962, 3309289961, 3309290061, 3309290062, 3309285363, 10095310958, 3309290361, 3309289963, 3309284065, 3309284262, 3309290561, 3309284263, 10095310956, 3309290662, 3310584950, 3309285563, 3309284264, 3309284265, 3309290463, 3309290861, 3309290162, 258159224, 344619306]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,326062284,,"POLYGON ((11.6326629 48.08566, 11.6326736 48.0857969, 11.6325268 48.085802, 11.6325331 48.0858826, 11.632224 48.0858934, 11.63223 48.0859694, 11.6320416 48.0859759, 11.6320436 48.0860015, 11.6312957 48.0860344, 11.6312961 48.0860629, 11.63105 48.0860714, 11.6310521 48.0860978, 11.6310473 48.086098, 11.6308112 48.0861097, 11.630812 48.0861323, 11.6300854 48.0861576, 11.6300816 48.0861277, 11.6298383 48.0861347, 11.629836 48.0861088, 11.629593 48.0861169, 11.6295909 48.0860896, 11.6288645 48.0861149, 11.6288626 48.0860903, 11.6281066 48.0861166, 11.6280989 48.0861386, 11.6280914 48.0861575, 11.629212 48.0862135, 11.6295722 48.0862316, 11.6306333 48.0862043, 11.6319833 48.0860572, 11.6322461 48.0860005, 11.6325653 48.0859099, 11.632707 48.0858222, 11.6329064 48.0857171, 11.6329487 48.085708, 11.6330205 48.0857427, 11.6330818 48.0857916, 11.6330813 48.0856467, 11.6327396 48.0856576, 11.6326629 48.08566))",,,,,,,,,,,,,,,,,,,,park,,,,,"[669880247, 3326812967, 3326812968, 3326812973, 3326812974, 3326812977, 3326812978, 3326812981, 3326812984, 3326812986, 3326812987, 3326812990, 3326812991, 3326812992, 3326817297, 3326817302, 3326817296, 3326817298, 3326817293, 3326817295, 3326812988, 3326817294, 3326812989, 667020026, 3326817299, 3326817301, 307425592, 3326817306, 2183384579, 430542402, 3326812980, 3326812976, 3326812972, 3326812965, 667020049, 3326812966, 669880249, 3326812960, 3326812961, 669880247]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,327101828,,"POLYGON ((11.5734837 48.1035413, 11.5740242 48.1042957, 11.5743953 48.1041771, 11.5738548 48.1034228, 11.5734837 48.1035413))",,,,,,,,,Bing,,,,,,,,,,,park,,,,,"[3338183527, 3338183538, 3338183536, 3338183525, 3338183527]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,327101829,,"POLYGON ((11.5749197 48.1039414, 11.5752933 48.1038213, 11.5747893 48.1031219, 11.5744157 48.103242, 11.5749197 48.1039414))",,,,,,,,,Bing,,,,,,,,,,,park,,,,,"[3338183533, 3338183532, 3338183517, 3338183519, 3338183533]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,328248146,,"POLYGON ((11.5129866 48.1090861, 11.5129647 48.109111, 11.5132771 48.1092599, 11.5134996 48.1093642, 11.5136596 48.1092206, 11.5127668 48.1087693, 11.5116279 48.1081847, 11.5114667 48.1083291, 11.5120662 48.1086257, 11.5129866 48.1090861))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3350600295, 3350600306, 3350600301, 3350600304, 3350600297, 3350600190, 3350600178, 3350600181, 3350600187, 3350600295]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,328248148,,"POLYGON ((11.4997703 48.1007571, 11.4996584 48.1008428, 11.4993449 48.1006849, 11.4992801 48.1006533, 11.4992468 48.1006205, 11.4990324 48.1007091, 11.4989063 48.1008336, 11.4990887 48.1009196, 11.4995839 48.1011131, 11.4999725 48.101259, 11.5003417 48.1013743, 11.5007056 48.1014514, 11.5009758 48.1014778, 11.501224 48.1014874, 11.5013896 48.1014786, 11.5016435 48.1014507, 11.5021243 48.1013088, 11.502652 48.1011569, 11.5030141 48.1010315, 11.5035479 48.1008166, 11.5038671 48.100684, 11.5041393 48.1005434, 11.5044008 48.100375, 11.5042587 48.1003141, 11.5040059 48.1004713, 11.5024267 48.1004494, 11.5018165 48.1012259, 11.5017173 48.1013405, 11.501282 48.1013415, 11.5012645 48.1009091, 11.5005971 48.1006693, 11.5005837 48.1003658, 11.5005156 48.1003652, 11.5002568 48.1005318, 11.5003538 48.1006009, 11.5003548 48.1007058, 11.5002756 48.1007548, 11.500124 48.1007521, 11.5000328 48.1007118, 11.5000197 48.1006419, 11.4999184 48.1006621, 11.4997808 48.100739, 11.4997703 48.1007571))",,,,,,,,,,,,,,,,,,,,park,,,,,"[1774580413, 1774580437, 1774580430, 2815146852, 1652372176, 7952779534, 1652372183, 1652372182, 3350600115, 7952779535, 3350600122, 4274555129, 3350600127, 3350600125, 3350600120, 7952779551, 1652372189, 4274555126, 7952779549, 7952779548, 7952779541, 7952779540, 7952779538, 7952779539, 7952779550, 1652372171, 1652372188, 4274555127, 3350600111, 3350600110, 3350600102, 3350595691, 7952779517, 3350600096, 3350600098, 3350600103, 3350600107, 3350600105, 4274555113, 3350600100, 3350600099, 3350600106, 1774580413]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,350100557,,"POLYGON ((11.6509061 48.1615615, 11.6510014 48.1616504, 11.6514934 48.1615906, 11.6516757 48.161447, 11.6515845 48.1612431, 11.6512734 48.1612574, 11.6511984 48.1612717, 11.651142 48.1613026, 11.6508814 48.161439, 11.6509501 48.1615026, 11.6509061 48.1615615))",,,,,,,,,,,,,,,,,,,,park,,,,,"[1340186196, 2827681520, 3558486520, 1340188504, 3558486519, 1340187906, 1340188661, 3558486517, 1340186459, 3558486516, 1340186196]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,355742019,,"POLYGON ((11.5382293 48.1593621, 11.5381971 48.1588289, 11.5381944 48.1587877, 11.5383956 48.1587895, 11.5383929 48.158836, 11.5386933 48.1588969, 11.5387717 48.1589, 11.5387364 48.1590352, 11.538723 48.1592212, 11.538725 48.1593451, 11.5386924 48.1593462, 11.5382293 48.1593621))",,,,,,Klostergarten St. Theresia,,limited,,,,,,,,,,,,park,,,,,"[3612845967, 3612845968, 3612845969, 3612845970, 3612845971, 3612845972, 3612845973, 3256640616, 3256640611, 3258269848, 3612809613, 3612845967]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,355742130,,"POLYGON ((11.5383044 48.1593299, 11.538291 48.15921, 11.5384981 48.1591672, 11.5384972 48.1591852, 11.5384905 48.1593246, 11.5383044 48.1593299))",,,,,,Rosengarten,,,,,,,,,,,,,,park,,,,,"[3612832445, 3612832446, 3612832447, 3612828578, 3612832448, 3612832445]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,355787092,,"POLYGON ((11.6725663 48.1215727, 11.6727189 48.1215573, 11.6727877 48.1218066, 11.6730615 48.1217945, 11.6734846 48.1217469, 11.6736262 48.1216868, 11.6736603 48.1216363, 11.6737477 48.1217265, 11.6729538 48.1220348, 11.6730196 48.1221062, 11.6726831 48.1222388, 11.6724134 48.1219801, 11.6725717 48.1219111, 11.6725663 48.1215727))",,,,,,Grünanlage an der Truderinger Straße,,,,,,,,,,,,,,park,,,,,"[3613225610, 3613225609, 3613225617, 3613225611, 3613225613, 3613225615, 3613225612, 3613225618, 3613225608, 3613225616, 3613225607, 3613225614, 3613225606, 3613225610]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,357546452,,"POLYGON ((11.6403421 48.1020522, 11.6403457 48.1030228, 11.6405326 48.1030886, 11.6406787 48.1031097, 11.6407254 48.103142, 11.6407435 48.1031936, 11.6407448 48.1032454, 11.6407185 48.103285, 11.6406578 48.1033368, 11.6405374 48.1034074, 11.6404723 48.1034845, 11.6404739 48.1038424, 11.6413671 48.1038157, 11.6425422 48.1031716, 11.6429401 48.1023726, 11.6428246 48.101693, 11.641064 48.1016871, 11.6410639 48.1017952, 11.6410457 48.1018006, 11.6403421 48.1020522))",,,,,,Freizeitpark Wohnring Perlach,,,,,,,,,,,,,,park,,,,,"[4192181753, 3627733139, 3627733141, 3627733142, 3639872156, 3627733145, 3639872159, 3627733146, 3627733149, 3627733150, 3627733152, 3627733155, 3627733154, 3627733143, 3627733131, 3627733111, 3627733110, 444004143, 2345501050, 4192181753]",,,,,,,,,,,,,,,,,,,,,,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
