element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,name,source,wheelchair,geometry,type,description,operator,toilets:wheelchair,wikidata,barrier,phone,website,email,addr:housename,language,old_name,old_shop,opening_hours,training,name:en,capacity,wikipedia,contact:phone,contact:email,contact:fax,contact:website,school,school:de,fax,internet_access,internet_access:fee,office,official_name,check_date,isced:level,operator:type,postal_code,note,alt_name,payment:credit_cards,payment:debit_cards,religion,level,wikimedia_commons,addr:suburb,grades,short_name,denomination,name:de,name:ru,fee,building:levels,roof:levels,height,mobile,shop,wheelchair:description,nodes,start_date,contact:city,contact:housenumber,contact:postcode,contact:street,building,roof:shape,school:type,designation,roof:colour,building:colour,est_height,roof:height,roof:material,architect,building:architecture,heritage,heritage:operator,heritage:ref,image,int_name,isced,noname,protect_class,sport,leisure,layer,name:etymology:wikidata,loc_name,polling_station,school:language,is_in:city,is_in:country_code,school:DE,ref:AEFE,landuse,website2,subject,min_age,name:ja,disused:name,disused:note,ways,url
way,153292466,München,,1,80335,Marsplatz,school,Wittelsbacher-Gymnasium,,no,"POLYGON ((11.5489394 48.1448302, 11.5480347 48.1450006, 11.5476922 48.1450714, 11.5477473 48.1451908, 11.5477369 48.1453166, 11.5477796 48.1454093, 11.5479105 48.1457303, 11.5479829 48.1458871, 11.548142 48.1458542, 11.5482144 48.1458393, 11.548239 48.1458927, 11.5487578 48.1457856, 11.549313 48.1456682, 11.5489394 48.1448302))",,,,yes,Q2586679,,,https://wittelsbacher-gymnasium.de/,kontakt@wittelsbacher-gymnasium.de,,,,,,,,,de:Wittelsbacher-Gymnasium München,,,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,"[1659974299, 302743206, 302743205, 303207895, 303207892, 303207823, 303207877, 302743204, 2475788344, 303207838, 303207837, 302743219, 1659974409, 1659974299]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,156638768,,,,,,school,Grundschule am Strehleranger,,,"POLYGON ((11.6323038 48.1081278, 11.6326449 48.108125, 11.6326997 48.1102385, 11.6321826 48.1101822, 11.6311699 48.1101984, 11.6309952 48.1101128, 11.6310353 48.1084581, 11.631033 48.1081329, 11.6318825 48.1081295, 11.6323038 48.1081278))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[821115824, 262103478, 262103470, 262103472, 1688731831, 262103474, 262103481, 262103476, 821115524, 821115824]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,159091598,München,DE,1,80538,Seeaustraße,school,Staatliches Luitpold-Gymnasium,,yes,"POLYGON ((11.5917229 48.1445627, 11.5919984 48.1448671, 11.5921917 48.145037, 11.5924269 48.1449703, 11.5924202 48.14492, 11.5927342 48.1448168, 11.5928765 48.14477, 11.5929439 48.1447545, 11.5932912 48.1447105, 11.5932741 48.1446338, 11.5932262 48.1444561, 11.5932207 48.1444354, 11.5931837 48.1442979, 11.5931522 48.1441811, 11.5930617 48.1442026, 11.592595 48.1443064, 11.5925199 48.144326, 11.5919623 48.1444722, 11.5919184 48.1444837, 11.5917229 48.1445627))",,,,,Q2324614,,+49 89 2103850,http://www.lpg.musin.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[307374067, 307374066, 1711901071, 1711901062, 1711901060, 7230540876, 1711901046, 7230540877, 7230540878, 7230540858, 7230540857, 7230540854, 7230540853, 7230540859, 1377229837, 1377229832, 1377229845, 1377229833, 307374064, 307374067]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,159373593,,,21,,Senftenauerstraße,school,Grundschule Senftenauerstraße,,limited,"POLYGON ((11.4948834 48.1280979, 11.4948012 48.1280322, 11.4946674 48.1279303, 11.4944612 48.1277732, 11.494351 48.1278376, 11.4942541 48.127748, 11.4941394 48.1278282, 11.4940596 48.1277806, 11.4939749 48.1277302, 11.4935727 48.1274907, 11.4934053 48.1276279, 11.4933108 48.1273988, 11.4931993 48.1267972, 11.4932305 48.1265305, 11.4942254 48.1266532, 11.4948473 48.1267537, 11.4954923 48.1270612, 11.4960145 48.1273701, 11.4951535 48.1279408, 11.4948834 48.1280979))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1714858523, 1831311028, 1831311010, 1714858521, 1714858519, 3774731661, 3774731662, 1831310978, 1831310966, 1714858515, 1714858517, 1714858511, 1714858468, 1714858441, 1714858460, 3382871795, 4813650472, 1714858462, 3774731659, 1714858523]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,159571145,,,,,,school,Lukasschule,,,"POLYGON ((11.4801194 48.122313, 11.4801676 48.1221267, 11.4806057 48.1221726, 11.4807294 48.1217578, 11.481533 48.1218721, 11.4813677 48.1224864, 11.4801194 48.122313))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1716873454, 1716873443, 1716873449, 1716873421, 4360323982, 1716873460, 1716873454]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,159674547,München,DE,30,80686,Fürstenrieder Straße,school,Schule an der Fürstenrieder Straße,,limited,"POLYGON ((11.5027953 48.1388112, 11.5015344 48.1388301, 11.5016098 48.1393045, 11.5016606 48.1393395, 11.5028019 48.1394223, 11.5028014 48.1393724, 11.5027993 48.1391798, 11.5027984 48.1390963, 11.5027978 48.1390406, 11.5027957 48.1388479, 11.5027953 48.1388112))",,,,,,,,https://gsfuerst.musin.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1717837077, 1717837081, 1717837361, 1717837347, 1717837394, 1717837367, 8395502886, 2443557657, 8395502885, 1717837086, 1717837077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,159752785,München,DE,2,81545,Lautererstraße,school,Albert-Einstein-Gymnasium,,limited,"POLYGON ((11.5592724 48.0955736, 11.5594442 48.0955599, 11.5608054 48.0954882, 11.5616194 48.0954879, 11.5616042 48.0951945, 11.5616016 48.0951455, 11.5614083 48.0943215, 11.5614065 48.0943012, 11.5614019 48.0942808, 11.5613566 48.0941507, 11.5612912 48.0940294, 11.561164 48.0938902, 11.561089 48.0938266, 11.5610219 48.0937695, 11.5604058 48.0934299, 11.5603416 48.093417, 11.5602774 48.0934315, 11.560229 48.0934485, 11.5584413 48.0951506, 11.5583926 48.0951835, 11.5592724 48.0955736))",,,Freistaat Bayern,,Q1377774,,+49 89 642706-0,http://albert-einstein-gymnasium.com/,albert-einstein-gymnasium@muenchen.de,,,,,,,,,de:Albert-Einstein-Gymnasium München,,,,,,,+49 89 642706-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[335579300, 1718577327, 1718577325, 1718577324, 1718577320, 1718577318, 1308229794, 1718577313, 1308229722, 1718577310, 1718577309, 1718577308, 1308229797, 1308229826, 1718577305, 1718577304, 1718577306, 1718577307, 1718577319, 775311610, 335579300]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,München,DE,,,,,,,,,,,
way,160792605,,,,,,school,Feldbergschule,,,"POLYGON ((11.6676978 48.1171082, 11.6674766 48.1171288, 11.6667003 48.1173572, 11.6665306 48.1173641, 11.6677059 48.1191533, 11.6694057 48.1186009, 11.6689511 48.1180188, 11.6697185 48.117768, 11.6688914 48.1167089, 11.6687962 48.1167409, 11.6676978 48.1171082))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1728231474, 1728231471, 2179722963, 1728231476, 1728231494, 1728231491, 1728231484, 1728231480, 1728231468, 263390572, 1728231474]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,162202144,München,,6,81476,Berner Straße,school,Grundschule an der Berner Straße,,yes,"POLYGON ((11.493633 48.0964236, 11.4931685 48.0962057, 11.4923256 48.0969337, 11.4925356 48.0970457, 11.4924983 48.0971298, 11.4935709 48.0976697, 11.4935654 48.0977408, 11.4938661 48.0978883, 11.4939249 48.0978715, 11.4941999 48.0976409, 11.4950381 48.0969121, 11.49496 48.0968681, 11.4950971 48.0967521, 11.4949666 48.0966785, 11.4945373 48.0964586, 11.4939378 48.0961604, 11.4936639 48.0963962, 11.493633 48.0964236))",,,,,,,,,,,,,,,,,,,,,,https://gsberner.musin.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1741333342, 1652371783, 1652371883, 1652371879, 1652371892, 1652371949, 1652371960, 1652371975, 6058327030, 1652371945, 6058327036, 6058327035, 6058327037, 1652371856, 1652371832, 1741333405, 2096457012, 1741333342]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,162204637,,,,,,school,Schulsportanlage,,,"POLYGON ((11.5036882 48.0946107, 11.5030643 48.0946916, 11.5030047 48.0946986, 11.5029537 48.0958582, 11.5030326 48.0959681, 11.5031951 48.0962044, 11.5039212 48.0961669, 11.5052327 48.0960956, 11.5053288 48.0960892, 11.5054471 48.0960276, 11.5042635 48.0950236, 11.5037992 48.0945981, 11.5036882 48.0946107))",,,,,,fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1730355423, 1730355424, 7978887124, 1741354284, 7978882655, 1741354309, 7978882648, 2461333102, 1741354247, 1741354254, 1741354274, 7978887125, 1730355423]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,162246614,,,,,,school,Grundschule Königswieser Straße,,limited,"POLYGON ((11.4821263 48.0817938, 11.4834986 48.0818122, 11.4836821 48.0818619, 11.4836742 48.0823416, 11.4843342 48.0823454, 11.4843243 48.0828841, 11.4843178 48.0832408, 11.4839929 48.0833317, 11.4838506 48.0833715, 11.4835398 48.0834584, 11.4834252 48.0834343, 11.4830731 48.083023, 11.4827474 48.0826001, 11.4821263 48.0817938))",,,,,,,,,,,,,,,,,,,+4989693331470,gs-koenigswieser-str-7@muenchen.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1741677395, 1741677233, 1741677529, 4219729670, 1741677324, 4681569489, 1741677405, 3149775133, 3149775134, 1741677424, 1741678097, 1741677423, 3149811889, 1741677395]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,162383862,,,322,80995,Lerchenauer Straße,school,Grundschule an der Lerchenauer Straße 322,,,"POLYGON ((11.5309761 48.2141197, 11.5305818 48.2141769, 11.5307239 48.2145379, 11.5324647 48.2142912, 11.5321831 48.2135781, 11.5304477 48.213823, 11.530504 48.2139588, 11.530909 48.2138998, 11.5309761 48.2141197))",,,,,,,,,,,,,,,,,,,,,,,Grundschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1742902650, 1742902682, 1742902668, 1742902679, 1742902673, 1742902676, 1742902655, 1742902686, 1742902650]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,163399035,,,,,,school,Mittelschule an der Walliser Straße,,,"POLYGON ((11.4825168 48.0915796, 11.4829161 48.0922611, 11.4827287 48.0923101, 11.4823293 48.0916286, 11.4825168 48.0915796))",,,,,,,,,,,,,,,,,,,,,,https://schulamt-muenchen.musin.de/index.php?option=com_content&view=article&id=172:2281-mittelschule-an-der-walliser-strasse-5&Itemid=151,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,"[1750997166, 1750997160, 1750997149, 1750997108, 1750997166]",,,,,,yes,hipped,,,red,red,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,172706037,München,,22,80803,Siegfriedstraße,school,Oskar-von-Miller-Gymnasium,,no,"POLYGON ((11.5838823 48.1655527, 11.5837781 48.1653378, 11.5838543 48.1653208, 11.5838267 48.1652613, 11.5838011 48.1651951, 11.5837725 48.1651844, 11.5837602 48.1651698, 11.5837583 48.1651526, 11.5837719 48.165133, 11.5837525 48.1650552, 11.5837294 48.1649389, 11.5837068 48.164924, 11.5837035 48.1649039, 11.583713 48.1648911, 11.583733 48.1648818, 11.5837342 48.1647675, 11.5837478 48.1646948, 11.5836693 48.1646902, 11.5836713 48.164661, 11.5837063 48.1645399, 11.5837417 48.1644657, 11.583781 48.1643975, 11.583808 48.1643474, 11.583931 48.1643736, 11.5839473 48.1643554, 11.583971 48.1643455, 11.5839974 48.1643433, 11.58402 48.1643476, 11.5840417 48.1643592, 11.584055 48.1643809, 11.5841124 48.164392, 11.5842795 48.1644105, 11.5843768 48.1644217, 11.5843452 48.1645881, 11.584238 48.1645773, 11.5840958 48.1645581, 11.5839763 48.1645331, 11.5839308 48.1646264, 11.583918 48.1647032, 11.5839026 48.1647743, 11.5839068 48.164854, 11.5839049 48.1649308, 11.5839149 48.1650357, 11.5839411 48.1651183, 11.583978 48.165204, 11.5840125 48.1652834, 11.5840304 48.1652914, 11.5840375 48.1653025, 11.5840447 48.1653199, 11.5841411 48.1652977, 11.5841768 48.1653676, 11.5842185 48.1653565, 11.5842589 48.1654446, 11.5842807 48.1655008, 11.5841929 48.1655222, 11.5841719 48.1654849, 11.5838823 48.1655527))",,,,,Q2033509,,,,,,,,,,,,,de:Oskar-von-Miller-Gymnasium München,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,"[1835832288, 1835832279, 1835832275, 1835832256, 1835832250, 1835832229, 1835832228, 1835832227, 1835832226, 1835832223, 1835832221, 1835832220, 1835832219, 1835832218, 1835832216, 1835832206, 1835832200, 1835832197, 1835832173, 1835832163, 1835832157, 1835832155, 1835832142, 1835832149, 1835832144, 1835832138, 1835832113, 1835832140, 1835832147, 1835832151, 1835832153, 1835832156, 349143195, 349143194, 3063700459, 1835832164, 1835832161, 1835832172, 1835832203, 1835832208, 1835832212, 1835832222, 1835832224, 1835832225, 1835832253, 1835832259, 1835832262, 1835832268, 1835832271, 1835832265, 1835832277, 1835832273, 1835832280, 1835832282, 3147598829, 3147583733, 1835832288]",,,,,,school,gabled,,,#cc642e,#fdfdb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,174549751,,,,,,school,Rupprecht-Gymnasium,,,"POLYGON ((11.544132 48.1517214, 11.5439097 48.1515963, 11.5438139 48.1515794, 11.5437748 48.1514791, 11.5431674 48.1511573, 11.5432528 48.1511234, 11.5439847 48.1509183, 11.5441237 48.1508922, 11.5442349 48.1508726, 11.5444475 48.1511634, 11.5444652 48.1512349, 11.5446181 48.1513213, 11.5444447 48.1514646, 11.5444035 48.1514958, 11.5443725 48.1515201, 11.544132 48.1517214))",,,,,Q2176686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[335564611, 335564613, 1852212453, 1852212451, 1852212446, 1326975276, 1326975265, 1326975253, 1852212436, 1852212447, 1852212448, 1852212449, 335564608, 1043494444, 1043494470, 335564611]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,174549761,München,DE,4,80636,Kapschstraße,school,Städtisches Adolf-Weber-Gymnasium,,yes,"POLYGON ((11.5431105 48.153514, 11.5426987 48.1532887, 11.5432687 48.152825, 11.5436433 48.1525107, 11.5443148 48.1529021, 11.5441813 48.153007, 11.5443779 48.1531097, 11.5449082 48.1534222, 11.5452718 48.1536352, 11.5444534 48.1542785, 11.5440677 48.1540791, 11.5433367 48.1536859, 11.5431105 48.153514))",,,Landeshauptstadt München,,Q2360030,,,,,,,,,,,,,,+49 89 18975911,,+49 89 18975933,http://www.awg.musin.de/,secondary,,,,,,,,,,,Städtische Franz-Auweck-Abendschule (2. Eingang),,,,,,,,,,,,,,,,,,,,"[889022594, 889022593, 889022597, 1852212590, 1852212723, 1852212748, 1322261244, 1322261252, 1852212763, 1852212800, 889022628, 889022634, 889022594]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gymnasium,,,,,,,,,,
way,175001807,,,,,,school,Grund u- Mittelschule Grosshaderner Straße,,,"POLYGON ((11.4836024 48.1208279, 11.4836172 48.1220022, 11.4837357 48.1220008, 11.4837281 48.1225302, 11.4830424 48.1225334, 11.4830393 48.1221747, 11.4820118 48.1221707, 11.4820684 48.1219019, 11.4820912 48.1215465, 11.482032 48.1212593, 11.4822993 48.1211671, 11.4824201 48.1209928, 11.4826224 48.1206953, 11.4836024 48.1208279))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1856463195, 2886247997, 4451778797, 371838651, 2072069445, 2072069449, 1856463338, 4451821593, 4451778796, 1856463227, 1856463213, 2503237249, 1856463192, 1856463195]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,177581290,,,,,,school,,,limited,"POLYGON ((11.5376871 48.1321431, 11.5376831 48.1321224, 11.5376713 48.1320612, 11.5374874 48.1320771, 11.5375033 48.1321597, 11.5374776 48.132162, 11.5375258 48.1324114, 11.5376765 48.1323984, 11.5376818 48.1324259, 11.5380523 48.132394, 11.5379986 48.1321163, 11.5376871 48.1321431))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1880015801, 4085369581, 1880015799, 1880015800, 1880015803, 707049991, 4085369587, 4085369586, 4085369588, 707049984, 707049988, 1880015801]",,,,,,yes,,,,,,,,,,,,,,,,,,,multi,pitch,,,,,,,,,,,,,,,,,,
way,180186363,,,,,,school,Grundschule an der Blutenburgstraße,,,"POLYGON ((11.5473115 48.1483223, 11.5489929 48.1479853, 11.5486592 48.147258, 11.5480155 48.1473909, 11.5469835 48.1475919, 11.5473115 48.1483223))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[303795810, 1906159563, 1906159531, 4984671221, 1906159558, 303795810]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,180186364,München,DE,6,80636,Helmholtzstraße,school,Grundschule an der Helmholtzstraße,,yes,"POLYGON ((11.5408471 48.1446491, 11.540292 48.1449281, 11.5402901 48.1450044, 11.5394161 48.1451978, 11.5391688 48.1452157, 11.5387244 48.1452478, 11.5386653 48.1448663, 11.5386264 48.1446202, 11.5389472 48.144594, 11.5396326 48.1445441, 11.5406629 48.144469, 11.5407551 48.1445646, 11.5408471 48.1446491))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1906159419, 3646448346, 1717631405, 3646448332, 10729216393, 1717631409, 2475837847, 1906159418, 1843099627, 3106250886, 1843099606, 1843099616, 1906159419]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,186812259,München,DE,47,81247,Freseniusstraße,school,Obermenzinger Gymnasium,,,"POLYGON ((11.4765851 48.1696279, 11.4769015 48.1697491, 11.4769461 48.1697482, 11.4769739 48.1697169, 11.476978 48.1696956, 11.4770034 48.1695648, 11.477016 48.1693942, 11.4770973 48.1690533, 11.4771932 48.1688128, 11.4768971 48.1687556, 11.4766488 48.1687076, 11.4765769 48.1686937, 11.4765563 48.1687395, 11.4765108 48.1688404, 11.4764066 48.1690852, 11.4765308 48.1693304, 11.4765469 48.1694188, 11.4765851 48.1696279))",,,Münchner Schulstiftung -Ernst v. Borries-,,,fence,,,,,,Privatgymnasium Dr. Chmiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1975612179, 1975612196, 1975612175, 1975612167, 5364858605, 1975612183, 1975612184, 5364848704, 1975612194, 1975612181, 5364630312, 1975612164, 5364630314, 5364630310, 1975612185, 1975612169, 5364861850, 1975612179]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,191554544,München,DE,46,80538,Thierschstraße,school,Staatliches Wilhelmsgymnasium,,,"POLYGON ((11.5886444 48.1386322, 11.5885873 48.1384982, 11.5886025 48.1384953, 11.5884114 48.1380468, 11.5883946 48.13805, 11.5883274 48.1378923, 11.588512 48.1378572, 11.5885308 48.1379014, 11.5888693 48.1378372, 11.5888507 48.1377937, 11.5890535 48.1377552, 11.5891567 48.1379974, 11.5889571 48.1380352, 11.5889362 48.1379861, 11.5885823 48.1380532, 11.5886356 48.1381784, 11.5887313 48.1381602, 11.5887509 48.1382062, 11.5886992 48.138216, 11.5887133 48.138249, 11.5887644 48.1382393, 11.5887854 48.1382885, 11.5886932 48.138306, 11.5887595 48.1384618, 11.5887878 48.1384564, 11.5888463 48.1385939, 11.5886444 48.1386322))",,,,,Q2576235,,+49 89 212142-0,https://www.wilhelmsgymnasium.de/,,,,,,,,,,de:Wilhelmsgymnasium München,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,"[306644625, 2021389829, 2021389830, 2021389828, 2021389790, 306644628, 2021389800, 2021389808, 2021389798, 2021389801, 2021389810, 2021389832, 2021389794, 2021389802, 2021389814, 2021389799, 2021389822, 2021389781, 2021389796, 2021389807, 2021389803, 2021389821, 2021389831, 2021389784, 2021389820, 2021389824, 306644625]",,,,,,school,gabled,,,,#FFD0A0,,,,,neo-renaissance,4,BLfD,D-1-62-000-6910,,,,,,,,,,,,,,,,,,,,,,,,,
way,198989980,München,DE,19,80637,Gertrud-Bäumer-Straße,school,Gertrud-Bäumer-Grundschule,,,"POLYGON ((11.5463088 48.1631166, 11.5465997 48.1633219, 11.5472099 48.1637632, 11.5467856 48.1641423, 11.5463561 48.163817, 11.5463292 48.1637982, 11.5458309 48.1641044, 11.5452983 48.1637081, 11.5458333 48.1633949, 11.5463088 48.1631166))",,,,,,,,,,Gertrud-Bäumer-Grundschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2090525200, 10775988426, 2090525243, 2090525278, 2090525249, 2090525246, 2090525274, 2090525237, 10775988427, 2090525200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,198990000,München,DE,1,80992,In den Kirschen,school,Samuel-Heinicke-Realschule und Internat,,yes,"POLYGON ((11.5093411 48.1674, 11.5092098 48.1675045, 11.5079941 48.1674327, 11.5068138 48.167363, 11.5067588 48.1673598, 11.506647 48.1662947, 11.5065416 48.1653508, 11.5066932 48.1651507, 11.5068533 48.1651258, 11.5077347 48.1651136, 11.5086479 48.1663318, 11.5087041 48.1664184, 11.5093411 48.1674))",,,SchulCentrum Augustinum gGmbH,yes,Q1306374,,,,,,,,,,,,,,+49 89 17905-100,shr@augustinum.de,,https://augustinum.de/samuel-heinicke-realschule/,,,,,,,,,1;2,,,,,,,,,,,,,,,,,,,,,,,"[2090525395, 2090525397, 10858213637, 10858213636, 64903357, 10722255383, 420023156, 2090525335, 420023155, 2090525333, 2090525357, 10858176371, 2090525395]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,216762182,,,,,,school,Studienseminar Albertinum,,,"POLYGON ((11.5062018 48.1231477, 11.5069358 48.1232092, 11.5076454 48.1231433, 11.5081492 48.1243977, 11.5081792 48.1244938, 11.5081792 48.1245889, 11.508133 48.1246386, 11.5067194 48.1248381, 11.5062018 48.1231477))",,,,,,,,,,,,,,,,,,,,,,http://www.albertinum-online.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2261444205, 2261444207, 2261444197, 2261444601, 2968030624, 2968030625, 2261444619, 2261444630, 2261444205]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,216762185,,,,,,school,,,,"POLYGON ((11.5056911 48.1210417, 11.5071119 48.1209423, 11.5074323 48.122444, 11.5074536 48.1225198, 11.5075436 48.1228404, 11.5076454 48.1231433, 11.5069358 48.1232092, 11.5062018 48.1231477, 11.5061952 48.123066, 11.5044558 48.1230637, 11.5042046 48.1233152, 11.5042047 48.1236946, 11.5042123 48.124334, 11.5042217 48.1251243, 11.5042273 48.1253247, 11.5039417 48.1253868, 11.5037346 48.1253791, 11.5035633 48.1253657, 11.5033922 48.1253217, 11.5032189 48.1252448, 11.5030737 48.1251203, 11.5030015 48.1250028, 11.5028601 48.1218971, 11.502955 48.1218809, 11.5033065 48.1218115, 11.5032932 48.1217648, 11.5057662 48.1213178, 11.5056911 48.1210417))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2261444122, 2261444115, 2969408734, 2969408740, 2969408747, 2261444197, 2261444207, 2261444205, 10083163379, 10083163378, 10083163377, 2261444657, 9931252284, 8829722976, 10083163376, 2261444666, 2968032886, 2261444665, 2968032884, 2261444663, 2968032878, 2261444653, 2261444146, 1583579385, 1583579380, 2260467257, 2260467256, 2261444122]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,216762188,München,DE,9,80686,Droste-Hülshoff-Straße,school,Grundschule an der Droste-Hülshoff-Straße,,,"POLYGON ((11.5071348 48.1268868, 11.5073547 48.1276624, 11.5071845 48.1276802, 11.5072257 48.1279793, 11.5072375 48.1282715, 11.5072446 48.128291, 11.5072578 48.1283008, 11.5072754 48.1283075, 11.5073037 48.1283089, 11.5078566 48.1282341, 11.5089186 48.1280904, 11.50875 48.1274812, 11.5083557 48.1275331, 11.5082082 48.1269996, 11.5071348 48.1268868))",,,,,,,,https://droste.edupage.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6063791698, 4887819525, 2261445257, 4887819523, 4887819524, 4887819522, 4887818920, 4887819521, 2261445263, 2261445268, 6063791703, 6063791702, 6063791701, 6063791700, 6063791698]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220670823,,DE,59,81735,Albert-Schweitzer-Straße,school,Mittelschule an der Albert-Schweitzer-Straße,,,"POLYGON ((11.6485618 48.1089304, 11.6485629 48.1089015, 11.6487124 48.1089028, 11.64872 48.1086186, 11.6487219 48.1083273, 11.6487307 48.108055, 11.6485481 48.1080568, 11.6485467 48.1074436, 11.6479786 48.1074451, 11.6468303 48.1074398, 11.6468321 48.1075594, 11.6466925 48.1075593, 11.6466911 48.1089296, 11.6485618 48.1089304))",,,"Freistaat Bayern, Bayerisches Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst",,,,,,,,,,,,,,,,+49 89 450808790,ms-albert-schweitzer-str-59@muenchen.de,+49 89 4508087938,http://www.aschweitzer.musin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2297605577, 2297605569, 2297605578, 6303686025, 6314085224, 2297605538, 2297605536, 2297605477, 6468723290, 2297605475, 2297605481, 2297605479, 2297605574, 2297605577]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220680651,,,,,,school,Grundschule an der Turnerstraße,,,"POLYGON ((11.6960544 48.1102845, 11.6971212 48.1107746, 11.6968453 48.1110309, 11.6968084 48.1110063, 11.6963889 48.1113708, 11.6964529 48.1114126, 11.6950444 48.112594, 11.6945047 48.1130466, 11.693579 48.1125747, 11.6960544 48.1102845))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2297694331, 2297694334, 2297694337, 2297694336, 2297694343, 2297694345, 2297694371, 2297694388, 2297694369, 2297694331]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
