element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,source,geometry,access,amenity,fee,parking,toilets:wheelchair,wheelchair,cuisine,diet:vegan,diet:vegetarian,name,opening_hours,phone,tourism,website,maxheight,note,check_date:opening_hours,shop,brand,brand:wikidata,brand:wikipedia,operator,surveillance,capacity,level,contact:website,description,office,sport,wikidata,addr:inclusion,disused:amenity,disused:parking,capacity:disabled,park_ride,check_date,operator:wikidata,height,lit,addr:place,changing_table,covered,wheelchair:description:de,contact:email,contact:fax,contact:phone,source:addr,drive_through,operator:type,ref,contact:facebook,contact:instagram,wheelchair:description,contact:youtube,atm,type,artist_name,start_date,postal_code,material,colour,wikimedia_commons,historic,nodes,architect,building,building:colour,building:levels,building:material,heritage,heritage:operator,internet_access,internet_access:fee,internet_access:password,internet_access:ssid,old_name,ref:lda,roof:colour,roof:levels,roof:shape,short_name,wikipedia,year_of_construction,fax,email,layer,toilets,addr:housename,diet:kosher,roof:height,roof:material,disused:shop,location,indoor_seating,outdoor_seating,alt_name,payment:cash,payment:contactless,payment:credit_cards,payment:debit_cards,payment:edenred_ticket,payment:girocard,old_ref,heritage:website,lda:criteria,branch,payment:mastercard,payment:visa,stroller,addr:city:fa,atm:operator,nohousenumber,dog,elevator,diet:halal,self_checkout,disused:toilets,compressed_air,fuel:diesel,fuel:octane_91,fuel:octane_95,kiosk,building:levels:underground,smoking,takeaway,drink:club-mate,organic,roof:orientation,ele,ref:vatin,name:fa,name:ru,opening_hours:covid19,service,name:de,wholesale,payment:maestro,building:use,payment:cards,fascade:material,capacity:parent,capacity:women,fuel:octane_98,opening_hours:signed,url,payment:american_express,payment:apple_pay,payment:diners_club,payment:google_pay,payment:vpay,fuel:GTL_diesel,fuel:lpg,fuel:octane_100,owner,payment:coins,payment:notes,social_facility,origin,area,name:cs,name:sk,fuel:biodiesel,fuel:cng,fuel:e85,payment:v_pay,fixme,drink:coffee,building:part,fuel:e10,self_service,noaddress,building:architecture,contact:pinterest,roof:cover:material,air_conditioning,takeaway:covid19,culture,gay,lgbtq,disused,source:addr:housenumber,disused:building,access:covid19,delivery,fuel:HGV_diesel,heritage:ref,protection_status,source:building:levels,service:vehicle:car_repair,service:vehicle:oil_change,construction_date,min_height,craft,image,recycling:scrap_metal,recycling_type,second_hand,toilets:access,addr:floor,automated,addr:neighbourhood,noname,building:min_level,fuel:LH2,club,official_name,car_wash,abandoned:amenity,facebook,instagram,mobile,whatsapp,youtube,website:menu,social_facility:for,source:name,loc_name,community_centre,building:parts,zero_waste,construction,source:geometry,name:ja,name:en,name:signed,male,ref:shop:num,safety:hand_sanitizer:covid19,operator:legal,not:brand:wikidata,opening_date,sausage,ways,note:opening_hours,source:opening_hours,name:ko,name:es,name:fr,name:nl,name:tr
way,439456950,Berlin,DE,301,14167,Teltower Damm,Lichterfelde,,"POLYGON ((13.2688154 52.4058625, 13.2695772 52.405981, 13.2697137 52.4056545, 13.2689519 52.405536, 13.2688154 52.4058625))",,,,,,yes,,,,Dämmisol,Mo-Fr 06:00-17:00,+49 30 61781 0,,https://www.daemmisol.de/standorte/berlin-zehlendorf/,,,,doityourself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4370721948, 4370721951, 4370721947, 4370721945, 4370721948]",,retail,,,,,,,,,,,,,,,,,,+49 30 61781 399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,440078636,,,,,,,,"POLYGON ((13.4443499 52.5342706, 13.4444336 52.5343306, 13.4445271 52.5342823, 13.4444434 52.5342223, 13.4443499 52.5342706))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4377815938, 4377815940, 1113943342, 4377815936, 4377815938]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,440618663,Berlin,DE,293,14167,Teltower Damm,,,"POLYGON ((13.2683803 52.4071483, 13.2682777 52.4073907, 13.2685683 52.4074365, 13.2685777 52.4074142, 13.2688621 52.407459, 13.2688715 52.407437, 13.2690877 52.407471, 13.2690971 52.4074487, 13.2692402 52.4074713, 13.2693146 52.4072956, 13.2683803 52.4071483))",,,,,,,,,,ABEX Berlin / Teltower Damm,,,,,,,,,,,,,,,,https://www.gc-gruppe.de/de/unternehmen/baer-ollenroth/locations/abex-berlin-teltower-damm,,,,,,,,,,,,,,,,,,abex.lichterfelde@gc-gruppe.de,,+49 30 8105823-11,,,,,,,,,,,,,,,,,,"[4383882761, 4383882763, 5397296072, 5397296071, 5397296070, 5397296069, 5397296068, 5397296067, 4383882764, 4383882762, 4383882761]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,441730280,,,,,,,,"POLYGON ((13.4863001 52.5077124, 13.486385 52.5077025, 13.4864743 52.5076922, 13.4865663 52.5076816, 13.4865348 52.5075744, 13.4862687 52.5076034, 13.4863001 52.5077124))",,,,,,yes,,,,Schlau Baumarkt,Mo-Fr 06:00-16:00; Sa 07:00-12:00,,,,,,,doityourself,,,,,,,,,,,,,,,,,,2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4394394129, 8831527383, 8831527386, 4394394128, 4394394126, 4394394127, 4394394129]",,retail,,1,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,442044746,,,,,,,,"POLYGON ((13.6403765 52.387292, 13.6405439 52.387265, 13.640623 52.3874477, 13.6404557 52.3874747, 13.6403765 52.387292))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4397381578, 4397380745, 4397381593, 4397380749, 4397381578]",,retail,,2,,,,,,,,,,,1,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,442044765,,,,,,,,"POLYGON ((13.6914831 52.3678484, 13.6916047 52.3679471, 13.6914558 52.3680158, 13.6914335 52.367999, 13.691378 52.3680241, 13.6911977 52.3678441, 13.6912914 52.3678096, 13.691379 52.3678966, 13.6914831 52.3678484))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4397381650, 4397381658, 4397380761, 4397381509, 4397381508, 4397381599, 4397381571, 4397381570, 4397381650]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,442044774,,,,,,,,"POLYGON ((13.6904822 52.3687159, 13.6905877 52.3686688, 13.6906903 52.3687545, 13.6905848 52.3688016, 13.6904822 52.3687159))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4397381510, 4397381595, 4397381489, 4397381585, 4397381510]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444362829,,,,,,,Geoportal Berlin / Hausumringe,"POLYGON ((13.3408145 52.4888874, 13.3407686 52.4890632, 13.3406414 52.4890511, 13.340701 52.488815, 13.3407108 52.488802, 13.340731 52.4887923, 13.3407573 52.4887872, 13.340803 52.4887836, 13.3407781 52.4888841, 13.3408145 52.4888874))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3072343850, 3072343450, 3072344345, 3072346162, 3072348547, 3072343753, 3072344142, 3072346950, 4418501490, 3072343850]",,retail,,1,,,,,,,,,,grey,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444804734,,,,,,,,"POLYGON ((13.6220811 52.5335717, 13.6221666 52.5336649, 13.6223872 52.5335901, 13.6223436 52.5335425, 13.6223577 52.5335377, 13.6223159 52.5334921, 13.6222948 52.5334992, 13.6220811 52.5335717))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4422656366, 4422656369, 4422656367, 9256461877, 9256461878, 4422656363, 1878893136, 4422656366]",,retail,,1,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,447067026,,,,,,,,"POLYGON ((13.4247323 52.480472, 13.4246632 52.4804644, 13.4246777 52.4804151, 13.4247468 52.4804227, 13.4247323 52.480472))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4442638271, 4442638270, 4442638266, 4442638268, 4442638271]",,retail,,1,,,,,,,,,,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,447249452,Berlin,DE,2,12621,Alt-Kaulsdorf,Kaulsdorf,Geoportal Berlin / Hauskoordinaten,"POLYGON ((13.5796991 52.5049488, 13.5796988 52.5047808, 13.579737 52.5047805, 13.5797374 52.5047705, 13.5801249 52.504686, 13.5801266 52.504689, 13.5801447 52.5047219, 13.5802397 52.5047219, 13.5803963 52.5047219, 13.5803954 52.5049494, 13.5796991 52.5049488))",,,,,,yes,,,,PENNY,Mo-Sa 08:00-20:00; PH off,,,,,,,supermarket,PENNY,Q284688,en:Penny (supermarket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4444186023, 4729432819, 5256195728, 5256195729, 4444186024, 5467728773, 5256195730, 5467728771, 427108912, 427108913, 4444186023]",,retail,,1,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,452794563,,,,,,,,"POLYGON ((13.4410143 52.4735369, 13.4410065 52.473529, 13.4410101 52.47352, 13.4410231 52.4735152, 13.4410379 52.4735175, 13.4410456 52.4735254, 13.441042 52.4735344, 13.441029 52.4735391, 13.4410143 52.4735369))",,fast_food,,,,,,,,Station Haci,Mo-Sa 10:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4495746660, 4495746659, 4495746658, 4495746657, 4495746656, 4495746655, 4495746654, 4495746653, 4495746660]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,453798363,,,,,,,,"POLYGON ((13.4296015 52.4697519, 13.4296095 52.4697365, 13.4296321 52.4697413, 13.4296366 52.4697323, 13.4296536 52.4696986, 13.4298146 52.4697321, 13.4297921 52.4697737, 13.4296015 52.4697519))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4504860272, 4504860271, 4504860270, 4504860267, 4504860269, 4504860268, 1587185816, 4504860272]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,453801671,,,,,,,,"POLYGON ((13.4294913 52.4703445, 13.4295002 52.4703151, 13.4294493 52.4703093, 13.4294405 52.4703388, 13.4294913 52.4703445))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4504881552, 4504881551, 4504881550, 4504881549, 4504881552]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,454491615,Berlin,DE,38,13351,Togostraße,Wedding,,"POLYGON ((13.3308776 52.5584221, 13.3308292 52.5584475, 13.3309175 52.5585106, 13.3309682 52.5584847, 13.3308776 52.5584221))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3151785106, 3151785114, 3151785132, 4510466988, 3151785106]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,454758312,Berlin,DE,47,,Sickingenstraße,,,"POLYGON ((13.314437 52.5308609, 13.314533 52.5306749, 13.3149805 52.5307596, 13.3148865 52.5309448, 13.314437 52.5308609))",,,,,,yes,,,,Getränke Hoffmann,Mo-Fr 09:00-20:00; Sa 09:00-18:00,,,,,,2023-05-01,beverages,Getränke Hoffmann,Q19284021,de:Getränke Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4512845855, 4512845856, 4512845857, 4512845858, 4512845855]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,455535521,,,,,,,,"POLYGON ((13.4696489 52.5630722, 13.4695042 52.5628546, 13.4698219 52.5627746, 13.4698248 52.5627822, 13.4699419 52.5627515, 13.4699392 52.5627475, 13.4701844 52.5626854, 13.4703291 52.5628974, 13.470084 52.5629596, 13.470052 52.5629127, 13.4699381 52.5629427, 13.469969 52.5629916, 13.4696489 52.5630722))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4519278426, 4519278417, 4519278414, 4519278415, 4519278413, 4519278412, 4519278411, 4519278418, 4519278423, 4519278420, 4519278422, 4519278425, 4519278426]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,458169304,Berlin,,42,,Bahnhofstraße,,,"POLYGON ((13.5775838 52.4567263, 13.5776552 52.4568266, 13.5774715 52.4568755, 13.5773322 52.4569125, 13.5773137 52.4568866, 13.5772489 52.4569038, 13.5771959 52.4568294, 13.5773747 52.4567819, 13.5774089 52.4567728, 13.5775838 52.4567263))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1791369802, 1791369814, 1791369816, 1791369818, 4542091126, 4542091127, 4542091128, 1791369812, 1791369805, 1791369802]",,retail,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,458821474,Berlin,DE,9,12683,Kulmseestraße,Biesdorf,,"POLYGON ((13.5531748 52.5134774, 13.5528117 52.513506, 13.5528024 52.5134625, 13.5527238 52.5134686, 13.5527248 52.5134731, 13.5526677 52.5134776, 13.5526763 52.5135178, 13.5525972 52.513524, 13.5526436 52.513743, 13.5531733 52.5137014, 13.5532722 52.5136936, 13.5532449 52.513565, 13.5532708 52.5135629, 13.5533057 52.5135602, 13.5532863 52.5134687, 13.5531748 52.5134774))",,,,,,yes,,,,Penny,Mo-Sa 07:00-21:00,,,https://www.penny.de/,,,2022-08-19,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4035033911, 4547649828, 4547649827, 6341433189, 6341433190, 4547649826, 4547649824, 4547649825, 4547649829, 5450942282, 4547649811, 4547649807, 4547649804, 4547649806, 4078383284, 4035033911]",,retail,,1,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,459332609,,,,,,,,"POLYGON ((13.3321479 52.5980349, 13.332142 52.5980642, 13.3322338 52.5980711, 13.3322398 52.5980418, 13.3321479 52.5980349))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4552020910, 4552020907, 4552020908, 4552020909, 4552020910]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,460732887,,,,,,,,"POLYGON ((13.3862656 52.5076281, 13.3862304 52.507626, 13.3862339 52.5076042, 13.3863543 52.5076116, 13.3863508 52.5076333, 13.3863216 52.5076315, 13.3862656 52.5076281))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4563369582, 5742012712, 4795634786, 6535073191, 4563369584, 4563369583, 4563369582]",,retail,,1,,,,,,,,,,silver,,round,,,,,,,,,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,along,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,460743668,,,,,,,,"POLYGON ((13.397983 52.568816, 13.3980107 52.5688579, 13.3980831 52.5688402, 13.3980554 52.5687983, 13.397983 52.568816))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4563476031, 4563476028, 4563476029, 4563476030, 4563476031]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,462160324,,,,,,,,"POLYGON ((13.2461186 52.5373783, 13.2460556 52.5372107, 13.2461601 52.5371961, 13.2461846 52.5372614, 13.2463188 52.5372427, 13.2463447 52.5373115, 13.2462591 52.5373235, 13.2462717 52.5373569, 13.2461186 52.5373783))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4575648320, 4575648319, 4575648318, 4575648317, 4575648316, 4575648315, 4575648314, 4575648313, 4575648320]",,retail,,1,,,,,,,,,,,0,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,463475938,,,114,,Allee der Kosmonauten,,,"POLYGON ((13.5493668 52.5288432, 13.5495164 52.528833, 13.5494998 52.5287572, 13.5494621 52.5287602, 13.5494564 52.5287341, 13.5493462 52.5287431, 13.5493668 52.5288432))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4587376652, 4587376651, 4587376650, 4587376649, 4587376648, 4587376647, 4587376652]",,retail,,1,,,,,,,,,,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,463736314,,,,,,,,"POLYGON ((13.5232858 52.4969008, 13.5233591 52.4969181, 13.5234062 52.4968443, 13.5233329 52.496827, 13.5232858 52.4969008))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4589778493, 4589778494, 4589778495, 4589778496, 4589778493]",,retail,,1,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,464897893,,,,,,,,"POLYGON ((13.4363312 52.4803128, 13.4363739 52.4802819, 13.4363636 52.4802683, 13.4363927 52.4802474, 13.4364152 52.4802515, 13.4365401 52.4801613, 13.4365553 52.4801487, 13.4365415 52.4801301, 13.4365852 52.4800991, 13.4367369 52.4801229, 13.4367428 52.4801411, 13.4368913 52.4801652, 13.4369067 52.4801557, 13.4369703 52.4801661, 13.4369758 52.4801788, 13.437074 52.4801946, 13.4372089 52.4802164, 13.4372241 52.4802067, 13.4373107 52.4802207, 13.4373147 52.4802336, 13.4373847 52.4802446, 13.4374558 52.4802558, 13.4374789 52.4802595, 13.4374893 52.4802627, 13.4374038 52.4804602, 13.4373868 52.4804994, 13.4373684 52.4805419, 13.4372724 52.4805257, 13.4372193 52.4805167, 13.4372008 52.4805604, 13.4370893 52.4805428, 13.4371063 52.4804983, 13.4370052 52.4804852, 13.4365525 52.4804264, 13.4363312 52.4803128))",,,,,,,,,,ehemaliges C&A-Gebäude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953,,,,,,"[4599470308, 1414546964, 4495289802, 4495289801, 4495289817, 4495289816, 4495289818, 4495289815, 4495289814, 4495289813, 1414546937, 4495289812, 4495289806, 4495289805, 4495289811, 5433273531, 4495289810, 4495289804, 4495289803, 4495289809, 8010307671, 10589986265, 5433273605, 4495289808, 5433273533, 5433273534, 1414546948, 8010307672, 4495289656, 1414546950, 1414546947, 5433273603, 5433273545, 5433273604, 4599470308]",,retail,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,465838723,,,,,,,,"POLYGON ((13.2264257 52.5075051, 13.2263867 52.5074325, 13.2266516 52.5073794, 13.2266907 52.5074519, 13.2264257 52.5075051))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4607499279, 4607499278, 4607499277, 4607499276, 4607499279]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,468074249,,,,,,,,"POLYGON ((13.2850362 52.5015352, 13.2849595 52.5016109, 13.2850399 52.5016411, 13.2850149 52.5016657, 13.2851043 52.5016994, 13.2851293 52.5016747, 13.2851463 52.5016811, 13.285223 52.5016054, 13.2850362 52.5015352))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4626262631, 4626262628, 4626262624, 4626262627, 4626262626, 4626262625, 4626262629, 4626262630, 4626262631]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
