element_type,osmid,amenity,name,religion,wheelchair,geometry,denomination,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,contact:phone,contact:website,operator,website,note,addr:housename,service_times,wheelchair:description,source,contact:email,description,name:ru,opening_hours,place_of_worship,start_date,name:de,name:en,check_date,level,name:fa,email,phone,fax,construction,wikidata,wikipedia,addr:inclusion,alt_name,contact:facebook,contact:fax,toilets:wheelchair,name:ar,name:ku,colour,man_made,contact:email_1,protestant,tourism,historic,church,name:bs,name:pt,short_name,contact:mobile,addr:unit,books,shop,name:tr,inscription,material,subject:wikidata,subject:wikipedia,network,internet_access,opening_hours:covid19,height,contact:deezer,contact:instagram,contact:spotify,contact:youtube,nodes,building,building:architecture,deanery,diocese,heritage,heritage:operator,heritage:website,parish,ref:lda,seamark:landmark:category,seamark:landmark:conspicuity,seamark:landmark:function,seamark:type,building:levels,roof:colour,roof:material,roof:orientation,roof:shape,ref,architect,building:colour,building:material,loc_name:de,loc_name:lb,min_height,roof:height,loc_name,tower:type,image,building:min_level,architect:wikidata,architect:wikipedia,bldam:criteria,operator:type,ref:bldam,year_of_construction,lda:criteria,name:etymology,name:etymology:wikidata,building:roof:height,building:roof:orientation,fee,name:he,name:it,name:nl,name:pl,name:uk,name:zh,alt_name:es,name:es,name:fr,name:sv,wikimedia_commons,internet_access:fee,source:building:levels,contact:tumblr,building:use,old_name,organisation,lda:inscription_date,url,fixme,construction_year,operator:description,roof:levels,opening_date,nohousenumber,toilets,toilets:access,member_of,check_date:opening_hours,heritage:description,air_conditioning,ele,addr:place,name:vi,preservation,smoking,name:af,name:be,name:cs,name:eu,name:hu,name:ko,name:no,name:ro,name:sk,official_name,subdenomination,name:ja,addr:district,date,survey:date,protect_class,building:facade:material,building:part,old_name:1957-1994,lit,noname,name:sr-Latn,description:de,name:et,reconstruction_date,layer,location,landuse,name:signed,ways,type
way,501326741,place_of_worship,Sankt Konrad von Parzham,christian,yes,"POLYGON ((13.5554267 52.5705815, 13.5554869 52.570483, 13.5554702 52.5704792, 13.5554892 52.5704481, 13.5556742 52.5704901, 13.5556559 52.5705199, 13.5556382 52.5705159, 13.5555513 52.570658, 13.5554015 52.570624, 13.5554267 52.5705815))",catholic,,,,,,,,,,http://www.heiligkreuz-berlin.de/,,,Sa 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2526550148, 4921692371, 4921692368, 2526549977, 2526549871, 4921692369, 4921692370, 2526549779, 2526550107, 2526550148]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,508293508,place_of_worship,,christian,no,"POLYGON ((13.3437997 52.5591038, 13.3437876 52.5590976, 13.3437657 52.5591089, 13.3436939 52.5590781, 13.3437616 52.5590374, 13.3435713 52.5589118, 13.3436066 52.5588931, 13.3435876 52.5588818, 13.3436694 52.5588361, 13.3439375 52.5590137, 13.3439166 52.5590257, 13.3439278 52.5590318, 13.3437997 52.5591038))",lutheran,Berlin,DE,78,13349,Edinburger Straße,Wedding,,,,http://www.korneliusgemeinde.de,,,,,,,Gemeindehaus der Kornelius Kirche,,,,1958,,,,,,,,,,Q17353757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[254000241, 5417911322, 4976306083, 4976306082, 4976306081, 4976306080, 4976306079, 4976306078, 4976306077, 4976306076, 5417911321, 254000240, 254000241]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515195049,place_of_worship,Kaiser-Friedrich-Gedächtniskirche,christian,limited,"POLYGON ((13.3422272 52.5152305, 13.3422545 52.5151066, 13.342281 52.5151088, 13.3422914 52.5150619, 13.3423307 52.5150651, 13.3424192 52.5150725, 13.3424161 52.5150926, 13.3425394 52.5151028, 13.3425394 52.5151224, 13.342579 52.5151269, 13.342554 52.5152508, 13.3425704 52.5152523, 13.3426031 52.5152542, 13.3426182 52.515258, 13.3426313 52.5152648, 13.3426425 52.5152772, 13.3426445 52.5152897, 13.3426397 52.5153008, 13.3426314 52.5153086, 13.3426192 52.5153151, 13.3426012 52.5153196, 13.3425831 52.5153201, 13.3425802 52.5153294, 13.3425715 52.5153584, 13.3425647 52.5153919, 13.3422675 52.5153697, 13.3422742 52.5153361, 13.3422931 52.5152359, 13.3422272 52.5152305))",protestant,Berlin,DE,22,10557,Händelallee,Hansaviertel,+49303911301,http://www.kfg-berlin.de/,,,,,,,,,,,,,1957,,,,,,,,,,Q658985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 m,,,,,"[4690314816, 4690314817, 4690314818, 4690314819, 880799768, 880799780, 7516912899, 7516912898, 7516912896, 7516912897, 4690314806, 5561581363, 4690314812, 7516912895, 4690314811, 4690314810, 7516912888, 7516912887, 4690353757, 7516912889, 7516912890, 880799771, 7516912891, 4690353756, 5561591960, 5561591959, 880799769, 4690314815, 4690314816]",church,,,,,,,,,,,,,,,,,,,,,,,,,,Sankt Aluminium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,surface,,,,
way,515662288,place_of_worship,Pfarrkirche Ss. Corpus Christi,christian,no,"POLYGON ((13.4488627 52.5279587, 13.4489093 52.5279103, 13.4488857 52.527901, 13.4490127 52.5277814, 13.4489904 52.5277707, 13.4490354 52.5277259, 13.4491829 52.5277818, 13.449175 52.5277897, 13.4491841 52.5277931, 13.4491775 52.5278, 13.4492516 52.5278296, 13.4492613 52.5278232, 13.4492756 52.5278288, 13.4492686 52.5278363, 13.4494381 52.5279027, 13.4494456 52.5278959, 13.4494604 52.5279022, 13.4494533 52.5279094, 13.4496338 52.5279825, 13.449629 52.5279871, 13.4496596 52.5279994, 13.4496832 52.5279976, 13.4497272 52.5279558, 13.4498663 52.5280114, 13.4497582 52.5281089, 13.449693 52.5280825, 13.4496497 52.5280885, 13.4496511 52.5280936, 13.4496315 52.5280945, 13.4496058 52.5281186, 13.449611 52.5281328, 13.4496044 52.5281332, 13.4496126 52.528159, 13.4496764 52.5281849, 13.4495736 52.5282817, 13.4494363 52.5282248, 13.4494753 52.5281872, 13.4494758 52.528174, 13.4494439 52.5281608, 13.4494378 52.5281655, 13.4492571 52.5280916, 13.4492497 52.5280977, 13.4492351 52.5280914, 13.4492409 52.5280855, 13.449167 52.5280547, 13.4491582 52.5280611, 13.4491453 52.5280549, 13.4491506 52.528049, 13.4490749 52.5280166, 13.4490657 52.5280239, 13.4490524 52.5280175, 13.4490593 52.5280098, 13.4489804 52.5279794, 13.4489727 52.5279865, 13.4489668 52.5279833, 13.4489558 52.5279938, 13.4488627 52.5279587))",roman_catholic,Berlin,DE,64,10407,Conrad-Blenkle-Straße,Prenzlauer Berg,,,,https://www.corpus-christi-berlin.de/,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,Q1742698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5035466442, 5035466441, 5035466440, 5035466439, 5035466438, 5035466437, 5035466436, 5035466435, 5035466434, 5035466433, 5035466432, 5035466431, 5035466430, 5035466429, 5035466428, 5035466427, 5035466426, 5035466425, 5035466424, 5035466423, 5035466422, 5035466421, 530109426, 310742090, 5035466420, 5035466419, 5035466418, 5035466417, 5035466416, 5035466415, 5035466414, 5035466413, 5035466412, 5035466411, 530109422, 5035466410, 5035466409, 5035466408, 5035466407, 5035466406, 5035466405, 5035466404, 5035466403, 5035466402, 5035466401, 5035466400, 5035466399, 5035466398, 5035466397, 5035466396, 5035466395, 5035466394, 5035466393, 5035466392, 5035466391, 5035466390, 5035466442]",church,,,,,,,,,,,,,5,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,516666738,place_of_worship,Dorfkirche Alt-Marzahn,christian,no,"POLYGON ((13.5618016 52.542868, 13.5618295 52.5428539, 13.5618297 52.5428432, 13.5618417 52.5428428, 13.5618417 52.542852, 13.5618945 52.5428888, 13.5619053 52.5428887, 13.5619059 52.5428955, 13.5618892 52.5428957, 13.56186 52.5429118, 13.5618735 52.5429219, 13.5618895 52.5429219, 13.5618891 52.5429271, 13.5618777 52.5429272, 13.5618437 52.5429454, 13.5618534 52.5429529, 13.5618444 52.5429572, 13.5618345 52.5429495, 13.5618035 52.5429642, 13.5618132 52.5429717, 13.5618039 52.5429761, 13.5617948 52.5429691, 13.5617675 52.542982, 13.561778 52.5429903, 13.5617686 52.5429947, 13.5617587 52.542987, 13.5617285 52.5430014, 13.5617388 52.5430094, 13.561731 52.5430132, 13.5617216 52.5430058, 13.561688 52.5430218, 13.5616972 52.543029, 13.5616468 52.5430529, 13.56162 52.543032, 13.5616069 52.5430383, 13.5615602 52.543002, 13.5615719 52.5429964, 13.5615411 52.5429725, 13.5615893 52.5429496, 13.5615934 52.5429528, 13.5616253 52.5429376, 13.5616143 52.542929, 13.5616224 52.5429252, 13.5616327 52.5429331, 13.5616594 52.5429204, 13.5616477 52.5429113, 13.5616566 52.5429071, 13.5616676 52.5429156, 13.561699 52.5429007, 13.561687 52.5428914, 13.5616956 52.5428873, 13.561707 52.5428962, 13.5617321 52.5428843, 13.5617202 52.542875, 13.5617291 52.5428708, 13.5617404 52.5428796, 13.5617767 52.5428618, 13.5617761 52.5428482, 13.561784 52.5428483, 13.5617854 52.5428586, 13.5618016 52.542868))",protestant,,,,,,,,,,https://www.dorfkirche-marzahn.de/ueber-uns.html,,,,,,,,,,,1871,,,,,,,,,,Q1244515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5043377759, 5043377758, 5043377757, 5043377756, 5043377755, 5043377754, 5043377753, 5043377752, 5043376602, 5043377751, 5043377750, 5043377749, 5043377748, 5043376601, 5043377747, 5043377746, 5043377745, 5043377744, 5043377743, 5043377742, 5043377741, 5043377740, 5043377739, 5043377738, 5043377737, 5043377736, 5043377735, 5043377734, 5043377733, 5043377732, 5043377731, 5043377730, 5043377729, 5043377728, 5043377727, 5043377726, 5043377725, 5043377724, 5043377723, 5043377722, 5043377721, 5043376620, 5043376619, 5043376618, 5043376617, 5043376616, 5043376615, 5043376614, 5043376613, 5043376612, 5043376611, 5043376610, 5043376609, 5043376608, 5043376607, 5043376606, 5043376605, 5043376604, 5043376603, 5043376600, 5043377759]",yes,,,,4,lda,,,"09080485,T",,,,,,,,,,,,,,,,,,,,,,,,,,,,Baudenkmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,539781482,place_of_worship,Büyük Camii,muslim,,"POLYGON ((13.1938219 52.528538, 13.1938266 52.5285382, 13.1938311 52.5285375, 13.1938352 52.5285362, 13.1938386 52.5285343, 13.193841 52.5285319, 13.1938423 52.5285293, 13.1938416 52.5285242, 13.1939227 52.5285206, 13.1939228 52.528523, 13.1939241 52.5285259, 13.193927 52.528529, 13.1939311 52.5285316, 13.1939361 52.5285333, 13.1939415 52.5285343, 13.1939472 52.5285343, 13.1939527 52.5285335, 13.1939577 52.5285319, 13.1939618 52.5285296, 13.1939649 52.5285268, 13.1939665 52.5285239, 13.1939671 52.5285212, 13.1939663 52.5285186, 13.1940425 52.5285152, 13.1940427 52.5285183, 13.1940441 52.5285214, 13.1940467 52.5285241, 13.1940503 52.5285263, 13.1940546 52.5285279, 13.1940595 52.5285287, 13.1940644 52.5285288, 13.1940692 52.5285281, 13.1940736 52.5285268, 13.1940774 52.5285248, 13.1940802 52.5285223, 13.194082 52.5285194, 13.1940825 52.5285162, 13.1940821 52.528513, 13.1940656 52.5283824, 13.1937912 52.5283952, 13.1938084 52.528531, 13.1938105 52.5285335, 13.1938136 52.5285357, 13.1938175 52.5285372, 13.1938219 52.528538))",,Berlin,DE,90,13581,Seeburger Straße,Wilhelmstadt,,,Spandauer Kulturverein zur Integration und Bildung e.V.,,,,,,,,,,,,,Große Moschee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verband der Islamischen Kulturzentren e.V.,,,,,,,,"[6433249768, 10292148199, 6433249763, 10292148200, 6433249764, 10292148201, 6433249765, 6433249747, 6433249749, 10292148202, 6433249760, 10292148203, 6433249761, 10292148204, 6433249762, 10292148205, 6433249757, 10292148206, 6433249758, 10292148207, 6433249759, 10292148208, 6433249748, 6433249746, 10292148210, 6433249754, 10292148211, 6433249755, 10292148212, 6433249756, 10292148213, 6433249750, 10292148214, 6433249751, 10292148215, 6433249752, 10292148216, 10292148209, 2875474710, 1695424524, 6433249766, 10292148197, 6433249767, 10292148198, 6433249768]",mosque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,552375223,place_of_worship,Neuapostolische Kirche,christian,,"POLYGON ((13.3055243 52.4955427, 13.3057143 52.4951792, 13.305725 52.495165, 13.306328 52.4953152, 13.3061461 52.4956627, 13.3055243 52.4955427))",new_apostolic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5333151083, 1430720218, 5333151082, 5333151081, 5333151080, 5333151083]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,556575330,place_of_worship,Protestant Faith Fellowship,christian,,"POLYGON ((13.267041 52.4559005, 13.2669212 52.4558232, 13.2670003 52.455778, 13.2673721 52.4560206, 13.2672763 52.4560748, 13.2672578 52.4560622, 13.2671787 52.4561064, 13.2671004 52.4560549, 13.2671742 52.45601, 13.2671222 52.455977, 13.2671396 52.4559659, 13.267041 52.4559005))",protestant,Berlin,DE,46,14195,Hüttenweg,Dahlem,,,Pentecostal Church of Berlin e.V.,http://www.pff-church.com,,,Su 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3102174650, 3102174649, 3102117966, 3102174654, 3102117694, 5368974174, 3102174748, 3102117693, 3102174747, 3102174653, 5368974172, 3102174650]",hall,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,568161403,place_of_worship,Landeskirchliche Gemeinschaft Westend,christian,,"POLYGON ((13.2822245 52.518097, 13.2821222 52.5180919, 13.2821353 52.5180302, 13.2821557 52.5179138, 13.2821616 52.5178728, 13.2822553 52.5178772, 13.2823886 52.5178847, 13.2823718 52.518004, 13.2823655 52.5180408, 13.2822329 52.5180344, 13.2822245 52.518097))",protestant,Berlin,,99,14059,Spandauer Damm,,,https://www.lkg-westend.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1095113370, 1095113022, 1095113017, 1095112936, 1095113082, 1095113378, 1095113185, 1095113129, 1095112941, 1095113326, 1095113370]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,579894192,place_of_worship,St. Pius-Kirche,christian,limited,"POLYGON ((13.435976 52.5201796, 13.4359218 52.520132, 13.4358888 52.5201451, 13.4358814 52.5201483, 13.4357075 52.5199945, 13.4356722 52.5200094, 13.4356243 52.5199699, 13.4356618 52.5199558, 13.4355449 52.5198506, 13.4355323 52.5198392, 13.4355849 52.5198182, 13.4355959 52.5198138, 13.4355631 52.5197853, 13.4355606 52.5197835, 13.4355527 52.519777, 13.4355499 52.519774, 13.4355485 52.5197712, 13.4355478 52.5197685, 13.4355483 52.5197647, 13.4355502 52.519761, 13.4355528 52.5197583, 13.4355573 52.5197553, 13.4355753 52.5197488, 13.4355667 52.5197409, 13.4355384 52.519714, 13.4355252 52.5197196, 13.4355153 52.5197107, 13.4355337 52.5197029, 13.4355437 52.5197048, 13.4356226 52.5196734, 13.4356226 52.5196684, 13.4356474 52.5196584, 13.4356565 52.5196675, 13.4356402 52.519674, 13.4356685 52.5196998, 13.4356869 52.5196923, 13.4357499 52.5197492, 13.4357975 52.51973, 13.4358356 52.5197136, 13.4358493 52.5197273, 13.4358721 52.5197492, 13.4358855 52.5197618, 13.435913 52.519788, 13.4359258 52.5198001, 13.4359506 52.5198237, 13.4359605 52.5198331, 13.4360017 52.5198166, 13.4360429 52.5198557, 13.4360041 52.5198715, 13.436007 52.5198742, 13.4360307 52.5198952, 13.4360431 52.5199074, 13.4360696 52.5199301, 13.4360822 52.5199426, 13.4361162 52.5199722, 13.4361288 52.5199845, 13.4361633 52.5200148, 13.4361755 52.5200272, 13.4361425 52.5200415, 13.4361949 52.5200919, 13.4361435 52.5201133, 13.4360263 52.5201595, 13.435976 52.5201796))",roman_catholic,Berlin,DE,73-74,10243,Palisadenstraße,Friedrichshain,+49 30 2960929,http://www.st-antonius-pius.de/,,,,,,,,,,,,,,,,,,,,,,,Q2322920,de:St. Pius (Berlin),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5552749202, 5552749199, 7840056316, 5552749198, 5552749197, 5552749196, 5552749195, 5552749194, 7840056347, 5552749193, 5552749192, 7840056351, 5552749190, 5552749189, 5552749188, 7840056352, 7840056353, 7840056354, 7840056355, 7840056356, 7840056357, 7840056358, 5552749187, 7840056373, 5552749185, 5552749184, 5552749183, 5552749182, 5552749181, 5552749180, 5552749179, 5552749178, 5552749177, 5552749176, 5552749175, 5552749174, 5552749173, 7840056371, 5552749168, 7840056314, 7840056312, 7840056313, 7840056308, 7840056309, 7840056304, 5552749167, 5552749166, 5552749165, 5552749164, 7840056315, 7840056297, 7840056298, 7840056293, 7840056294, 7840056289, 7840056290, 7840056286, 5552749163, 5552749162, 5552749159, 7840047983, 7840047981, 5552749202]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,598574039,place_of_worship,Marienkapelle,christian,,"POLYGON ((13.2873535 52.642246, 13.2873532 52.6422963, 13.2873614 52.6422961, 13.2873613 52.6423106, 13.2873758 52.6423223, 13.2874144 52.6423214, 13.2874299 52.6423101, 13.2874293 52.6422971, 13.2874375 52.6422971, 13.2874365 52.6422464, 13.2873535 52.642246))",roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5696834927, 8369810832, 8369810831, 5696834928, 5696834929, 5696834930, 5696834931, 8369810829, 8369810830, 5696834932, 5696834927]",chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,630807696,place_of_worship,Gemeinschaftsgrabstätte,multifaith,,"POLYGON ((13.3545125 52.5528729, 13.3546771 52.5529787, 13.3549503 52.5528225, 13.3547775 52.5527118, 13.3545125 52.5528729))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5955911591, 5955911592, 5955911593, 5955911594, 5955911591]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cemetery,,,
way,631126440,place_of_worship,Friedhofskapelle,christian,no,"POLYGON ((13.3518681 52.5518893, 13.3519418 52.5518485, 13.3520087 52.5518932, 13.3521399 52.5518205, 13.3520271 52.5517451, 13.3520081 52.5517557, 13.3519661 52.5517276, 13.3518589 52.5517869, 13.3518421 52.5517757, 13.3517905 52.5518042, 13.3518142 52.55182, 13.3517869 52.5518351, 13.3518681 52.5518893))",protestant,,,,,,,,,,,,,,,,,,,,,~1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5959931552, 5959931551, 5959931550, 5959931549, 5959931548, 5959931547, 5959931546, 5959931545, 5959931544, 5959931543, 5959931542, 5959931541, 5959931552]",chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,631832663,place_of_worship,,christian,,"POLYGON ((13.3139676 52.417529, 13.3140161 52.4174793, 13.3139159 52.4174429, 13.313937 52.4174214, 13.313793 52.4173691, 13.3137731 52.4173895, 13.3138146 52.4174046, 13.3137869 52.417433, 13.3138906 52.4174707, 13.3138687 52.4174931, 13.3139676 52.417529))",macedonian_orthodox,Berlin,DE,16,12207,Osdorfer Straße,Lichterfelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[898720896, 5966166676, 5966166675, 5966166674, 5966166673, 5966166672, 5966166671, 5966166670, 5966166669, 5966166668, 898720896]",chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,683042466,place_of_worship,St.-Martins-Kirche,christian,limited,"POLYGON ((13.6037835 52.5149448, 13.603656 52.5147529, 13.6034602 52.514801, 13.6035725 52.5149701, 13.6036232 52.5150464, 13.6038189 52.5149982, 13.6037835 52.5149448))",roman_catholic,Berlin,,1,12621,Nentwigstraße,,,,,https://www.st-martin-kaulsdorf.de,,,"Su 10:00,18:00; Sa 18:30",,,,,,,,1930-08-03,,,,,,,,,,Q1517566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3149173686, 6397753779, 6397753778, 3149173705, 3149173731, 6300035521, 3149173686]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,689477201,place_of_worship,St. Dominicus,christian,yes,"POLYGON ((13.4624934 52.4242091, 13.4628829 52.4241139, 13.4628857 52.4241183, 13.4628713 52.4241218, 13.4629337 52.4242174, 13.462948 52.4242139, 13.4629698 52.4242473, 13.4629559 52.4242507, 13.4630185 52.4243467, 13.4630324 52.4243433, 13.4630349 52.4243472, 13.4629356 52.4243713, 13.4626455 52.4244416, 13.4626429 52.4244377, 13.4626495 52.4244361, 13.4625908 52.4243465, 13.4625401 52.424269, 13.4625025 52.4242115, 13.4624959 52.4242131, 13.4624934 52.4242091))",catholic,Berlin,DE,74,12353,Lipschitzallee,Gropiusstadt,,,,http://www.sankt-dominicus.de/,,,,,,,,,,,1977,,,,,,,,,,Q14537880,de:St.-Dominicus-Kirche (Berlin),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2407649352, 2407649350, 9114715739, 9114715737, 9114715736, 9114715738, 9114715735, 9114715733, 9114715732, 9114715734, 2407649384, 9114715727, 2407649568, 9114715730, 9114715729, 2407649573, 2407649289, 9114715728, 9114715731, 2407649352]",church,,,,4,lda,,,09020007,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baudenkmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,700606318,place_of_worship,Herrnhuter Brüdergemeine,christian,,"POLYGON ((13.4441495 52.4761648, 13.4440499 52.4762258, 13.4439207 52.4763049, 13.443985 52.4763438, 13.4440099 52.4763286, 13.444035 52.4763438, 13.4439872 52.4763729, 13.4440853 52.4764327, 13.4440548 52.4764519, 13.4440305 52.4764672, 13.4439237 52.4764025, 13.4438996 52.4763879, 13.4437863 52.4764571, 13.4439502 52.4765566, 13.4440378 52.4765031, 13.4440629 52.4764876, 13.4440636 52.4764872, 13.4440556 52.4764823, 13.444078 52.4764682, 13.4441106 52.4764477, 13.4441358 52.4764635, 13.4441889 52.4764313, 13.444337 52.4763418, 13.4444069 52.4762994, 13.4443828 52.4762845, 13.4444078 52.4762685, 13.444439 52.4762486, 13.4445263 52.4763016, 13.4445779 52.47627, 13.4445855 52.4762746, 13.4446105 52.4762593, 13.4446028 52.4762546, 13.4446374 52.4762334, 13.4443976 52.4760879, 13.4442869 52.4761556, 13.4443095 52.4761693, 13.4444134 52.4762331, 13.4443816 52.4762534, 13.4443567 52.4762693, 13.4442553 52.4762083, 13.4442083 52.4762375, 13.4441803 52.4762205, 13.4442107 52.4762019, 13.4441495 52.4761648))",moravian,,,,,,,,https://www.herrnhuter-in-berlin.de/,,,,,,,,,,,,,1962,,,,,,,,,,Q15526030,de:Gemeindehaus der Herrnhuter Brüdergemeine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1801050306, 5502246227, 1801050318, 1801050334, 1801050325, 1801050328, 601067086, 5405508655, 5502246228, 5405508653, 5586406081, 601067267, 601067271, 601067274, 5586406067, 5612343861, 601067263, 5405508652, 5586406071, 5405508654, 601067079, 5645682417, 5645682415, 601067081, 5405508648, 5586406083, 5405508651, 601067199, 5405508659, 5405508656, 5405508657, 5405508658, 601067191, 601067194, 601067196, 5586406078, 5405508650, 5502246225, 5405508649, 601067084, 1801050313, 1801050311, 1801050310, 1801050306]",church,,,,4,lda,https://denkmaldatenbank.berlin.de/daobj.php?obj_dok_nr=09090376,,09090376,,,,,,,,,,,Peter Lehrecke,,,,,,,,,,,,,,,,,Ensembleteil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,780482312,place_of_worship,Adventkapelle,christian,limited,"POLYGON ((13.3633377 52.5638411, 13.3634433 52.5638483, 13.3634525 52.5637938, 13.3634716 52.5637952, 13.3634709 52.5637985, 13.3635591 52.5638047, 13.3635901 52.5638069, 13.3635972 52.5637025, 13.3636441 52.5637049, 13.3636686 52.5635672, 13.363566 52.5635603, 13.3635217 52.5635573, 13.3635123 52.5635567, 13.3634855 52.5637125, 13.363359 52.5637044, 13.3633377 52.5638411))",seventh_day_adventist,Berlin,DE,3,13407,Am Schäfersee,Reinickendorf,,http://reinickendorf.adventist.eu/,Freikirche der Siebenten-Tags-Adventisten Reinickendorf,,,,Sa 09:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2951744676, 2951744587, 2951744668, 2951744669, 2951744670, 2952161364, 2951744495, 2951744486, 2951744488, 2951744472, 2951744580, 2951744579, 2951744578, 2951744491, 2951744487, 2951744676]",chapel,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
