element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,wheelchair,access,source,contact:website,name,addr:housename,amenity,note,opening_hours,check_date,height,min_height,tourism,capacity,nodes,building,building:levels,roof:levels,building:shape,leisure,postal_code,roof:colour,roof:shape,sport,website,wikidata,wikimedia_commons,wikipedia,operator,roof:material,short_name,wheelchair:description,community_centre,phone,contact:phone,heritage,heritage:operator,internet_access,internet_access:fee,lda:criteria,ref:isil,ref:lda,toilets:wheelchair,building:colour,addr:inclusion,contact:email,contact:fax,fee,name:en,name:nl,alt_name,building:material,brand,brand:wikidata,office,social_facility,social_facility:for,name:de,source:addr,start_date,government,alt_name:es,construction:tourism,name:fr,name:ru,old_name,community_centre:for,roof:height,year_of_construction,building:facade:material,email,image,opening_hours:signed,architect,architect:wikidata,operator:wikidata,operator:wikipedia,ref,building:use,building:name,theatre:genre,description,smoking,nohousenumber,check_date:opening_hours,noname,building:min_level,denomination,religion,healthcare,facebook,fax,max_age,min_age,museum,name:fa,operator:type,fixme,layer,source:height,disused:building,contact:facebook,disused:information,disused:name,disused:tourism,disused:amenity,disused:community_centre:for,instagram,changing_table,drinking_water,noaddress,unisex,wheelchair:step_height,building:architecture,castle_type,heritage:website,historic,roof:orientation,emergency,name:es,name:he,name:it,description:de,ways,type,official_name,not:historic,not:name,blind:description:de,name:prefix,townhall:type
way,590939960,"POLYGON ((13.4768876 52.5164594, 13.4768313 52.5164527, 13.4765451 52.5164188, 13.4764961 52.5165718, 13.4768387 52.5166124, 13.4771821 52.5166522, 13.4771205 52.5168491, 13.4767287 52.5168, 13.4767227 52.5168179, 13.4766309 52.5168073, 13.4766113 52.5168073, 13.4765857 52.5168115, 13.4765672 52.5168172, 13.4765444 52.5168325, 13.4765332 52.5168503, 13.4765337 52.5168732, 13.476541 52.5168872, 13.4765587 52.5169025, 13.4765877 52.5169136, 13.4767816 52.516938, 13.4767245 52.5171298, 13.4766755 52.5172855, 13.4766737 52.5172899, 13.4768811 52.5173129, 13.4769526 52.5170763, 13.4773048 52.517119, 13.4773151 52.5170947, 13.4774198 52.5171079, 13.4774319 52.5170751, 13.477445 52.5170777, 13.4774686 52.5170134, 13.4774566 52.5170117, 13.4774668 52.5169774, 13.4774099 52.5169714, 13.4774411 52.5168719, 13.4773943 52.5168668, 13.4774012 52.5168392, 13.4773414 52.5168316, 13.4773955 52.5166488, 13.4774038 52.5166496, 13.4774214 52.5165863, 13.4774413 52.5165862, 13.4774551 52.5165978, 13.4775424 52.5166079, 13.4775619 52.5165448, 13.4775248 52.5165416, 13.4775436 52.516476, 13.4773978 52.5164593, 13.4773825 52.5165158, 13.4768876 52.5164594))",,,,,,,,,,,,,,,,,,,,,"[5641233671, 5641233670, 4162714716, 4162714722, 4162714726, 536938790, 536938785, 536938779, 536938775, 4162714735, 5641233682, 5641233683, 5641233684, 5641233685, 536938761, 4162714739, 5641233681, 536938751, 536938742, 536938734, 5641233678, 5641233677, 5641233695, 5641233694, 536938713, 536938710, 4162714743, 4162714744, 5641233691, 5641233690, 5641233689, 5641233688, 5641233692, 5641233693, 536938704, 4162714738, 4162714736, 536938695, 4162714730, 4162714731, 4162714725, 5641233687, 5641233686, 536938692, 4162714721, 4162714720, 536938663, 536938658, 536938652, 5641233671]",civic,4,3,,,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,590939961,"POLYGON ((13.4761781 52.5171901, 13.4761667 52.5172263, 13.4766025 52.517277, 13.4766755 52.5172855, 13.4767245 52.5171298, 13.4766515 52.5171213, 13.476665 52.5170783, 13.4762292 52.5170275, 13.4761781 52.5171901))",,,,,,,,,,,,,,,,,,,,,"[5641233675, 5641233676, 5641233680, 5641233677, 5641233678, 5641233679, 5641233673, 5641233672, 5641233675]",civic,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,606479961,"POLYGON ((13.4494825 52.5171148, 13.4495793 52.5174731, 13.4496022 52.5174715, 13.4496115 52.5175068, 13.4495661 52.5175115, 13.4495857 52.5175913, 13.4496655 52.5175836, 13.4496836 52.5176485, 13.4497924 52.517638, 13.4497968 52.5176568, 13.4499821 52.517638, 13.4499893 52.5176581, 13.4502482 52.5176319, 13.4502424 52.5176115, 13.4504292 52.5175925, 13.4504236 52.5175744, 13.4505371 52.5175629, 13.4505331 52.5175489, 13.4505596 52.517546, 13.4505558 52.5175334, 13.4506037 52.5175285, 13.4505715 52.5174112, 13.4505259 52.5174143, 13.4505169 52.5173789, 13.4505374 52.5173769, 13.4504409 52.5170188, 13.4502899 52.5170333, 13.4502651 52.5170065, 13.4502959 52.5169924, 13.4502607 52.5169635, 13.4502211 52.5168067, 13.4499019 52.5168386, 13.4495826 52.5168705, 13.4496252 52.5170274, 13.4496082 52.517061, 13.4496451 52.5170693, 13.4496358 52.5170993, 13.4494825 52.5171148))",Berlin,DE,131A,10243,Karl-Marx-Allee,Friedrichshain,limited,,Geoportal Berlin / ALKIS Berlin - Gebäude,https://www.kosmos-berlin.de/,Kosmos,,conference_centre,,,,,,,,"[2772941517, 2772941519, 5005858352, 2772941522, 2772941537, 5005858351, 5005858350, 2772941479, 2772941481, 2772941483, 5005858349, 5005858343, 5005858344, 5005858348, 2772941485, 2772941487, 2772941534, 5005858345, 5005858346, 5005858347, 2772941489, 2772941524, 5005858354, 5005858353, 2772941527, 2772941491, 4770260801, 599535568, 599535567, 213065755, 213065757, 662700920, 213065742, 213065743, 599535555, 599535557, 300529511, 2772941517]",civic,2,,,,,,flat,,https://www.kosmos-berlin.de/,Q386565,,de:Kosmos (Berlin),Kosmos KG,,,"Bis auf zwei Räume (""Kinos"") barrierefrei.",,,+49 30 40048130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kino Kosmos,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,608925458,"POLYGON ((13.6068697 52.5408852, 13.6067703 52.5408777, 13.606794 52.5407529, 13.6068696 52.5407159, 13.6071652 52.5407369, 13.6071526 52.5407985, 13.6069184 52.5407815, 13.6068872 52.5407976, 13.6068697 52.5408852))",Berlin,DE,14,12627,Hellersdorfer Promenade,Hellersdorf,,,,https://www.roter-baum-berlin.de/de/buntes-haus/,Buntes Haus,,community_centre,,,,,,,,"[366406176, 366406174, 366406171, 366406170, 5768075458, 5768075457, 5768075464, 5768075465, 366406176]",civic,1,,,,,,,,,,,,Roter Baum e.V.,,,,family_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,610007414,"POLYGON ((13.5025843 52.4987081, 13.5027508 52.4986788, 13.5026446 52.4984551, 13.5024782 52.4984844, 13.502572 52.498682, 13.5025843 52.4987081))",,,,,,,limited,,,,KULTschule Soziokulturelles Stadtteilzentrum Lichtenberg Mitte,,community_centre,,,,,,,,"[510916271, 5777480261, 5777480260, 510916281, 510916287, 510916271]",civic,2,0,,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,610007415,"POLYGON ((13.502572 52.498682, 13.5022829 52.4987329, 13.5023158 52.4988022, 13.5026048 52.4987513, 13.5025843 52.4987081, 13.502572 52.498682))",Berlin,,43,10319,Sewanstraße,,limited,,,,KULTschule Soziokulturelles Stadtteilzentrum Lichtenberg-Mitte,,community_centre,,,,,,,,"[510916287, 5777480263, 510916269, 5777480262, 510916271, 510916287]",civic,1,0,,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,no,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,626007589,"POLYGON ((13.5112792 52.5021429, 13.5113887 52.502124, 13.5112971 52.5019279, 13.5111876 52.5019468, 13.5112792 52.5021429))",,,,,,,,,,,,,,,,,,,,,"[5910184213, 5910184210, 5910184211, 5910184212, 5910184213]",civic,1,0,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,642888918,"POLYGON ((13.3666502 52.5449991, 13.3665213 52.5450005, 13.3664109 52.5450017, 13.3664102 52.5449797, 13.3665213 52.5449784, 13.3666495 52.5449763, 13.3666502 52.5449991))",,,,,,,,,,,,,,,,,,,,,"[6051183911, 6051183901, 6051183908, 6051183914, 6051183907, 6051183922, 6051183911]",civic,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,646453316,"POLYGON ((13.5396772 52.4862208, 13.5397205 52.4862322, 13.5397528 52.4861864, 13.5399514 52.4862387, 13.5399938 52.4862492, 13.5400343 52.4861942, 13.5397408 52.4861201, 13.539702 52.4861734, 13.5397074 52.4861747, 13.5396772 52.4862208))",,,,,,,,,,,,,,,,,,,,,"[366944290, 6073950602, 6073950601, 5007590705, 5007590704, 2775816062, 2775816060, 6073950603, 6073950604, 366944290]",civic,2,1,,,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offizierskasino der Pionierschule I,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,657314836,"POLYGON ((13.5054953 52.5041734, 13.5060996 52.50409, 13.5061379 52.5041929, 13.5055336 52.5042762, 13.5054953 52.5041734))",,,,,,,,,,,,,,,,,,,,,"[6156546032, 260876551, 260876554, 260876555, 6156546032]",civic,1,0,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,664627928,"POLYGON ((13.3560732 52.5466503, 13.3564318 52.5468798, 13.356424 52.5468845, 13.3564173 52.5468885, 13.3564021 52.5468971, 13.3563832 52.5469079, 13.3563587 52.5469224, 13.3561628 52.5470368, 13.3561301 52.5470558, 13.3561579 52.5470767, 13.3561917 52.5470571, 13.3563899 52.5469422, 13.356463 52.5468998, 13.3565307 52.5469432, 13.3566041 52.5469008, 13.3566146 52.5469075, 13.3566431 52.546891, 13.3566789 52.5468703, 13.3566682 52.5468635, 13.3568207 52.5467755, 13.3568722 52.5468081, 13.3569151 52.5468354, 13.3568684 52.5468625, 13.3570242 52.5469618, 13.3572831 52.5468115, 13.3571272 52.5467123, 13.3569515 52.5468143, 13.3569085 52.546787, 13.356857 52.5467543, 13.3568766 52.546743, 13.3564194 52.5464503, 13.3560732 52.5466503))",,,,,,,,,,,,,,,,,,,,,"[271150216, 275367144, 10575090425, 9498302089, 10575090428, 9498302092, 6680513740, 9338003974, 275367143, 275367141, 9338003975, 6680513739, 271150213, 672798837, 6221048149, 6221048150, 6221048153, 6221048151, 6221048152, 3760933271, 275367146, 3760933270, 275367148, 275367152, 275367151, 275367149, 3760933273, 6680513734, 3760933272, 271150214, 271150215, 271150216]",civic,13,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,696007526,"POLYGON ((13.4153492 52.5658873, 13.4152919 52.5661042, 13.4152862 52.5661036, 13.4152682 52.5661655, 13.4152622 52.5661652, 13.4152442 52.5662216, 13.4152525 52.5662231, 13.4152487 52.5662349, 13.4152731 52.5662563, 13.4153222 52.5662615, 13.4153212 52.5662639, 13.4155285 52.5662859, 13.4155336 52.5662954, 13.4155423 52.5663017, 13.4155615 52.5663082, 13.4155623 52.5663103, 13.4156117 52.5663156, 13.4156184 52.5663267, 13.4156275 52.5663245, 13.4156325 52.5663198, 13.4156726 52.5663242, 13.4156742 52.5663306, 13.4156797 52.5663348, 13.4156885 52.566331, 13.4156952 52.5663256, 13.4157492 52.5663312, 13.4157513 52.5663286, 13.4157671 52.5663269, 13.4157811 52.5663228, 13.4157955 52.566314, 13.4159944 52.5663354, 13.4159955 52.5663335, 13.4160471 52.5663388, 13.4160804 52.5663253, 13.4160849 52.5663128, 13.4160924 52.5663134, 13.4161104 52.5662515, 13.4161038 52.5662509, 13.4161781 52.5659743, 13.4159907 52.5659548, 13.4159673 52.5660371, 13.4159351 52.5660344, 13.4159272 52.5660668, 13.4159597 52.5660686, 13.4159329 52.5661726, 13.4159851 52.5661785, 13.4159711 52.5662181, 13.4158228 52.566202, 13.4158273 52.5661831, 13.4157649 52.5661788, 13.415757 52.5661672, 13.415762 52.566162, 13.4157552 52.5661583, 13.4157513 52.5661608, 13.415732 52.5661526, 13.4157343 52.5661473, 13.415725 52.5661443, 13.4157187 52.5661489, 13.4157051 52.5661461, 13.4156852 52.5661462, 13.4156845 52.5661417, 13.4156727 52.5661425, 13.4156733 52.5661484, 13.4156578 52.5661523, 13.4156474 52.566147, 13.4156407 52.5661504, 13.4156484 52.5661564, 13.4156355 52.5661624, 13.4155318 52.5661532, 13.4155273 52.56617, 13.4154777 52.5661647, 13.4154456 52.5661614, 13.415413 52.5661581, 13.4154255 52.5661199, 13.4154717 52.5661245, 13.4155038 52.5660201, 13.4155326 52.5660229, 13.4155392 52.5659931, 13.415511 52.5659907, 13.4155338 52.5659067, 13.4153492 52.5658873))",Berlin,DE,5-6,13189,Kissingenstraße,Pankow,,,,,,,,,,,,,,,"[6535649838, 6535649837, 6535649836, 6535649835, 6535649834, 6535649833, 6535649832, 6535649831, 6535649830, 6535649829, 6535649828, 6535649827, 6535649826, 6535649825, 6535649824, 6535649823, 6535649822, 6535649821, 6535649820, 6535649819, 6535649818, 6535649817, 6535649816, 6535649815, 6535649814, 6535649813, 6535649812, 6535649811, 6535649810, 6535649809, 6535649808, 6535649807, 6535649806, 6535649805, 6535649804, 6535649803, 6535649802, 6535649801, 6535649800, 6535631472, 6535631460, 6535631458, 6535631457, 6535631459, 6535631456, 6535631452, 6535631453, 6535631455, 6535631454, 6535631443, 6535631442, 6535631441, 6535631440, 6535631444, 6535631445, 6535631439, 6535631438, 6535631446, 6535631447, 6535631448, 6535631437, 6535631436, 6535631449, 6535631450, 6535631435, 6535631434, 6535631451, 6535631467, 6535631466, 6535631464, 6535631433, 6535631432, 6535631465, 6535631463, 6535631462, 6535631461, 6535631468, 6535631469, 6535631470, 6535631471, 6535649838]",civic,,,,,,,,,,Q110162520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,718035022,"POLYGON ((13.3501553 52.5142456, 13.3500791 52.5142449, 13.3499712 52.514258, 13.3498801 52.514284, 13.3498159 52.5143135, 13.3497608 52.5143501, 13.3497233 52.5143859, 13.3496901 52.5144352, 13.3496753 52.5144787, 13.3496725 52.5145239, 13.3496827 52.5145697, 13.3497052 52.5146131, 13.3497228 52.5146359, 13.3497439 52.5146576, 13.3498034 52.5147017, 13.3498835 52.5147396, 13.3499725 52.5147646, 13.3500531 52.5147759, 13.3501432 52.5147775, 13.35024 52.5147664, 13.3503335 52.5147413, 13.3504127 52.5147049, 13.3504662 52.5146677, 13.3505084 52.5146241, 13.3505341 52.5145815, 13.3505475 52.514537, 13.3505485 52.5144924, 13.3505343 52.5144414, 13.3505067 52.5143961, 13.3504681 52.5143562, 13.3504172 52.5143201, 13.3503433 52.5142847, 13.350256 52.5142592, 13.3501553 52.5142456))",,,,,,,no,,,,Siegessäule,,,,"Nov-Mar: Mo-Fr 10:00-17:00; Sa,Su 10:00-17:30; Apr-Oct: Mo-Fr 09:30-18:30; Sa,Su 09:30-19:00",,,,attraction,,"[1446628369, 1446628367, 1446628371, 1446628375, 1446628391, 1446628414, 1446628431, 1446628458, 1446628487, 1446628595, 1446628634, 1446628658, 1446628674, 1446628679, 1446628705, 1446628726, 1446628729, 1446628733, 1446628734, 1446628730, 1446628727, 1446628710, 1446628686, 1446628663, 1446628639, 1446628614, 1446628509, 1446628461, 1446628439, 1446628417, 1446628396, 1446628376, 1446628372, 1446628369]",civic,,,,,,,,,,Q154987,,de:Siegessäule (Berlin),,,,,,+49 30 391 29 61,,,,,,,,,,,,,,,Victory Column,,,,,,,,,,,,,,,,Колонна Победы,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,Columna de la Victoria,עמוד הניצחון של ברלין,Colonna della Vittoria,,,,,,,,,
way,791519102,"POLYGON ((13.6752911 52.407203, 13.6752994 52.4071369, 13.6752232 52.4071333, 13.6752149 52.4071995, 13.6752911 52.407203))",,,,,,,,,,,,,,,,,,,,,"[7399445233, 7399445232, 7399445231, 7399445230, 7399445233]",civic,1,1,,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wartezimmer,,,,,,,,
way,815683345,"POLYGON ((13.4377588 52.4706895, 13.4377818 52.4706198, 13.437797 52.4705738, 13.4378413 52.4705791, 13.4382096 52.470623, 13.4382029 52.4706424, 13.4381987 52.4706544, 13.4381712 52.4707389, 13.4380905 52.4707292, 13.4377588 52.4706895))",,,,,,,,,,,,,,,,,,,,,"[7617953329, 9969624983, 9969624990, 9969624981, 9969624989, 9969624984, 507377023, 9969624991, 9969624988, 7617953329]",civic,4,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,824997431,"POLYGON ((13.5775296 52.5504086, 13.5773521 52.5504321, 13.5773128 52.5504375, 13.5772719 52.550326, 13.5775027 52.5502947, 13.5775437 52.5504067, 13.5775296 52.5504086))",,,,,,,,,,,,,,,,,,,,,"[7703466364, 4620924200, 5026669222, 1413097658, 1413097704, 7703466365, 7703466364]",civic,3,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,846728737,"POLYGON ((13.4941617 52.4189694, 13.4942933 52.418875, 13.4945053 52.4189849, 13.4943515 52.4190953, 13.4942647 52.4190502, 13.4942869 52.4190343, 13.4941617 52.4189694))",,,,,,,,,,,,,,,,,,,,,"[7900321686, 7900321685, 7900315984, 7900315983, 7900315982, 7900315981, 7900321686]",civic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,855298519,"POLYGON ((13.5150086 52.5060459, 13.5150384 52.5061081, 13.5150534 52.506119, 13.5150775 52.5061233, 13.5151744 52.5061071, 13.5152345 52.5060971, 13.5152512 52.5060913, 13.5152574 52.5060712, 13.5152567 52.5060585, 13.5152437 52.5060536, 13.5150422 52.5060289, 13.515021 52.5060367, 13.5150086 52.5060459))",,,,,,,,,,,,,,,,,,,,,"[8504769394, 7976131569, 8504769393, 8504769392, 7976131564, 7976131568, 8504769391, 8504769390, 8504769389, 7976131567, 7976131566, 8504769388, 8504769394]",civic,1,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exact geometry once ALKIS-Gebäude avail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,860372000,"POLYGON ((13.2604571 52.5016142, 13.2604382 52.5016058, 13.260339 52.501632, 13.2602275 52.5015811, 13.2602316 52.5015558, 13.2601954 52.5015356, 13.2601375 52.5015753, 13.2599736 52.501634, 13.2599001 52.5016677, 13.2598235 52.5016142, 13.2597731 52.5015846, 13.25974 52.5015516, 13.2597267 52.501538, 13.2597104 52.5015245, 13.2596702 52.5014967, 13.2596304 52.5014761, 13.2596124 52.5014572, 13.2595899 52.5014307, 13.259562 52.5014096, 13.259535 52.5013905, 13.2595099 52.5013769, 13.2594952 52.5013699, 13.2594851 52.5013621, 13.2594744 52.5013504, 13.2594446 52.5013218, 13.2595181 52.5012871, 13.2596496 52.5012036, 13.2597994 52.5011484, 13.2598824 52.5011104, 13.2599526 52.5011493, 13.2599888 52.5011363, 13.260006 52.5011553, 13.2600825 52.5011801, 13.2601137 52.5011693, 13.2601175 52.5011589, 13.2601464 52.501148, 13.2601627 52.5011523, 13.2602202 52.5011321, 13.2602411 52.5011346, 13.260251 52.5011403, 13.2602947 52.5011203, 13.2603567 52.5011557, 13.2603947 52.5011317, 13.260422 52.5011161, 13.2605918 52.5010525, 13.2606818 52.5011041, 13.2607344 52.501164, 13.2608121 52.5012052, 13.2608714 52.501265, 13.2609523 52.5013123, 13.2610117 52.5013753, 13.2608747 52.5014684, 13.260772 52.5015029, 13.2608073 52.5015353, 13.2607521 52.5015608, 13.2607462 52.5015586, 13.2606823 52.5015835, 13.260596 52.5015456, 13.2605657 52.5015576, 13.2605652 52.5015715, 13.2605189 52.5015839, 13.2605194 52.5015977, 13.2604884 52.5016059, 13.2604571 52.5016142))",Berlin,DE,71,14055,Waldschulallee,Westend,,,,,,,,,,,,,,,"[4285249079, 530557753, 530557755, 4285249076, 4285249071, 530557757, 4285249074, 5858518375, 268205192, 5858518376, 5858518377, 5858518374, 5858518372, 5858518373, 5858518378, 5858518368, 5858518369, 5858518370, 5858518371, 5858518367, 5858518366, 5858518363, 5858518364, 5858518365, 268205189, 4285249059, 4285249052, 5858518380, 268205190, 530557747, 5858519496, 5858519495, 5858519494, 5858519493, 5858519492, 5858519491, 5858519490, 5858519489, 5858519488, 5858519497, 530557750, 530557751, 5858519487, 4285249048, 268204233, 4285249047, 4285249050, 4285249053, 4285249056, 4285249061, 268204234, 4285249067, 530557761, 4285249070, 5858519485, 5858519486, 4285249075, 268204231, 4285249072, 4285249073, 4285249077, 4285249078, 8018669267, 4285249079]",civic,,,,sports_centre,,,,tennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,977813369,"POLYGON ((13.6084845 52.5388221, 13.6084726 52.5388757, 13.6089288 52.5389107, 13.6089393 52.5388574, 13.6084845 52.5388221))",,,,,,,,,,,,,,,,,,,,,"[9047663410, 559486185, 559486187, 9047663409, 9047663410]",civic,3,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,985625901,"POLYGON ((13.4506173 52.4888341, 13.4503178 52.4888186, 13.4503143 52.4888262, 13.4503087 52.4888333, 13.4503009 52.4888397, 13.4502912 52.488845, 13.45028 52.4888489, 13.4502677 52.4888515, 13.4502548 52.4888525, 13.4502418 52.4888519, 13.4502293 52.4888497, 13.4502178 52.4888461, 13.4502077 52.4888411, 13.4501994 52.488835, 13.4501933 52.488828, 13.4501896 52.4888204, 13.4501884 52.4888125, 13.4501899 52.4888046, 13.4501939 52.4887971, 13.4502002 52.4887901, 13.4502086 52.4887839, 13.4500776 52.4886887, 13.4503536 52.488547, 13.4504723 52.4886329, 13.4504655 52.4886366, 13.4505502 52.4886978, 13.4506359 52.4887023, 13.4506369 52.4886969, 13.4509083 52.4887113, 13.450885 52.488877, 13.4506134 52.4888623, 13.4506173 52.4888341))",,,,,,,,,,,Gerard Philipe,,,,,,,,,,"[3235739562, 3235739553, 3235739557, 3235739561, 3235739568, 3235739570, 3235739572, 3235739574, 3235739576, 3235739575, 3235739573, 3235739571, 3235739569, 3235739565, 3235739558, 3235739555, 3235739551, 3235739549, 3235739545, 3235739541, 3235739539, 3235739526, 3235739495, 3235739515, 3235739516, 3235739529, 3235739530, 3235739528, 3235739532, 3235739583, 3235739580, 3235739562]",civic,2,,,,,,,,,Q34977464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1030410736,"POLYGON ((13.473354 52.4786822, 13.4734168 52.478716, 13.4734617 52.4786851, 13.473612 52.4787661, 13.4736625 52.4787314, 13.4737143 52.478696, 13.473771 52.4786566, 13.4738257 52.4786198, 13.4737028 52.4785545, 13.4736503 52.4785921, 13.4736328 52.4786042, 13.4735085 52.4785378, 13.4734397 52.4785856, 13.4734709 52.4786017, 13.473354 52.4786822))",,,,,,,,,,,,,,,,,,,,,"[7825366776, 7825366777, 7825366759, 7825366780, 7825366771, 329274934, 7825366772, 7825366763, 7825366762, 7825366761, 7825366766, 7825366765, 7825366764, 7825366775, 7825366776]",civic,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1078192017,"POLYGON ((13.4303196 52.5381024, 13.4303381 52.538096, 13.4303939 52.5381556, 13.4305271 52.5381096, 13.4305894 52.538088, 13.4305915 52.5380902, 13.4306397 52.5380735, 13.4306373 52.538071, 13.4308355 52.5380024, 13.4307423 52.5379027, 13.4305461 52.5379706, 13.4305422 52.5379664, 13.4304927 52.5379836, 13.4304956 52.5379867, 13.4304245 52.5380112, 13.4303198 52.5380475, 13.4303367 52.5380655, 13.4303146 52.5380732, 13.4302977 52.538079, 13.4303196 52.5381024))",,,,,,,,,,,,,,,,,,,,,"[9885033554, 9885033553, 9885033552, 9885033537, 9885033540, 9885033539, 9885033538, 9885033541, 9885033551, 9885033550, 9885033544, 9885033543, 9885033542, 9885033545, 9885033535, 9885033549, 9885033548, 9885033547, 9885033546, 9885033554]",civic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
