element_type,osmid,barrier,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,email,fax,name,phone,school,website,wheelchair,wikidata,wikipedia,contact:fax,contact:phone,contact:website,contact:email,note,grades,entrance,source,operator,school:de,isced:level,name:etymology:wikidata,old_name,operator:type,toilets:wheelchair,addr:inclusion,check_date,opening_hours,level,ref,name:en,wheelchair:description,short_name,source_ref,lastcheck,addr:housename,alt_name,description,name:de,check_date:opening_hours,office,capacity,fee,fixme,historic,image,name:ru,start_date,surveillance,website:ru,contact:facebook,name:sv,name:zh,denomination,religion,school:DE,healthcare,craft,height,nodes,postal_code,leisure,name:etymology:wikipedia,building,building:colour,building:material,roof:colour,roof:material,building:levels,name:signed,roof:levels,polling_station,roof:shape,official_name,layer,heritage,heritage:operator,lda:criteria,ref:lda,proposed:name,heritage:website,noname,max_age,min_age,type,url,note:de,name:ja,language:de,language:en,after_school,institution:support,landuse,name:start_date,phone:de,phone:en,institution:pedagogy,lunch,fence_type,website:operator,designation,wikimedia_commons,preschool,contact:instagram,contact:email_1,opening_hours:office,sport,name:fr,ref:AEFE,brand,language:gr,vocational,boundary,protect_class,pedagogy,loc_name,source:outline,language:it,network,network:short,name:etymology,language:pt,survey:date,operator:short,year,language:fr,temporary,old_name:1860,old_name:1942,old_name:1960,old_name:1993-2012,old_name:2,ways
way,121107493,,"POLYGON ((13.2576107 52.5112658, 13.2577406 52.5104941, 13.2587065 52.5105393, 13.2586811 52.5108308, 13.258794 52.5114077, 13.2582512 52.5114529, 13.2578841 52.5114523, 13.2579084 52.5112867, 13.2576107 52.5112658))",Berlin,DE,45-46,14052,Westendallee,Westend,school,leitung@herder-gymnasium.eu,+4930 9029278 21,Herder-Gymnasium,+4930 9029278 00,,https://www.herder-oberschule.de/,no,Q1609642,,,,,,,,,,Berlin,,,,,,,,,Mo-Fr 07:15-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1356495763, 1356495753, 1356495759, 1356495761, 1356495767, 1356495749, 1356495770, 1356495756, 1356495763]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,herdergymnasium.berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121108381,,"POLYGON ((13.2299877 52.5429428, 13.2288491 52.543155, 13.2261266 52.5436611, 13.2260095 52.5443871, 13.2270712 52.54419, 13.2274872 52.5441128, 13.2275526 52.5441007, 13.2294157 52.5437549, 13.2297578 52.5436914, 13.2298201 52.5435294, 13.2298736 52.5433994, 13.2300462 52.5429727, 13.2299877 52.5429428))",Berlin,DE,7,13599,Grützmacherweg,Haselhorst,school,sekretariat@gs-pulvermuehle.de,+4930 337765 73,Grundschule an der Pulvermühle,+4930 337765 67,primary,http://www.gs-pulvermuehle.de/,,,,,,,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1356504341, 9534356067, 1356504350, 1356504346, 9534356065, 9534356064, 9534356066, 9534356070, 1356504344, 9534330622, 9534330621, 2394401785, 1356504341]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121108382,,"POLYGON ((13.2296383 52.5446169, 13.2308545 52.5447975, 13.2313113 52.5444011, 13.2312907 52.5440613, 13.2311172 52.5432847, 13.2311264 52.5430257, 13.2311492 52.5429119, 13.2310659 52.542832, 13.2309636 52.5428296, 13.2303336 52.5428214, 13.2303297 52.5428881, 13.2297977 52.5442197, 13.2296383 52.5446169))",Berlin,DE,8;10;12;14,13599,Goldbeckweg,Haselhorst,school,info@osztiem.de,+4930 354946 14,OSZ Energietechnik I,+4930 354946 0,secondary,http://www.osztiem.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[313526044, 313526041, 313526037, 6720406279, 313526034, 6720440873, 1356504343, 6720440872, 334358718, 334358719, 1356504349, 1356504340, 313526044]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121111378,,"POLYGON ((13.2904526 52.5052502, 13.2910397 52.505422, 13.2911993 52.5051791, 13.2912214 52.5051861, 13.2912652 52.5051266, 13.2913604 52.5051538, 13.2918591 52.505295, 13.2916807 52.5055718, 13.291377 52.5060375, 13.2911523 52.5063775, 13.2911047 52.506366, 13.2909026 52.5063171, 13.29072 52.5062682, 13.2907145 52.5062779, 13.2905911 52.5062513, 13.2904802 52.5062251, 13.2904538 52.506516, 13.289606 52.5064884, 13.2895548 52.5064154, 13.2904526 52.5052502))",Berlin,DE,22 -26,14057,Kuno-Fischer-Straße,Charlottenburg,school,,,Peter-Ustinov-Schule,,,,,,,+49 30 3032866 30,+4930 3032866 0,http://www.peter-ustinov-schule.de/,peter-ustinov-schule@t-online.de,Geprüft am 25./26. Dez 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1356570957, 1356570949, 1356570937, 8767754919, 565073423, 565076664, 1356570954, 8767754922, 1356570951, 522009887, 8767754918, 522009889, 3635382533, 8767754907, 522009882, 522009883, 522009896, 1356570956, 8767754923, 1356570957]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sekretariat_al@peter-ustinov-schule.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121141632,,"POLYGON ((13.4092702 52.5681482, 13.40982 52.5682609, 13.4097349 52.5684318, 13.4098787 52.5684594, 13.4098375 52.5685225, 13.4099299 52.56854, 13.4099776 52.5686493, 13.4103426 52.5687225, 13.4105192 52.5683973, 13.4107401 52.5684448, 13.4108617 52.568187, 13.4109282 52.5680461, 13.4109336 52.5680348, 13.4111668 52.5675405, 13.410743 52.5674573, 13.4102548 52.5673615, 13.4100133 52.5673141, 13.4096476 52.5676025, 13.4094794 52.5677341, 13.4092702 52.5681482))",,,,,,,school,,,Elizabeth-Shaw-Grundschule,,,,,,,,+49 30 49301190,http://shaw-grundschule.de/,info@shaw-grundschule.de,,,,,,,,Q1331314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7656624109, 7656624110, 5761636761, 5761636760, 1356842160, 6081638635, 6111833206, 9709739246, 3605122218, 1356842154, 1552705996, 1552705980, 10805383237, 1356842151, 9709739265, 9709739264, 7656624108, 9709739238, 7656624178, 7656624109]",,,de:Elizabeth Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121142207,,"POLYGON ((13.4132663 52.5680334, 13.4130262 52.5683709, 13.4134714 52.5685959, 13.4138102 52.5683327, 13.4132663 52.5680334))",Berlin,DE,2,13187,Hadlichstraße,Pankow,school,,,Freie Integrative Montessori-Grundschule Sternenwiese,,,,,,,+49 30 500191329,+49 30 50019130,https://montessori-schule-pankow.jimdo.com/,montessori-schule-pankow@karuna-ev.de,,,,,Karuna Zukunft für Kinder und Jugendliche in Not e.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1356847672, 1356847680, 1356847675, 1356847678, 1356847672]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121142208,,"POLYGON ((13.4120686 52.5687379, 13.4122521 52.5687733, 13.4123258 52.5687875, 13.4123574 52.5687269, 13.4123803 52.568683, 13.4124396 52.5686944, 13.4125111 52.5685574, 13.4124933 52.568554, 13.412526 52.5684914, 13.4125198 52.5684902, 13.4125373 52.5684565, 13.4125031 52.5684499, 13.4125057 52.5684448, 13.4122442 52.5683944, 13.4121841 52.5685095, 13.4121761 52.568508, 13.4121543 52.5685497, 13.4121389 52.5685792, 13.4121153 52.5686244, 13.4121266 52.5686266, 13.4120686 52.5687379))",Berlin,,120-121,13187,Berliner Straße,,school,,,,,,,yes,Q95462,de:Jüdisches Waisenhaus Berlin,,,,,,,,,,,,,Zweites Waisenhaus der Jüdischen Gemeinde,,,,,,,,,,,,,,,ehemaliges II. Waisenhaus der Jüdischen Gemeinde in Berlin,,,,,,,,,,1913,,,,,,,,,,,,"[313759918, 1552706032, 313759921, 9394480461, 313759925, 313759930, 313759935, 1831749653, 9709710384, 9709710385, 1831749652, 9709710381, 9709710382, 1356847677, 9709710377, 9709710378, 9609693783, 9609693782, 9709710380, 9709710379, 313759918]",,,,yes,,,,,,,,,,,,4,lda,Baudenkmal,09085259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121142547,,"POLYGON ((13.420706 52.5649063, 13.4205433 52.5648915, 13.4203469 52.5648736, 13.4203907 52.5646959, 13.4198053 52.5646426, 13.4188145 52.5645524, 13.4185578 52.5655947, 13.4204254 52.5657647, 13.4205778 52.5657143, 13.4207756 52.5649127, 13.420706 52.5649063))",,,,,,,school,,,Grundschule Wolkenstein,+49 30 47901890,,http://www.grundschule-wolkenstein.de,,,,,,,,Filiale der Rosa-Luxemburg-Oberschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[886013687, 886013830, 297895037, 297895036, 2263203897, 1356855055, 1356855065, 1356855063, 6535651375, 6535651364, 886013687]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121173258,,"POLYGON ((13.4217127 52.5560691, 13.4217142 52.5559534, 13.4217158 52.5558225, 13.4217172 52.555725, 13.4217186 52.555559, 13.4217201 52.5554521, 13.4217208 52.5554337, 13.4217217 52.5553455, 13.4217232 52.5552206, 13.4217243 52.555185, 13.4226166 52.5551951, 13.4233365 52.5551958, 13.4231166 52.5561138, 13.4226779 52.5561107, 13.4222924 52.5561083, 13.4217127 52.5561053, 13.4217127 52.5560691))",,,,,,,school,trelleborg-schule-sekretariat@t-online.de,+4930 479018 618,Trelleborg Schule,+4930 479018 610,,http://www.trelleborg-schule.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[903972733, 903972734, 6535652894, 1357112749, 6535652873, 903972749, 6535652871, 903972757, 903972745, 903972731, 6535652985, 1357112745, 903972740, 7448832578, 6535652986, 903972742, 903972733]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121173498,,"POLYGON ((13.4533881 52.5535929, 13.452899 52.5534704, 13.452884 52.5534909, 13.4528778 52.5534994, 13.4528582 52.5535262, 13.4526836 52.5534823, 13.4522484 52.5538016, 13.4530452 52.5541887, 13.4533983 52.5539191, 13.4534451 52.5539079, 13.4534557 52.5539054, 13.4536012 52.5538713, 13.4537147 52.5538437, 13.4537018 52.5538227, 13.4539012 52.5537732, 13.4538836 52.5537459, 13.4537512 52.5535406, 13.4537049 52.5535518, 13.4536923 52.5535387, 13.4536698 52.5535415, 13.4536561 52.5535264, 13.4533881 52.5535929))",Berlin,DE,38,13086,Woelckpromenade,Weißensee,school,,,Primo-Levi-Schule,,,,no,,,+49 30 9290168-110,+49 30 9290168-111,https://www.plg-berlin.de/,sekretariat-hausb@plg-berlin.de,,,,,,,2;3,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1357114077, 432442481, 2927074572, 2927076087, 5640107168, 1357114081, 1357114085, 1357114080, 1357114083, 2927077200, 2927076666, 2927077168, 5640107164, 5640107165, 1357114078, 2927077152, 1357114084, 9988526851, 9988526850, 5640107166, 5640107167, 1357114077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121239913,,"POLYGON ((13.4930498 52.5681948, 13.4930927 52.5683302, 13.4930881 52.5683638, 13.4930729 52.5683936, 13.4930521 52.5684213, 13.4929928 52.5684523, 13.4930885 52.5685284, 13.4930388 52.56858, 13.4928438 52.5687531, 13.4935714 52.5690664, 13.493016 52.5695434, 13.4928566 52.5696852, 13.4931551 52.5698231, 13.4930965 52.5698899, 13.4932265 52.5699461, 13.4929693 52.5701632, 13.4925721 52.5699948, 13.4922611 52.570288, 13.4918002 52.5702028, 13.4917214 52.5701792, 13.4913146 52.5700057, 13.491352 52.5699747, 13.4913281 52.5699576, 13.4912387 52.5699219, 13.4910659 52.5698481, 13.490567 52.5696365, 13.4906753 52.5695422, 13.4906086 52.5695138, 13.4918309 52.5684473, 13.4920485 52.568258, 13.4930498 52.5681948))",Berlin,DE,53,13051,Doberaner Straße,Neu-Hohenschönhausen,school,,+49 30 920 936 5941,Grüner Campus Malchow Fontanegebäude,+49 30 920 936 590,,http://www.gruener-campus-malchow.de,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schule an der Malchower Aue,,,,,,,,,,,,,,,,,,,,,,,,"[1357777409, 5172372054, 5172372053, 5632377254, 1357777429, 1357777435, 5632377253, 691194057, 691194054, 3334101349, 3334101350, 5837862059, 5837862060, 5837862061, 5837862062, 5837862063, 5172372072, 5172372073, 5632338917, 5172372074, 5172372075, 5837862064, 9997817373, 5632338915, 685649894, 685649891, 5632367722, 5632367723, 5632377243, 1357777433, 1357777409]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121240051,,"POLYGON ((13.5052141 52.569038, 13.5053807 52.5691072, 13.5053984 52.5691147, 13.5056705 52.5692311, 13.5066035 52.5696314, 13.5066721 52.5696403, 13.5077713 52.5686898, 13.5081834 52.5683367, 13.5083885 52.5681606, 13.5085856 52.5679792, 13.50864 52.5679601, 13.508856 52.5680507, 13.5092369 52.5677205, 13.5082015 52.5672803, 13.5086629 52.566919, 13.5088603 52.5667613, 13.508464 52.5665958, 13.5081573 52.5664633, 13.5075789 52.5669727, 13.5075446 52.5670012, 13.5074439 52.5670897, 13.5071566 52.567342, 13.5069621 52.5675118, 13.5069425 52.5675289, 13.50643 52.5679764, 13.5055385 52.5687548, 13.5052141 52.569038))",Berlin,DE,26,13051,Wustrower Straße,Neu-Hohenschönhausen,school,,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1357783091, 1188041593, 602506108, 1188041638, 5873810435, 602506109, 1357783082, 5873810447, 5873810446, 5873810448, 602506110, 602506111, 4695673962, 4695673964, 5873791138, 4695720805, 5873791135, 5873791139, 5873791136, 4695673965, 7843365663, 1357783085, 7843365648, 6700495206, 7866147358, 10046387270, 1357783091]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121240444,fence,"POLYGON ((13.5646957 52.5501758, 13.5646549 52.550187, 13.5644465 52.5499394, 13.5643734 52.5499245, 13.5637458 52.5501232, 13.563967 52.5503797, 13.5642158 52.550688, 13.5643083 52.5506602, 13.5646155 52.5510051, 13.5640839 52.5512181, 13.5643702 52.5515475, 13.564815 52.5514063, 13.5648823 52.5514823, 13.5661614 52.5510815, 13.5661783 52.5510754, 13.566128 52.5510172, 13.5661699 52.5510054, 13.5658749 52.5506559, 13.5660776 52.5505946, 13.5660666 52.5505819, 13.5658552 52.5503391, 13.5658451 52.5503275, 13.5655508 52.5499816, 13.5655274 52.5499542, 13.5649956 52.550121, 13.5649218 52.5501439, 13.5648933 52.5501122, 13.5646957 52.5501758))",Berlin,DE,18B,12679,Jan-Petersen-Straße,Marzahn,school,,,Grundschule am Bürgerpark,,,http://www.gs-am-buergerpark.de/,,Q108332121,,,,,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1357787561, 1357787563, 5702828369, 2281179038, 2281179041, 2281179044, 5702828368, 2281179042, 5702828365, 7804282747, 7804282746, 5702828362, 5702828370, 5702828334, 5196812638, 5702828371, 5702828336, 5702828338, 5702828337, 5702828324, 5702828325, 4799176432, 5702828326, 1357787539, 5196811934, 5702828323, 5702828322, 1357787561]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121240752,,"POLYGON ((13.5878966 52.5431937, 13.5880634 52.5431908, 13.5884946 52.5431705, 13.5886234 52.543179, 13.5886266 52.5428292, 13.5886931 52.5428276, 13.5886857 52.5424626, 13.587572 52.5424692, 13.5875075 52.5424696, 13.5867308 52.5424706, 13.5864307 52.5424606, 13.5864439 52.5425724, 13.5864817 52.54265, 13.5864374 52.5426663, 13.5864111 52.542657, 13.5858104 52.5426831, 13.5855279 52.5427211, 13.5855254 52.5424566, 13.584526 52.5424606, 13.584529 52.5428013, 13.5853634 52.5428004, 13.585521 52.5432129, 13.5856572 52.5431932, 13.5857444 52.5434066, 13.5868636 52.5432571, 13.5868485 52.5432185, 13.5868752 52.5432111, 13.5869122 52.5432002, 13.5869565 52.5432277, 13.5876427 52.5432077, 13.5878966 52.5431937))",Berlin,DE,53,12629,Luckenwalder Straße,Hellersdorf,school,,,Ernst-Haeckel-Oberschule,,,https://haeckel-os.de/,,Q91132901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5617855503, 5787527110, 5787527109, 5418673888, 5418673887, 5418673886, 5418673885, 8936369253, 5617855497, 5617855498, 5617855499, 5617855500, 5418648789, 5418648790, 4916071553, 4916071548, 4916071552, 5617855492, 5617855493, 5418648798, 5418648797, 4916071550, 4916071551, 4916071554, 1357794124, 8936369257, 4916071546, 8936369256, 5617855504, 5617855502, 5617855503]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121240847,,"POLYGON ((13.5977685 52.5366947, 13.5972773 52.5366527, 13.5969854 52.536626, 13.5969868 52.5366199, 13.5968032 52.536604, 13.5965759 52.5365833, 13.5964045 52.5365682, 13.5962869 52.5365243, 13.5960187 52.5365117, 13.5957218 52.5364978, 13.5957037 52.5364955, 13.5956749 52.5365011, 13.5959899 52.5370405, 13.5961437 52.5373157, 13.5963056 52.5376055, 13.5976435 52.538126, 13.5977876 52.5375256, 13.597794 52.5374988, 13.5976611 52.5374866, 13.5975861 52.5374714, 13.5975999 52.537403, 13.5977685 52.5366947))",Berlin,DE,23,12627,Cottbusser Straße,Hellersdorf,school,,,Wolfgang-Amadeus-Mozart-Schule,,,,,Q108322820,,,,,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1357798388, 5929173971, 5929173970, 1166150703, 1166150727, 5929173972, 4614096989, 4614096990, 6564253861, 5077422321, 5079266379, 1357798371, 5079266380, 6564253860, 1357798393, 4614096994, 8721399586, 1357798386, 6564253868, 1357798390, 6564253869, 1357798388]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121284951,,"POLYGON ((13.3826649 52.4476483, 13.3835832 52.4476995, 13.3836326 52.4473703, 13.3840163 52.4473917, 13.3841989 52.4474019, 13.3842749 52.4474062, 13.3843381 52.4474097, 13.3845667 52.4474224, 13.3845964 52.4472245, 13.384619 52.4470738, 13.3846557 52.4468293, 13.3834629 52.4467628, 13.3833987 52.4467592, 13.3833969 52.4467762, 13.3833808 52.4468791, 13.3833377 52.447165, 13.3827424 52.4471318, 13.3826649 52.4476483))",Berlin,DE,32,12105,Königstraße,Mariendorf,school,sekretariat@mascha-kaleko-grundschule.de,+49 30 90277 7506,Mascha-Kaléko-Grundschule,+49 30 90277 7461,,https://www.mascha-kaleko-grundschule.de,no,Q56441988,,,,,,,,,,,,,,Ludwig-Heck-Schule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2309668717, 1358200793, 1358200780, 2309668680, 1302223863, 1302223879, 1302223794, 1358200791, 2309668654, 2309668617, 1358200775, 2309668573, 1358200772, 1302223801, 1302223947, 1358200778, 1358200776, 2309668717]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121296672,,"POLYGON ((13.3557973 52.5633499, 13.355992 52.5629358, 13.3562182 52.5629735, 13.3563081 52.5627861, 13.3565067 52.5623731, 13.3565318 52.5623214, 13.356582 52.5622179, 13.3561049 52.562246, 13.3555297 52.5622419, 13.3550536 52.5632245, 13.3557973 52.5633499))",,,,,,,school,mail@schaefersee-grundschule.de,+4930 4565038,Grundschule am Schäfersee,+4930 4567474,,http://www.schaefersee-grundschule.de/,no,Q96524445,,,,,,,,,,,,,Q2258294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[326100775, 2952117269, 2952116348, 2952114987, 268635153, 268635162, 2952115557, 268635157, 268635161, 326100770, 326100775]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121296686,,"POLYGON ((13.3698215 52.5631436, 13.3698444 52.5629439, 13.3687141 52.5628969, 13.3690499 52.5610628, 13.3713773 52.5611024, 13.3712596 52.5611833, 13.3711931 52.5612346, 13.3711335 52.5612901, 13.3710275 52.5612873, 13.3709423 52.5613734, 13.3709112 52.5615542, 13.3706082 52.5631395, 13.3705413 52.5631649, 13.3698215 52.5631436))",,,,,,,school,,,Georg-Schlesinger-Schule,,,,,,,,,,,,,,,,,,Q119127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1358328837, 1358328833, 1358328832, 1358328815, 1358328816, 5151314053, 5151314054, 5151314055, 5151314056, 1358328817, 1358328818, 1358328836, 1358328838, 1358328837]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121296687,,"POLYGON ((13.3546082 52.5588696, 13.3542185 52.5586732, 13.3538654 52.558467, 13.3529768 52.557884, 13.3535528 52.5575053, 13.3538413 52.5573082, 13.3541017 52.5574294, 13.3554121 52.5578566, 13.3556369 52.5580201, 13.3557146 52.5579778, 13.3558543 52.5579998, 13.3560053 52.5580492, 13.3564742 52.5584675, 13.3559554 52.5589783, 13.354987 52.5585455, 13.3546082 52.5588696))",Berlin,DE,6-8,13349,Schwyzer Straße,Wedding,school,,,Oberstufenzentrum Gesundheit I,,,,,,,,+49 30 4530800,http://www.osz-gesundheit.de,sekretariat@osz-gesundheit.de,,,,,,,,,,,,,,,,,,,OSZ Gesundheit I,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1358328810, 1358328808, 1358328806, 1358328805, 29188154, 29188155, 3660732068, 29188156, 2952099149, 2952101239, 2952110745, 2952099358, 29188158, 1358328811, 1358328809, 1358328810]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121635163,,"POLYGON ((13.1636931 52.5553572, 13.1641911 52.5553056, 13.16416 52.555184, 13.1648773 52.5551186, 13.1649076 52.5552353, 13.164998 52.5552267, 13.1653114 52.5563437, 13.1652454 52.5563548, 13.1645537 52.5564946, 13.1644723 52.5565007, 13.1643999 52.5564967, 13.1643355 52.5564857, 13.1642751 52.5564633, 13.1642262 52.5564453, 13.1641692 52.5564363, 13.1641142 52.5564351, 13.1640464 52.5564412, 13.1639398 52.5564604, 13.1636931 52.5553572))",Berlin,DE,197,13589,Pionierstraße,Falkenhagener Feld,school,kontakt@zwei-schulen.de,,Grundschule am Wasserwerk,+49 30 83246,,http://grundschule-in-berlin.de/spandau-5/falkenhagener-feld-508/grundschule-am-wasserwerk-05G25/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1361023484, 10103449952, 10103449953, 10103449954, 10103449955, 1361023487, 2798855340, 6298043034, 1361023492, 6298043028, 6298043033, 6298043029, 1361023485, 6298043030, 6298043032, 6298043031, 1361023481, 1361023488, 1361023484]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121635379,fence,"POLYGON ((13.267096 52.5107384, 13.2678168 52.511096, 13.2676938 52.5111737, 13.2674057 52.5113555, 13.2664155 52.5119805, 13.2663236 52.5120364, 13.266134 52.5121569, 13.2655339 52.5117687, 13.2658564 52.5115744, 13.266144 52.5113948, 13.2661742 52.5113756, 13.2661997 52.5113594, 13.2663616 52.511254, 13.2665985 52.5110933, 13.2668225 52.5109374, 13.2668249 52.5109354, 13.2668514 52.5109154, 13.2668814 52.5108931, 13.267096 52.5107384))",,,,,,,school,,,Heinz-Berggruen-Gymnasium,,,,no,Q1599832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1361025278, 1361025274, 1113900861, 1113901089, 9400969683, 1361025273, 1361025277, 1361025276, 8698404660, 9401024275, 8698404662, 9401024262, 7483232590, 9401024263, 8698775799, 9401024245, 8698144977, 8698775802, 1361025278]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121636011,,"POLYGON ((13.3533975 52.5347055, 13.35336 52.5348326, 13.3533548 52.5348501, 13.3532998 52.5350376, 13.3531573 52.5350213, 13.353058 52.5350101, 13.3529595 52.5349991, 13.3526719 52.5349667, 13.3525737 52.5349557, 13.3525222 52.535129, 13.3524751 52.5352875, 13.3524946 52.5352897, 13.353192 52.5353679, 13.3532507 52.5353745, 13.3540708 52.5354665, 13.354336 52.5354963, 13.3544423 52.5355082, 13.3544675 52.535511, 13.3548267 52.5355513, 13.3548632 52.5354267, 13.3549149 52.5352502, 13.3549423 52.5351566, 13.3548357 52.5351008, 13.3548252 52.5350998, 13.3548234 52.5351001, 13.3547395 52.5350902, 13.3547377 52.53509, 13.354806 52.5348636, 13.3546396 52.534845, 13.3543604 52.5348136, 13.3542705 52.5348035, 13.3539485 52.5347674, 13.3538846 52.5347602, 13.3536535 52.5347343, 13.3534504 52.5347115, 13.3534076 52.5347067, 13.3533975 52.5347055))",Berlin,,141,10559,Quitzowstraße,,school,,,Theodor-Heuss-Gemeinschaftsschule (Mittel- und Oberstufe),,,https://thgberlin.de,,,,,,,,,,,,Bezirksamt Mitte von Berlin,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[29695243, 1361030012, 4215436322, 1361030007, 4215436494, 1393863664, 4215436491, 1388441992, 29695245, 4215436532, 1388442049, 29695240, 1393873512, 1388443095, 1388443092, 29695241, 4215436610, 4215436611, 1388446256, 1388446310, 1388446312, 1393863685, 4215436519, 1388446284, 1393863669, 2817842729, 4215436516, 1388446365, 1388443084, 29695242, 4215436308, 1393863283, 4215436296, 4215436188, 4215436180, 4215436177, 29695243]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
