element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,contact:email,contact:phone,contact:website,name,operator,tourism,website,wheelchair,wheelchair:description,wikidata,geometry,cuisine,email,outdoor_seating,phone,smoking,opening_hours,addr:suburb,created_by,payment:credit_cards,blind:description:de,checkout,contact:fax,internet_access,opening_hours:breakfast,brand,brand:wikidata,diet:vegetarian,wheelchair:description:de,internet_access:fee,internet_access:operator,disused:amenity,fax,biergarten,toilets:wheelchair,description,old_name,indoor_seating,url,note,short_name,buffet,payment:coins,payment:contactless,payment:girocard,payment:notes,takeaway,diet:fish,diet:meat,website:menu,capacity,check_date,level,opening_hours:kitchen,delivery,was:name,contact:facebook,source,entrance,access:covid19,delivery:covid19,drive_through:covid19,opening_hours:covid19,takeaway:covid19,alt_name,check_date:opening_hours,diet:vegan,opening_hours:signed,organic,lunch,lunch:buffet,diet:organic,smoking:outside,award:michelin,brand:wikipedia,reservation:email,min_age,ref,start_date,lastcheck,parking,toilets:access,toilets:changing_table,toilets:fee,toilets:scheme,payment:cash,beer_garden,changing_table,changing_table:location,last_checked,delivery:partner,brewery,air_conditioning,contact:instagram,restaurant,disused:shop,payment:american_express,payment:mastercard,payment:visa,name:de,name:en,drive_in,drive_through,indoor,payment:cards,payment:cryptocurrencies,fixme,craft,bar,reservation,historic_name,payment:debit_cards,addr:state,designation,microbrewery,diet:halal,diet:kosher,contact:mobile,toilets,outdoor_seating:capacity,old_operator,old_website,yelp,access,source:capacity,check_date:diet:vegan,is_in,last_check,was:amenity,was:cuisine,was:operator,was:website,source:ref,operator:website,payment:electronic_purses,name:zh,diet:non-vegetarian,diet:nut_free,diet:pescetarian,branch,payment:maestro,name:--2022-10,internet_access:type,source:name,owner,addr:housename,drinks,diet:dairy_free,diet:gluten_free,diet:lactose_free,opening_hours:url,drink:whisky,drink:wine,internet_access:ssid,payment:visa_debit,payment:visa_electron,opening_days,name:--2016,name:2016-09-09--,stars,breakfast,drink,board_games,drink:club-mate,contact:url,addr:subdistrict,building,contact:wheelchair,payment:db_konzernausweis,operator:type,image,mobile,self_service,cocktails,layer,planned,currency:XBT,diet:chicken,diet:healthy,diet:lacto_vegetarian,diet:local,diet:mediterranean,diet:ovo_vegetarian,payment:lightning,payment:lightning_contactless,payment:onchain,survey:date,facebook,nodes,shop,building:levels,roof:levels,check_date:diet:vegetarian,note:opening_hours,roof:shape,source:roof:shape,opening_hours:restaurant,live_music,club,name:--2015-02,name:2015-06-13--2017,name:2018-01--2020-06,name:2020-07--,drink:coffee,castle_type,historic,wikipedia,stroller,roof:note,addr:place,official_name,ref:vatin,building:levels:underground,roof:material,loc_name,smoking:description:de,outdoor_seating:comfort,room,ways,type
node,4241774295,Stuttgart,,1,70173,Kleiner Schlossplatz,restaurant,,,,Cube,,,https://www.cube-restaurant.de/,yes,,,POINT (9.1776395 48.7781461),,,,+49 711 2804441,,"Mo-Su 11:45-16:45,17:45-24:00",,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4253210382,Stuttgart,,30,70197,Elisabethenstraße,restaurant,,,,METZGEREI,Belgin Yogurtcu,,http://metzgereistuttgart.de,,,,POINT (9.1559037 48.7742329),meat,,,+49 711 63329271,,"Mo-Th, Su 09:00-00:00; Fr, Sa 09:00-01:00",,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4273792695,Stuttgart,DE,5,70372,Tuchmachergasse,restaurant,,,,Jakobsbrunnen,,,https://www.jakobsbrunnen-stuttgart.de,,,,POINT (9.2162772 48.8043644),greek,,pedestrian_zone,+49711 5590671,,Tu-Su 11:30-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4332184550,Stuttgart,DE,102,70197,Reinsburgstraße,restaurant,,,,Taverna - Feine Griechische Küche,,,http://www.taverna-stuttgart.de/,,,,POINT (9.1580114 48.768183),greek,,,+4971150481888,,Mo-Sa 17:00-24:00; Su 13:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 17:30-23:00; Su 13:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4360365492,Stuttgart,DE,9,70372,Wilhelmstraße,restaurant,,,,SUSHI LE,,,https://sushi-le-stuttgart.de/,,,,POINT (9.2167661 48.8044064),sushi,,,+49 711 95861939,no,"Mo,We-Fr 11:30-14:30,17:00-22:00;Sa,Su,PH 12:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUSHI LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4362038201,Stuttgart,DE,9,70372,Wilhelmstraße,restaurant,,,,Asia Wok,,,,,,,POINT (9.2167784 48.8043464),asian,,,,no,"Mo,We-Fr 11:30-14:30,17:00-22:00;Sa,Su,PH 12:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4366771482,,,,,,restaurant,,,,Restaurant Höhenfreibad,,,,,,,POINT (9.1691557 48.8077501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4406909459,Stuttgart,,,70327,Mercedesstraße,restaurant,,,,Asiahung,,,,yes,,,POINT (9.2384539 48.7862214),asian,,,,,Mo-Fr 11:00-18:00,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4406909460,Stuttgart,,,70327,Mercedesstraße,restaurant,,,,Chutney,,,,yes,,,POINT (9.2383338 48.786136),curry,,,,,Mo-Fr 11:00-18:00,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4406909461,Stuttgart,,,70327,Mercedesstraße,restaurant,,,,Betriebsrestaurant Geb. 128,,,,yes,,,POINT (9.238213 48.7862755),,,,,,Mo-Fr 11:30-13:15,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4418150177,,,,,,restaurant,,,,Bella Napoli,,,,no,,,POINT (9.1637459 48.7630551),italian;pizza,,,+49 711 6338925,outside,"Tu-Su 11:30-14:30,17:30-23:00",,,,,,,,,,,yes,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4419215649,,,,,,restaurant,,,,Andalucia-Casamuu,,,http://www.andalucia-casamuu.de/,no,,,POINT (9.1689683 48.76545),spanish,,no,+49 711 608339,,"Tu-Th 15:00-24:00, Fr,Sa 15:00-01:00, Su 15:00-24:00",,,,,,,,,,,no,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4443325280,Stuttgart,,12,70565,Europaplatz,restaurant,,,,cosmos,,,http://cosmos-fasanenhof.de,yes,,,POINT (9.1594216 48.7138665),international,info@cosmos-fasanenhof.de,,+49 711 50484809,,11:00-01:00,,,yes,,,,,,,,,,,,,+49 711 50481972,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4455085893,,,,70173,,restaurant,,,,Cochin 1982,,,,,,,POINT (9.1768186 48.7759422),vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4455085895,,,,,,restaurant,,,,FU GUIFANG,,,http://fuguifang.de/,,,,POINT (9.177002 48.7758755),chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4455085896,Stuttgart,,10A,70173,Schulstraße,restaurant,,,,Tiffany Thaistyle,,,https://thai-stuttgart.de/,,,,POINT (9.1771394 48.7758225),thai,info@tiffany-thaistyle.de,,+49 711 2202762,,Mo-Su 11:00-23:00; PH off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4458187289,,,,,,restaurant,,+49 711 245531,,Marktstüble,,,https://www.looss-kulinarisches.de/marktstueble,no,,,POINT (9.1793622 48.7759393),regional,,yes,+49 711 470 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4500166936,Stuttgart,DE,21,70173,Gymnasiumstraße,restaurant,,,,Forum Café,Forum 3,,https://www.forum3.de/cafe/,yes,Das Café ist über einen Fahrstuhl erreichbar.,,POINT (9.1738336 48.7764732),regional,cafe@forum3.de,terrace,+49 711 440074985,outside,"Tu-Fr 15:00-23:30; Sa 12:00-23:30; Mo,Su,PH off",,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,https://www.forum3.de/speisekarte-2/,,,1,,,,,,,,,,,,,2022-10-24,yes,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,https://www.forum3.de/oeffnungszeiten/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4510840792,,,,,,restaurant,,,,Be by Sodexo,,,http://step.bebysodexo.com/be,yes,,,POINT (9.1105804 48.7380522),,,,,,Mo-Fr 11:30-14:00,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4510884789,,,,,,restaurant,,,,Rolands Maultaschen - Rolands Kantine,,,https://rolandsmaultaschen.de/Kantine/,,,,POINT (9.1105796 48.7267761),,,yes,,,Mo-Fr 07:30-14:00,,,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4558768608,Stuttgart,,61,70180,Filderstraße,restaurant,,,,Madagascar,,,http://www.madagascar-stuttgart.de,no,,,POINT (9.1686034 48.7635738),malagasy;african,mail@madagascar-stuttgart.de,,+49 711 504 560 44,outside,"Tu-Su 17:00-23:00; Mo,PH off",,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4623675375,Stuttgart,DE,6,70173,Kronprinzstraße,restaurant,,,,IMŌTO,Feinkost Böhm GmbH,,https://www.feinkost-boehm.de/imoto,,,,POINT (9.1763758 48.7778721),sushi,,,,,"Mo-Fr 12:00-15:00,18:00-22:00; Sa 12:00-15:30,18:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4623675376,Stuttgart,DE,6,70173,Kronprinzstraße,restaurant,,,,Sushi-Ya,Feinkost Böhm GmbH,,https://www.feinkost-boehm.de/sushi-ya,,,,POINT (9.1757182 48.7775604),japanese;sushi,,,,,"Mo-Fr 12:00-15:00, 18:00-21:00; Sa 12:00-15:00, 17:00-21:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,Sushi-Ya 寿司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4664233037,Stuttgart,,40,70182,Charlottenstraße,restaurant,,,,Raman,,,,,,,POINT (9.1866716 48.7734581),oriental,,,+49 711 56616404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4675416690,,,,,,restaurant,,,,Besen Birabaum,,,,,,,POINT (9.1541256 48.806012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besen Birabaum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4691418498,,,,,,restaurant,,,,AWO Mittagstisch,,,,limited,,,POINT (9.2086681 48.7841369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4719857372,Stuttgart,,25,70199,Böcklerstraße,restaurant,,,,Ochsen,,,,no,,,POINT (9.1528569 48.7600731),regional,,,,,Mo-Sa 17:30+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4724222089,Stuttgart,,111,70469,Wiener Straße,restaurant,,,,Pizzeria Vesuvio,,,,no,,,POINT (9.1563118 48.8106919),pizza;italian;international,,no,+49 711 812680,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,0.25,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4732792597,Stuttgart,DE,10,70193,Hölderlinplatz,restaurant,,+49 711 65290821,,Da Livio e Alessia,,,,,,,POINT (9.158304 48.7830655),italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/dalivioealessia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4732792602,Stuttgart,DE,95,70176,Johannesstraße,restaurant,,+49 711 46922744,,Ha Long,,,http://www.halong-stuttgart.de/,no,,,POINT (9.1581344 48.7818345),vietnamese,,no,+49 711 4692 2744,,"Mo-Th 12:00-14:30, 17:30-22:00; Fr 12:00-14:30, 17:30-23:00; Sa 17:30-23:00; Su,PH 18:00-22:00",,,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4744679427,Stuttgart,,8,70173,Neue Brücke,restaurant,,,,Kim's So,,,,yes,,,POINT (9.1763188 48.7750502),korean,,,,no,"Su, Mo 17:00-22:30; Tu-Fr 11:00-15:00, 17:00 - 22:00; Sa, PH 12:00 - 22:00",,,,,,,,,,,,,,,,,,no,,,,https://www.kims-so.de,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4745884931,Stuttgart,DE,15,70180,Immenhofer Straße,restaurant,,,,Sabai Sabai,,,,no,,,POINT (9.1756782 48.7669879),thai,,,+49 711 4709855,,Mo-Fr 11:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4773294426,,,63,,Daimlerstraße,restaurant,,,,Thai Orchidee,,,,,,,POINT (9.2201743 48.8023321),thai,,,,,"Mo-Su 11:30-15:00,18:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thai Orchidee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4813877192,,,,,,restaurant,info@saloniki-hotel.de,+49 711 710029,https://saloniki-hotel.de/,Saloniki,,guest_house,,no,,,POINT (9.1507453 48.728645),greek,,yes,,,17:00+,,,,,,+49 711 710029,,,,,no,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4869381816,,,,,,restaurant,,,,Lamm,,,https://www.lamm-feuerbach.de,,,,POINT (9.1572692 48.8080766),regional,,,+49 711 8822622,,Tu-Su 18:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4886400388,Stuttgart,,6,70173,Dorotheenstraße,restaurant,,+49 711 51889034,,Nesenbach,Kursaal GmbH,,https://www.nesenbach-stuttgart.de,yes,,,POINT (9.1801838 48.7760823),regional,,yes,,,Mo-We 09:00-24:00; Th-Sa 09:00-01:00; Su 09:00-22:00,,,,,,,,,,,,,,,,,,yes,neue Stuttgarter Küche,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4886415504,,,,,,restaurant,,,,Enso Sushi & Grill,,,,yes,,,POINT (9.1816354 48.7754066),,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4886415506,,,,,,restaurant,,+49 711 51890164,,OhJulia,,,,yes,,,POINT (9.1812558 48.7752678),italian,,,,,Mo-Th 09:30-00:00; Fr 09:30-01:00; Sa 09:00-01:00; Su 11:30-22:00,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,no,yes,,Mo-Su 12:00-21:00,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4931127621,,,,70376,,restaurant,,,,Rössle,,,,,,,POINT (9.2237316 48.8205253),german;croatian,,,+49 711 91274336,,Su 10:00-22:00; Tu-Sa 10:00-14:00; 17:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roessle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
