element_type,osmid,created_by,geometry,amenity,name,wheelchair,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,website,barrier,wikidata,source,access,note,operator,url,level,email,phone,opening_hours,contact:email,contact:fax,contact:phone,nodes,building,building:levels,roof:levels,roof:shape,school,school:DE,fax,area,denomination,religion,wikipedia,roof:material,type,addr:suburb,old_name,alt_name,description,leisure,toilets:wheelchair,roof:colour,disused:shop,was:name,start_date,school:de,school_type,fixme,name:de,name:fr,ref:AEFE,contact:website,historic,image,building:name,isced:level,official_name,building:parts,short_name,designation,source:geometry,grades,layer,loc_name,ways
way,425391781,,"POLYGON ((9.2335464 48.8019649, 9.2342278 48.8021633, 9.234732 48.8015999, 9.2346427 48.8015742, 9.2346513 48.8015631, 9.2346598 48.8015519, 9.2347288 48.8014652, 9.234805 48.8014621, 9.2350074 48.8014525, 9.2358123 48.8007373, 9.2358692 48.8007691, 9.2358837 48.8007777, 9.2360253 48.8006783, 9.2361159 48.8006081, 9.2355986 48.8003547, 9.2350719 48.8000901, 9.2348496 48.7999734, 9.2348109 48.799983, 9.2347078 48.8000105, 9.2346172 48.8001631, 9.2335464 48.8019649))",school,Gottlieb-Daimler-Gymnasium,,Stuttgart,,8,70374,Kattowitzer Straße,https://www.gdg-stuttgart.de/,,Q89499758,,,,,,,,,,,,,"[4247216726, 4247216727, 4247216723, 4247216720, 4247216719, 1436027569, 4247216714, 1600004487, 4247216713, 4247215081, 4247215084, 4247215085, 1600004577, 1600004923, 1600004806, 4247215059, 4247215051, 4247215052, 4247215054, 4247215063, 4247216726]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.gdg-stuttgart.de/,,,,,,,,,,,,,
way,432471902,,"POLYGON ((9.1557936 48.7217435, 9.1557909 48.7217586, 9.1557923 48.7217692, 9.1557977 48.7217816, 9.155807 48.7217926, 9.1558205 48.7217993, 9.1558479 48.7218121, 9.1562629 48.7219689, 9.1562766 48.7219741, 9.1562886 48.7219787, 9.1565371 48.7220726, 9.1566397 48.7221113, 9.156678 48.7221258, 9.1566942 48.7221319, 9.1567605 48.7221572, 9.1568484 48.7221908, 9.1568725 48.7221624, 9.1569718 48.7222013, 9.1570603 48.7222359, 9.1571924 48.7220828, 9.1571676 48.7220231, 9.1572401 48.7219474, 9.1576442 48.7215251, 9.1573797 48.7214293, 9.1573654 48.7214242, 9.1573491 48.7214183, 9.1567657 48.7212069, 9.1564146 48.7210798, 9.1562684 48.721236, 9.1562547 48.7212507, 9.1562446 48.7212614, 9.1557936 48.7217435))",school,Salzäckerschule,,Stuttgart,,35,70567,Rulfinger Straße,https://www.salzaeckerschule-stuttgart.de/,,,,,,,,,,,,,,,"[4315090562, 4315090565, 4315090567, 4315090569, 4315090570, 4315090571, 4315090573, 4315090792, 4315090793, 4315090795, 4315090804, 4315090815, 4315090817, 4315090819, 4315090823, 4315090824, 2388837829, 4315710474, 4315090826, 4315090808, 4315090799, 4315090588, 4315090544, 4315090532, 4315090531, 4315090530, 4315090512, 4315090511, 4315090513, 4315090514, 4315090517, 4315090562]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,435351273,,"POLYGON ((9.1924066 48.8004138, 9.1921161 48.8002906, 9.191878 48.8001998, 9.1917214 48.8001571, 9.1915343 48.8001265, 9.1910871 48.8000896, 9.1907862 48.8000673, 9.1905646 48.8000422, 9.190404 48.8000196, 9.1902719 48.79998, 9.1903313 48.7994636, 9.190385 48.7994374, 9.1923133 48.799367, 9.1924066 48.8004138))",school,,,Stuttgart,DE,5,70191,Steinbeisstraße,,,,,,,,,,,,,,,,"[3987463864, 4332713191, 4332713189, 4332712986, 4332712984, 4332712982, 4332712980, 4332712978, 4332712976, 4332712975, 3987463862, 4332712970, 3987463863, 3987463864]",,,,,,,,,,,,,,,,,Gewerbliche Schule für Bautechnik,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437970037,,"POLYGON ((9.1531268 48.8284793, 9.1542217 48.8287113, 9.1546597 48.8287551, 9.1550287 48.8288664, 9.1548359 48.829114, 9.1542973 48.8296604, 9.1534243 48.829371, 9.1530363 48.829161, 9.1529363 48.8289871, 9.1531268 48.8284793))",school,Grundschule am Stadtpark,no,Stuttgart,,65,70435,Marconistraße,https://www.grundschuleamstadtpark.de/,,,,,,,,,,,,,,,"[4357465007, 4357465016, 4357465018, 4357465025, 4357465042, 4357465055, 4357465051, 4357465045, 4357465030, 4357465007]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,438666582,,"POLYGON ((9.1950982 48.7892206, 9.196447 48.7900143, 9.1964408 48.7901769, 9.1964715 48.7902607, 9.1961054 48.7905299, 9.1960932 48.7905389, 9.1956234 48.7902615, 9.195487 48.7903617, 9.1954093 48.7903159, 9.1948817 48.7900116, 9.1947637 48.7901003, 9.1942937 48.7898289, 9.1947039 48.7895187, 9.1947898 48.7894538, 9.1948518 48.7894069, 9.1949342 48.7893446, 9.1950045 48.7892914, 9.1950982 48.7892206))",school,Zeppelin-Gymnasium,no,Stuttgart,,149,70190,Neckarstraße,https://zeppelingymnasium.de/,,Q113156495,,,,,,,,,,,,,"[4363735375, 4363736205, 4363736215, 4363736217, 4363736222, 4363736223, 1162471804, 1162471623, 1162471835, 4363736203, 1162471713, 1162471601, 1162471972, 4363735387, 4363735385, 4363735383, 4363735378, 4363735375]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,452118436,,"POLYGON ((9.1852853 48.7814797, 9.1853396 48.781455, 9.1849711 48.7809903, 9.1852378 48.7809002, 9.1857461 48.7807482, 9.1858539 48.7808961, 9.1858804 48.7809347, 9.1860377 48.7811643, 9.1859603 48.7811875, 9.1859934 48.781322, 9.1858951 48.7814063, 9.1858096 48.7814312, 9.1857116 48.7814642, 9.185715 48.7814686, 9.1856656 48.7814852, 9.1856181 48.7815012, 9.1856163 48.7814989, 9.1853656 48.7815833, 9.1852853 48.7814797))",school,Königin-Katharina-Stift-Gymnasium,,,,,,,http://www.königin-katharina-stift.de,,Q1489394,,,,,,,,,,,,,"[76667456, 10563318662, 4489202736, 4489202735, 3937015324, 2512656281, 1588509417, 1588509436, 3937015328, 4183314198, 4489202734, 76667444, 8893526369, 8893526367, 2512656296, 8893526368, 8893526370, 76667458, 76667456]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,478820616,,"POLYGON ((9.110545 48.745906, 9.1108901 48.74657, 9.1110263 48.7468757, 9.1109752 48.7468792, 9.1107496 48.7468756, 9.1105572 48.7468496, 9.1104099 48.7468138, 9.1102295 48.7467384, 9.1100825 48.7466296, 9.1099429 48.7464789, 9.1098083 48.7461368, 9.1098557 48.7460848, 9.1098973 48.7460414, 9.110545 48.745906))",school,Pfaffenwaldschule,,,,,,,,,,,,,,,,,,,,,,"[4720116955, 4720116956, 4720116957, 1103429750, 3954853817, 1103429734, 1103429709, 1103429700, 1103429738, 1103429722, 1103429735, 1103429691, 4720116958, 4720116955]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504543305,,"POLYGON ((9.1092038 48.7465989, 9.1096482 48.7465878, 9.1098037 48.7467903, 9.1099486 48.7469875, 9.1100129 48.7471343, 9.1098979 48.7471399, 9.1091506 48.7470655, 9.1092038 48.7465989))",school,Helene-Fernau-Horn-Schule,,,,,,,http://www.hfh-schule.de/,,,,,Schule für Sprachbehinderte,,,,Vaihingen@hfh-schule.de,+49 711 68 24 79,,,,,"[4514374757, 4946916803, 4946916802, 4946916801, 4946916800, 4147272442, 4147272437, 4514374757]",,,,,,,+49 711 68 73 696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515825410,,"POLYGON ((9.1952113 48.7831271, 9.1953682 48.7831452, 9.1954219 48.7831759, 9.1953946 48.7832583, 9.195336 48.7832499, 9.1953323 48.7832612, 9.1953165 48.7832999, 9.1956505 48.7833405, 9.1957185 48.7831708, 9.1963372 48.7826523, 9.1957083 48.7825035, 9.1945562 48.7818304, 9.1942531 48.781377, 9.1938668 48.7811225, 9.1936912 48.781217, 9.1928091 48.7817557, 9.1925485 48.7818436, 9.1921985 48.7819134, 9.1923618 48.7822396, 9.192527 48.7825567, 9.1925432 48.7825903, 9.1932848 48.7824295, 9.1934082 48.7824295, 9.1935123 48.7825479, 9.1936092 48.7825484, 9.1936725 48.7825093, 9.1936831 48.7825101, 9.1936757 48.7825167, 9.1936888 48.7825249, 9.193715 48.7825197, 9.1937116 48.7825123, 9.19378 48.7825028, 9.193864 48.7824826, 9.1938714 48.7825038, 9.1939171 48.7824935, 9.193917 48.7824891, 9.1939892 48.7824892, 9.1939967 48.7826369, 9.1940248 48.7826926, 9.1940136 48.7826948, 9.1940238 48.7827224, 9.1940159 48.7827247, 9.1940378 48.7827446, 9.1940409 48.7827423, 9.1940546 48.7827497, 9.1940452 48.7827577, 9.1941153 48.7827845, 9.1941446 48.7827528, 9.1942209 48.7827268, 9.1942665 48.7827584, 9.1942919 48.7827352, 9.1943682 48.7827081, 9.1944422 48.782769, 9.1943945 48.7827981, 9.1944016 48.7828334, 9.1944388 48.7829983, 9.1945736 48.783132, 9.1947117 48.7831686, 9.194756 48.7832172, 9.1947097 48.783405, 9.1947643 48.7834112, 9.1948345 48.7834165, 9.1948908 48.7833242, 9.1950209 48.7833211, 9.1951181 48.7832853, 9.1952113 48.7831271))",school,Freie Waldorfschule Uhlandshöhe,no,,,,,,,,Q56477169,,,,,,,,,,,,,"[5036673090, 5036673082, 1369735519, 1369735436, 8883211462, 1369735338, 5036673083, 5036673084, 2702372456, 3957734955, 405162967, 405162966, 405162965, 5036673085, 5036673089, 3770334426, 5036673099, 5036673098, 5036673097, 5036673096, 5036673095, 5036673094, 5036673093, 3770369719, 351422021, 1357917368, 8883240505, 8883240504, 8883240503, 8883240502, 8883240501, 8883240500, 351422022, 8883240497, 8883240498, 8883240499, 351422023, 351422024, 8883240509, 1369742086, 8883240496, 8883240492, 8883240491, 8883240490, 8883240493, 8883240495, 8883240494, 351422025, 1357917448, 8883240510, 1357917520, 351422026, 351422027, 1357917488, 2702372867, 2702372871, 5036673092, 5036673091, 5036673104, 5036673087, 2702372458, 5036673086, 5036673103, 5036673102, 5036673101, 5036673090]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515840140,,"POLYGON ((9.1950846 48.7793362, 9.1955689 48.7794182, 9.195635 48.7794103, 9.1957009 48.7793874, 9.1967891 48.7790501, 9.1968629 48.7790077, 9.1969997 48.7787868, 9.1959603 48.7785659, 9.1958798 48.7787276, 9.1951771 48.7791394, 9.1950846 48.7793362))",school,Wagenburg-Gymnasium,,Stuttgart,,30,70184,Wagenburgstraße,http://www.wagenburg-gymnasium.de/,,,,,,,,,,,,,,,"[5036773951, 5036773950, 5036773949, 5036773948, 5036773947, 5036773946, 5036773945, 5036773944, 5036773943, 5036773942, 5036773951]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,537168700,,"POLYGON ((9.2107326 48.7057904, 9.2121166 48.7061019, 9.2122722 48.7058258, 9.2123044 48.7051514, 9.210923 48.704946, 9.2107326 48.7057904))",school,Paracelsus-Gymnasium Hohenheim,limited,Stuttgart,,36,70599,Paracelsusstraße,http://www.paracelsus-gymnasium.de/,,,,,,,,,,,,,,,"[5202306840, 5202306839, 5202306838, 5202306837, 5202306836, 5202306840]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,554864989,,"POLYGON ((9.1637274 48.786197, 9.1639861 48.7861092, 9.1642249 48.7860261, 9.1643725 48.7859708, 9.1641837 48.7857476, 9.1639592 48.7858071, 9.1638966 48.7856859, 9.1638529 48.7855878, 9.1638246 48.7854919, 9.1638332 48.7854045, 9.1637431 48.7854354, 9.1633989 48.7854154, 9.1634077 48.78554, 9.1635258 48.7858588, 9.1637274 48.786197))",school,Hölderlin-Gymnasium Außenstelle Herdweg,,,,,,,,,,,,,,,,,,,,,,"[3601209512, 5354487294, 5354487295, 5354487296, 5354487297, 5354487298, 5354487299, 9251324006, 5354487300, 5354487302, 5354487311, 5354487301, 5354487307, 5354487303, 3601209512]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,597870606,,"POLYGON ((9.2207681 48.7388743, 9.2220126 48.7388769, 9.2221118 48.7388628, 9.2224431 48.7388628, 9.222187 48.7384895, 9.2221816 48.737812, 9.2215647 48.7382286, 9.2210457 48.7386072, 9.2208378 48.7387982, 9.2207681 48.7388743))",school,Grundschule Riedenberg,,Stuttgart,,2,70619,Klara-Neuburger-Straße,http://www.grundschule-riedenberg.de,,,,,,,,,,,,,,,"[5691328823, 5691328822, 5691328821, 5691327420, 5691327419, 5691327418, 5691327417, 5691327416, 5691327415, 5691328823]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,673668075,,"POLYGON ((9.1621784 48.784885, 9.1613754 48.784813, 9.1613388 48.7852031, 9.1613093 48.7853798, 9.1611135 48.7853674, 9.1611216 48.78594, 9.1617344 48.785963, 9.1617412 48.7858747, 9.1620577 48.7856573, 9.1621274 48.7850635, 9.1621784 48.784885))",school,Hölderlin-Gymnasium,,,,,,,,,,,,,,,,,,,,,,"[6308771328, 6308771329, 6308771330, 6308771331, 6308771332, 6308771333, 6308771334, 6308771335, 6308771336, 6308771337, 6308771328]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,756366338,,"POLYGON ((9.1446066 48.7204281, 9.1466719 48.7199397, 9.1474391 48.7195822, 9.1472701 48.7192007, 9.1468462 48.7190245, 9.1464571 48.7190257, 9.146131 48.7191376, 9.1456675 48.7192051, 9.1457172 48.7193881, 9.1455648 48.7194537, 9.1453499 48.7193217, 9.1449906 48.7195588, 9.144635 48.7196418, 9.1446869 48.7199009, 9.1446529 48.7199068, 9.1446156 48.7199133, 9.1443454 48.7199517, 9.1446066 48.7204281))",school,,,,,,,,,,,,,,,,,,,,,,,"[7064621815, 7064621816, 7064621817, 3377520559, 7064621818, 3377520557, 3377520558, 7064621819, 7064621820, 1584001738, 1584001731, 1584001740, 1584001746, 1584001748, 7064621821, 1584001751, 1584001749, 7064621815]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,895982620,,"POLYGON ((9.1485118 48.7285485, 9.1483891 48.7288408, 9.1481423 48.7288014, 9.1472845 48.7287297, 9.1473522 48.7283364, 9.1481281 48.7284764, 9.1485118 48.7285485))",school,Riedseeschule,,Stuttgart,,30,70567,Vaihinger Straße,https://www.riedseeschule-stuttgart.de/,,,,,,,,,,,,,,,"[8328615543, 8328615544, 8328615545, 8328615546, 8328615547, 8328615548, 8328615543]",,,,,,,,,,,,,,,Karlsschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,905793115,,"POLYGON ((9.2100808 48.7820557, 9.2105529 48.7817269, 9.2107514 48.781605, 9.2109016 48.7815838, 9.2110249 48.7815997, 9.2112422 48.7817322, 9.210408 48.7822713, 9.2100808 48.7820557))",school,Grund‐ und Werkrealschule Gablenberg – Außenstelle,,,,,,,,,,,,,,,,,,,,,,"[8411698742, 8411698741, 8411698740, 8411698739, 8411698738, 8411698737, 8411698736, 8411698742]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,960850283,,"POLYGON ((9.2003057 48.7750358, 9.200319 48.7750768, 9.2003636 48.7750477, 9.2003783 48.7750574, 9.2003983 48.7750237, 9.2003057 48.7750358))",school,,,,,,,,,,,,,,,,,,,,,,,"[1175147020, 8888661326, 8888661331, 1175146623, 282096061, 1175147020]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,960850285,,"POLYGON ((9.2003384 48.7751552, 9.2002693 48.7751092, 9.200319 48.7750768, 9.2003636 48.7750477, 9.2003783 48.7750574, 9.2004346 48.7750949, 9.2003864 48.7751265, 9.2003844 48.7751252, 9.2003384 48.7751552))",school,,,,,,,,,,,,,,,,,,,,,,,"[8888661333, 8888661332, 8888661326, 8888661331, 1175146623, 282096060, 282096058, 8888661356, 8888661333]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,960850286,,"POLYGON ((9.2000879 48.77561, 9.2000584 48.7756009, 9.2001223 48.7755116, 9.2001533 48.7755212, 9.2000879 48.77561))",school,,,,,,,,,,,,,,,,,,,,,,,"[1175146735, 8888661335, 8888661334, 282098303, 1175146735]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,960850287,,"POLYGON ((9.2003725 48.7755415, 9.2004107 48.7755539, 9.2004109 48.7755536, 9.2004169 48.7755556, 9.2003244 48.7756813, 9.2002789 48.7756666, 9.2003424 48.7755818, 9.2003683 48.7755472, 9.2003725 48.7755415))",school,,,,,,,,,,,,,,,,,,,,,,,"[8888661342, 8888661343, 8888661337, 8888661336, 282098284, 282098285, 282098302, 282098273, 8888661342]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,960850288,,"POLYGON ((9.2003683 48.7755472, 9.2003424 48.7755818, 9.2001533 48.7755212, 9.2001223 48.7755116, 9.2000906 48.7755016, 9.2001231 48.7754481, 9.2001755 48.7754694, 9.2001729 48.7754723, 9.2003683 48.7755472))",school,,,,,,,,,,,,,,,,,,,,,,,"[282098273, 282098302, 282098303, 8888661334, 8888661340, 8888661339, 8888661338, 282098271, 282098273]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,960850289,,"POLYGON ((9.2005739 48.7753976, 9.2005278 48.7754417, 9.2004109 48.7755536, 9.2004107 48.7755539, 9.2003725 48.7755415, 9.2004967 48.7754038, 9.2003342 48.7753395, 9.2004089 48.7752894, 9.2004109 48.7752881, 9.2005739 48.7753976))",school,,,,,,,,,,,,,,,,,,,,,,,"[8888661352, 8888661351, 8888661337, 8888661343, 8888661342, 282098274, 8888661341, 8888661354, 8888661353, 8888661352]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,960850290,,"POLYGON ((9.2005278 48.7754417, 9.2005739 48.7753976, 9.2006347 48.7753414, 9.2009016 48.7755391, 9.2008148 48.7756229, 9.2007025 48.7755718, 9.2007232 48.7755544, 9.2006143 48.7755073, 9.2006337 48.7754881, 9.2005278 48.7754417))",school,,,,,,,,,,,,,,,,,,,,,,,"[8888661351, 8888661352, 8888661350, 8888661349, 8888661348, 8888661347, 8888661346, 8888661345, 8888661344, 8888661351]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,960850291,,"POLYGON ((9.2006664 48.7753121, 9.2006347 48.7753414, 9.2005739 48.7753976, 9.2004109 48.7752881, 9.2004089 48.7752894, 9.2002724 48.7751977, 9.2003384 48.7751552, 9.2003844 48.7751252, 9.2003864 48.7751265, 9.2004106 48.7751428, 9.2006664 48.7753121))",school,,,,,,,,,,,,,,,,,,,,,,,"[8888661355, 8888661350, 8888661352, 8888661353, 8888661354, 8888661357, 8888661333, 8888661356, 282096058, 282096051, 8888661355]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,986671365,,"POLYGON ((9.1526031 48.8168348, 9.1522525 48.8167414, 9.1521602 48.8168919, 9.1521467 48.816913, 9.1521487 48.8169136, 9.1523797 48.8169752, 9.1524015 48.8169397, 9.1525178 48.8169707, 9.1526031 48.8168348))",school,Sporthalle,,,,,,,,,,,,,,,,,,,,,,"[267468476, 267468477, 9419404179, 267468478, 9419404183, 9120222983, 9120222982, 267468479, 267468476]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991551080,,"POLYGON ((9.1442199 48.8365111, 9.1447998 48.8365186, 9.1447965 48.8361284, 9.1442222 48.8361334, 9.1442199 48.8365111))",school,,,,,,,,,,,,,,,,,,,,,,,"[9161204677, 9161204676, 9161204675, 9161204674, 9161204677]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1002358084,,"POLYGON ((9.1617028 48.7855971, 9.1618854 48.7856044, 9.1619321 48.7851034, 9.1618242 48.7850991, 9.1617588 48.7850964, 9.1617496 48.7850961, 9.1617028 48.7855971))",school,Hölderlin-Gymnasium,,Stuttgart,DE,28,70174,Hölderlinstraße,http://www.hoegy.net/,,Q15115384,Bing,,,,,,,,,,,,"[9250949399, 9250949398, 9250949397, 9250949396, 9250949395, 9250949394, 9250949399]",school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1017982572,,"POLYGON ((9.1558189 48.8132428, 9.155742 48.8132218, 9.1557285 48.8132401, 9.1557201 48.8132374, 9.1556862 48.8132841, 9.1557684 48.813309, 9.1558189 48.8132428))",school,,,,,,,,https://www.kerschensteinerschule.de/,,,,,,,,,,,,,,,"[9389585298, 9389585307, 9389585302, 9389585297, 267466820, 267466819, 9389585298]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1017982573,,"POLYGON ((9.1558778 48.8130306, 9.1558684 48.8130278, 9.1557756 48.8129991, 9.1557732 48.8130024, 9.1557781 48.8130041, 9.1556406 48.8132031, 9.1556373 48.8132023, 9.1556328 48.8132079, 9.1557201 48.8132374, 9.1557285 48.8132401, 9.155742 48.8132218, 9.1558778 48.8130306))",school,,,,,,,,https://www.kerschensteinerschule.de/,,,,,,,,,,,,,,,"[9389585308, 9389585309, 9389585305, 9389585299, 9389585304, 9389585301, 9389585300, 9389585303, 9389585297, 9389585302, 9389585307, 9389585308]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1017982574,,"POLYGON ((9.1560396 48.8130552, 9.1558818 48.8130071, 9.1558684 48.8130278, 9.1558778 48.8130306, 9.155742 48.8132218, 9.1558189 48.8132428, 9.1559067 48.8132672, 9.1560396 48.8130552))",school,,,,,,,,https://www.kerschensteinerschule.de/,,,,,,,,,,,,,,,"[9389585311, 9389585310, 9389585309, 9389585308, 9389585307, 9389585298, 9389585306, 9389585311]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1017982575,,"POLYGON ((9.1562871 48.813595, 9.1560426 48.8135235, 9.1558953 48.813742, 9.1559501 48.8137581, 9.1559517 48.8137557, 9.1559886 48.8137665, 9.155986 48.8137703, 9.1561427 48.8138161, 9.1561475 48.8138089, 9.1561436 48.8138077, 9.15622 48.8136923, 9.15623 48.8136784, 9.1562579 48.813638, 9.1562668 48.8136253, 9.1562871 48.813595))",school,,,,,,,,https://www.kerschensteinerschule.de/,,,,,,,,,,,,,,,"[267466812, 267466827, 9389594019, 9389594018, 9389585312, 9389585316, 9389585313, 9389585314, 9389585315, 9389594017, 9389585283, 9389594026, 9389594027, 9389585286, 267466812]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1017982576,,"POLYGON ((9.155805 48.8135286, 9.1553156 48.8133813, 9.1552426 48.8133593, 9.1551834 48.8134447, 9.1551478 48.8134959, 9.1551375 48.8135108, 9.1556998 48.8136801, 9.155805 48.8135286))",school,,,,,,,,https://www.kerschensteinerschule.de/,,,,,,,,,,,,,,,"[9389594025, 9389594024, 9389594023, 9389594022, 9397187282, 9389594021, 9389594020, 9389594025]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1053083766,,"POLYGON ((9.1565464 48.7641575, 9.156755 48.7639463, 9.1565656 48.763865, 9.1564956 48.7639359, 9.1561984 48.7638077, 9.1560739 48.7639384, 9.1561663 48.763979, 9.1562307 48.7639114, 9.1563318 48.7639577, 9.1562996 48.7639892, 9.1564004 48.7640331, 9.1563564 48.7640783, 9.1565464 48.7641575))",school,,limited,Stuttgart,DE,,70199,Hohentwielstraße,,,,,,,,,,,,,,,,"[2935944051, 2935944040, 2935944034, 2935944038, 2935944032, 9677858169, 9677858170, 9677858171, 9677858172, 9677858173, 9677858174, 9677858175, 2935944051]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,-1,,
way,1062089237,,"POLYGON ((9.1809582 48.7953867, 9.18115 48.7954036, 9.1812088 48.7952798, 9.1813612 48.7953318, 9.1814132 48.7952465, 9.1812885 48.7950452, 9.1813889 48.7950062, 9.1811761 48.7947571, 9.1805869 48.7949724, 9.1809582 48.7953867))",school,Pragschule,,Stuttgart,,74,70191,Friedhofstraße,https://www.pragschule.de/,,,,,,,,,,,,,,,"[1244829850, 1244830009, 1244829887, 1244829770, 9757362526, 9757362527, 9757362528, 9757362529, 9757362530, 1244829850]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1072665256,,"POLYGON ((9.168169 48.7761551, 9.168455 48.7759267, 9.1672216 48.7752448, 9.1668896 48.7757015, 9.1671028 48.7758117, 9.1672724 48.775692, 9.168169 48.7761551))",school,Robert-Mayer-Schule,,Stuttgart,DE,26,70176,Weimarstraße,https://www.robert-mayer-schule.de/,,,,,,,,,,,,,,,"[9841433934, 9841433935, 9841433936, 9841433937, 9841433938, 9841433939, 9841433934]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1077050498,,"POLYGON ((9.2030135 48.7880415, 9.2033085 48.7885558, 9.2038664 48.7884762, 9.2037404 48.7881387, 9.2036843 48.7875409, 9.2038643 48.7874921, 9.2036793 48.7871576, 9.201844 48.7876722, 9.2022477 48.788285, 9.2022437 48.7882978, 9.2030135 48.7880415))",school,Realschule Ostheim,,Stuttgart,,117,70190,Landhausstraße,https://www.realschule-ostheim-stuttgart.de/,,,,,,,,,,,,,,,"[9875998400, 9875998401, 9875998402, 9875998403, 9875998404, 9875998405, 9875998406, 9875998407, 8882777047, 9875998408, 9875998400]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1077115894,,"POLYGON ((9.2069776 48.8382697, 9.2080049 48.8379696, 9.2086593 48.838478, 9.2075757 48.8387799, 9.2069776 48.8382697))",school,Herbert-Hoover-Schule (Außenstelle),,Stuttgart,,50,70437,Adalbert-Stifter-Straße,https://herbert-hoover-schule.de/,,,,,,,,,,,,,,,"[9876404357, 9876404358, 9876404359, 9876404360, 9876404357]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1078060492,,"POLYGON ((9.1736782 48.7842311, 9.173643 48.7842807, 9.1732447 48.7848321, 9.1732422 48.7848893, 9.1729681 48.7847672, 9.1722132 48.7845235, 9.1720148 48.7847904, 9.17176 48.7847338, 9.1714703 48.7847232, 9.17095 48.7847822, 9.1718149 48.7836226, 9.1725697 48.7838398, 9.1736782 48.7842311))",school,Fritz-Nuss-Schule,,Stuttgart,,62,70174,Kriegsbergstraße,https://www.klinikschule-stuttgart.com/,,,,,,,,,,+49 711 27804,,,,,"[1484905312, 3601055858, 10284711095, 2652032173, 9883929397, 9883929398, 9883929399, 9883929400, 9883929401, 9883929402, 9883929403, 9883929404, 1484905312]",,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,Olgäle,
