element_type,osmid,amenity,denomination,name,religion,wheelchair,geometry,website,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,opening_hours,source,entrance,tourism,contact:website,level,old_name,service_times,office,operator,wikidata,wikipedia,denomination:de,short_name,toilets:wheelchair,check_date,access,addr:suburb,club,note,description,start_date,network,url,alt_name,contact:phone,name:source,official_name,official_name:source,fee,historic,nodes,building,building:material,height,roof:material,roof:orientation,roof:shape,email,fax,phone,architect,building:architecture,image,roof:colour,building:levels,ref,roof:direction,source:roof:shape,architect:1811-1944,architect:1955-,former:location,name:-1808,name:1811-,wikimedia_commons,building:start_date,roof:levels,name:signed,contact:email,denomination:wikipedia,name:en,building:colour,consecrationname,roof:height,source:addr,name:de,wheelchair:description,ele,year_of_construction,place_of_worship,architect:wikidata,name:ro,source:geometry,building:name,deanery,diocese,name:etymology:wikidata,air_conditioning,internet_access,loc_name,note:height,FIXME,inside,ways,payment:cards,payment:credit_cards,payment:debit_cards,type
way,101804612,place_of_worship,lutheran,Immanuelsgemeinde (SELK),christian,,"POLYGON ((9.200958 48.7797689, 9.2009679 48.7797676, 9.2009693 48.779772, 9.2010017 48.7797678, 9.2010004 48.7797635, 9.2010112 48.7797621, 9.2010124 48.7797661, 9.2010434 48.779762, 9.201042 48.7797572, 9.2010516 48.779756, 9.201053 48.7797604, 9.2010858 48.7797561, 9.2010844 48.7797516, 9.2010948 48.7797502, 9.2010961 48.7797544, 9.2011291 48.7797501, 9.2011279 48.7797458, 9.2011365 48.7797447, 9.2011376 48.7797484, 9.2011689 48.7797443, 9.2011676 48.7797399, 9.2011762 48.7797387, 9.201189 48.7797811, 9.2011947 48.7797803, 9.2011979 48.7797909, 9.2011914 48.7797917, 9.2012083 48.7798474, 9.2011465 48.7798556, 9.2011426 48.7798427, 9.2011233 48.7798453, 9.2011244 48.7798489, 9.2011142 48.7798502, 9.201113 48.7798463, 9.2010802 48.7798506, 9.2010812 48.779854, 9.2010703 48.7798554, 9.2010691 48.7798516, 9.2010375 48.7798558, 9.2010386 48.7798594, 9.2010292 48.7798607, 9.201028 48.7798566, 9.2009939 48.7798611, 9.2009953 48.7798655, 9.2009877 48.7798665, 9.200958 48.7797689))",https://www.selk-stuttgart.de/,Stuttgart,DE,150A,70184,Schwarenbergstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1175146624, 6481601080, 6481608513, 6481608514, 6481601082, 6481601081, 6481608515, 6481608516, 6481601084, 6481601083, 6481608517, 6481608518, 6481608686, 6481608685, 6481608519, 6481608520, 6481608688, 6481608687, 6481608521, 6481608522, 6481608505, 1175146768, 6481608883, 6481608881, 6481608882, 6481608884, 1175147113, 1175146972, 1175146797, 6481608523, 6481608506, 6481608507, 6481608524, 6481608876, 6481608510, 6481608511, 6481608877, 6481608878, 6481608508, 6481608509, 6481608879, 6481608880, 6481608512, 1175146619, 1175146624]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103468637,place_of_worship,new_apostolic,Neuapostolische Kirche,christian,,"POLYGON ((9.1096186 48.8132081, 9.1099122 48.8132311, 9.1099139 48.813222, 9.1099331 48.8132236, 9.1099317 48.8132314, 9.110025 48.8132387, 9.1100398 48.8132302, 9.1100446 48.8132031, 9.1100354 48.8131982, 9.1100391 48.8131768, 9.110052 48.8131693, 9.1100567 48.8131418, 9.1100442 48.8131325, 9.1099462 48.8131248, 9.1099451 48.8131309, 9.1099288 48.8131296, 9.1099301 48.8131224, 9.1096399 48.8130996, 9.1096339 48.8131327, 9.1096007 48.8131301, 9.1095936 48.813169, 9.1096252 48.8131715, 9.1096186 48.8132081))",,Stuttgart,DE,28,70499,Widdumhofstraße,,,,,,,,Su 09:30; We 20:00,,,,,,,,,,Weilimdorf,,,,,,,,,,,,,,"[1194667620, 1194667899, 6468292920, 6468292566, 6468292564, 6468292561, 6468291556, 6468291557, 6468291559, 6468291558, 6468291555, 6468291554, 6468292562, 6468292563, 6468292565, 6468292919, 1194667162, 1194667511, 6468292560, 6468292557, 6468292558, 6468292559, 1194667620]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103950515,place_of_worship,protestant,Petruskirche,christian,limited,"POLYGON ((9.205244 48.7773798, 9.205357 48.7773141, 9.2053253 48.7772904, 9.2053855 48.7772554, 9.2054064 48.7772711, 9.2054173 48.7772647, 9.2053963 48.7772491, 9.2054573 48.7772137, 9.2054797 48.7772304, 9.2054881 48.7772255, 9.2054857 48.7772238, 9.2055442 48.7771898, 9.205546 48.7771912, 9.2055561 48.7771853, 9.2055052 48.7771473, 9.2055115 48.7771436, 9.2054308 48.7770833, 9.2054279 48.777085, 9.2053701 48.7770418, 9.2053666 48.7770439, 9.2053448 48.7770276, 9.2053218 48.777041, 9.2053428 48.7770567, 9.2052911 48.7770868, 9.205319 48.7771076, 9.2052577 48.7771432, 9.2052374 48.7771281, 9.2052278 48.7771337, 9.2052478 48.7771487, 9.2051875 48.7771838, 9.2051549 48.7771594, 9.2050835 48.7772009, 9.2050654 48.7771874, 9.2050057 48.777222, 9.2050127 48.7772272, 9.2050069 48.7772415, 9.205027 48.7772567, 9.2050527 48.7772571, 9.205193 48.777362, 9.2052146 48.7773494, 9.2052413 48.7773694, 9.205235 48.777373, 9.205244 48.7773798))",https://www.petruskirchengemeinde.de/,Stuttgart,DE,80,70186,Gablenberger Hauptstraße,,,,,,,,,,,Q107501920,,,,,,,Ost,,,,1902,,,,,,,,,,"[1199847499, 6479084420, 6479086648, 6479086646, 6479086644, 6479086643, 6479086645, 6479086647, 6479086642, 8888980464, 8888980465, 6479086641, 6479086640, 1199847498, 6479086639, 6479084256, 6479084257, 6340765252, 1199847501, 6479084254, 6479084253, 6479084252, 6479084255, 6479084429, 6340765254, 6479084249, 6479086696, 6479084248, 6479084250, 6479084251, 6479084428, 6479084427, 6479084426, 1199847500, 6479084425, 6479086694, 6479086693, 6479086695, 6479084424, 6479084423, 6479084422, 6479084421, 1199847499]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,104403483,place_of_worship,catholic,Fatimakapelle,christian,,"POLYGON ((9.1667494 48.811894, 9.1667506 48.8119004, 9.1667559 48.8119059, 9.1667621 48.8119086, 9.1667673 48.8119104, 9.1667737 48.8119114, 9.1667808 48.8119115, 9.166785 48.8119106, 9.1667905 48.8119082, 9.1667947 48.8119041, 9.1668076 48.8118844, 9.166766 48.8118713, 9.1667494 48.811894))",,,,,,,,Bing,,,,,,,,Pius Bruderschaft St. Athanasius,,,,,,,,,,,,,,,,,,,,,,"[1204593162, 1204593151, 1204593084, 1204593122, 1204593153, 1204593095, 1204593125, 1204593148, 1204593182, 1204593106, 1204593172, 1204593115, 1204593162]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,104403487,place_of_worship,roman_catholic,Mariä Himmelfahrt,christian,yes,"POLYGON ((9.1668898 48.8118738, 9.1668969 48.8118639, 9.1668998 48.8118649, 9.1669178 48.8118401, 9.1669144 48.811839, 9.1669204 48.8118308, 9.1669226 48.8118315, 9.1669511 48.8117925, 9.1669473 48.8117913, 9.1669537 48.8117825, 9.1669563 48.8117833, 9.1669749 48.8117578, 9.1669705 48.8117565, 9.1669763 48.8117485, 9.1669873 48.811752, 9.1669915 48.8117463, 9.167006 48.8117427, 9.167034 48.8117516, 9.1670399 48.8117616, 9.1670359 48.8117667, 9.1670858 48.8117833, 9.1670873 48.8117813, 9.1671021 48.8117859, 9.1671006 48.811788, 9.1671417 48.811801, 9.1671441 48.8117976, 9.167161 48.8118029, 9.1671591 48.8118054, 9.1671963 48.8118171, 9.167198 48.8118149, 9.1672107 48.8118189, 9.1672263 48.8117976, 9.167292 48.8118183, 9.1672775 48.8118379, 9.1672873 48.8118412, 9.1672882 48.811847, 9.1673053 48.811858, 9.1673081 48.8118561, 9.167315 48.8118613, 9.1672976 48.8118774, 9.1672979 48.8118923, 9.1673031 48.8118924, 9.1673014 48.8119041, 9.1672962 48.811904, 9.1672898 48.8119187, 9.1672754 48.811932, 9.1672776 48.8119342, 9.167265 48.8119413, 9.167263 48.8119397, 9.1672419 48.8119565, 9.1672476 48.8119603, 9.1672355 48.8119681, 9.1672298 48.8119641, 9.1672049 48.8119646, 9.1672022 48.8119686, 9.1671926 48.8119673, 9.167194 48.8119639, 9.1671387 48.8119466, 9.1671373 48.8119485, 9.1671103 48.81194, 9.1671118 48.811938, 9.167074 48.8119261, 9.1670721 48.8119286, 9.1670574 48.811924, 9.1670591 48.8119215, 9.1670198 48.8119091, 9.1670177 48.811912, 9.1670006 48.8119066, 9.1670026 48.8119039, 9.1669647 48.8118919, 9.1669626 48.8118948, 9.1669503 48.8118909, 9.1669461 48.8118967, 9.1669298 48.8118997, 9.1669034 48.8118912, 9.1668991 48.8118818, 9.1669021 48.8118777, 9.1668898 48.8118738))",http://www.piusbruderschaft.de/distrikt/distriktsitz,Stuttgart,DE,24,70469,Stuttgarter Straße,,Bing,,,,,,,,Pius Bruderschaft St. Athanasius,Q1638141,,,,,,,,,,,1995,,,,,,,,,,"[1204593160, 6479086660, 6479086663, 6479086659, 6479086801, 6479086800, 6479086806, 6479086805, 6479086803, 6479086802, 6479086804, 6479086661, 6479086662, 1204593121, 6479084469, 6479086668, 6479086892, 6479086891, 6479086667, 6479084468, 6479084259, 6479084471, 6479084470, 6479084258, 6479084477, 6479084473, 6479084472, 6479084476, 6479084475, 6479084474, 1204593141, 1204593177, 1204593123, 1204593143, 1204593180, 6479086683, 6479086682, 6479086681, 6479084458, 6479086680, 6479086670, 6479084265, 6479084266, 6479086669, 6479084267, 6479086671, 6479086672, 6479086673, 6479086674, 6479086677, 6479086675, 6479086676, 6479086678, 6479086679, 6479084263, 6479084264, 1204593105, 6479084466, 6479084463, 6479084464, 6479084465, 6479086799, 6479084459, 6479084460, 6479086798, 6479086797, 6479084461, 6479084462, 6479084467, 6479084262, 6479084260, 6479084261, 6479086664, 6479086893, 6479086894, 6479086665, 6479086666, 1204593160]",yes,,,,,,,,+4971189692929,,,,,,,,,,,,,,,,,,,,,,,,,,Rollstuhlgerechte Zugänge werden derzeit installiert,,,,,,,,,,,,,,,,,,,,,
way,105249887,place_of_worship,protestant,Berger Kirche,christian,,"POLYGON ((9.2104835 48.7966237, 9.2105322 48.7966291, 9.2105292 48.7966393, 9.2105355 48.79664, 9.2105296 48.7966617, 9.2105135 48.7966693, 9.2105224 48.7966758, 9.2105365 48.7966689, 9.210587 48.7966749, 9.210585 48.7966822, 9.2106024 48.7966843, 9.2106045 48.7966766, 9.2106504 48.7966821, 9.2106483 48.7966898, 9.2106616 48.7966914, 9.2106638 48.7966832, 9.2107101 48.7966887, 9.2107079 48.7966968, 9.2107236 48.7966987, 9.2107258 48.7966905, 9.2107673 48.7966954, 9.2107651 48.7967036, 9.2107806 48.7967054, 9.2107826 48.796698, 9.210839 48.7967047, 9.2108375 48.7967102, 9.2108511 48.7967118, 9.2108525 48.7967068, 9.2108958 48.796712, 9.210902 48.7966895, 9.2109075 48.7966903, 9.2109106 48.7966815, 9.2109376 48.7966698, 9.2109465 48.796673, 9.210952 48.7966672, 9.2109428 48.7966635, 9.2109497 48.7966413, 9.2109591 48.7966393, 9.210955 48.7966318, 9.2109465 48.7966339, 9.2109253 48.7966168, 9.2109337 48.7966107, 9.2109229 48.7966067, 9.2109302 48.796586, 9.2108869 48.7965806, 9.2108888 48.7965737, 9.2108751 48.7965721, 9.2108732 48.7965792, 9.2108153 48.7965724, 9.2108172 48.7965653, 9.2108038 48.7965637, 9.2108016 48.7965715, 9.2107557 48.7965661, 9.2107579 48.7965584, 9.2107422 48.7965565, 9.2107399 48.7965648, 9.21072 48.7965624, 9.2106979 48.7965598, 9.2107002 48.7965512, 9.2106841 48.7965492, 9.2106818 48.7965577, 9.2106356 48.7965523, 9.2106376 48.7965451, 9.2106241 48.7965435, 9.2106222 48.7965504, 9.2105725 48.7965447, 9.2105576 48.7965348, 9.2105487 48.7965404, 9.2105607 48.7965483, 9.2105539 48.7965733, 9.2105444 48.7965722, 9.2105417 48.7965813, 9.2104942 48.7965761, 9.2104967 48.7965656, 9.2104848 48.7965642, 9.210482 48.7965745, 9.2104667 48.7965727, 9.2104645 48.7965809, 9.2104818 48.7965829, 9.2104768 48.7966012, 9.2104729 48.7966154, 9.2104558 48.7966134, 9.2104538 48.7966206, 9.2104681 48.7966223, 9.2104652 48.796633, 9.2104805 48.7966349, 9.2104835 48.7966237))",,Stuttgart,,21,,Klotzstraße,,,,,,,,,,,Q819576,,,,,,,,,,,,,,,,,,,,,"[1212918998, 6051683126, 6051683125, 6051683124, 6051683120, 6051683123, 6051683101, 6051683119, 6051683594, 6051683103, 6051683102, 6051683593, 6051683592, 6051683105, 6051683104, 6051683591, 6051683590, 6051683107, 6051683106, 6051683589, 1212919008, 6051683275, 6051683108, 6051683588, 1212919028, 6051683277, 6051683276, 1212919026, 1212919015, 1212919019, 1212919027, 1212919023, 6051683271, 6051683269, 6051683268, 6051683270, 6051683272, 6051683267, 6051683266, 6051683273, 6051683121, 6051683274, 6051683122, 1212918997, 6051683587, 6051683278, 6051683279, 6051683586, 6051683585, 6051683280, 6051683281, 6051683118, 6051683116, 6051683282, 6051683283, 6051683117, 1725029276, 6051683115, 6051683284, 6051683109, 6051683114, 6051683112, 6051683110, 6051683111, 6051683113, 6051683127, 6051683099, 6051683100, 1212919002, 6051683128, 6051683595, 1212919004, 6051683598, 6051683599, 6051683600, 6051683601, 6051683602, 1212919013, 1212919017, 1725024423, 1212919025, 1212919000, 6051683603, 1212919006, 6051683597, 6051683596, 1212918998]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105784532,place_of_worship,pentecostal,Olga-Gemeinde,christian,,"POLYGON ((9.1795331 48.7684268, 9.1795095 48.7684366, 9.1794752 48.7684008, 9.1791747 48.7685259, 9.1791979 48.7685501, 9.1791625 48.7685648, 9.1792214 48.7686263, 9.1792574 48.7686114, 9.1792783 48.7686332, 9.1795782 48.7685084, 9.1795426 48.7684712, 9.1795663 48.7684614, 9.1795331 48.7684268))",https://www.olga-gemeinde.de/,Stuttgart,DE,96,70180,Olgastraße,,,,,,,,,,,,,,,,,,,,Mülheimer Verband,,,,,,,,,,,,"[3325667636, 3325667637, 1218098308, 1218098466, 3325667640, 3325667641, 3325667643, 3325667642, 1218098367, 1218098462, 3325667639, 3325667638, 3325667636]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106702067,place_of_worship,lutheran,Hospitalkirche,christian,no,"POLYGON ((9.1725308 48.7776837, 9.1725762 48.7777148, 9.1726997 48.7778009, 9.1726922 48.7778053, 9.1727 48.7778105, 9.1727073 48.7778062, 9.1727351 48.7778258, 9.1727352 48.7778344, 9.1727456 48.7778345, 9.1727463 48.7778244, 9.172785 48.7778031, 9.1727942 48.7778063, 9.1728 48.7777989, 9.1728453 48.7777986, 9.1728491 48.7778082, 9.1728625 48.777806, 9.1728578 48.7777954, 9.1728904 48.7777745, 9.1729037 48.7777774, 9.1729076 48.77777, 9.1728963 48.7777676, 9.1728994 48.7777371, 9.1729126 48.777736, 9.1729096 48.7777269, 9.172894 48.7777285, 9.1728648 48.7777081, 9.1728759 48.7777013, 9.1728672 48.777695, 9.1728562 48.7777021, 9.1728326 48.7776856, 9.1728444 48.7776775, 9.1728374 48.7776728, 9.1728959 48.7776367, 9.172832 48.7775915, 9.1728136 48.7776031, 9.1727577 48.777565, 9.1727713 48.7775558, 9.1727559 48.7775458, 9.172732 48.7775612, 9.1727352 48.7775638, 9.1726935 48.7775883, 9.1726896 48.7775856, 9.1725827 48.7776472, 9.1725865 48.7776497, 9.1725308 48.7776837))",https://www.hospitalkirche-stuttgart.de/,Stuttgart,DE,20,70174,Hospitalstraße,,,,,,,,,,,Q1630473,de:Hospitalkirche (Stuttgart),,,,,,,,,,,,,,,,,,,,"[1227265473, 2784079769, 6479084245, 6479084243, 6479084242, 6479084244, 1227265464, 4769847746, 4769846981, 4769847745, 6479084247, 6479084246, 1227265459, 2784079781, 4769847744, 4769847743, 4769847742, 1227265490, 4769847741, 4769847740, 4769847739, 1227265475, 4769847738, 4769847736, 4769847737, 3771901956, 3771901955, 4769847734, 4769847735, 6479086687, 6479086688, 1227265503, 1227265486, 1227265482, 1227265468, 4769847733, 4769847732, 1227265463, 6479084238, 6479084239, 3330986563, 3330986562, 6479084240, 6479084241, 1227265473]",yes,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107255732,place_of_worship,,Gralskreis Stuttgart,grail_movement,,"POLYGON ((9.1593535 48.7876051, 9.1594402 48.7875011, 9.1594294 48.7874971, 9.1594316 48.7874889, 9.1594295 48.7874807, 9.1594181 48.787473, 9.1594067 48.7874686, 9.1593954 48.7874664, 9.1593842 48.7874668, 9.1593739 48.7874686, 9.1593642 48.7874735, 9.1592974 48.7874493, 9.1592925 48.7874551, 9.159251 48.7875049, 9.1592103 48.7875537, 9.1592145 48.7875552, 9.1592671 48.7875743, 9.1592582 48.787585, 9.1592973 48.7875992, 9.1593067 48.7875881, 9.159348 48.7876031, 9.1593535 48.7876051))",https://gralsbotschaft.org/locations/gralskreis-stuttgart/,Stuttgart,DE,15,70192,Lenzhalde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1233097289, 1233097059, 6400640760, 6400640761, 6400640762, 9274758509, 9274758508, 6400640763, 6400640764, 6400640765, 6400640766, 1233096755, 6400640769, 6400640768, 1233097470, 6400640771, 9274758513, 9274758511, 9274758510, 9274758512, 6400640772, 1233097289]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107477988,place_of_worship,lutheran,Waldkirche,christian,no,"POLYGON ((9.1483546 48.7846721, 9.1483001 48.7846344, 9.1482122 48.7846871, 9.1482342 48.7847044, 9.1481145 48.7847739, 9.1482192 48.7848535, 9.1483347 48.7847873, 9.14843 48.784733, 9.1484041 48.7847121, 9.1484172 48.784704, 9.1484199 48.7846977, 9.1484203 48.7846915, 9.1484192 48.7846857, 9.1484142 48.784679, 9.1484071 48.7846734, 9.1483974 48.784669, 9.1483814 48.7846672, 9.1483689 48.7846681, 9.1483546 48.7846721))",https://www.waldkirche-stuttgart.de/,Stuttgart,DE,175,70193,Am Kräherwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2936010047, 1235169276, 1235169180, 1235169363, 1235169300, 1235169255, 1235169403, 1235169337, 2936010052, 2936010051, 9278198231, 2936010049, 9278198229, 2936010048, 9278198228, 2936010046, 9278198230, 2936010045, 2936010047]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107741750,place_of_worship,protestant,Freie evangelische Gemeinde Stuttgart,christian,,"POLYGON ((9.1623149 48.7837294, 9.1627091 48.7838591, 9.1627254 48.7838376, 9.1627702 48.7837786, 9.1627535 48.7837731, 9.1626458 48.7837376, 9.1625294 48.7836993, 9.1624927 48.7836873, 9.1624669 48.7836788, 9.1623752 48.7836486, 9.1623149 48.7837294))",https://www.fegstuttgart.de,Stuttgart,DE,7,70176,Kornbergstraße,,,,,,,,,,,,,,FeG Stuttgart,,,,,,,,,,,,,,,,,,"[1237725564, 1237725832, 2481117714, 1237725757, 2481117708, 2481117701, 2481117694, 2481117686, 2481117682, 1237725686, 1237725564]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107832206,place_of_worship,protestant,Föhrichkirche,christian,,"POLYGON ((9.1472887 48.8112025, 9.1473273 48.811205, 9.1473402 48.8111114, 9.1470654 48.811095, 9.1470605 48.8111309, 9.1470075 48.8111278, 9.146999 48.8111896, 9.1470567 48.8111931, 9.1470573 48.8111889, 9.1471482 48.8111946, 9.1472887 48.8112025))",,Stuttgart,DE,10,70469,Steigerwaldstraße,,,,,,,,,,,,,,,,,,Feuerbach,,,,,,,,,,,,,,"[1238558244, 1238557942, 1238558484, 1238558089, 1238558815, 1238558304, 1238558101, 1238558438, 1238558042, 1238557925, 1238558244]",yes,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107834362,place_of_worship,greek_orthodox,Petrus und Paulus,christian,,"POLYGON ((9.1315037 48.8136255, 9.1315721 48.8137783, 9.1315319 48.8137864, 9.131565 48.8138682, 9.1315907 48.8138729, 9.1316055 48.8138833, 9.1316091 48.8139047, 9.1315895 48.813918, 9.1315553 48.8139269, 9.131581 48.8140177, 9.1313008 48.8140557, 9.1312831 48.8139933, 9.131297 48.8139702, 9.1312627 48.8139569, 9.1312375 48.8139425, 9.1312206 48.813911, 9.1312225 48.8138769, 9.1312489 48.8138496, 9.1312261 48.8137964, 9.1312054 48.8137998, 9.1311575 48.8136958, 9.1315037 48.8136255))",,Stuttgart,DE,213,70469,Weilimdorfer Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1238576243, 1238576602, 1238576330, 1238576206, 1238576631, 1238576358, 1238576801, 1238576521, 1238576250, 1238576671, 1238576398, 1238576691, 1238576413, 1238576868, 1238576580, 1238576309, 1238576737, 1238576470, 1238576195, 1238576768, 1238576497, 1238576243]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107834367,place_of_worship,roman_catholic,St.-Monika-Kirche,christian,yes,"POLYGON ((9.1384234 48.8122063, 9.1384299 48.8122026, 9.1384336 48.812197, 9.1384327 48.8121913, 9.1384287 48.8121859, 9.1384225 48.812181, 9.1384169 48.8121801, 9.1384073 48.8121791, 9.1383988 48.8121812, 9.1383901 48.8121853, 9.1383874 48.8121932, 9.1383892 48.8121995, 9.1383946 48.8122052, 9.1384015 48.8122084, 9.1384107 48.8122093, 9.1384147 48.8122154, 9.1383723 48.8122257, 9.1383611 48.8122312, 9.1383542 48.81224, 9.1383554 48.8122487, 9.1383629 48.8122605, 9.1383545 48.8122631, 9.1383398 48.8122642, 9.1383594 48.8122964, 9.1383807 48.81229, 9.1384043 48.812331, 9.1383881 48.8123351, 9.1383796 48.8123304, 9.1383644 48.8123283, 9.1383496 48.812329, 9.1383361 48.8123321, 9.1383231 48.8123379, 9.1383152 48.8123464, 9.1383108 48.8123568, 9.1383124 48.8123677, 9.1383196 48.8123792, 9.1383353 48.8123879, 9.1383568 48.8123906, 9.1383772 48.8123869, 9.1383912 48.8123798, 9.1384001 48.8123706, 9.1384036 48.8123619, 9.1384028 48.8123532, 9.1383969 48.8123442, 9.1384095 48.8123412, 9.1384296 48.8123751, 9.1384385 48.8123812, 9.1384514 48.8123866, 9.1384651 48.8123899, 9.138482 48.8123895, 9.1386508 48.812347, 9.1386645 48.8123405, 9.1386766 48.8123305, 9.1386819 48.812318, 9.1386821 48.8123056, 9.138673 48.812286, 9.1386382 48.8122354, 9.1386224 48.8122239, 9.1386049 48.8122151, 9.1385768 48.8122068, 9.1385445 48.812201, 9.1385221 48.8121975, 9.1384954 48.8121973, 9.1384269 48.8122126, 9.1384234 48.8122063))",https://kirche-stuttgart-nordwest.de/st-monika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1238576842, 9332107581, 9332107580, 9332107579, 9332107578, 9332107589, 9332107587, 9332107585, 9332107586, 9332107588, 9332107590, 9332107584, 9332107583, 9332107582, 1238576694, 1238576269, 1238576672, 1238576253, 1238576526, 1238576803, 1238576359, 1238576634, 1238576208, 1238576479, 1238576605, 1238576905, 1238576447, 9332107603, 9332107600, 9332107599, 9332107601, 9332107602, 1238576716, 1238576292, 1238576564, 1238576849, 1238576400, 1238576826, 1238576381, 1238576655, 1238576232, 1238576502, 9332107604, 1238576776, 1238576343, 1238576614, 1238576743, 1238576545, 9332107598, 1238576763, 1238576622, 1238576350, 1238576793, 1238576516, 1238576245, 9332107596, 9332107597, 9332107595, 9332107594, 9332107593, 9332107592, 9332107591, 1238576667, 1238576395, 1238576842]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
