element_type,osmid,man_made,geometry,amenity,automated,name,self_service,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,check_date,note,old_name,opening_hours,operator,start_date,tourism,wheelchair,access,cuisine,phone,website,email,fax,office,description,layer,source,smoking,brand,brand:wikidata,building,shop,fixme,alt_name,addr:unit,wikidata,wikipedia,nodes,building:levels,outdoor_seating,roof:shape,roof:colour,roof:levels,brand:wikipedia,check_date:opening_hours,loc_name,payment:account_cards,toilets:wheelchair,height,roof:material,craft,building:colour,contact:website,ref,atm,disused:shop,source:geometry,short_name,parking_space,wheelchair:description:de,official_name,building:material,building:name,wheelchair:description,building:levels:underground,owner,phone:mobile,contact:email,contact:fax,contact:phone,leisure,nohousenumber,rental,frequency,location,power,voltage,architect,heritage,url,building:min_level,fuel:diesel,fuel:e10,fuel:octane_95,fuel:octane_98,payment:credit_cards,building:part,construction:start_date,branch,noaddress,name:official,image,ways,type,opening_date,fee,wikimedia_commons,second_hand
way,318190286,,"POLYGON ((9.1959577 48.8339146, 9.195976 48.8337958, 9.1959173 48.8337919, 9.1959191 48.83378, 9.1958714 48.8337768, 9.1958657 48.8338142, 9.1958575 48.833867, 9.1958456 48.8338662, 9.1958393 48.8339066, 9.1958849 48.8339097, 9.1959577 48.8339146))",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,commercial,,,,,,,"[3245855300, 3245855297, 3245855296, 3245855295, 3245855294, 9826627387, 2485068476, 3245855298, 3245855299, 9826627386, 3245855300]",1,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,318190289,,"POLYGON ((9.1958286 48.8342079, 9.195938 48.8342152, 9.1959613 48.8340638, 9.1959506 48.8340631, 9.1958745 48.834058, 9.1958703 48.834085, 9.1958478 48.8340835, 9.1958398 48.8341351, 9.1958286 48.8342079))",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,commercial,,,,,,,"[3245855310, 3245855311, 3245855307, 3245855306, 3245855305, 3245855309, 3245855308, 9826627384, 3245855310]",1,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,318190292,,"POLYGON ((9.1958745 48.834058, 9.195833 48.8340552, 9.1958444 48.8339811, 9.195852 48.8339317, 9.1958812 48.8339336, 9.1958849 48.8339097, 9.1959577 48.8339146, 9.1959733 48.8339156, 9.1959506 48.8340631, 9.1958745 48.834058))",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,commercial,,,,,,,"[3245855305, 3245855304, 9826627385, 3245855302, 3245855303, 9826627386, 3245855300, 3245855301, 3245855306, 3245855305]",1,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,327016523,,"POLYGON ((9.1755967 48.7762966, 9.1755316 48.7762321, 9.1754646 48.7761632, 9.1754083 48.7761041, 9.1755036 48.7760601, 9.1754296 48.7759902, 9.1754969 48.7759592, 9.1754462 48.7759105, 9.1751789 48.7760344, 9.1756328 48.7764994, 9.1757448 48.7764505, 9.1757173 48.7764243, 9.1757103 48.7764278, 9.175589 48.7763006, 9.1755967 48.7762966))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,Q1940760,,"[3337323995, 3337323993, 3337321190, 3337321189, 3337321187, 3337321185, 3337321184, 3337321183, 1057852554, 1057852852, 1057852238, 1057852723, 8905686198, 3337323996, 3337323995]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,331637662,,"POLYGON ((9.2386297 48.7741974, 9.2386228 48.7742038, 9.2386025 48.7742159, 9.238559 48.7742451, 9.2380601 48.7740136, 9.2381805 48.7739234, 9.2383362 48.7740015, 9.2384678 48.7740701, 9.2386297 48.7741974))",,,Heinrich Herrmann Areal,,Stuttgart,,6,70327,Renzwiesen,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3387459564, 9537280491, 9537280496, 2962679467, 2962679468, 2962679469, 3123046496, 2962679470, 3387459564]",3,,flat,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,336253535,,"POLYGON ((9.2517901 48.8178807, 9.2518467 48.8177803, 9.2516961 48.8177434, 9.2516395 48.8178438, 9.2517901 48.8178807))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1534756492, 3433184312, 1534756439, 1534756480, 1534756492]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,336268301,,"POLYGON ((9.2527835 48.8169141, 9.252673 48.816886, 9.2528553 48.8165915, 9.2529658 48.8166211, 9.2527835 48.8169141))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3433294216, 1534756025, 1534755746, 1534755775, 3433294216]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,336268304,,"POLYGON ((9.2528448 48.8169304, 9.2526367 48.8172696, 9.2526209 48.8172953, 9.2527711 48.8173353, 9.2529951 48.8169704, 9.2528448 48.8169304))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3433294217, 3433294221, 3433294222, 3433294223, 3433294218, 3433294217]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,337357202,,"POLYGON ((9.217929 48.8316492, 9.2179662 48.8316769, 9.218064 48.8316202, 9.2179683 48.8315486, 9.2178706 48.8316053, 9.217929 48.8316492))",,,,,Stuttgart,DE,51,70378,Wagrainstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1551875416, 1551875419, 1388120454, 1551875408, 1551875411, 1551875416]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,339296561,,"POLYGON ((9.2525968 48.777555, 9.252008 48.7771209, 9.2520313 48.7768117, 9.2524772 48.7765619, 9.2527708 48.7767881, 9.2529894 48.7769601, 9.2527742 48.7770731, 9.253054 48.7772942, 9.2525968 48.777555))",,,Internetstores GmbH,,Stuttgart,,7,70327,Postwiesenstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3464825805, 3464825806, 3464825807, 3464825808, 3464826876, 3464825809, 3464825810, 3464825811, 3464825805]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,339296863,,"POLYGON ((9.2529894 48.7769601, 9.2532991 48.7767938, 9.2530839 48.7766221, 9.2528168 48.7767637, 9.2527708 48.7767881, 9.2529894 48.7769601))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3464825809, 3464826874, 3464826875, 9221046052, 3464826876, 3464825809]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,341400675,,"POLYGON ((9.2387057 48.7750879, 9.2387574 48.7750573, 9.238712 48.775024, 9.2386604 48.7750546, 9.2387057 48.7750879))",,,Räderei,,Stuttgart,,293,70327,Ulmer Straße,,,,,,Räderei Paul & Susilovic GbR,,,yes,,,+49 711 64519383,http://www.raederei-team.de/,,,,,,,,,,commercial,tyres,,,,,,"[3485964015, 3485964016, 3485964017, 6228339168, 3485964015]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,347301134,,"POLYGON ((9.2155469 48.8031302, 9.215546 48.8028879, 9.2155926 48.8028562, 9.2156075 48.8028474, 9.2159054 48.8030874, 9.2159771 48.8031401, 9.2158483 48.803219, 9.2157964 48.8032491, 9.2156479 48.8032486, 9.2155472 48.8032481, 9.2155471 48.8032367, 9.2155469 48.8031302))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[2205927676, 2205927673, 3528767891, 3528767890, 2205927674, 1240376549, 1240376615, 1240376673, 2205927679, 1240376775, 3536388256, 2205927676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,347301135,,"POLYGON ((9.2155152 48.802762, 9.2154818 48.8027809, 9.2154178 48.8028128, 9.215418 48.8028857, 9.2154183 48.8029075, 9.2154192 48.8029581, 9.2154249 48.8031748, 9.2154296 48.8032377, 9.2154306 48.803251, 9.2150959 48.8032491, 9.2150968 48.8030311, 9.2151601 48.8030312, 9.2151608 48.803009, 9.2151604 48.8029573, 9.2151599 48.8029109, 9.2151592 48.8028082, 9.2151857 48.8027887, 9.2152218 48.8027661, 9.2153875 48.8026657, 9.2155152 48.802762))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3528767887, 1240376697, 2277288358, 2277288360, 3536436678, 2205544349, 2205994329, 1240376533, 2205544378, 1240376785, 1240376709, 1240376680, 1240376577, 2205544328, 3536436679, 1240376648, 1572736017, 2277288357, 1240376746, 3528767887]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,347301136,,"POLYGON ((9.2155926 48.8028562, 9.215546 48.8028879, 9.2155469 48.8031302, 9.2155471 48.8032367, 9.2155229 48.8032369, 9.2155225 48.8032564, 9.215515 48.8032653, 9.215504 48.803271, 9.2154918 48.8032736, 9.2154789 48.8032733, 9.215464 48.8032688, 9.2154545 48.8032618, 9.2154494 48.8032514, 9.2154491 48.8032378, 9.2154296 48.8032377, 9.2154249 48.8031748, 9.2154192 48.8029581, 9.2154183 48.8029075, 9.215418 48.8028857, 9.2154178 48.8028128, 9.2154818 48.8027809, 9.2155009 48.8027953, 9.2155119 48.8028035, 9.2155292 48.8028165, 9.2155544 48.8028007, 9.2155625 48.8027984, 9.2155802 48.8028003, 9.215588 48.8028038, 9.2155943 48.8028066, 9.2156028 48.8028193, 9.2155988 48.8028327, 9.2155778 48.8028466, 9.2155849 48.8028496, 9.2155926 48.8028562))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3528767891, 2205927673, 2205927676, 3536388256, 3536388257, 1240376619, 1240376565, 1240376823, 418189787, 1240376724, 1240376558, 1240376609, 3536388259, 3536388258, 1240376533, 2205994329, 2205544349, 3536436678, 2277288360, 2277288358, 1240376697, 7684667757, 3536444643, 2205994324, 3528767888, 1240376612, 1240376546, 7684667758, 1240376798, 1240376715, 1240376538, 3536436675, 1240376713, 3528767891]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,354185879,,"POLYGON ((9.151457 48.8113876, 9.1515492 48.8113948, 9.1514735 48.8115019, 9.151471 48.8115068, 9.1513244 48.8114547, 9.1513309 48.8114199, 9.151449 48.8114296, 9.151457 48.8113876))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3599479845, 1270951300, 1270951606, 9363775525, 3599479848, 3599479847, 1270951161, 3599479845]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,356767297,,"POLYGON ((9.1011619 48.8039716, 9.1013538 48.8040205, 9.1013973 48.8040085, 9.1014245 48.8039622, 9.1014056 48.8039369, 9.1013095 48.8039124, 9.1013349 48.8038692, 9.1012047 48.803836, 9.1011859 48.8038679, 9.101141 48.8039444, 9.1011619 48.8039716))",fuel,,RAN,,Stuttgart,DE,5,70499,Engelbergstraße,,,,,"Mo-Fr 06:00-22:00; Sa 07:00-22:00; Su, PH 08:00-22:00",Südramol GmbH & Co. KG,,,,,,+497118601916,https://www.ran-tankstellen.de/tankstelle-stuttgart-weilimdorf,,,,,,,,Ran,,commercial,kiosk,,,,,,"[926583187, 926583124, 926583195, 926583255, 926583185, 926583277, 926583130, 926583198, 926583239, 3621719566, 926583187]",,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,,,,,,,,,,,
way,361112248,,"POLYGON ((9.1825261 48.8006634, 9.1824556 48.8001411, 9.1823932 48.8001451, 9.1821605 48.8001602, 9.1821552 48.8001026, 9.1821567 48.8000885, 9.182165 48.8000739, 9.1821764 48.8000604, 9.1821935 48.8000492, 9.1822097 48.8000417, 9.182223 48.8000368, 9.1822429 48.8000331, 9.1825212 48.8000165, 9.1825459 48.8000156, 9.1825639 48.8000159, 9.1825806 48.8000186, 9.1825902 48.8000213, 9.1826076 48.8000293, 9.1826203 48.8000385, 9.1826299 48.8000535, 9.1827014 48.8005838, 9.1826998 48.800601, 9.1826941 48.8006139, 9.1826834 48.8006261, 9.1826683 48.8006395, 9.1826465 48.8006503, 9.182623 48.8006576, 9.1825992 48.8006599, 9.1825261 48.8006634))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3656312892, 3656312876, 3656312877, 3656312878, 3656312875, 9423710223, 9423710222, 9423710221, 9423710220, 3656312874, 9423710219, 3656312871, 9161039822, 3656312869, 9423710227, 9423710224, 9423710225, 9423710226, 3656312870, 3656312873, 3656312889, 9423710214, 9423710215, 3656312890, 9423710216, 9423710217, 9423710218, 3656312891, 3656312892]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,362677541,,"POLYGON ((9.1702969 48.8142864, 9.1708538 48.8148143, 9.171046 48.8147265, 9.1706798 48.8143789, 9.1704014 48.8141179, 9.1703656 48.8141757, 9.1703498 48.8142011, 9.1703341 48.8142264, 9.1702969 48.8142864))",,,Bosch IT-Campus - Fe710,,Stuttgart,DE,3,70469,Kruppstraße,Feuerbach,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3800107116, 4632596588, 3669451562, 5749896835, 3669451546, 8345880454, 5552097922, 8345876744, 3800107116]",7,,,,,,,,,,,,,,,Fe 710,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,362677542,,"POLYGON ((9.1699046 48.8150141, 9.1699428 48.8150275, 9.1699796 48.8150426, 9.1700145 48.8150594, 9.1700476 48.8150778, 9.1700786 48.8150977, 9.1701073 48.8151191, 9.1701947 48.815202, 9.1706687 48.8149854, 9.170622 48.814941, 9.1705209 48.8148451, 9.1703295 48.8149325, 9.1702493 48.8149691, 9.1702197 48.8149505, 9.1701887 48.8149329, 9.1701566 48.8149163, 9.1701232 48.8149007, 9.1700887 48.8148862, 9.1700532 48.8148728, 9.1699837 48.8148534, 9.1699529 48.8148426, 9.1699257 48.8148282, 9.1699028 48.8148109, 9.1698852 48.8147911, 9.1698736 48.8147702, 9.1698677 48.8147483, 9.1698678 48.8147261, 9.1698738 48.8147043, 9.1702305 48.8141294, 9.1702463 48.8141041, 9.170262 48.8140788, 9.1702996 48.8140181, 9.1701228 48.813854, 9.1696234 48.8146606, 9.1696151 48.8146843, 9.1696098 48.8147085, 9.1696076 48.8147328, 9.1696086 48.8147572, 9.1696125 48.8147814, 9.1696196 48.8148054, 9.1696296 48.8148289, 9.1696425 48.8148517, 9.1696583 48.8148738, 9.1696769 48.8148949, 9.169698 48.8149149, 9.1697216 48.8149337, 9.1697475 48.8149512, 9.1697755 48.8149671, 9.1698054 48.8149815, 9.169837 48.8149942, 9.1698702 48.8150051, 9.1699046 48.8150141))",,,Bosch IT-Campus - Fe701,,Stuttgart,DE,4,70469,Borsigstraße,Feuerbach,2015-10-21,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3800107159, 3669451579, 8345880042, 3800107160, 8345880041, 8345860105, 8345880047, 3669451596, 8345880050, 8345880049, 8345880048, 3800107156, 3800107157, 8345880445, 8345880446, 3800107155, 8345880447, 8345880448, 3800107153, 8345880449, 8345880450, 3800107152, 8345880451, 5877797752, 8345880452, 8345880453, 3800107150, 3800107149, 8345880045, 5552097921, 8345880046, 3669451547, 3669451540, 3800107148, 8345860097, 8345860096, 8345882024, 8345882023, 8345882022, 8345882021, 3800107151, 8345882019, 8345860098, 3669451566, 8345860099, 3800107154, 8345860100, 8345860101, 8345860102, 8345860103, 8345860104, 3800107159]",7,,flat,,,,,,,,,,,,,Fe 701,,,,Bosch Fe701,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,363648577,,"POLYGON ((9.162498 48.8325906, 9.1623118 48.832474, 9.1623778 48.8324283, 9.1624966 48.8323461, 9.1625879 48.8322829, 9.1627036 48.8322028, 9.1627489 48.8321715, 9.1629351 48.8322881, 9.1628337 48.832364, 9.1628851 48.8323957, 9.1625851 48.8325899, 9.1625453 48.8325583, 9.162498 48.8325906))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3678162422, 3678162420, 3678162418, 3678162416, 3678162415, 3678162413, 3678162414, 3678162421, 7394088716, 7394088717, 7394088718, 7394088719, 3678162422]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534241,,"POLYGON ((9.2249652 48.813961, 9.2248099 48.8141129, 9.2249069 48.814156, 9.2248496 48.814212, 9.2251648 48.8143518, 9.2252676 48.8142513, 9.2251595 48.8142034, 9.225216 48.8141481, 9.225137 48.8141131, 9.2251904 48.8140609, 9.2249652 48.813961))",,,Paul Lange (Hauptverwaltung),,Stuttgart,,114,70372,Hofener Straße,,2023-04-18,,,,,,,,,,,https://www.paul-lange.de,,,company,,,,,,,commercial,,,,,,,"[3487888930, 3487888932, 3487888933, 1395875520, 1395875528, 1395875524, 3798991942, 3487888934, 3798991943, 3487888931, 3487888930]",3,,flat,,,,,,,,8,,,,,,,,,,,,,,,,,Paul Lange & Co. OHG,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,,,
way,367534250,,"POLYGON ((9.2225885 48.8165257, 9.2226289 48.8165425, 9.2226545 48.8165157, 9.2226141 48.8164989, 9.2225885 48.8165257))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3714460125, 3714460126, 3714452024, 3714452023, 3714460125]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534253,,"POLYGON ((9.2248299 48.8132511, 9.225036 48.8133365, 9.2251448 48.8132307, 9.2249334 48.8131429, 9.2248299 48.8132511))",,,,,Stuttgart,,41,70372,Flurstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3714451999, 3714452000, 3714451998, 3714451997, 3714451999]",,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Lange & Co. OHG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,375877061,,"POLYGON ((9.1804884 48.8094391, 9.1803909 48.8091489, 9.1800611 48.8089874, 9.1798917 48.8091359, 9.1798255 48.8089542, 9.1800177 48.8087844, 9.180593 48.8090698, 9.1806579 48.8092698, 9.1809019 48.8092364, 9.1810662 48.8093645, 9.1804884 48.8094391))",,,Skyline Office,,,,,,,,,,,,,,,,,,,,,,,Wird die neue Unternehmenszentrale der Daimler Financial Services AG beherrbergen,,,,,,commercial,,,,,,,"[3792172480, 3792172434, 3792172394, 3792172432, 3792172428, 3792172377, 3792172424, 3792172456, 3792172453, 3792172469, 3792172480]",7,,flat,,,,,,,,25,,,,,,,,,,,,,,,,,"Bülow AG, Stuttgart",,,,,,,,,,,,,,,,,,,,,,2015-03-09,,,,,,,,,,
way,376285736,,"POLYGON ((9.2244186 48.8130816, 9.2243311 48.8130466, 9.2245842 48.8127722, 9.2246717 48.8128072, 9.2244186 48.8130816))",,,Paul Lange (E-Mobility Zentrum),,Stuttgart,,37,70372,Flurstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3797250438, 3797250439, 3797250440, 3797250441, 3797250438]",1,,flat,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,377722819,,"POLYGON ((9.1537246 48.7307234, 9.1538615 48.730624, 9.1538901 48.7306409, 9.1539893 48.7305695, 9.1540247 48.730544, 9.1539945 48.7305269, 9.1542116 48.7303692, 9.1542489 48.7303421, 9.1543295 48.7303904, 9.1545269 48.7305086, 9.1542734 48.7306927, 9.154257 48.7306829, 9.1541962 48.7307271, 9.1541256 48.7307784, 9.1541406 48.7307873, 9.1540008 48.7308889, 9.1537246 48.7307234))",,,Hansa Armaturen GmbH,,Stuttgart,DE,107,70567,Sigmaringer Straße,,,,HANSA Metallwerke AG,,,,,,,,,http://www.hansa.de/,,,company,,,,,,,commercial,,,,,,,"[3811114237, 8071625937, 8071625939, 8071625948, 8071625940, 8071625938, 3811114229, 3811114226, 3811114203, 3811114234, 8071625941, 8071625944, 8071625949, 8071625943, 8071625942, 3811114244, 3811114237]",4,,flat,,,,,,,,,,,,,,,,,HANSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385063194,,"POLYGON ((9.1211831 48.7220335, 9.1212141 48.7220192, 9.1212031 48.7219995, 9.1214875 48.7219364, 9.1215937 48.7219128, 9.1216715 48.7218956, 9.1216861 48.7219248, 9.121702 48.7219214, 9.1217335 48.7219147, 9.1218008 48.7220512, 9.1218476 48.7221461, 9.1217762 48.7221614, 9.1217956 48.7221935, 9.1217949 48.7222282, 9.1217742 48.7222601, 9.1217365 48.7222843, 9.1216877 48.7222972, 9.1216351 48.7222967, 9.1215867 48.722283, 9.12155 48.7222582, 9.1215305 48.7222259, 9.1215312 48.7221913, 9.1215519 48.7221594, 9.1215896 48.7221351, 9.1216418 48.7221216, 9.1216198 48.722077, 9.1216019 48.7220408, 9.1212617 48.7221163, 9.1211831 48.7220335))",,,Gasversorgung Süddeutschland,,Stuttgart,DE,7,70565,Schulze-Delitzsch-Straße,,,,,,,,,,,,,,,,yes,,,,,,,commercial,,,,,Q1495702,de:Gasversorgung Süddeutschland,"[289043442, 3884191093, 3884191090, 3884191077, 3884191068, 289043443, 289043445, 3884191070, 289043447, 3884191098, 289043449, 289043451, 3884191139, 3884191147, 3884191160, 3884191167, 289043454, 3884191172, 3884191166, 3884191159, 3884191145, 289043459, 3884191128, 289043471, 289043482, 3884191107, 289043486, 289043488, 289043442]",5,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,388600727,,"POLYGON ((9.1870676 48.8129055, 9.1871686 48.8129081, 9.1871765 48.8127746, 9.1870756 48.812772, 9.1870676 48.8129055))",,,Bauleitung,,,,,,,,,,,,,,,,,,,,,,,Trotz des abgelegenen Standorts müsste das hier die Bauleitung für den Umbau der Mitarbeiter-Wohnheime im NW-Areal des RBK sein.,,,,,,commercial,,,,,,,"[3917868799, 3917868802, 3917868768, 3917868766, 3917868799]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,395128791,,"POLYGON ((9.2257749 48.8131622, 9.2256743 48.8131213, 9.2258194 48.8129664, 9.22592 48.8130073, 9.2257749 48.8131622))",,,,,Stuttgart,,10a,70372,Oppelner Straße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[3980132471, 3980132472, 3980132473, 3980132474, 3980132471]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,397123689,,"POLYGON ((9.1702763 48.7083206, 9.1703007 48.7083295, 9.1706747 48.7084459, 9.1708224 48.708498, 9.1708757 48.7084022, 9.1708049 48.7083351, 9.1708544 48.7082698, 9.1708316 48.7082617, 9.1708726 48.7082071, 9.1707507 48.7081693, 9.1707138 48.70822, 9.1706342 48.7081966, 9.1705483 48.7082584, 9.1704654 48.7081789, 9.1704186 48.708134, 9.1702763 48.7083206))",,,Design Offices,,Stuttgart,DE,37,70567,Schelmenwasenstraße,,,,,Mo-Fr 08:30-18:00,,,,,,,+49 711 18573300,designoffices.de,,,coworking,,,,,Design Offices,Q107987553,commercial,,,,,,,"[3999439976, 3895100248, 3895100249, 3999439979, 3999439978, 3999439977, 3999439975, 3999439974, 3999439970, 3999439968, 3999439971, 3999439969, 3999439973, 6350986873, 3999439966, 3999439976]",8,,flat,gray,0,,,,,,,,,,http://do-tower.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuttgart Tower,,,,,,,,,
way,406163670,,"POLYGON ((9.2290797 48.804271, 9.2293094 48.8043105, 9.2293534 48.8041995, 9.229316 48.8041931, 9.2293217 48.8041787, 9.2292332 48.8041635, 9.2292262 48.804181, 9.2292079 48.8041778, 9.2291225 48.8041632, 9.2290797 48.804271))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[4082691817, 4082691819, 4082691820, 4082691824, 4082691823, 4082691822, 4082691821, 4082691827, 4082691818, 4082691817]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,413175521,,"POLYGON ((9.1826018 48.820963, 9.1825598 48.8210186, 9.1824358 48.8209777, 9.1824135 48.8210073, 9.1823551 48.8209881, 9.1824035 48.8209239, 9.1824193 48.8209029, 9.1826018 48.820963))",,,,,Stuttgart,DE,132,70376,Roter Stich,,,"ehemalige Gaststätte ""unfassbar""",,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[4145068321, 1663005016, 4145068322, 4145068324, 4145068323, 6306364512, 4145068320, 4145068321]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,416465636,,"POLYGON ((9.1773453 48.8149442, 9.1773152 48.8149785, 9.1772882 48.8150066, 9.1773489 48.8150319, 9.177376 48.8150038, 9.1774067 48.8149718, 9.1773453 48.8149442))",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,commercial,,,,,,,"[4172075055, 4172075059, 4172075062, 4172075064, 4172075060, 4172075058, 4172075055]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
way,441526030,,"POLYGON ((9.1784085 48.8156532, 9.1782353 48.8155347, 9.178326 48.8154769, 9.1783155 48.8154697, 9.1784413 48.8153895, 9.1787225 48.8155821, 9.1785982 48.8156613, 9.1785894 48.8156552, 9.1784972 48.8157139, 9.1784085 48.8156532))",,,,,,,,,,,,,,,,1996,,,,,,,,,,,,,,,,commercial,,,,,,,"[1350383438, 582940104, 4616634377, 4616634378, 582940105, 582940106, 4616634375, 4616634376, 582940107, 1350383438]",6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,441526033,,"POLYGON ((9.1784085 48.8156532, 9.1784972 48.8157139, 9.1783859 48.8158318, 9.1782836 48.8157875, 9.1783225 48.81575, 9.1783378 48.8157337, 9.1783577 48.8157128, 9.1784085 48.8156532))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1350383438, 582940107, 1350383435, 1350383437, 4392759207, 1350383434, 4392759203, 1350383438]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
