element_type,osmid,access,amenity,capacity,fee,name,opening_hours,phone,website,wheelchair,geometry,level,brand,brand:wikidata,brand:wikipedia,check_date:opening_hours,shop,operator,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,source,addr:suburb,building:levels,check_date,disused:name,disused:shop,contact:email,contact:phone,contact:website,opening_hours:covid19,toilets:wheelchair,office,url,craft,cuisine,diet:vegetarian,indoor_seating,outdoor_seating,email,payment:coins,payment:girocard,payment:mastercard,payment:notes,payment:visa,second_hand,opening_hours:signed,note,supervised,internet_access,name:de,name:en,branch,description,ref,clothes,alt_name,payment:american_express,wheelchair:description:de,inscription,wikidata,wikipedia,nodes,building,roof:levels,start_date,old_name,roof:colour,roof:shape,toilets,loc_name,opening_hours:lastcheck,nohousenumber,fax,fixme,phone:check_date,roof:material,architect,source:date,building:levels:underground,smoking,abandoned:amenity,drink:club-mate,payment:cash,payment:credit_cards,source:roof:shape,building:colour,religion,compressed_air,contact:facebook,delivery:covid19,takeaway:covid19,zero_waste,shop:1996-04--2015-05-13,diet:gluten_free,architect:wikidata,official_name,payment:diners_club,payment:jcb,payment:others,roof:orientation,building:reg_name,addr:housename,disused:amenity,short_name,addr:district,addr:province,addr:subdistrict,image,roof:note,payment:debit_cards,contact:fax,height,smoking:outside,ref:vatin,bicycle_parking,covered,noaddress,service:bicycle:rental,service:bicycle:repair,drive_through,takeaway,source:name,layer,last_checked,architect:website,construction:start_date,owner,building:material,organic,tenant,healthcare,healthcare:speciality,temporary,ways,type,dog
way,364203903,,,,,SOPHIE 23,,,http://sophie23.de/,,"POLYGON ((9.1732537 48.7722784, 9.1732832 48.7722549, 9.173295 48.7722454, 9.1733068 48.772236, 9.1733873 48.7721716, 9.1734112 48.7721531, 9.173437 48.772132, 9.173453 48.7721204, 9.1734775 48.7721336, 9.1735944 48.7720421, 9.1736267 48.7720173, 9.1736463 48.7720008, 9.1736555 48.7719929, 9.1736655 48.7719854, 9.1736789 48.7719743, 9.1735089 48.7718835, 9.1734485 48.7719321, 9.1733188 48.772034, 9.1733025 48.7720253, 9.1732155 48.7719788, 9.1730414 48.7721146, 9.1731179 48.7721857, 9.1731351 48.7722008, 9.1731746 48.7722369, 9.1732079 48.7722562, 9.1732537 48.7722784))",,,,,,,,Stuttgart,DE,23,70178,Sophienstraße,,,5,,,,,,,,,,http://partners.blocherblocher.com/de/projekt/sophie23.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1461415736, 3682663345, 4353327844, 4353327843, 4353327839, 4353327837, 3682663381, 3682663372, 3682663378, 4369494591, 4353327823, 4353327815, 4353327814, 2611760812, 4353327808, 3682663348, 4353327811, 3682663354, 3682663352, 3682663351, 3682663379, 8899308300, 1461415635, 8899308319, 4353327845, 1461415736]",retail,1,2016-10-14,,,double_saltbox,,,,,,,,,"Blocher Blocher Partners, Stuttgart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://partners.blocherblocher.com/,2015,Württembergische Lebensversicherung AG,,,,,,,,,
way,367290937,,,,,,,,,,"POLYGON ((9.1937904 48.8074943, 9.1936786 48.8075011, 9.193607 48.8075054, 9.1935677 48.8075077, 9.1935857 48.8076387, 9.1937952 48.8076261, 9.1937922 48.8076046, 9.1939296 48.8075964, 9.1939635 48.8075943, 9.1939429 48.8074444, 9.193909 48.8074465, 9.1938693 48.8074488, 9.1938748 48.8074893, 9.1937904 48.8074943))",,,,,,,,Stuttgart,DE,138a,70376,Pragstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[583204690, 9826627358, 9826627359, 2818209982, 2818209986, 2818209985, 2818209984, 3712309165, 2818209983, 2818209979, 3712307565, 2818209980, 2818209981, 583204690]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367353284,,,,,,,,,,"POLYGON ((9.2098327 48.8139558, 9.2096489 48.8138479, 9.2096055 48.8138821, 9.2095631 48.8139134, 9.2093211 48.8137686, 9.2094048 48.8137046, 9.2093763 48.8136896, 9.2092549 48.8136183, 9.2093146 48.8135742, 9.2093514 48.8135473, 9.209405 48.8135074, 9.209459 48.8134672, 9.2095414 48.8134066, 9.2096528 48.813472, 9.2096916 48.8134927, 9.2097289 48.8135146, 9.2101195 48.8137439, 9.2098327 48.8139558))",,,,,,,,Stuttgart,DE,17,70376,Naststraße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3712873218, 3866395627, 3866395628, 3866395629, 3866395624, 3866395620, 4369729012, 3712873202, 3870326259, 4369729001, 3870326249, 4369728992, 3712873199, 3866395574, 3870326248, 3866395612, 3712873213, 3712873218]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
way,367653720,,,,,,,,,,"POLYGON ((9.2177349 48.8113513, 9.2179924 48.8115932, 9.2180187 48.8116182, 9.2179895 48.8116182, 9.2179891 48.811641, 9.2179888 48.811661, 9.2180191 48.8116622, 9.2180494 48.8116634, 9.2180491 48.8116468, 9.2180791 48.8116753, 9.2183441 48.8119242, 9.2183814 48.8119591, 9.2185157 48.8120857, 9.2186052 48.81217, 9.2190775 48.811948, 9.2188612 48.8117445, 9.2183819 48.8112937, 9.2183522 48.8113076, 9.218178 48.8111438, 9.2181653 48.8111498, 9.218026 48.8112152, 9.2178766 48.8112855, 9.2177349 48.8113513))",,,,,,,,Stuttgart,DE,14,70376,Voltastraße,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1385351878, 3715557824, 3715557827, 3715557826, 3715557830, 3715557833, 3715557834, 3715557835, 3715557831, 3715557836, 3715557846, 1385351881, 3715557849, 1579855325, 1579855323, 1385351879, 1579855313, 1579855320, 1385351863, 1385351864, 1385351869, 1385351871, 1385351878]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,377722839,,,,,,,,,,"POLYGON ((9.1468531 48.7300519, 9.1469515 48.7300651, 9.1470497 48.7300784, 9.1471449 48.7300912, 9.1471838 48.7299656, 9.1471896 48.7299467, 9.1471998 48.7299141, 9.1471169 48.7299029, 9.147102 48.7299545, 9.1468921 48.7299262, 9.1468531 48.7300519))",,,,,,,,Stuttgart,DE,28,70567,Filderbahnplatz,,Möhringen,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3811114215, 4075188878, 8897408757, 3811114216, 3811114214, 8897455680, 539779328, 8897455681, 8897455682, 3811114212, 3811114215]",retail,2,,,,gabled,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,378374548,,,,,Netto Marken-Discount,Mo-Sa 07:00-22:00,,https://www.netto-online.de,yes,"POLYGON ((9.2166322 48.6978162, 9.2167872 48.6978551, 9.2167736 48.6978786, 9.2167972 48.6978846, 9.216762 48.6979455, 9.2168228 48.6979607, 9.2170367 48.6979401, 9.2170503 48.6979164, 9.2171563 48.6979431, 9.2172495 48.6977814, 9.2170573 48.6977332, 9.2170844 48.6976861, 9.216755 48.6976033, 9.2166322 48.6978162))",,Netto Marken-Discount,Q879858,de:Netto Marken-Discount,,supermarket,,Stuttgart,,4,70599,Dr.-Steinheil-Weg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3817875010, 9817050786, 9817050785, 410235407, 3817875014, 3817875016, 3817875013, 3817875011, 3817875015, 3817875009, 3817875008, 3817875007, 410235915, 3817875010]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,383386644,,,,,,,,,,"POLYGON ((9.2146636 48.8177106, 9.2146634 48.8177324, 9.2146632 48.8177512, 9.2149519 48.8177524, 9.2149514 48.8178195, 9.2149077 48.8178194, 9.2149062 48.8179591, 9.2149059 48.8179879, 9.2148495 48.8179876, 9.2148289 48.8179875, 9.2145609 48.8179863, 9.2145607 48.8180036, 9.2145601 48.8180744, 9.2145599 48.8180948, 9.2143465 48.8180941, 9.2143467 48.8180735, 9.2143469 48.8180519, 9.214347 48.8180403, 9.2142171 48.81804, 9.2142439 48.8180011, 9.2142027 48.817986, 9.2141805 48.817968, 9.214167 48.817942, 9.2141713 48.8179101, 9.2141896 48.8178875, 9.2142109 48.817874, 9.2142119 48.8177702, 9.2143408 48.8177481, 9.2144677 48.8177487, 9.214468 48.8177098, 9.2146636 48.8177106))",,,,,,,,Stuttgart,DE,16,70376,Bottroper Straße,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1569270571, 3866396426, 1569270595, 1569270594, 3866396440, 1395938532, 3660964795, 1395938546, 3866396479, 3866396478, 1569270657, 1569270675, 1569270718, 1569270715, 1395938545, 3660964808, 1569270719, 1569270688, 1569270689, 1569270658, 1569270656, 3866396473, 1569270641, 3866396460, 3866396454, 1569270635, 1569270596, 1569270591, 1569270593, 1569270575, 1569270571]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,384919918,,,,,,,,,,"POLYGON ((9.2180684 48.8229297, 9.2180375 48.8229331, 9.2180285 48.8228979, 9.2180228 48.822876, 9.2181307 48.8228639, 9.2181354 48.822882, 9.2180584 48.8228906, 9.2180684 48.8229297))",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3882750389, 3882750390, 3882750276, 3882750386, 3882750385, 3882750387, 614241140, 3882750389]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,389430776,,,,,,,,,,"POLYGON ((9.1014343 48.7250462, 9.1014526 48.7249955, 9.1015077 48.7250042, 9.1014894 48.7250549, 9.1014343 48.7250462))",,,,,,vacant,,Stuttgart,,53,70563,Krehlstraße,,,1,2023-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3926061646, 3926061643, 3926061645, 3926061647, 3926061646]",retail,0,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,389629786,,,,,OBI,Mo-Sa 08:00-20:00,,www.obi.de/de/maerkte/Stuttgart-Westbahnhof/index.html,,"POLYGON ((9.1409901 48.7687211, 9.1413374 48.7685285, 9.1414471 48.7684676, 9.141671 48.7683434, 9.1419806 48.7684364, 9.1424729 48.7685843, 9.1425699 48.7686134, 9.14261 48.7686254, 9.1426568 48.7686395, 9.1427057 48.7686542, 9.1427582 48.7685924, 9.1429989 48.7686681, 9.1430804 48.7686937, 9.1430074 48.7687999, 9.1429555 48.7688129, 9.1428946 48.7688283, 9.142847 48.7688402, 9.1427965 48.768853, 9.1427388 48.7688675, 9.1425245 48.7689214, 9.1423891 48.7689555, 9.1421751 48.7688895, 9.1421309 48.7688759, 9.1420868 48.7688623, 9.1420426 48.7688487, 9.1420156 48.7688855, 9.1418539 48.7688356, 9.1418808 48.7687988, 9.1417963 48.7687728, 9.141754 48.7687597, 9.1415674 48.7687066, 9.1412192 48.7688984, 9.141103 48.7688085, 9.1409901 48.7687211))",,OBI,Q300518,,2021-08-28,doityourself,OBI GmbH & Co. Deutschland KG,Stuttgart,DE,4,70197,Am Stellwerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Markt,,,,,,,,,,"[3927965428, 3927965391, 4044884851, 3927965368, 4044884850, 4044884857, 3927965406, 4044884858, 3927965410, 3927965413, 3927965400, 3927965433, 3927965422, 3927968213, 3927965437, 3927965439, 3927965444, 3927968214, 3927965450, 3927965460, 3927965462, 3927965457, 3927965453, 3927965449, 3927965446, 3927965455, 3927965440, 3927965432, 3927964539, 3927965430, 3927965426, 3927965458, 3927965435, 3927965428]",retail,,2016-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI Markt Stuttgart-Westbahnhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,392377275,,,,,,,,,,"POLYGON ((9.1941138 48.8079664, 9.1941098 48.8079379, 9.1940917 48.8078083, 9.1940825 48.8077439, 9.194069 48.8077377, 9.1940535 48.8077317, 9.194005 48.8077483, 9.1940025 48.8077295, 9.1939989 48.8077019, 9.1940761 48.8076972, 9.1940136 48.8072333, 9.1941782 48.8072237, 9.1943427 48.8072141, 9.1944051 48.807678, 9.19442 48.8077884, 9.1944421 48.8079465, 9.1941138 48.8079664))",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[583204701, 3956042249, 3956042242, 3956042233, 3956042232, 3956042231, 3956042235, 3956042230, 3956042225, 3956042224, 583204698, 3956042149, 583204699, 3956042223, 3956042239, 583204700, 583204701]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400847345,,,,,Autohaus Staiger Stuttgart,"Mo-Fr 08:00-18:30; Sa 09:00-14:00; Su 11:00-16:00 ""Sonntags nur Schautag""; PH off",,,,"POLYGON ((9.1568665 48.832823, 9.1571159 48.832717, 9.1574552 48.8325728, 9.1576797 48.8326487, 9.157658 48.8326766, 9.1575691 48.8327913, 9.1574424 48.8327496, 9.1571552 48.8328719, 9.1571098 48.8328913, 9.1570645 48.8329106, 9.1569846 48.8329446, 9.1568926 48.8328498, 9.1568665 48.832823))",,Opel,,,,,Autohaus Staiger GmbH,,,,,,,,2,,,,,+49 711 25090,http://www.autostaiger.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4033516278, 4357526468, 4033516273, 4033516274, 4357526474, 4033516277, 4033516275, 4357526488, 4357530390, 4357530394, 4033516283, 4033516242, 4033516278]",retail,,2016-08-01,,,flat,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 711 2509310,10,,,,,,,,,,,,,,,,glass,,,,,,,,
way,412857387,,,,,,,,,,"POLYGON ((9.1181015 48.7244182, 9.1182119 48.724396, 9.1181577 48.7242787, 9.1180473 48.7243009, 9.1181015 48.7244182))",,,,,,,,Stuttgart,,26,70565,Industriestraße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4141867140, 4141867135, 4141867128, 4141867130, 4141867140]",retail,1,,,,skillion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,418318812,,,,,VW Nutzfahrzeugzentrum Stuttgart,,,,,"POLYGON ((9.2253397 48.7814587, 9.2247631 48.7815793, 9.2247105 48.7814699, 9.2249532 48.7814205, 9.2248976 48.7813032, 9.2251934 48.7812438, 9.2252451 48.7813581, 9.225287 48.7813493, 9.2253397 48.7814587))",,,,,,,,Stuttgart,,60,70188,Wangener Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4187515597, 4187515598, 4187515599, 4187515602, 4187515604, 4187515603, 4187515601, 4187515600, 4187515597]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,420359055,,,,,,,,,,"POLYGON ((9.1631301 48.8135151, 9.1629316 48.813518, 9.1629338 48.8135842, 9.1629509 48.813584, 9.1631323 48.8135813, 9.1631301 48.8135151))",,,,,,,,Stuttgart,DE,39,70469,Bregenzer Straße,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[608653457, 608653455, 608653456, 608653458, 4202989593, 608653457]",retail,1,,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,429291713,,,,,FrischeParadies,Mo-Fr 07:00-19:00; Sa 08:00-18:00,+497115530058,https://www.frischeparadies.de/frischeparadies-maerkte/stuttgart.html,yes,"POLYGON ((9.2279501 48.7830402, 9.2284858 48.7828061, 9.2283013 48.7826244, 9.2281168 48.7824428, 9.2279323 48.7822611, 9.2276309 48.7823928, 9.2275891 48.7824111, 9.2274733 48.7824617, 9.2274 48.7824938, 9.2274916 48.7825849, 9.2275534 48.7826462, 9.2275833 48.7826759, 9.2276444 48.7827367, 9.2277056 48.7827974, 9.2277667 48.7828581, 9.2278034 48.7828945, 9.22784 48.7829309, 9.2278767 48.7829674, 9.2279134 48.7830038, 9.2279501 48.7830402))",,,,,,deli,FrischeParadies GmbH & Co. KG,Stuttgart,DE,159,70188,Ulmer Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4284122829, 4284122813, 4284122794, 4284120872, 4284120857, 4284120829, 4284120869, 4284120827, 4284120880, 4284122790, 4284122795, 4284122802, 4284122805, 4284122812, 4284122816, 4284122819, 4284122823, 4284122825, 4284122827, 4284122829]",retail,,2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Stefan Hagge;Stephanie Klause,,,,,,
way,436013665,,,,,Kuppelbau,,,,,"POLYGON ((9.180298 48.7748217, 9.1803564 48.7748651, 9.1804481 48.7748228, 9.180665 48.7750203, 9.180631 48.7750382, 9.1806266 48.7750501, 9.1806214 48.7750601, 9.1806167 48.7750677, 9.1806117 48.7750744, 9.180601 48.7750851, 9.1805899 48.7750952, 9.1805761 48.7751054, 9.1805638 48.7751131, 9.1805499 48.7751214, 9.1805242 48.775133, 9.1805005 48.7751413, 9.1804783 48.7751476, 9.1804504 48.7751534, 9.1804333 48.7751553, 9.1804102 48.7751562, 9.1803887 48.7751565, 9.1803598 48.7751554, 9.1803258 48.7751754, 9.1803106 48.775147, 9.1802751 48.7750959, 9.1802204 48.7750184, 9.1801758 48.7749631, 9.1801269 48.7749035, 9.1802857 48.7748112, 9.180298 48.7748217))",,,,,,,,,,1-3,,Marktstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3337603232, 3337603233, 120664367, 120664366, 120664364, 8905686353, 8905686354, 8905686352, 8905686355, 120664362, 8905686356, 82798341, 8905686357, 120664359, 8905686358, 120664356, 8905686359, 8905593782, 8905686360, 8905593781, 8905686361, 120664354, 4339002038, 8905593780, 8905593779, 8905593778, 8905593777, 4339002037, 4339002036, 3337603232]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436013666,,,,,Breuninger Mittelbau,,,,,"POLYGON ((9.1799133 48.7747029, 9.1798664 48.7746632, 9.1798555 48.7746689, 9.1798456 48.7746601, 9.1798089 48.7746795, 9.1794506 48.7748703, 9.1792852 48.7749668, 9.1793061 48.7749764, 9.1797637 48.7751646, 9.1799068 48.7752491, 9.1799511 48.7752771, 9.1803162 48.775249, 9.1803292 48.7752446, 9.1803378 48.7752393, 9.1803458 48.7752314, 9.1803475 48.7752218, 9.1803258 48.7751754, 9.1803106 48.775147, 9.1802751 48.7750959, 9.1802204 48.7750184, 9.1801758 48.7749631, 9.1801269 48.7749035, 9.1800303 48.7748062, 9.1799133 48.7747029))",,,,,,,,Stuttgart,DE,1,70173,Marktstraße,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1059524818, 8905593810, 8905593811, 1059526468, 3644951447, 8905593776, 8905593812, 120664378, 3337603240, 3337603241, 3337603242, 120664351, 8905686351, 8905593825, 8905686350, 120664352, 4339002038, 8905593780, 8905593779, 8905593778, 8905593777, 4339002037, 8905593809, 1059524818]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436013668,,,,,Breuninger Verbindungsbau,,,,,"POLYGON ((9.1802857 48.7748112, 9.1801269 48.7749035, 9.1800303 48.7748062, 9.1799133 48.7747029, 9.179986 48.7746652, 9.1800651 48.7746243, 9.180081 48.7746362, 9.1800739 48.7746403, 9.1802077 48.7747426, 9.1801993 48.7747471, 9.1802857 48.7748112))",,,,,,,,,,1-3,,Marktstraße,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4339002036, 4339002037, 8905593809, 1059524818, 3587188240, 1059525867, 8905593803, 8905593804, 8905593801, 8905593802, 4339002036]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,438037824,,,,,,,,,,"POLYGON ((9.1749295 48.8209734, 9.1752585 48.8210983, 9.175314 48.8211194, 9.1750922 48.8213727, 9.1750367 48.8213517, 9.1748194 48.8215998, 9.1747223 48.8217107, 9.1751342 48.8218671, 9.1750561 48.8219562, 9.1749416 48.8219128, 9.1746068 48.8222951, 9.1743094 48.8221822, 9.1739803 48.8220573, 9.1743932 48.8215858, 9.1744482 48.8215252, 9.1747076 48.8212267, 9.1749295 48.8209734))",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4358053641, 4935515800, 4358053645, 4358053654, 4358053652, 4935515817, 4358053669, 4358053673, 4358053676, 4358053674, 4358053682, 6652667298, 4358053678, 4935515816, 4358053653, 4935515804, 4358053641]",retail,,2017-06-26,,,flat,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
way,446002283,,,,,,,,,,"POLYGON ((9.2165869 48.8028415, 9.2166085 48.8028299, 9.2166267 48.8027386, 9.2166412 48.8026653, 9.2164308 48.802573, 9.2163875 48.8026106, 9.2162874 48.8025653, 9.2162658 48.8026733, 9.2162843 48.8026848, 9.2162851 48.8027021, 9.2165869 48.8028415))",,,,,,,,Stuttgart,DE,61,70372,König-Karl-Straße,,Bad Cannstatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3817566247, 6431572867, 6431572866, 4433350097, 4433350094, 4433350096, 1239661904, 1239662032, 6431572869, 6431572868, 3817566247]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,477962419,,fast_food,,,Imbiss Inn,Mo-Su 08:00-24:00,,,,"POLYGON ((9.159547 48.7232484, 9.1595371 48.7231993, 9.1596157 48.7231924, 9.1596255 48.7232415, 9.159547 48.7232484))",,,,,,,,Stuttgart,DE,92,70567,Plieninger Straße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4712466104, 4712466098, 4712466096, 4712466103, 4712466104]",retail,0,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,509559458,,,,,,,,,,"POLYGON ((9.1195738 48.7240965, 9.1196665 48.7242795, 9.1197555 48.724261, 9.1196596 48.724077, 9.1195738 48.7240965))",,,,,,,,Stuttgart,DE,38,70565,Industriestraße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1238713320, 1238712488, 1238713046, 1238713532, 1238713320]",retail,0,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,509593337,,,,,Getränke,,,,,"POLYGON ((9.1724011 48.8038867, 9.1724464 48.8038961, 9.1724347 48.8039205, 9.1723894 48.8039111, 9.1724011 48.8038867))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4987989173, 4987989172, 4987989171, 4987989170, 4987989173]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,509593338,,,,,Getränke,,,,,"POLYGON ((9.1716497 48.8040233, 9.1716731 48.8040681, 9.1716291 48.804078, 9.1716057 48.8040333, 9.1716497 48.8040233))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4987989177, 4987989176, 4987989175, 4987989174, 4987989177]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,509593339,,,,,Speisen,,,,,"POLYGON ((9.1718898 48.8038891, 9.171946 48.8038597, 9.171975 48.8038836, 9.1719188 48.8039131, 9.1718898 48.8038891))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4987989181, 4987989180, 4987989179, 4987989178, 4987989181]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,509593340,,,,,Getränke,,,,,"POLYGON ((9.1718201 48.8039267, 9.1718763 48.8038972, 9.1719053 48.8039211, 9.1718491 48.8039506, 9.1718201 48.8039267))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4987989185, 4987989184, 4987989183, 4987989182, 4987989185]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,509593341,,,,,Speisen,,,,,"POLYGON ((9.1722979 48.8038527, 9.1723661 48.8038669, 9.1723486 48.8039035, 9.1722804 48.8038894, 9.1722979 48.8038527))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4987989186, 4987989189, 4987989188, 4987989187, 4987989186]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,556953923,,,,,,,,,,"POLYGON ((9.123887 48.7276935, 9.1238753 48.7276966, 9.1237673 48.7277251, 9.1238599 48.7278775, 9.1239795 48.7278459, 9.1239575 48.7278096, 9.123887 48.7276935))",,,,,,,,Stuttgart,DE,78,70565,Am Wallgraben,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1326910681, 7705216795, 1326924189, 1326924191, 1326924207, 7705216796, 1326910681]",retail,0,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
