element_type,osmid,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,cuisine,diet:kosher,name,phone,website,wheelchair,geometry,microbrewery,addr:country,addr:suburb,contact:email,contact:phone,contact:website,opening_hours,source,source:date,wheelchair:description,operator,smoking,toilets:wheelchair,email,fax,indoor_seating,outdoor_seating,website:menu,diet:vegan,diet:vegetarian,check_date:opening_hours,opening_hours:signed,old_name,diet:non-vegetarian,payment:cash,payment:ec,biergarten,contact:fax,gay,level,opening_hours:kitchen,payment:american_express,payment:girocard,payment:visa,reservation,toilets,toilets:access,takeaway,delivery,description,name:ko,capacity,fixme,name:de,old_name:it,removed:cuisine,strapline,internet_access,man_made,contact:mobile,check_date,payment:mastercard,alt_name,cafe,cuisine:crossover,note,contact:facebook,kids_area,rooms,tourism,smoking:outside,check_date:diet:vegetarian,payment:credit_cards,payment:debit_cards,diet:halal,dog,payment:cards,service:electricity,drink:club-mate,delivery:covid19,opening_hours:covid19,takeaway:covid19,bar,drive_through:covid19,brand,brand:wikidata,short_name,name:zh,access,brand:wikipedia,addr:housename,loc_name,payment:cheque,payment:cryptocurrencies,payment:electronic_purses,payment:wire_transfer,start_date,branch,brand:contact:facebook,brand:contact:website,brand:start_date,brand:strapline,breakfast,cocktails,drive_through,happy_hours,happy_hours:note,happy_hours:url,menu:url,opening_hours:note,opening_hours:url,website:reservation,contact:instagram,operator:type,mobile,air_conditioning,url,name:en,entrance,payment:coins,payment:maestro,cuisine:de,addr:floor,survey:date,building,diet:meat,internet,operator:wikidata,stars,payment:diners_club,payment:discover_card,payment:jcb,diet:lacto_vegetarian,check_date:currency:XBT,currency:XBT,diet:dairy_free,diet:lactose_free,payment:lightning,payment:lightning_contactless,payment:onchain,access:covid19,food,internet_access:fee,restaurant,drink:coffee,wikidata,diet:gluten_free,diet:pescetarian,kitchen_hours,source:note,changing_table,sustenance,payment:account_cards,internet_access:operator,opening_hours:breakfast,payment:v_pay,surveillance,brewery,diet:raw,payment:notes,payment:visa_debit,payment:visa_electron,shop,delivery:partner,payment:apple_pay,payment:google_pay,self_service,name:ja,wheelchair:description:en,ele,contact:foursquare,contact:pinterest,contact:tripadvisor,contact:twitter,contact:yelp,contact:youtube,diet:ayurvedic,layer,disused:name:en,description:access,description:access:en,ref:vatin,currency:EUR,currency:USD,diet:mediterranean,diet:nut_free,payment:contactless,description:en,operator:alt_name,name:ar,organic,note:de,lunch,contact:whatsapp,dinner,outdoor_seating:capacity,nodes,building:levels,roof:levels,roof:shape,diet:healthy,wheelchair:description:de,building:part,indoor,room,breakfast:brunch,weather_protection
node,2891403503,Frankfurt am Main,247,60599,Offenbacher Landstraße,restaurant,pizza,,Pizzeria Cravatta,+49 69 65007707,http://www.pizzeria-la-cravatta.de/,no,POINT (8.7159651 50.0996744),,,,,,,"Tu-Fr 11:30-15:00, 17:00-23:00; Sa-Su 17:00-23:00",,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2907087803,Frankfurt am Main,60,60316,Rotlintstraße,restaurant,regional,,Blumen,,,,POINT (8.6944002 50.1270421),,DE,,,+49 69 49 08 65 10,,We-Sa 18:00+,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2910974723,,,,,restaurant,regional,,Frankfurter Äpfelwein Botschaft,+49 69 74305677,https://www.frankfurter-apfelwein-botschaft.de/,limited,POINT (8.5931155 50.1300143),,,,,,,Mo-Fr 11:30+; Sa 17:00+; Su 12:00+,,,,,,no,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2912123819,,,,,restaurant,regional,,Gaststätte und Pension Rüth,,,no,POINT (8.7125193 50.1245377),,,,,,,Tu-Sa 17:00+,,,,,,,,,,,,,,2022-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2917378808,Frankfurt am Main,59,60599,Wiener Straße,restaurant,italian;pizza,,Trattoria Pizzeria Garofalo,+49 69 71434640,https://trattoria-garofalo.de/,,POINT (8.7315507 50.0980856),,,,,,,Tu-Su 16:00-23:00,,,,,,,info@trattoria-garofalo.de,,,yes,https://trattoria-garofalo.de/pdf/Speisekarte_Garofalo.pdf,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2917456901,,,,,restaurant,pizza,,Pinocchio,,,,POINT (8.7265862 50.1004725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2930751523,,111,60326,Frankenallee,restaurant,greek,,Eliá,,http://www.elia-frankfurt.de/,yes,POINT (8.6416762 50.1043793),,,,,,,"Mo-Fr 11:30-14:00, Mo-Sa 17:00-22:30, Sa 17:30-23:00, Su 11:30-21:00",,,,,,,,,yes,no,,,,2022-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2935905171,,,,,restaurant,,,Henscheid,+49 69 43051888,,no,POINT (8.709389 50.1243005),,,,,,,"Mo-Su 18:00-02:00, Fr,Sa 18:00-03:00",,,,,,,,,,,,,,2022-12-18,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2948781962,Frankfurt am Main,11,60325,Palmengartenstraße,restaurant,,,Restaurant Lafleur,,https://www.restaurant-lafleur.de/,yes,POINT (8.6564711 50.1215598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2948787346,,42,,Kaiserstraße,restaurant,japanese,,KABUKI,+49 69 234353,https://kabuki-restaurant.com/,limited,POINT (8.6701189 50.1089993),,,,,,,"Mo-Fr 12:00-15:00, Mo-Su,PH 18:00-24:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2948877757,,1,,Opernplatz,restaurant,,,Restaurant Opéra,+49 69 58804330,https://www.kuffler.de/de/restaurant-opera/,yes,POINT (8.6719402 50.1156509),,,,,,,,,,,Kuffler AOF Restauration GmbH & Co. KG,,yes,opera@kuffler.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2959429495,Frankfurt am Main,1,60325,Ulmenstraße,restaurant,fish,,Matsuri,+49 69 71678710,https://www.facebook.com/Matsuri.Frankfurt,limited,POINT (8.6650052 50.1131734),,DE,,,,,Tu-Su 18:00-22:00,,,,,,,,,,yes,,,,,,,,yes,,,,,,Tu-Su 18:00-21:30,,,yes,yes,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,yes,yes,newsagent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2965822137,,,,,restaurant,persian,,Molana,+49 69 25786917,https://www.molana-frankfurt.de/,,POINT (8.6644216 50.10461),,,,,,,Mo-Su 11:00-24:00,,,,,,,,,,,http://www.molana-frankfurt.de/wp-content/uploads/2018/08/speisekarte-Molana.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2970680800,Frankfurt am Main,41-43,60322,Grüneburgweg,restaurant,arab;levantine;burger,only,Dominion Food Revolution,,https://dominionfood.de,limited,POINT (8.6708494 50.1213061),,DE,,,,,Mo-Su 11:30-21:00,,,,,outside,,,,,yes,,only,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2970680806,,11,,Grüneburgweg,restaurant,italian,,Maria & Giovanni,,,no,POINT (8.6742285 50.1207749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2970680823,,,,,restaurant,,,VaiVai,,,limited,POINT (8.6720894 50.1211811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2970680828,,,,,restaurant,italian,,Brizzis,,,yes,POINT (8.6750622 50.1210052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2970680829,,63,,Reuterweg,restaurant,sandwich,,Sandwicher,,,no,POINT (8.6702599 50.1212232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2970681136,,,,,restaurant,est european,,Watra,,,no,POINT (8.6722092 50.120927),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2985730871,,,,,restaurant,japanese,,Iimori,+496997768247,http://www.iimori.de,limited,POINT (8.6572224 50.1079541),,,,,,,Mo-Su 10:00-21:00,,,,,,,,,,no,,,,,,,,yes,,,,,,,,yes,yes,,,,,yes,,,50,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wolt;Lieferando,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2989330255,,1,,Ziegelhüttenweg,restaurant,italian,,carmelo greco,,,no,POINT (8.6823134 50.0946376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2994383333,,,,,restaurant,croatian,,Haus Goldstein,,,yes,POINT (8.6089884 50.0824993),,,,,,,"PH,Mo-Su 11:00-23:00",,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3008490782,Frankfurt am Main,6,60311,Schärfengäßchen,restaurant,vietnamese,,Góc Phố,+49 69 29723641,http://www.gocpho.de/,no,POINT (8.6817034 50.1135222),,,,,,,Mo-Sa 11:00-22:00; Su 12:00-22:00; PH off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3025877866,Frankfurt am Main,4,60386,Orber Straße,restaurant,international,,Exenberger - Die Werkskantine,,,,POINT (8.7552583 50.1323261),,,,,,,Mo-Sa 11:00-23:00;Su 11:00-18:00,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3029820624,Frankfurt am Main,732,60437,Homburger Landstraße,restaurant,asian,,Asia Restaurant Bonsai,+49 69 95007022,http://www.travelinn.de/,,POINT (8.6668677 50.1895634),,,,,,,"Mo-Th 11:30-15:00,17:30-22:00; Fr-Su 17:30-22:00",,,,Sudhir S. Malhotra,,,,+49 69 95007020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3040626482,Frankfurt am Main,38,60489,Schreberweg,restaurant,,,Kleingartenverein Kuhwald e.V. Frankfurt,,,,POINT (8.6044526 50.1168083),,DE,Rödelheim,,,http://www.kgv-kuhwald.de/,,http://www.kgv-kuhwald.de/,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3042366067,,,,,restaurant,,,Amoroso an der Alten Oper,+49 69 21935577,https://www.amoroso-frankfurt.de/,limited,POINT (8.6726748 50.1153786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3048419124,Frankfurt am Main,22,60329,Düsseldorfer Straße,restaurant,thai,no,Toh-Thong,+49 69 25538453,http://tohthong.com/,limited,POINT (8.6613743 50.109281),,,,,,,"Mo-Fr 11:30-15:00,18:00-21:45; Sa,Su 17:00-21:45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3052171251,Frankfurt am Main,18,60311,Braubachstraße,restaurant,german,,Margarete Restaurant,+49 69 13066501,https://www.margarete-restaurant.de/,yes,POINT (8.683338 50.1114187),,,,,,,"Tu-Fr 12:00-14:30,18:00-22:30; Sa 12:00-22:30",,,,,,yes,info@margarete.eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3057177650,,,,,restaurant,thai,,Thai and Turf,,,yes,POINT (8.6711076 50.0891907),,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3076818046,,,,,restaurant,,,Momok Sushi,,,,POINT (8.6872486 50.1505639),,,,info@mosu-sushi.de,+49 157 78490416,https://www.mosu-sushi.de/,"Mo, We-Sa 11:30-22:30; Su 12:00-21:30",,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3093059607,Frankfurt am Main,34,60599,Mainwasenweg,restaurant,german,,platzhirsch,,,yes,POINT (8.7158221 50.1052376),,,,kontakt@platzhirsch-ffm.de,+49 69 69766610,https://platzhirsch-ffm.de,Mo-We 11:30-21:00; Th off; Fr-Su 11:30-21:00,,,,,,no,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platzhirsch – Wirtshaus am Main,,,,Frankfurt.Platzhirsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paulaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3123147527,Frankfurt am Main,,60329,Poststraße,restaurant,,,Wirtshaus,,,yes,POINT (8.6624338 50.1078968),,DE,,,,,Mo-Su 08:00-24:00,,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3125512242,,,,,restaurant,kebab;pizza,,Viking,+49 69 85804100,,no,POINT (8.7066383 50.1207848),,,,,,,Mo-Fr 11:00-22:00; Sa off; Su 12:00-22:00,,,,,,,,,yes,yes,,,yes,,,,,,,,,,,,,,,,,,yes,yes,Pizza und Kebap Haus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3133897954,Frankfurt am Main,11,60329,Münchener Straße,restaurant,persian,,Babam,+49 69 24004455,https://babam.de/,limited,POINT (8.6712008 50.1080631),,,,,,,Mo-Fr 11:30-22:00; Sa-Su 12:00-22:00,,,,,,,kontakt@babam.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3136353393,,,,,restaurant,,,Alex street kitchen,,,yes,POINT (8.6526943 50.1092936),,,,,,,Mo-Sa 10:00-20:00,,,,,,,,,,,,,,2022-01-02,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3159059461,,,,,restaurant,italian,,Pizzeria Dino,,,yes,POINT (8.758884 50.145404),,,,,,,,,,,,outside,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3166127547,Frankfurt am Main,11,60313,Holzgraben,restaurant,indian,,Shari Curry,,www.shahicurry.com,,POINT (8.682466 50.1137836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3168923284,,,,,restaurant,pizza,,Pizzeria Vesuvio,,,,POINT (8.6268138 50.1518641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3213677883,,,,,restaurant,indian;german,,Perle,,,yes,POINT (8.6925888 50.1853555),,,,,,,"Tu-Su 11:30-14:30,17:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warme Küche 12:00-14:30, 17:00-23:00. Biergarten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3221991064,,15,,Weserstraße,restaurant,,,Samurai Sushi,+49 69 25421796,http://samurai-sushi.de,no,POINT (8.6697578 50.1082493),,,,,,,"Mo-Fr 11:30-15:00, 17:30-22:00; Sa 12:00-14:30, 17:30-22:00",,,,,,,,,,,http://samurai-sushi.de/images/samurai-sushi/speisekarte/Speisekarte_Samurai_Sushi.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3233282837,Frankfurt am Main,89,60311,Fahrgasse,restaurant,thai,,Prik Thai Restaurant,,,,POINT (8.6859211 50.1129632),,,,,,,"Mo-We 11:30-15:30,17:30-22:00; Th-Sa 11:30-22:00; PH,Su 13:00-21:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
