element_type,osmid,amenity,denomination,name,religion,wheelchair,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,wikidata,toilets:wheelchair,addr:country,email,fax,phone,service_times,website,wikipedia,alt_name,entrance,name:en,operator,short_name,description,source,note,url,name:bs,building,contact:facebook,name:ru,tourism,level,nodes,alt_name:en,building:levels,building:material,historic,name:fr,name:zh,seamark:landmark:category,seamark:landmark:conspicuity,seamark:landmark:function,seamark:type,wikimedia_commons,architect,architect:wikidata,building:architecture,layer,start_date,name:ko,heritage,heritage:operator,old_name,contact:website,source:addr,wheelchair:description,image,opening_hours,diocese,roof:shape,architect:wikipedia,addr:housename,year_of_construction,building:colour,building:part,roof:colour,roof:levels,building:use,heritage:ref,heritage:website,contact:email,long_name,height,source:height,roof:height,ways,type,addr:street:en,alt_name:ur,name:ur
way,96198252,place_of_worship,,Sankt Mauritius,christian,yes,"POLYGON ((8.5788668 50.0886087, 8.5788589 50.0886001, 8.578876 50.0885934, 8.5788616 50.0885781, 8.5788454 50.0885847, 8.5788178 50.0885779, 8.5788197 50.0885754, 8.5787882 50.0885867, 8.5788005 50.0886001, 8.578787 50.0886054, 8.5787745 50.0885917, 8.5787684 50.0885942, 8.5787651 50.0885903, 8.5787448 50.0885977, 8.5787364 50.0885884, 8.5787487 50.0885838, 8.5787444 50.088579, 8.5787469 50.088578, 8.5787289 50.0885579, 8.5787266 50.0885586, 8.5787215 50.088553, 8.57871 50.0885577, 8.5787026 50.0885488, 8.5787231 50.088541, 8.5787197 50.0885374, 8.5787268 50.0885351, 8.5787142 50.0885216, 8.5787289 50.0885165, 8.5787378 50.0885267, 8.5787661 50.088516, 8.5787642 50.0885138, 8.5787618 50.0885138, 8.5787686 50.0884964, 8.57877 50.0884981, 8.5787903 50.088491, 8.5787769 50.0884778, 8.5787594 50.0884844, 8.5787521 50.0884768, 8.5787649 50.0884716, 8.5787611 50.0884678, 8.5787666 50.0884656, 8.578754 50.0884522, 8.5787657 50.088447, 8.5787704 50.0884516, 8.5788108 50.0884361, 8.5788069 50.0884318, 8.5788186 50.088427, 8.5788313 50.0884417, 8.578874 50.0884254, 8.5788627 50.0884141, 8.5788776 50.0884079, 8.578889 50.0884197, 8.5789278 50.0884049, 8.5789175 50.0883933, 8.5789322 50.0883873, 8.5789425 50.0883993, 8.5789817 50.0883843, 8.5789661 50.0883664, 8.5789519 50.0883715, 8.5789445 50.088363, 8.5789583 50.0883581, 8.5789551 50.0883546, 8.5789609 50.0883523, 8.5789542 50.088345, 8.5789695 50.0883389, 8.5789765 50.088346, 8.579018 50.0883306, 8.5789977 50.0883259, 8.5790035 50.0883166, 8.5790235 50.0883215, 8.5790519 50.0883097, 8.5790421 50.0883001, 8.5790277 50.0882975, 8.5790308 50.0882917, 8.5790455 50.0882945, 8.5790852 50.0882787, 8.579091 50.088272, 8.5790988 50.0882749, 8.5790919 50.0882824, 8.5791005 50.0882913, 8.5791225 50.0882828, 8.5791268 50.0882683, 8.579142 50.0882697, 8.5791379 50.0882849, 8.5791802 50.0882697, 8.5791736 50.0882627, 8.5791831 50.0882588, 8.5791903 50.0882661, 8.5791946 50.0882642, 8.5791972 50.0882672, 8.5792091 50.0882622, 8.5792143 50.0882681, 8.5792024 50.0882729, 8.5792107 50.0882812, 8.5792128 50.0882802, 8.5792266 50.0882913, 8.5792345 50.0882886, 8.5792345 50.0882819, 8.5792449 50.0882818, 8.579245 50.0882888, 8.5792588 50.0882917, 8.5792654 50.0882865, 8.5792729 50.0882909, 8.5792666 50.0882957, 8.579272 50.0883025, 8.5792831 50.0882983, 8.579292 50.0883073, 8.579324 50.0882947, 8.5793221 50.0882812, 8.5793374 50.0882804, 8.5793388 50.0882928, 8.5793796 50.0883004, 8.5793907 50.08829, 8.5794032 50.0882956, 8.5793917 50.0883066, 8.579411 50.0883294, 8.579429 50.0883279, 8.5794306 50.0883387, 8.5794106 50.0883403, 8.5794031 50.088366, 8.5794161 50.0883722, 8.5794103 50.0883757, 8.5794219 50.088386, 8.5794451 50.0883886, 8.5794485 50.0883851, 8.5794552 50.0883876, 8.5794514 50.0883916, 8.5794632 50.0884042, 8.5794709 50.0884039, 8.5794714 50.0884085, 8.5794635 50.0884088, 8.5794574 50.0884242, 8.5794631 50.0884274, 8.5794581 50.088431, 8.5794529 50.0884278, 8.5794118 50.0884428, 8.5794159 50.0884464, 8.5794084 50.0884497, 8.5794041 50.0884456, 8.579368 50.0884587, 8.5793706 50.0884621, 8.579366 50.0884638, 8.5793716 50.0884702, 8.5793607 50.0884743, 8.5793549 50.0884681, 8.5793184 50.0884817, 8.5793367 50.0884859, 8.5793313 50.0884951, 8.5793174 50.0884919, 8.579205 50.0885345, 8.5792004 50.0885446, 8.5791858 50.0885416, 8.5791922 50.0885284, 8.5791473 50.088545, 8.5791543 50.0885519, 8.5791446 50.0885558, 8.5791382 50.0885487, 8.5791342 50.0885503, 8.579132 50.0885481, 8.5791216 50.088552, 8.5791155 50.0885456, 8.5791263 50.0885416, 8.5791086 50.0885219, 8.5790668 50.0885375, 8.5790761 50.0885476, 8.5790641 50.0885528, 8.5790546 50.0885421, 8.579012 50.088558, 8.5790218 50.0885683, 8.5790094 50.0885732, 8.5789995 50.0885627, 8.5789577 50.0885783, 8.5789674 50.0885894, 8.5789555 50.088594, 8.5789521 50.0885902, 8.5789101 50.088606, 8.5789139 50.0886096, 8.5789012 50.0886146, 8.5788919 50.0886033, 8.5788861 50.0886056, 8.5788828 50.0886024, 8.5788668 50.0886087))",,,,,,,,,,,,,,,,,,,,WSV,,,,yes,,,,,"[1115015098, 9477180376, 9477180375, 9477180374, 9477180373, 1115013129, 9477180357, 9477180356, 9477180355, 9477180354, 9477180353, 9477180352, 9477180351, 9477180348, 9477180347, 9477180349, 9477180350, 1115013783, 9477180362, 9477180361, 9477180360, 9477180358, 9477180359, 9477180363, 9477180364, 9477180365, 1115014836, 9477180366, 9477180367, 9477180368, 9477180369, 9477180370, 9477180371, 9477180372, 1115014924, 9477180284, 9477180281, 9477180282, 9477180283, 9477180285, 9477180280, 1115013967, 9477180278, 9477180279, 9477180277, 9477180276, 9477180275, 9477180294, 9477180293, 9477180287, 9477180286, 9477180292, 9477180291, 9477180289, 9477180288, 9477180290, 1115013200, 9477180322, 9477180318, 9477180319, 9477180320, 9477180321, 9477180317, 9477180316, 9477180315, 1115014759, 9477180313, 9477180311, 9477180310, 9477180312, 9477180314, 9477180303, 9477180301, 9477180300, 9477180302, 9477180299, 9477180298, 9477180297, 9477180304, 9477180309, 9477180308, 9477180306, 9477180305, 9477180307, 9477180295, 9477180296, 1115014223, 9477180417, 9477180416, 9477180412, 9477180411, 9477180410, 9477180413, 9477180414, 9477180415, 1115013727, 9477180406, 9477180403, 9477180402, 9477180405, 9477180404, 9477180401, 9477180400, 9477180407, 9477180408, 9477180409, 1115012969, 1115015241, 9477180338, 9477180337, 1115013471, 1115013659, 9477180336, 9477180335, 1115013361, 1115013171, 9477180334, 9477180333, 9477180396, 9477180395, 9477180392, 9477180393, 9477180394, 9477180391, 9477180332, 9477180331, 9477180390, 9477180389, 9477180330, 9477180329, 9477180388, 9477180387, 9477180327, 9477180328, 1115015025, 9477180397, 9477180325, 9477180326, 9477180398, 1115013072, 1115014172, 9477180399, 9477180323, 9477180324, 1115013593, 9477180421, 9477180418, 9477180419, 9477180420, 9477180424, 9477180422, 9477180423, 9477180425, 1115013555, 9477180426, 9477180427, 9477180428, 9477180429, 9477180430, 9477180431, 9477180432, 9477180433, 1115012632, 9477180345, 9477180339, 9477180340, 9477180346, 9477180343, 9477180341, 9477180342, 9477180344, 9477180386, 9477180385, 9477180384, 9477180383, 9477180382, 9477180381, 9477180380, 9477180379, 9477180378, 9477180377, 1115015098]",,,,,,,tower,conspicuous,church,landmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96715037,place_of_worship,catholic,Sankt Wendel,christian,yes,"POLYGON ((8.6941145 50.0921493, 8.6941115 50.0920759, 8.6943828 50.09207, 8.6943833 50.092088, 8.6943452 50.0920889, 8.6943474 50.092138, 8.6943861 50.0921374, 8.6943867 50.0921554, 8.6943814 50.0921555, 8.6943816 50.0921601, 8.69439 50.0921599, 8.6944756 50.0921582, 8.6944849 50.0921582, 8.6944846 50.0921531, 8.6944793 50.0921536, 8.6944787 50.0921353, 8.6945018 50.092135, 8.694511 50.0921337, 8.6945205 50.0921299, 8.6945285 50.0921253, 8.6945341 50.0921181, 8.6945359 50.0921125, 8.6945359 50.0921065, 8.6945331 50.0921005, 8.6945275 50.092095, 8.6945198 50.0920901, 8.6945123 50.0920873, 8.694502 50.0920855, 8.6944759 50.0920861, 8.6944754 50.092068, 8.6945209 50.0920667, 8.6945362 50.0920649, 8.6945518 50.0920615, 8.6945657 50.0920566, 8.6945794 50.0920494, 8.6945901 50.0920416, 8.6946008 50.092031, 8.6946077 50.0920201, 8.6946112 50.0920098, 8.6946123 50.0919987, 8.6946107 50.0919878, 8.6946067 50.091978, 8.6946012 50.0919705, 8.6945927 50.0919618, 8.6945839 50.0919549, 8.6945751 50.0919496, 8.6945639 50.0919443, 8.6945492 50.0919395, 8.6945327 50.0919359, 8.6945133 50.0919341, 8.6940172 50.0919445, 8.6940228 50.0920778, 8.6940893 50.0920764, 8.6940923 50.0921488, 8.6941021 50.0921479, 8.6941145 50.0921493))",,,,,Q15129892,,,,,,,,de:St. Wendel (Frankfurt am Main),,,,,,,,,,,church,,,,,"[1120028837, 1120028782, 1120028732, 1120028868, 1120028814, 1120028769, 1120028714, 9894019948, 9894019946, 9894019947, 1120028851, 1120028821, 9894019954, 1120028731, 1120028823, 1120028839, 1120028747, 1120028807, 1120028838, 1120028749, 9894019942, 9894019940, 9894019939, 9894019941, 1120028764, 1120028707, 1120028787, 1120028859, 1120028818, 1120028762, 1120028736, 1120028719, 1120028777, 1120028836, 1120028834, 1120028801, 1120028734, 1120028745, 9894019938, 1120028820, 1120028701, 1120028728, 1120028716, 1120028871, 9894019933, 9894019934, 9894019935, 9894019936, 9894019937, 1120028853, 1120028776, 1120028793, 1120028855, 1120028755, 1120028803, 1120028837]",,,,,,,,,,,,Prof. Johannes Krahn,,,,1957-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,99055306,place_of_worship,catholic,Sankt Hedwig,christian,,"POLYGON ((8.5943275 50.1020134, 8.5943258 50.1020773, 8.5942794 50.1020814, 8.5942469 50.1021013, 8.5942379 50.102128, 8.5942533 50.1021535, 8.5942851 50.1021687, 8.5943231 50.1021714, 8.594375 50.1021723, 8.594399 50.1022001, 8.5944508 50.1022208, 8.594507 50.1022215, 8.5945595 50.1022024, 8.5945856 50.1021748, 8.5946317 50.1021746, 8.5946721 50.1021713, 8.594707 50.1021528, 8.5947194 50.1021286, 8.5947071 50.1020989, 8.5946796 50.1020826, 8.5946347 50.1020768, 8.5946401 50.101894, 8.5943316 50.10189, 8.5943302 50.101931, 8.5943275 50.1020134))",,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,"[1145866428, 1145865125, 1145863337, 1145865062, 1145866668, 1145864864, 1145863851, 1145865321, 1145863477, 1145864449, 1145864612, 1145863540, 1145866500, 1145864344, 1145866692, 1145864182, 1145863293, 1145865925, 1145865737, 1145866246, 1145865800, 1145863641, 1145867160, 1145864772, 1145866428]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100309071,place_of_worship,protestant,Segenskirche,christian,,"POLYGON ((8.6066038 50.0913749, 8.6065839 50.0913751, 8.6065712 50.091377, 8.6065621 50.0913796, 8.6065514 50.0913833, 8.6065428 50.0913874, 8.6065362 50.0913926, 8.6065303 50.0913989, 8.6065266 50.0914042, 8.6065241 50.0914127, 8.6065008 50.0914125, 8.6065013 50.0914313, 8.6065221 50.0914312, 8.606527 50.0914407, 8.6065318 50.0914487, 8.6065378 50.0914552, 8.6065442 50.0914595, 8.6065519 50.0914634, 8.6065632 50.0914683, 8.6065746 50.091472, 8.606589 50.0914745, 8.6066012 50.0914748, 8.6066015 50.0914792, 8.606837 50.0914825, 8.6068351 50.0915244, 8.606899 50.0915247, 8.6068999 50.0914826, 8.6069045 50.0914825, 8.606905 50.0914435, 8.606913 50.0914435, 8.6069137 50.0914129, 8.6069048 50.0914127, 8.6069056 50.0913737, 8.6068971 50.0913738, 8.6067283 50.0913729, 8.6066038 50.0913715, 8.6066038 50.0913749))",,,,,Q19610163,,,,,,,,,,,,,,,WSV,,,,yes,,,,,"[1159624628, 9477180520, 9477180521, 9477180522, 9477180523, 1159626934, 9477180524, 1159625830, 9477180525, 1159625588, 9477180526, 9477180527, 1159624940, 1159624529, 9477180530, 9477180529, 9477180528, 9477180531, 9477180532, 9477180533, 1159626145, 9477180534, 1159625670, 1159624567, 1159626703, 1159626590, 9477180518, 9477180517, 9477180519, 9477180515, 9477180514, 9477180516, 9477180513, 1702575951, 1159626063, 1159624498, 1159624628]",,,,,,,tower,conspicuous,church,landmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100481262,place_of_worship,catholic,Mariä Himmelfahrt,christian,,"POLYGON ((8.6036517 50.092899, 8.6035808 50.092899, 8.603581 50.0928512, 8.6035874 50.0928512, 8.6035874 50.0928453, 8.6035762 50.0928453, 8.6035762 50.0928322, 8.6035868 50.0928322, 8.6035868 50.0928107, 8.6035774 50.0928107, 8.6035774 50.0927993, 8.6035817 50.0927993, 8.6035818 50.0927349, 8.6035765 50.0927349, 8.6035765 50.0927225, 8.6036182 50.0927226, 8.6036183 50.0926852, 8.6036036 50.0926852, 8.6036036 50.0926737, 8.6036175 50.0926737, 8.6036176 50.092635, 8.6036031 50.092635, 8.6036031 50.0926229, 8.6036167 50.0926229, 8.6036168 50.0925842, 8.6036099 50.0925842, 8.60361 50.0925745, 8.6036162 50.0925745, 8.6036162 50.0925654, 8.6036344 50.0925654, 8.6036344 50.0925574, 8.6036743 50.0925574, 8.6036743 50.0925646, 8.6036974 50.0925646, 8.6036974 50.092568, 8.6037061 50.0925681, 8.6037062 50.0925292, 8.6036928 50.0925198, 8.6037041 50.0925133, 8.6037101 50.0925177, 8.6037898 50.0925178, 8.6038036 50.0925106, 8.6038157 50.0925214, 8.6037967 50.0925304, 8.6037966 50.0925516, 8.6038274 50.0925516, 8.6038274 50.092568, 8.6038874 50.092568, 8.6038874 50.0925763, 8.603902 50.0925763, 8.603902 50.092588, 8.6038874 50.092588, 8.6038874 50.0926219, 8.6039023 50.0926219, 8.6039023 50.0926346, 8.6038874 50.0926345, 8.6038873 50.0926725, 8.6039026 50.0926725, 8.6039026 50.0926849, 8.6038874 50.0926849, 8.6038873 50.0927217, 8.603932 50.0927217, 8.603932 50.0927356, 8.6039248 50.0927356, 8.6039247 50.0927967, 8.6039322 50.0927968, 8.6039321 50.0928133, 8.6038876 50.0928133, 8.6038875 50.092848, 8.6039025 50.092848, 8.6039025 50.0928588, 8.6038878 50.0928588, 8.6038877 50.0928656, 8.6038699 50.0928814, 8.603836 50.0928815, 8.6038266 50.0928655, 8.6038266 50.0928875, 8.6038416 50.0928929, 8.6038324 50.0929021, 8.6038182 50.0928977, 8.6037903 50.0929173, 8.6037967 50.0929231, 8.6037808 50.0929302, 8.6037721 50.0929225, 8.6037314 50.0929212, 8.6037252 50.0929268, 8.6037131 50.0929215, 8.6037183 50.0929163, 8.6036862 50.0928983, 8.6036737 50.0929014, 8.6036674 50.0928936, 8.6036517 50.0928936, 8.6036517 50.092899))",Frankfurt am Main,64,65933,Linkstraße,,,,,,,,,,,,,,,,WSV,,,,church,,,,,"[1161550622, 1161551153, 9477180505, 9477180502, 9477180501, 9477180500, 9477180499, 9477180503, 9477180504, 9477180506, 9477180497, 9477180498, 9477180496, 9477180495, 1161549570, 1161549087, 9477180472, 9477180450, 9477180451, 9477180473, 9477180471, 9477180452, 9477180453, 9477180470, 9477180469, 9477180455, 9477180454, 9477180468, 1161549830, 9477180492, 9477180490, 9477180489, 9477180491, 9477180493, 9477180494, 1161550661, 1161549234, 9477180449, 9477180474, 9477180475, 1161550868, 9477180479, 9477180448, 9477180478, 9477180477, 9477180476, 1704776821, 1161550361, 9477180467, 9477180456, 9477180457, 9477180466, 9477180465, 9477180458, 9477180459, 9477180464, 9477180463, 9477180461, 9477180460, 9477180462, 1161549724, 1161550505, 9477180487, 9477180486, 1161550206, 9477180484, 9477180485, 1161549293, 9477180483, 9477180480, 9477180481, 9477180482, 1161551945, 9477180446, 9477180447, 1161549439, 1161550005, 9477180434, 9477180435, 1161550371, 9477180445, 9477180436, 9477180437, 9477180444, 9477180443, 9477180438, 9477180439, 9477180442, 9477180440, 9477180441, 9477180488, 1161551995, 1161550622]",,,,,,,tower,conspicuous,church,landmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100657343,place_of_worship,,Christen am Güterplatz,christian,,"POLYGON ((8.6563493 50.1083177, 8.656192 50.1082549, 8.6563082 50.1081329, 8.6564227 50.1081778, 8.6564647 50.1081948, 8.6564268 50.1082331, 8.6565571 50.1082848, 8.6564972 50.1083474, 8.6563683 50.108297, 8.6563493 50.1083177))",Frankfurt am Main,4,60327,Güterplatz,,,DE,,,,,http://www.christen-am-gueterplatz.de/,,,,,,,,,Kein Kirchengebäude. Darum building=yes. Auch keine spezielle Glaubensrichtung. Darum kein denomination-Tag.,,,yes,,,,,"[990269567, 1163662796, 1163663463, 990269656, 1163663136, 1163663358, 1163662646, 1163662434, 990269660, 990269567]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100657375,place_of_worship,methodist,Methodistenkirche - Ebenezer Gemeinde,christian,,"POLYGON ((8.6574476 50.1087614, 8.657573 50.1088259, 8.6574311 50.1089391, 8.6573053 50.1088745, 8.6573657 50.1088266, 8.6574476 50.1087614))",Frankfurt am Main,29,60327,Ludwigstraße,,,DE,,,,,http://www.frankfurtcitychurch.de,,Frankfurt CityChurch,,,,,,,Kein Kirchengebäude. Darum building=yes.,,,yes,,,,,"[990269689, 1163662570, 990269457, 990269685, 9883776418, 990269689]",,,,,,,,,,,,,,,,,,,,,,,,,"Su 16:00-17:30,18:30-20:00 open ""Gottesdienst""; Tu-Fr 12:00-17:00 open ""Gemeindebüro""; PH unknown",,,,,,,,,,,,,,,,,,,,,,
way,101064586,place_of_worship,catholic,Sankt Markus,christian,,"POLYGON ((8.5682626 50.0983, 8.5682876 50.0983014, 8.5683143 50.0982923, 8.5683272 50.0982767, 8.5683256 50.0982605, 8.5683071 50.0982447, 8.5682816 50.0982392, 8.5683347 50.0980953, 8.5682195 50.0980812, 8.5681946 50.0981616, 8.5677527 50.0981054, 8.5676935 50.0982969, 8.568242 50.0983667, 8.5682626 50.0983))",Frankfurt am Main,789,65934,Mainzer Landstraße,,,,,,,Su 11:00; Fr 9:15,https://frankfurt.bistumlimburg.de/index.php?_1=37861&_0=10&sid=51fbe9804356ecda594b66e0ff6b3a3c,,,,,,,,WSV,,,,yes,,,,,"[1166986001, 1166986042, 1166985875, 1166987658, 1166988207, 1166987903, 1166988088, 1166985853, 1166986273, 1166987768, 1166986721, 1166985616, 1166986133, 1166986001]",,,,church,,,tower,conspicuous,church,landmark,,,,,,,,4,LfDH,,,,,http://upload.wikimedia.org/wikipedia/commons/3/3a/Nied-kirche001.jpg,,,,,Markuskirche,,,,,,,155156,https://denkxweb.denkmalpflege-hessen.de/155156/,,,,,,,,,,
way,101377293,place_of_worship,protestant,Christuskirche,christian,,"POLYGON ((8.5653749 50.0999096, 8.5654086 50.0998887, 8.5652441 50.099787, 8.5652635 50.0997754, 8.5652766 50.0997723, 8.5653028 50.0997544, 8.5652859 50.0997454, 8.5652834 50.0997465, 8.5652477 50.0997251, 8.5652493 50.0997237, 8.5652441 50.0997204, 8.5651914 50.0997553, 8.5651835 50.0997508, 8.5651346 50.0997812, 8.5651254 50.0997755, 8.5650781 50.099808, 8.5650865 50.0998137, 8.5650397 50.0998452, 8.5650484 50.0998505, 8.5650226 50.0998655, 8.5651021 50.0999125, 8.5650934 50.0999191, 8.5650906 50.099923, 8.5650901 50.0999281, 8.5650913 50.0999331, 8.5650938 50.0999371, 8.5650986 50.099941, 8.5651042 50.0999435, 8.5651105 50.099945, 8.5651167 50.0999456, 8.5651218 50.0999453, 8.5651267 50.0999447, 8.5651309 50.0999435, 8.5651519 50.0999307, 8.5651577 50.099934, 8.5651378 50.0999476, 8.5652022 50.099987, 8.5652261 50.0999716, 8.5652112 50.0999629, 8.5652241 50.0999536, 8.5652723 50.0999798, 8.5653037 50.0999589, 8.5653182 50.099965, 8.5653326 50.0999676, 8.5653472 50.0999676, 8.5653621 50.0999646, 8.5653733 50.0999604, 8.5653798 50.0999552, 8.5653844 50.0999499, 8.5653884 50.0999417, 8.5653899 50.0999333, 8.5653876 50.0999248, 8.5653821 50.0999157, 8.5653749 50.0999096))",Frankfurt am Main,10,65934,Alt-Nied,Q19367256,,,,,,,,de:Christuskirche (Frankfurt-Nied),,,,,,,WSV,,,,yes,,,,,"[1170640634, 1170643042, 1170641089, 9477314390, 1170642267, 1170640758, 9477314389, 9477314386, 9477314387, 9477314388, 1170644701, 9477314391, 1170641871, 9477314395, 9477314392, 9477314393, 9477314394, 1170644245, 9477314384, 9477314383, 9477314385, 9477314378, 9477314377, 9477314376, 9477314375, 9477314374, 9477314373, 9477314372, 9477314371, 9477314370, 9477314369, 9477314368, 9477314379, 9477314380, 9477314381, 9477314367, 9477314365, 9477314364, 9477314366, 9477314382, 1170642826, 9477314363, 1170644326, 9477314362, 1170641269, 1170644158, 9477314361, 9477314360, 9477314359, 9477314358, 1170642755, 1170640912, 1170643914, 1170640634]",,,,church,,,tower,conspicuous,church,landmark,,,,,,,,4,LfDH,,,,,,,,,,,,,,,,,155152,https://denkxweb.denkmalpflege-hessen.de/155152/,,,,,,,,,,
way,102459440,place_of_worship,,,christian,,"POLYGON ((8.5662278 50.1202917, 8.5663228 50.1201327, 8.566294 50.1201247, 8.5657992 50.120003, 8.5657862 50.120001, 8.5656922 50.1201603, 8.5661656 50.1202798, 8.5662278 50.1202917))",Frankfurt am Main,6,65936,Michaelstraße,,,,,,,,,,,,,,,,,,,,yes,,,,,"[1183276576, 9477314357, 1183276298, 1183274564, 1183274369, 1183276742, 2048588049, 1183276576]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,102681977,place_of_worship,protestant,Evangelische Kirche,christian,,"POLYGON ((8.5663646 50.1221516, 8.5663612 50.1221554, 8.5663691 50.1221585, 8.5663727 50.1221543, 8.5663739 50.1221545, 8.5663961 50.1221294, 8.5664122 50.1221351, 8.5664239 50.1221225, 8.5664375 50.1221079, 8.5664199 50.1221014, 8.5664628 50.1220528, 8.5664705 50.1220515, 8.5664677 50.1220458, 8.5664577 50.1220477, 8.5664041 50.1220296, 8.5664077 50.1220253, 8.5664003 50.1220227, 8.5663964 50.1220269, 8.5663483 50.1220094, 8.5663518 50.1220056, 8.5663445 50.1220029, 8.5663409 50.1220067, 8.5662917 50.1219889, 8.5662948 50.1219857, 8.5662876 50.121983, 8.5662843 50.1219862, 8.5662806 50.1219848, 8.5662713 50.1219944, 8.5662488 50.1219858, 8.5662187 50.1220202, 8.5662067 50.1220221, 8.5662086 50.1220274, 8.5661895 50.1220302, 8.5661876 50.1220254, 8.5661796 50.1220265, 8.5661826 50.1220347, 8.5661755 50.1220444, 8.5661666 50.1220453, 8.5661682 50.1220511, 8.566178 50.1220497, 8.5661838 50.1220638, 8.5661755 50.1220653, 8.5661779 50.1220706, 8.5661692 50.1220814, 8.5661932 50.12209, 8.5661911 50.1220925, 8.5661967 50.1220944, 8.5661954 50.1220961, 8.5662009 50.122098, 8.5662044 50.122094, 8.5662538 50.1221118, 8.5662501 50.1221159, 8.5662588 50.1221189, 8.5662624 50.1221149, 8.5663121 50.1221327, 8.5663083 50.1221369, 8.5663157 50.1221394, 8.5663194 50.1221355, 8.5663646 50.1221516))",Frankfurt am Main,17,65936,Siegener Straße,,,,,,,,,de:Frankfurt-Sossenheim#Evangelische Kirche,,,,,,,,,,,yes,,,,,"[1185882541, 9477314331, 9477314330, 9477314332, 9477314329, 9477314335, 9477314334, 9784539067, 9477314333, 9477314336, 1185881565, 9477314328, 9477314327, 1185881302, 1185882202, 9477314304, 9477314305, 9477314320, 9477314319, 9477314302, 9477314303, 9477314318, 9477314316, 9477314300, 9477314301, 9477314317, 9477314338, 9477314337, 1185882629, 9477314350, 9477314347, 9477314348, 9477314349, 9477314314, 9477314315, 9477314346, 9477314345, 9477314344, 9477314343, 9477314342, 9477314341, 9477314339, 9477314340, 1185881493, 9477314326, 9477314313, 9477314312, 9477314311, 9477314310, 9477314325, 9477314324, 9477314309, 9477314308, 9477314323, 9477314322, 9477314307, 9477314306, 9477314321, 1185882541]",,,,,,,,,,,Category:Evangelische Kirche Sossenheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103651945,place_of_worship,catholic,St. Johannes Apostel,christian,no,"POLYGON ((8.5406956 50.1097324, 8.5407252 50.109707, 8.5407404 50.1097142, 8.540772 50.1096869, 8.5407565 50.1096795, 8.5407875 50.1096527, 8.5407573 50.1096383, 8.5407848 50.1096146, 8.5404158 50.1094384, 8.5403883 50.1094621, 8.540352 50.1094447, 8.5402597 50.1095243, 8.5402965 50.1095419, 8.5406956 50.1097324))",,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,"[1196822178, 1196822384, 1196821980, 2149506997, 2149506991, 9484910296, 9484910297, 9484910298, 2149507007, 1239630437, 9484910299, 2149507012, 1196821935, 1196822178]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,104037742,place_of_worship,baptist,Evangelisch-Freikirchliche Gemeinde,christian,,"POLYGON ((8.5516484 50.1012, 8.5517634 50.101238, 8.5516431 50.1013879, 8.5515259 50.1013499, 8.5515486 50.1013243, 8.5516484 50.1012))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1200654178, 1200653950, 1200653629, 1200654201, 1200654084, 1200654178]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,104183106,place_of_worship,protestant,Dorfkirche,christian,limited,"POLYGON ((8.5315712 50.1103906, 8.5313325 50.1102983, 8.5312885 50.1103461, 8.5315269 50.1104367, 8.5315563 50.1104304, 8.5315763 50.1104079, 8.5315712 50.1103906))",Frankfurt am Main,1,65929,Heugasse,Q16831111,,,,,,,,de:Dorfkirche Unterliederbach,,,,,,,,,,,yes,,,attraction,,"[1202147738, 8770753461, 8770753460, 1202147168, 8770753457, 8770753456, 1202147738]",,,,,,,,,,,,,,,,,,,,,,,,,Sa 16:00-18:00,,,,,,,,,,,,,,,,,,,,,,
