element_type,osmid,addr:housenumber,addr:postcode,addr:street,geometry,addr:city,amenity,operator,nodes,building,name,tourism,website,addr:country,building:levels,social_facility,internet_access,rooms,wheelchair,email,internet_access:fee,old_name,opening_hours,phone,roof:levels,roof:shape,addr:place,addr:source,addr:suburb,ways,type
way,467172726,,,,"POLYGON ((7.7136963 49.4288188, 7.7138467 49.4287876, 7.7138421 49.4287782, 7.7138054 49.4287032, 7.7137075 49.4287235, 7.7136896 49.4286871, 7.713637 49.428698, 7.7136543 49.4287332, 7.7136963 49.4288188))",,,,"[4618247930, 4618247929, 4618247939, 4618247931, 4618247928, 4618247927, 4618247926, 4618247925, 4618247930]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172727,,,,"POLYGON ((7.7138421 49.4287782, 7.7139463 49.4287566, 7.7139379 49.4287395, 7.7139842 49.4287299, 7.7139528 49.4286659, 7.7138545 49.4286863, 7.7138366 49.4286498, 7.7137845 49.4286606, 7.7138054 49.4287032, 7.7138421 49.4287782))",,,,"[4618247939, 4618247938, 4618247937, 4618247936, 4618247935, 4618247934, 4618247933, 4618247932, 4618247931, 4618247939]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172728,,,,"POLYGON ((7.7133241 49.4285131, 7.7133266 49.428518, 7.7131558 49.4285547, 7.713119 49.4284823, 7.7132321 49.428458, 7.713223 49.4284402, 7.7132807 49.4284278, 7.7132865 49.4284392, 7.7133241 49.4285131))",,,,"[4618247950, 4618247945, 4618247944, 4618247943, 4618247942, 4618247941, 4618247940, 4618247949, 4618247950]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172729,,,,"POLYGON ((7.7134868 49.428478, 7.7133241 49.4285131, 7.7132865 49.4284392, 7.713393 49.4284162, 7.7133843 49.4283992, 7.7134405 49.4283871, 7.7134492 49.4284042, 7.7134868 49.428478))",,,,"[4618247955, 4618247950, 4618247949, 4618247948, 4618247947, 4618247946, 4618247954, 4618247955]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172730,,,,"POLYGON ((7.7136506 49.4284428, 7.7134868 49.428478, 7.7134492 49.4284042, 7.7135605 49.4283802, 7.7135527 49.4283649, 7.7136053 49.4283536, 7.7136134 49.4283695, 7.7136506 49.4284428))",,,,"[4618247960, 4618247955, 4618247954, 4618247953, 4618247952, 4618247951, 4618247959, 4618247960]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172731,,,,"POLYGON ((7.7138128 49.4284079, 7.7136506 49.4284428, 7.7136134 49.4283695, 7.7137236 49.4283458, 7.7137153 49.4283293, 7.7137671 49.4283182, 7.7138128 49.4284079))",,,,"[4618247961, 4618247960, 4618247959, 4618247958, 4618247957, 4618247956, 4618247961]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172732,,,,"POLYGON ((7.713119 49.4288869, 7.7131489 49.4289598, 7.713125 49.428964, 7.7131401 49.4290008, 7.7132824 49.428976, 7.7132373 49.4288664, 7.7132254 49.4288684, 7.713119 49.4288869))",,,,"[4618247967, 4618247966, 4618247965, 4618247964, 4618247963, 4618247962, 4618247972, 4618247967]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172733,,,,"POLYGON ((7.7131804 49.4287589, 7.7132254 49.4288684, 7.713119 49.4288869, 7.7130835 49.4288931, 7.7130686 49.4288569, 7.7130965 49.428852, 7.7130664 49.4287787, 7.7131804 49.4287589))",,,,"[4618247973, 4618247972, 4618247967, 4618247971, 4618247970, 4618247969, 4618247968, 4618247973]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172734,,,,"POLYGON ((7.7131467 49.4286469, 7.713192 49.4287569, 7.7131804 49.4287589, 7.7130664 49.4287787, 7.7130479 49.428782, 7.7130326 49.4287447, 7.7130592 49.4287401, 7.7130293 49.4286673, 7.7131467 49.4286469))",,,,"[4618247979, 4618247978, 4618247973, 4618247968, 4618247977, 4618247976, 4618247975, 4618247974, 4618247979]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172735,,,,"POLYGON ((7.7130403 49.4270523, 7.7129268 49.4270681, 7.7129328 49.4270864, 7.7128775 49.4270942, 7.7128467 49.427001, 7.7130155 49.4269774, 7.7130186 49.4269869, 7.7130403 49.4270523))",,,,"[4618247985, 4618247984, 4618247983, 4618247982, 4618247981, 4618247980, 4618247986, 4618247985]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172736,,,,"POLYGON ((7.7132119 49.4270402, 7.7131008 49.4270558, 7.7131058 49.427071, 7.7130491 49.4270789, 7.7130403 49.4270523, 7.7130186 49.4269869, 7.7131865 49.4269634, 7.7132119 49.4270402))",,,,"[4618248098, 4618248089, 4618247988, 4618247987, 4618247985, 4618247986, 4618248090, 4618248098]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172737,,,,"POLYGON ((7.7132119 49.4270402, 7.7132151 49.4270497, 7.7132753 49.4270412, 7.7132692 49.4270227, 7.7133811 49.427007, 7.7133573 49.4269351, 7.7133558 49.4269305, 7.7131836 49.4269546, 7.7131865 49.4269634, 7.7132119 49.4270402))",,,,"[4618248098, 4618248097, 4618248096, 4618248095, 4618248094, 4618248093, 4618248092, 4618248091, 4618248090, 4618248098]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172739,,,,"POLYGON ((7.7131081 49.4266889, 7.7132071 49.4266751, 7.7132184 49.4267095, 7.713271 49.4267022, 7.7132311 49.4265805, 7.7130794 49.4266015, 7.7131081 49.4266889))",,,,"[4618248107, 4618248106, 4618248105, 4618248104, 4618248103, 4618248111, 4618248107]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172740,,,,"POLYGON ((7.7131195 49.4267234, 7.7131081 49.4266889, 7.7130794 49.4266015, 7.7129253 49.4266229, 7.7129278 49.4266304, 7.7129538 49.4267096, 7.7130547 49.4266956, 7.7130663 49.4267308, 7.7131195 49.4267234))",,,,"[4618248112, 4618248107, 4618248111, 4618248108, 4618248117, 4618248113, 4618248110, 4618248109, 4618248112]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172741,,,,"POLYGON ((7.7129278 49.4266304, 7.7127755 49.4266515, 7.7128034 49.4267368, 7.7129019 49.4267231, 7.7129143 49.4267607, 7.7129681 49.4267532, 7.7129538 49.4267096, 7.7129278 49.4266304))",,,,"[4618248117, 4618248126, 4618248118, 4618248116, 4618248115, 4618248114, 4618248113, 4618248117]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172742,,,,"POLYGON ((7.7127755 49.4266515, 7.7126717 49.4266659, 7.712677 49.4266821, 7.71263 49.4266886, 7.7126528 49.4267581, 7.712751 49.4267445, 7.7127623 49.4267789, 7.7128149 49.4267716, 7.7128034 49.4267368, 7.7127755 49.4266515))",,,,"[4618248126, 4618248125, 4618248124, 4618248123, 4618248122, 4618248121, 4618248120, 4618248119, 4618248118, 4618248126]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172743,,,,"POLYGON ((7.7130921 49.4275457, 7.7132835 49.4275186, 7.7132509 49.4274214, 7.713116 49.4274405, 7.7131373 49.4275041, 7.7130808 49.4275121, 7.7130921 49.4275457))",,,,"[4618248130, 4618248129, 4618248136, 4618248131, 4618248128, 4618248127, 4618248130]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172744,,,,"POLYGON ((7.7132509 49.4274214, 7.7132174 49.427321, 7.7132026 49.4273231, 7.7130843 49.4273398, 7.7131062 49.4274051, 7.7130487 49.4274132, 7.7130604 49.4274483, 7.713116 49.4274405, 7.7132509 49.4274214))",,,,"[4618248136, 4618248135, 4618248145, 4618248137, 4618248134, 4618248133, 4618248132, 4618248131, 4618248136]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172745,,,,"POLYGON ((7.7132026 49.4273231, 7.7131794 49.4272536, 7.7131525 49.4272574, 7.7131421 49.4272265, 7.7130411 49.4272408, 7.7130631 49.4273064, 7.7130055 49.4273146, 7.7130171 49.4273493, 7.7130843 49.4273398, 7.7132026 49.4273231))",,,,"[4618248145, 4618248144, 4618248143, 4618248142, 4618248141, 4618248140, 4618248139, 4618248138, 4618248137, 4618248145]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172746,,,,"POLYGON ((7.7135602 49.4277374, 7.7135209 49.4276126, 7.713371 49.4276326, 7.7133987 49.4277206, 7.7134968 49.4277075, 7.7135084 49.4277443, 7.7135602 49.4277374))",,,,"[4618248149, 4618248148, 4618248155, 4618248150, 4618248147, 4618248146, 4618248149]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172747,,,,"POLYGON ((7.713371 49.4276326, 7.7132163 49.4276532, 7.7132193 49.4276628, 7.7132435 49.4277399, 7.7133442 49.4277265, 7.713356 49.427764, 7.7134101 49.4277568, 7.7133987 49.4277206, 7.713371 49.4276326))",,,,"[4618248155, 4618248154, 4618248164, 4618248156, 4618248153, 4618248152, 4618248151, 4618248150, 4618248155]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172748,,,,"POLYGON ((7.7132193 49.4276628, 7.7131122 49.4276771, 7.7131177 49.4276946, 7.7130701 49.427701, 7.7130908 49.4277668, 7.7131919 49.4277534, 7.7132037 49.4277909, 7.7132573 49.4277838, 7.7132435 49.4277399, 7.7132193 49.4276628))",,,,"[4618248164, 4618248163, 4618248162, 4618248161, 4618248160, 4618248159, 4618248158, 4618248157, 4618248156, 4618248164]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172749,,,,"POLYGON ((7.7135218 49.4281073, 7.713625 49.4280933, 7.7136192 49.4280753, 7.7136678 49.4280687, 7.713646 49.428001, 7.7135484 49.4280143, 7.7135369 49.4279788, 7.7134828 49.4279861, 7.7134949 49.4280238, 7.7135218 49.4281073))",,,,"[4618248176, 4618248171, 4618248170, 4618248169, 4618248168, 4618248167, 4618248166, 4618248165, 4618248175, 4618248176]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172750,,,,"POLYGON ((7.713368 49.4281283, 7.7135218 49.4281073, 7.7134949 49.4280238, 7.7133945 49.4280375, 7.7133823 49.4279994, 7.7133289 49.4280066, 7.7133425 49.4280488, 7.713368 49.4281283))",,,,"[4618248186, 4618248176, 4618248175, 4618248174, 4618248173, 4618248172, 4618248185, 4618248186]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172751,,,,"POLYGON ((7.7130255 49.4280516, 7.7130658 49.4281766, 7.7132156 49.4281562, 7.7131873 49.4280682, 7.7130895 49.4280815, 7.7130776 49.4280445, 7.7130255 49.4280516))",,,,"[4618248180, 4618248179, 4618248188, 4618248181, 4618248178, 4618248177, 4618248180]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172752,,,,"POLYGON ((7.7132156 49.4281562, 7.7133703 49.4281352, 7.713368 49.4281283, 7.7133425 49.4280488, 7.713242 49.4280625, 7.7132299 49.4280248, 7.7131757 49.4280322, 7.7131873 49.4280682, 7.7132156 49.4281562))",,,,"[4618248188, 4618248187, 4618248186, 4618248185, 4618248184, 4618248183, 4618248182, 4618248181, 4618248188]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172753,,,,"POLYGON ((7.712651 49.4279262, 7.7126741 49.4279957, 7.712701 49.4279919, 7.7127113 49.4280228, 7.7128123 49.4280086, 7.7127905 49.427943, 7.7128481 49.427935, 7.7128366 49.4279002, 7.7127693 49.4279096, 7.712651 49.4279262))",,,,"[4618248196, 4618248195, 4618248194, 4618248193, 4618248192, 4618248191, 4618248190, 4618248189, 4618248200, 4618248196]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172754,,,,"POLYGON ((7.7126029 49.4278279, 7.7126362 49.4279283, 7.712651 49.4279262, 7.7127693 49.4279096, 7.7127476 49.4278443, 7.7128051 49.4278362, 7.7127935 49.4278011, 7.7127379 49.4278089, 7.7126029 49.4278279))",,,,"[4618248205, 4618248201, 4618248196, 4618248200, 4618248199, 4618248198, 4618248197, 4618248204, 4618248205]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172755,,,,"POLYGON ((7.7127621 49.4277037, 7.7125706 49.4277306, 7.7126029 49.4278279, 7.7127379 49.4278089, 7.7127168 49.4277453, 7.7127732 49.4277373, 7.7127621 49.4277037))",,,,"[4618248207, 4618248206, 4618248205, 4618248204, 4618248203, 4618248202, 4618248207]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172756,,,,"POLYGON ((7.7125824 49.4274436, 7.7125456 49.427449, 7.7125333 49.427413, 7.7125619 49.4274088, 7.7125364 49.427334, 7.7126618 49.4273159, 7.7126996 49.4274267, 7.7125824 49.4274436))",,,,"[4618248215, 4618248212, 4618248211, 4618248210, 4618248209, 4618248208, 4618248214, 4618248215]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172757,,,,"POLYGON ((7.7127241 49.4275412, 7.7126113 49.4275575, 7.7125898 49.4275606, 7.7125774 49.4275241, 7.7126084 49.4275196, 7.7125824 49.4274436, 7.7126996 49.4274267, 7.712738 49.4275392, 7.7127241 49.4275412))",,,,"[4618248222, 4618248221, 4618248218, 4618248217, 4618248216, 4618248215, 4618248214, 4618248213, 4618248222]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172758,,,,"POLYGON ((7.7126167 49.4276719, 7.7127615 49.427651, 7.7127241 49.4275412, 7.7126113 49.4275575, 7.7126354 49.4276282, 7.7126034 49.4276328, 7.7126167 49.4276719))",,,,"[4618248224, 4618248223, 4618248222, 4618248221, 4618248220, 4618248219, 4618248224]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172759,,,,"POLYGON ((7.7124038 49.4269561, 7.7123938 49.4269576, 7.7123521 49.4268383, 7.7123346 49.4268409, 7.7123104 49.4267718, 7.7123565 49.426765, 7.7123506 49.4267481, 7.7124218 49.4267376, 7.7124575 49.4268397, 7.7124764 49.4268369, 7.7124995 49.4269028, 7.7125179 49.4269001, 7.7125309 49.4269373, 7.712521 49.4269388, 7.7124038 49.4269561))",,,,"[4618248239, 4618248236, 4618248235, 4618248234, 4618248233, 4618248232, 4618248231, 4618248230, 4618248229, 4618248228, 4618248227, 4618248226, 4618248225, 4618248238, 4618248239]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172760,,,,"POLYGON ((7.712449 49.4270642, 7.7124097 49.42707, 7.7123961 49.4270311, 7.7124283 49.4270263, 7.7124038 49.4269561, 7.712521 49.4269388, 7.7125592 49.4270479, 7.712449 49.4270642))",,,,"[4618248245, 4618248242, 4618248241, 4618248240, 4618248239, 4618248238, 4618248237, 4618248245]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172761,,,,"POLYGON ((7.712474 49.4271781, 7.71246 49.4271801, 7.7124463 49.4271412, 7.7124745 49.427137, 7.712449 49.4270642, 7.7125592 49.4270479, 7.7125664 49.4270468, 7.7126056 49.4271586, 7.7125892 49.427161, 7.712474 49.4271781))",,,,"[4618248251, 4618248248, 4618248247, 4618248246, 4618248245, 4618248237, 4618248244, 4618248243, 4618248252, 4618248251]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172762,,,,"POLYGON ((7.7124823 49.4272907, 7.7126271 49.4272693, 7.7125892 49.427161, 7.712474 49.4271781, 7.7124986 49.4272484, 7.712469 49.4272528, 7.7124823 49.4272907))",,,,"[4618248254, 4618248253, 4618248252, 4618248251, 4618248250, 4618248249, 4618248254]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172763,,,,"POLYGON ((7.7132253 49.4291843, 7.7131737 49.4291237, 7.7131987 49.4291147, 7.7131738 49.4290856, 7.7132668 49.4290521, 7.7133173 49.4291113, 7.7133673 49.4290933, 7.7133933 49.4291238, 7.7132253 49.4291843))",,,,"[4618248261, 4618248260, 4618248259, 4618248258, 4618248257, 4618248256, 4618248255, 4618248268, 4618248261]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172764,,,,"POLYGON ((7.7133933 49.4291238, 7.7134208 49.429156, 7.7133709 49.429174, 7.7134197 49.4292313, 7.7133255 49.4292652, 7.7133011 49.4292366, 7.7132772 49.4292452, 7.7132253 49.4291843, 7.7133933 49.4291238))",,,,"[4618248268, 4618248267, 4618248266, 4618248265, 4618248264, 4618248263, 4618248262, 4618248261, 4618248268]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172765,,,,"POLYGON ((7.7135749 49.4293692, 7.7136152 49.429345, 7.7136537 49.429372, 7.7136136 49.4293961, 7.7136805 49.429443, 7.7135885 49.4294985, 7.7135824 49.4295022, 7.7134771 49.4294282, 7.7135749 49.4293692))",,,,"[4618248284, 4618248272, 4618248271, 4618248270, 4618248281, 4618248273, 4618248269, 4618248285, 4618248284]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172766,,,,"POLYGON ((7.7136805 49.429443, 7.7137288 49.4294139, 7.7137671 49.4294408, 7.7137256 49.4294658, 7.7137944 49.429514, 7.7137156 49.4295615, 7.7136816 49.4295377, 7.7136616 49.4295497, 7.7135885 49.4294985, 7.7136805 49.429443))",,,,"[4618248281, 4618248280, 4618248279, 4618248278, 4618248277, 4618248276, 4618248275, 4618248274, 4618248273, 4618248281]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172767,,,,"POLYGON ((7.7135117 49.4292707, 7.7133723 49.4293548, 7.7134771 49.4294282, 7.7135749 49.4293692, 7.7135083 49.4293225, 7.7135499 49.4292975, 7.7135117 49.4292707))",,,,"[4618248287, 4618248286, 4618248285, 4618248284, 4618248283, 4618248282, 4618248287]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172768,,,,"POLYGON ((7.7141457 49.4302132, 7.7141186 49.4302442, 7.7140694 49.4302259, 7.7140962 49.4301953, 7.7140081 49.4301627, 7.7140747 49.4300867, 7.714212 49.4301375, 7.7141457 49.4302132))",,,,"[4618248302, 4618248290, 4618248289, 4618248288, 4618248299, 4618248291, 4618248303, 4618248302]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172769,,,,"POLYGON ((7.7140081 49.4301627, 7.71398 49.4301948, 7.7139317 49.4301769, 7.7139597 49.4301449, 7.7138719 49.4301124, 7.7139251 49.4300517, 7.7139686 49.4300678, 7.7139821 49.4300524, 7.7140747 49.4300867, 7.7140081 49.4301627))",,,,"[4618248299, 4618248298, 4618248297, 4618248296, 4618248295, 4618248294, 4618248293, 4618248292, 4618248291, 4618248299]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172770,,,,"POLYGON ((7.7142515 49.4302948, 7.7143459 49.4301871, 7.714212 49.4301375, 7.7141457 49.4302132, 7.7142308 49.4302447, 7.7142027 49.4302768, 7.7142515 49.4302948))",,,,"[4618248305, 4618248304, 4618248303, 4618248302, 4618248301, 4618248300, 4618248305]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172771,,,,"POLYGON ((7.7136164 49.4300368, 7.7135853 49.4300742, 7.7135356 49.4300568, 7.7135617 49.4300253, 7.7134716 49.4299936, 7.7135347 49.4299176, 7.7136746 49.4299667, 7.7136164 49.4300368))",,,,"[4618248321, 4618248309, 4618248308, 4618248307, 4618248318, 4618248310, 4618248322, 4618248321]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172772,,,,"POLYGON ((7.7134716 49.4299936, 7.7134439 49.430027, 7.7133941 49.4300095, 7.713421 49.4299771, 7.7133322 49.4299459, 7.7133835 49.4298841, 7.7134262 49.4298992, 7.7134389 49.4298839, 7.7135347 49.4299176, 7.7134716 49.4299936))",,,,"[4618248318, 4618248317, 4618248316, 4618248315, 4618248314, 4618248313, 4618248312, 4618248311, 4618248310, 4618248318]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172773,,,,"POLYGON ((7.7137255 49.4301169, 7.7138158 49.430008, 7.7136799 49.4299603, 7.7136746 49.4299667, 7.7136164 49.4300368, 7.7137029 49.4300672, 7.713676 49.4300995, 7.7137255 49.4301169))",,,,"[4618248324, 4618248323, 4618248306, 4618248322, 4618248321, 4618248320, 4618248319, 4618248324]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172774,,,,"POLYGON ((7.7131314 49.4298147, 7.7130811 49.4298458, 7.7131202 49.4298725, 7.7131612 49.4298471, 7.7132309 49.4298948, 7.713309 49.4298464, 7.7132756 49.4298236, 7.713295 49.4298116, 7.7132196 49.4297601, 7.7131314 49.4298147))",,,,"[4618248334, 4618248332, 4618248331, 4618248330, 4618248329, 4618248328, 4618248327, 4618248326, 4618248325, 4618248334]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172775,,,,"POLYGON ((7.7130219 49.4297396, 7.712982 49.4297643, 7.713021 49.4297909, 7.7130607 49.4297664, 7.7131314 49.4298147, 7.7132196 49.4297601, 7.7132282 49.4297547, 7.7131186 49.4296798, 7.7130219 49.4297396))",,,,"[4618248340, 4618248337, 4618248336, 4618248335, 4618248334, 4618248325, 4618248333, 4618248341, 4618248340]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172776,,,,"POLYGON ((7.7128747 49.4296924, 7.7130124 49.4296072, 7.7131186 49.4296798, 7.7130219 49.4297396, 7.7129543 49.4296934, 7.7129133 49.4297188, 7.7128747 49.4296924))",,,,"[4618248343, 4618248342, 4618248341, 4618248340, 4618248339, 4618248338, 4618248343]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172777,,,,"POLYGON ((7.7127089 49.429527, 7.7127987 49.4296247, 7.7129273 49.4295747, 7.7128976 49.4295423, 7.7128746 49.4295512, 7.7128146 49.4294859, 7.7127089 49.429527))",,,,"[4618248349, 4618248348, 4618248347, 4618248346, 4618248345, 4618248344, 4618248349]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172778,,,,"POLYGON ((7.7126113 49.4294333, 7.7127005 49.4295303, 7.7127089 49.429527, 7.7128146 49.4294859, 7.7128277 49.4294808, 7.712797 49.4294474, 7.7127736 49.4294565, 7.7127152 49.4293929, 7.7126113 49.4294333))",,,,"[4618248359, 4618248354, 4618248349, 4618248344, 4618248353, 4618248352, 4618248351, 4618248350, 4618248359]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172779,,,,"POLYGON ((7.7125361 49.4293296, 7.7125213 49.4293353, 7.7126113 49.4294333, 7.7127152 49.4293929, 7.71274 49.4293832, 7.7127103 49.429351, 7.7126877 49.4293598, 7.7126274 49.4292941, 7.7125361 49.4293296))",,,,"[4618248366, 4618248360, 4618248359, 4618248350, 4618248358, 4618248357, 4618248356, 4618248355, 4618248366]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172780,,,,"POLYGON ((7.7125361 49.4293296, 7.7124485 49.4292343, 7.7125493 49.429195, 7.7126067 49.4292575, 7.7126315 49.4292478, 7.7126617 49.4292807, 7.7126274 49.4292941, 7.7125361 49.4293296))",,,,"[4618248366, 4618248365, 4618248364, 4618248363, 4618248362, 4618248361, 4618248355, 4618248366]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172781,,,,"POLYGON ((7.7124069 49.4290529, 7.7123495 49.4290709, 7.7124263 49.4291747, 7.7125593 49.4291332, 7.7125326 49.4290971, 7.7125104 49.429104, 7.7124603 49.4290362, 7.7124069 49.4290529))",,,,"[4618248377, 4618248372, 4618248371, 4618248370, 4618248369, 4618248368, 4618248367, 4618248377]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172782,,,,"POLYGON ((7.7123946 49.4289319, 7.7123319 49.4289515, 7.7124069 49.4290529, 7.7124603 49.4290362, 7.7125403 49.4290113, 7.7125152 49.4289773, 7.7124897 49.4289853, 7.7124398 49.4289177, 7.7123946 49.4289319))",,,,"[4618248384, 4618248378, 4618248377, 4618248367, 4618248376, 4618248375, 4618248374, 4618248373, 4618248384]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172783,,,,"POLYGON ((7.7123946 49.4289319, 7.7123204 49.4288315, 7.7124269 49.4287983, 7.7124759 49.4288647, 7.7125005 49.428857, 7.7125256 49.4288909, 7.7124398 49.4289177, 7.7123946 49.4289319))",,,,"[4618248384, 4618248383, 4618248382, 4618248381, 4618248380, 4618248379, 4618248373, 4618248384]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172784,,,,"POLYGON ((7.7121188 49.4285994, 7.7123627 49.4285472, 7.7123779 49.4285771, 7.712394 49.4285737, 7.7124196 49.4286242, 7.7122674 49.4286568, 7.7122727 49.4286672, 7.7121648 49.4286903, 7.7121616 49.428684, 7.7121188 49.4285994))",,,,"[4618248397, 4618248391, 4618248390, 4618248389, 4618248388, 4618248387, 4618248386, 4618248385, 4618248396, 4618248397]",residential,,,,,,,,,,,,,,,,,,,,,
way,467172785,,,,"POLYGON ((7.7119603 49.4287272, 7.711927 49.4286613, 7.711973 49.4286514, 7.7119635 49.4286327, 7.7121188 49.4285994, 7.7121616 49.428684, 7.7121116 49.4286947, 7.7121291 49.4287292, 7.7120779 49.4287402, 7.7120605 49.4287057, 7.7119603 49.4287272))",,,,"[4618248401, 4618248400, 4618248399, 4618248398, 4618248397, 4618248396, 4618248395, 4618248394, 4618248393, 4618248392, 4618248401]",residential,,,,,,,,,,,,,,,,,,,,,
