element_type,osmid,geometry,addr:housenumber,addr:street,addr:city,addr:country,addr:postcode,source,operator,description,note,amenity,historic,addr:suburb,operator:type,wheelchair,nodes,building,building:levels,roof:shape,source:geometry,start_date,roof:levels,source:outline,addr:subdistrict,building:colour,building:use,roof:colour,building:material,roof:material,contact:website,last_renovation,smoking,source_1,website,heritage,heritage:operator,ref:lda,roof:orientation,name,short_name,architect,nohousenumber,wikimedia_commons,heritage:description,source:addr,social_facility,social_facility:for,fixme,building:levels:underground,height,addr:old_housenumber,layer,contact:email,sport,addr:official_housenumber,loc_name,opening_hours,payment:credit_cards,payment:debit_cards,shop,denomination,religion,addr2:housenumber,addr2:street,source:addr:housenumber,roof:height,construction:start_date,construction,construction:building,opening_date,ways,type
way,239593374,"POLYGON ((8.3863387 48.9918682, 8.3863555 48.9918638, 8.3863951 48.9918535, 8.3863293 48.9917454, 8.3862079 48.9917773, 8.3862591 48.9918614, 8.3863242 48.9918444, 8.3863387 48.9918682))",117a,Breite Straße,Karlsruhe,DE,76135,,,,,,,,,,"[1379446185, 2473704887, 1379446172, 1379446132, 2473704877, 2473704886, 2473704885, 1379446185]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239593375,"POLYGON ((8.3853897 48.9920896, 8.3854104 48.9921359, 8.3852593 48.992165, 8.3852385 48.9921188, 8.3853897 48.9920896))",4,Bulacher Straße,Karlsruhe,DE,76135,,,,,,,,,,"[2473704909, 1379446292, 1379446304, 2473704911, 2473704909]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239593376,"POLYGON ((8.3853689 48.9920434, 8.3853897 48.9920896, 8.3852385 48.9921188, 8.3852178 48.9920725, 8.3853689 48.9920434))",4a,Bulacher Straße,Karlsruhe,DE,76135,,,,,,,,,,"[2473704904, 2473704909, 2473704911, 2473704906, 2473704904]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239593377,"POLYGON ((8.3853482 48.9919971, 8.3853689 48.9920434, 8.3852178 48.9920725, 8.385197 48.9920263, 8.3853482 48.9919971))",4b,Bulacher Straße,Karlsruhe,DE,76135,,,,,,,,,,"[1379446261, 2473704904, 2473704906, 1379446272, 1379446261]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239593378,"POLYGON ((8.3912264 48.990867, 8.3912774 48.9908677, 8.3913278 48.9908683, 8.3913306 48.9907731, 8.3912292 48.9907718, 8.3912264 48.990867))",55a,Breite Straße,Karlsruhe,DE,76135,,,,,,,,,,"[2473704764, 2473704765, 1380167723, 1380167620, 2473704761, 2473704764]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239593379,"POLYGON ((8.3909899 48.9911968, 8.3909998 48.9912111, 8.3908688 48.9912522, 8.3908418 48.9911951, 8.390814 48.9911366, 8.3908698 48.9911212, 8.3908766 48.9911303, 8.3909327 48.9911138, 8.3909899 48.9911968))",61,Breite Straße,Karlsruhe,DE,76135,,,,,,,,,,"[1380168282, 2473704804, 1380168370, 2473704802, 1380168139, 2473704786, 2473704788, 1380168052, 1380168282]",residential,3,gabled,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
way,239593380,"POLYGON ((8.3907134 48.9909432, 8.3907262 48.9909714, 8.3905961 48.9909969, 8.3905514 48.9909, 8.390541 48.9908757, 8.3906711 48.9908502, 8.3907134 48.9909432))",63a,Breite Straße,Karlsruhe,DE,76135,,,,,,,,,,"[1380167781, 2473704772, 2473704773, 1380167750, 2473704766, 1380167698, 1380167781]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239593381,"POLYGON ((8.3893669 48.9911176, 8.3894853 48.9911024, 8.3894545 48.9909989, 8.3893361 48.9910141, 8.3893669 48.9911176))",77,Breite Straße,Karlsruhe,DE,76135,,,,,,,,,,"[2473704785, 1380168029, 1380167833, 2473704774, 2473704785]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239593382,"POLYGON ((8.3881018 48.991663, 8.3881217 48.9916579, 8.3882265 48.991631, 8.3881654 48.9915283, 8.3880616 48.9915549, 8.3880407 48.9915603, 8.3881018 48.991663))",95,Breite Straße,Karlsruhe,DE,76135,,,,,,,,,,"[1379446108, 2473704866, 1379446090, 1379446064, 2473704854, 2473704856, 1379446108]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
way,239630738,"POLYGON ((8.3949436 49.0522931, 8.395069 49.0522973, 8.3950751 49.0522158, 8.3949498 49.0522122, 8.3949436 49.0522931))",17,Forlenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2201999345, 2474129302, 2474129298, 2201999324, 2201999345]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239630740,"POLYGON ((8.3932013 49.0522318, 8.3932829 49.0522356, 8.3932946 49.0521291, 8.3932129 49.0521253, 8.3932013 49.0522318))",5,Forlenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2201999329, 2474129300, 2474129295, 2201999308, 2201999329]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239630741,"POLYGON ((8.3932829 49.0522356, 8.3933741 49.0522399, 8.3933858 49.0521333, 8.3932946 49.0521291, 8.3932829 49.0522356))",5a,Forlenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2474129300, 2201999331, 2201999309, 2474129295, 2474129300]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644469,"POLYGON ((8.3938125 49.0524396, 8.3937922 49.0524386, 8.3937889 49.052466, 8.3938096 49.0524671, 8.393802 49.0525319, 8.3938675 49.0525354, 8.3938892 49.0523523, 8.3938908 49.052338, 8.3938249 49.0523347, 8.3938125 49.0524396))",10,Eibenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2474263962, 2474263955, 2474264002, 2474264006, 2201999412, 2474264093, 2474263831, 2474263798, 2474263795, 2474263962]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644473,"POLYGON ((8.3941724 49.0522125, 8.394177 49.0521692, 8.3939716 49.0521597, 8.3939617 49.0522512, 8.3941548 49.0522602, 8.3941671 49.0522608, 8.3941724 49.0522125))",11,Forlenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2474263556, 2201999316, 2201999313, 2201999332, 2474263604, 2474263610, 2474263556]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644482,"POLYGON ((8.3938892 49.0523523, 8.3938675 49.0525354, 8.3939322 49.0525389, 8.3939538 49.0523556, 8.3938892 49.0523523))",12,Eibenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2474263831, 2474264093, 2201999418, 2474263835, 2474263831]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644498,"POLYGON ((8.3944939 49.0525692, 8.3945577 49.0525726, 8.3945617 49.0525133, 8.3945844 49.0525139, 8.3945864 49.0524846, 8.3945635 49.052484, 8.3945655 49.0524548, 8.3945017 49.0524529, 8.3944939 49.0525692))",16,Eibenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2474264133, 2201999426, 2474264082, 2474264087, 2474264028, 2474264025, 2474263988, 2474263985, 2474264133]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644507,"POLYGON ((8.3950518 49.0524525, 8.3950115 49.0524505, 8.3949851 49.0524491, 8.3949787 49.052504, 8.3949579 49.052503, 8.3949542 49.0525348, 8.3949754 49.0525359, 8.3949685 49.0525947, 8.3950333 49.0525982, 8.3950466 49.0524866, 8.3950518 49.0524525))",18,Eibenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2474263982, 2474263965, 2201999359, 2474264053, 2474264049, 2474264090, 2474264096, 2201999432, 2474264146, 2474264036, 2474263982]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644512,"POLYGON ((8.3950655 49.0523303, 8.3951252 49.052332, 8.3951274 49.0522992, 8.3951944 49.0523014, 8.3952006 49.0522193, 8.3950751 49.0522158, 8.395069 49.0522973, 8.3950655 49.0523303))",19,Forlenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2474263779, 2474263786, 2474263694, 2201999351, 2201999326, 2474129298, 2474129302, 2474263779]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644517,"POLYGON ((8.3956234 49.0523322, 8.3956362 49.0522505, 8.3955248 49.0522429, 8.3955119 49.0523247, 8.3956234 49.0523322))",21,Donauschwabenstraße,Karlsruhe,DE,76149,,,,,,,,,,"[2474263789, 2201999335, 2201999328, 2474263768, 2474263789]",residential,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644520,"POLYGON ((8.3955895 49.0525542, 8.3956002 49.0524747, 8.3954898 49.0524683, 8.3954791 49.0525479, 8.3955895 49.0525542))",23,Donauschwabenstraße,Karlsruhe,DE,76149,,,,,,,,,,"[2474264123, 2201999391, 2201999380, 2474264119, 2474264123]",residential,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644523,"POLYGON ((8.3954791 49.0525479, 8.3954434 49.0525458, 8.395434 49.0525969, 8.3954723 49.0525991, 8.3954691 49.0526228, 8.3955795 49.0526292, 8.3955895 49.0525542, 8.3954791 49.0525479))",24,Donauschwabenstraße,Karlsruhe,DE,76149,,,,,,,,,,"[2474264119, 2474264114, 2474264144, 2474264149, 2201999435, 2201999438, 2474264123, 2474264119]",residential,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644533,"POLYGON ((8.3928875 49.0524826, 8.3929478 49.052485, 8.3929522 49.0524387, 8.3930408 49.0524423, 8.393047 49.0523761, 8.3928982 49.05237, 8.3928875 49.0524826))",4,Eibenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2474264023, 2474264032, 2474263959, 2201999403, 2201999362, 2474263871, 2474264023]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644535,"POLYGON ((8.393388 49.0523915, 8.393288 49.0523871, 8.3932827 49.0524384, 8.3933211 49.05244, 8.3933143 49.0525062, 8.393376 49.0525089, 8.393388 49.0523915))",6,Eibenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2474263899, 2201999365, 2201999374, 2201999376, 2201999406, 2474264067, 2474263899]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644548,"POLYGON ((8.3945017 49.0524529, 8.3945655 49.0524548, 8.3945719 49.0523604, 8.3945081 49.0523586, 8.3945017 49.0524529))",,,,,,,,,,,,,,,"[2474263985, 2474263988, 2201999363, 2474263846, 2474263985]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239644625,"POLYGON ((8.3944783 49.0523577, 8.3944431 49.0523567, 8.3944367 49.052451, 8.3945017 49.0524529, 8.3945081 49.0523586, 8.3945093 49.0523404, 8.3944795 49.0523395, 8.3944783 49.0523577))",,,,,,,,,,,,,,,"[2474263842, 2201999361, 2474263969, 2474263985, 2474263846, 2474263803, 2474263800, 2474263842]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239652744,"POLYGON ((8.3960764 49.0522812, 8.3959534 49.0522728, 8.3959405 49.0523545, 8.3960634 49.0523629, 8.3960764 49.0522812))",21,Forlenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2474317537, 2201993216, 2201993222, 2474317543, 2474317537]",residential,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239652745,"POLYGON ((8.3963632 49.0523758, 8.3964808 49.0523814, 8.3964893 49.0523042, 8.3963717 49.0522987, 8.3963632 49.0523758))",25,Forlenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2201993224, 2474317546, 2474317540, 2201993218, 2201993224]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239652746,"POLYGON ((8.3964808 49.0523814, 8.3965983 49.0523869, 8.3966068 49.0523098, 8.3964893 49.0523042, 8.3964808 49.0523814))",27,Forlenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2474317546, 2201993226, 2201993219, 2474317540, 2474317546]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239652748,"POLYGON ((8.396903 49.0524828, 8.3970154 49.0524889, 8.3970245 49.0524161, 8.3969121 49.0524101, 8.396903 49.0524828))",31,Forlenweg,Karlsruhe,DE,76149,,,,,,,,,,"[2474317615, 2201993233, 2201993229, 2474317549, 2474317615]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239725742,"POLYGON ((8.3963498 49.0536063, 8.3963078 49.0538963, 8.3961592 49.0538871, 8.3962012 49.053597, 8.3963498 49.0536063))",1,Gebhard-Müller-Straße,Karlsruhe,DE,76149,,,,,,,,,,"[2475026341, 2475026349, 2032001784, 2032001765, 2475026341]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2011..2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239725744,"POLYGON ((8.3953855 49.0539381, 8.3956901 49.053957, 8.3957036 49.0538637, 8.3953991 49.0538447, 8.3953855 49.0539381))",10,Erna-Scheffler-Straße,Karlsruhe,DE,76149,,,,,,,,,,"[2475026354, 2032001802, 2032001783, 2475026346, 2475026354]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2011..2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239725747,"POLYGON ((8.3957833 49.0538637, 8.3960455 49.05388, 8.3960313 49.0539783, 8.3957691 49.053962, 8.3957833 49.0538637))",12,Erna-Scheffler-Straße,Karlsruhe,DE,76149,,,,,,,,,,"[2032001776, 2475026348, 2475026355, 2032001805, 2032001776]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2011..2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239725749,"POLYGON ((8.3960455 49.05388, 8.3961592 49.0538871, 8.3963078 49.0538963, 8.3962935 49.0539946, 8.3960313 49.0539783, 8.3960455 49.05388))",14,Erna-Scheffler-Straße,Karlsruhe,DE,76149,,,,,,,,,,"[2475026348, 2032001784, 2475026349, 2032001815, 2475026355, 2475026348]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2011..2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239725751,"POLYGON ((8.3936996 49.0538331, 8.3943126 49.0538713, 8.3943135 49.053865, 8.3943921 49.0538699, 8.3944034 49.0537921, 8.3943248 49.0537872, 8.3943261 49.0537779, 8.3937132 49.0537398, 8.3936996 49.0538331))",2,Erna-Scheffler-Straße,Karlsruhe,DE,76149,,,,,,,,,,"[2032001774, 6254223342, 6254223341, 2475026350, 2475026342, 6254223344, 6254223343, 2032001768, 2032001774]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2011..2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239725754,"POLYGON ((8.3960876 49.05359, 8.3958253 49.0535736, 8.3958399 49.0534734, 8.3961021 49.0534897, 8.3960876 49.05359))",3,Blankenlocher Weg,Karlsruhe,DE,76149,,,,,,,,,,"[2475026340, 2032001764, 2032001761, 2475026339, 2475026340]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2011..2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239725756,"POLYGON ((8.3943921 49.0538699, 8.3943912 49.0538762, 8.3946968 49.0538952, 8.3947104 49.0538018, 8.3944047 49.0537828, 8.3944034 49.0537921, 8.3943921 49.0538699))",4,Erna-Scheffler-Straße,Karlsruhe,DE,76149,,,,,,,,,,"[2475026350, 6254223339, 2475026351, 2475026344, 6254223340, 2475026342, 2475026350]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2011..2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239725758,"POLYGON ((8.3963498 49.0536063, 8.3962012 49.053597, 8.3960876 49.05359, 8.3961021 49.0534897, 8.3963643 49.0535061, 8.3963498 49.0536063))",5,Blankenlocher Weg,Karlsruhe,DE,76149,,,,,,,,,,"[2475026341, 2032001765, 2475026340, 2475026339, 2032001763, 2475026341]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2011..2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239725761,"POLYGON ((8.3946968 49.0538952, 8.3950025 49.0539142, 8.3950034 49.053908, 8.3950819 49.0539129, 8.3950932 49.053835, 8.3950734 49.0538338, 8.3950147 49.0538301, 8.395016 49.0538209, 8.3947104 49.0538018, 8.3946968 49.0538952))",6,Erna-Scheffler-Straße,Karlsruhe,DE,76149,,,,,,,,,,"[2475026351, 6254223336, 6254223335, 2475026353, 2475026345, 10975265148, 6254223338, 6254223337, 2475026344, 2475026351]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2011..2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239725763,"POLYGON ((8.3950819 49.0539129, 8.395081 49.0539191, 8.3953855 49.0539381, 8.3953991 49.0538447, 8.3950946 49.0538258, 8.3950932 49.053835, 8.3950819 49.0539129))",8,Erna-Scheffler-Straße,Karlsruhe,DE,76149,,,,,,,,,,"[2475026353, 6254223334, 2475026354, 2475026346, 6254223333, 2475026345, 2475026353]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2011..2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,240500825,"POLYGON ((8.4056452 48.9744208, 8.4058164 48.9743528, 8.405714 48.9742425, 8.4055437 48.9743106, 8.4056452 48.9744208))",4,Hedwigstraße,Karlsruhe,DE,76199,,,,,,,,,,"[2482291144, 1415474312, 1415474291, 2482291142, 2482291144]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,240715449,"POLYGON ((8.3846617 48.9925485, 8.3846875 48.9925985, 8.3846752 48.9926012, 8.3846043 48.992617, 8.3845437 48.9926305, 8.3845179 48.9925805, 8.3846617 48.9925485))",131a,Breite Straße,Karlsruhe,DE,76135,,,,,,,,,,"[2484223319, 1379446514, 1379446522, 1379446536, 1379446540, 2484223321, 2484223319]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,240715458,"POLYGON ((8.3895874 48.9926469, 8.3896299 48.9927132, 8.389699 48.9927097, 8.3896979 48.9927002, 8.3897492 48.9926976, 8.3897607 48.9927941, 8.3895214 48.9928064, 8.3894483 48.9926866, 8.3895874 48.9926469))",37a,Marie-Alexandra-Straße,Karlsruhe,DE,76135,,,,,,,,,,"[2484223322, 1380767766, 1380767763, 1380767756, 1380767738, 1380767872, 1380767875, 2484223323, 2484223322]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,240715459,"POLYGON ((8.3894069 48.9922353, 8.3895341 48.992201, 8.3896412 48.9921721, 8.3897056 48.9922748, 8.3894713 48.9923381, 8.3894675 48.992332, 8.3894069 48.9922353))",38,Cäciliastraße,Karlsruhe,DE,76135,,,,,,,,,,"[2484223312, 2139008603, 1380767175, 1380767250, 1380767318, 1380767310, 2484223312]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,240715469,"POLYGON ((8.3892764 48.9924271, 8.3891945 48.9922933, 8.3894069 48.9922353, 8.3894675 48.992332, 8.3894355 48.9923408, 8.389428 48.992329, 8.3893873 48.9923402, 8.3894171 48.992387, 8.3892764 48.9924271))",40,Cäciliastraße,Karlsruhe,DE,76135,,,,,,,,,,"[2484223314, 1380767270, 2484223312, 1380767310, 1380767331, 1380767307, 1380767322, 1380767382, 2484223314]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,240715474,"POLYGON ((8.3894171 48.992387, 8.3894375 48.9923812, 8.3895233 48.9925106, 8.3893622 48.9925566, 8.3892764 48.9924271, 8.3894171 48.992387))",51,Gebhardstraße,Karlsruhe,DE,76135,,,,,,,,,,"[1380767382, 1380767377, 2484223317, 2484223320, 2484223314, 1380767382]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,240715490,"POLYGON ((8.394966 48.9942666, 8.3951813 48.9942503, 8.3951832 48.9942614, 8.3952367 48.9942574, 8.3952538 48.994354, 8.3951912 48.9943587, 8.3951901 48.9943522, 8.3951273 48.994357, 8.3950646 48.9943617, 8.3950657 48.9943682, 8.394985 48.9943744, 8.394966 48.9942666))",9a,Ebertstraße,Karlsruhe,DE,76135,,,,,,,,,,"[2484223369, 1365341203, 1365341200, 1365341199, 1365341211, 3675643557, 3675643555, 3538953119, 3675643558, 3675643559, 2484223386, 2484223369]",residential,4,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,240942146,"POLYGON ((8.3876694 48.996665, 8.387655 48.9965218, 8.3874835 48.9965293, 8.3874979 48.9966725, 8.3876694 48.996665))",20,Frankenstraße,Karlsruhe,DE,76137,,,,,,,,,,"[1364419426, 2486265339, 2486265340, 1364419428, 1364419426]",residential,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,240942150,"POLYGON ((8.387655 48.9965218, 8.3876405 48.9963786, 8.387469 48.996386, 8.3874835 48.9965293, 8.387655 48.9965218))",22,Frankenstraße,Karlsruhe,DE,76137,,,,,,,,,,"[2486265339, 1364419344, 1364419357, 2486265340, 2486265339]",residential,5,gabled,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,249949913,"POLYGON ((8.3816039 49.0496961, 8.3816547 49.0497269, 8.381704 49.0496921, 8.3816532 49.0496612, 8.3816039 49.0496961))",,,,,,,,,,,,,,,"[2564785710, 1456336356, 2564785716, 2564785718, 2564785710]",residential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,276261566,"POLYGON ((8.4212924 49.0036391, 8.4215628 49.0035784, 8.4215715 49.0035952, 8.4218106 49.0035415, 8.4218018 49.0035248, 8.422207 49.0034338, 8.422216 49.0034511, 8.422454 49.0033977, 8.4224449 49.0033804, 8.4228769 49.0032835, 8.4229208 49.0032736, 8.4229856 49.0032591, 8.4231737 49.0032169, 8.4232279 49.0032047, 8.4233583 49.0031729, 8.4233676 49.0031647, 8.4235133 49.003132, 8.4235147 49.0030789, 8.4235158 49.0030379, 8.4234892 49.0030371, 8.4232345 49.0030329, 8.4231694 49.0030317, 8.4229449 49.0030774, 8.422863 49.0030964, 8.422879 49.003129, 8.4228597 49.0031454, 8.4228347 49.0031637, 8.4223846 49.0032646, 8.4223593 49.0032161, 8.4223377 49.0031747, 8.4220997 49.0032281, 8.4221466 49.003318, 8.4217414 49.003409, 8.4216938 49.0033176, 8.4214547 49.0033712, 8.4214751 49.0034103, 8.4214935 49.0034456, 8.4215058 49.0034692, 8.4212496 49.0035267, 8.4212572 49.0035413, 8.4212755 49.0035762, 8.4212613 49.0035794, 8.4212924 49.0036391))",26-34,Ludwig-Erhard-Allee,Karlsruhe,DE,76131,,Göbelbecker Bauträger und Beteiligungs-GmbH,,,,,,,yes,"[2808852883, 2808852881, 2808852882, 2808852880, 2808852878, 2808852876, 2808852877, 2808852875, 5433937101, 3656667160, 3656667021, 3656667151, 5437627558, 3656667139, 2883452336, 6688483718, 3656667129, 4942560087, 3656667124, 4894355763, 3656667126, 5433937103, 5433937104, 2883452335, 5433937105, 3656667128, 5435747424, 2958956331, 5433937090, 2958956329, 2958956330, 2958956332, 2958957135, 2958957133, 2958957134, 4942530019, 4942530020, 2958957136, 2808852879, 2574495203, 6688483720, 6688483721, 2808852883]",residential,11,flat,survey,2015-09,,,,,commercial;residential,,concrete,concrete,http://www.parktower-ka.de/,,,,,,,,,ParkTower,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10,,,,,
way,288270392,"POLYGON ((8.3975978 49.0113459, 8.3976607 49.0113654, 8.3976182 49.0114502, 8.3975943 49.0114437, 8.3975522 49.0114321, 8.3975978 49.0113459))",,,,,,,,,,,,,,,"[2918286456, 3664372053, 1249982612, 1249982662, 1249982643, 2918286456]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,295061904,"POLYGON ((8.3908737 49.0069147, 8.3907713 49.006949, 8.3908434 49.0070417, 8.3910113 49.0069849, 8.3908724 49.006806, 8.3908572 49.0068111, 8.3908062 49.0068282, 8.3908737 49.0069147))",39,Sophienstraße,Karlsruhe,DE,76133,,,,,,,,,,"[1252778835, 1252779979, 1252779763, 1252778571, 2987345432, 1252779845, 1252779291, 1252778835]",residential,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
