element_type,osmid,building,geometry,building:levels,roof:levels,roof:orientation,roof:shape,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,source,amenity,check_date,nodes,contact:phone,historic:name,historic:railway,name,social_facility,social_facility:for,website,addr:housename,addr:suburb,champagne,craft,email,fax,opening_hours,phone,shop,source:date,wheelchair,wikidata,wikipedia,contact:email,contact:website,operator,healthcare,healthcare:speciality,old_name,start_date,roof:height,heritage,heritage:operator,beds,rooms,smoking,tourism,architect,castle_type,historic,contact:fax,leisure,gdke:criteria,alt_name,building:colour,office,image,note,fixme,building:material,height,roof:material,roof:colour,building:min_level,noaddress,description,disused:tower:type,man_made,ways,type
way,398491118,residential,"POLYGON ((6.6484737 49.7604379, 6.6485873 49.7604759, 6.6486643 49.7603771, 6.648669 49.7603711, 6.648632 49.7603589, 6.6486266 49.7603659, 6.6485508 49.7603406, 6.6484737 49.7604379))",2,1,across,gambrel,Trier,DE,24,54292,Petrusstraße,,,,"[4012427803, 4012427806, 4487536178, 4012427813, 4012427818, 4487536157, 4012427804, 4012427803]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529285,residential,"POLYGON ((6.6943053 49.7807606, 6.6943753 49.7806913, 6.6943865 49.7806808, 6.6943394 49.7806602, 6.6943259 49.7806718, 6.6942697 49.7806496, 6.6941983 49.7806213, 6.6941173 49.7806954, 6.6941467 49.7807056, 6.6943053 49.7807606))",,,,,Trier,DE,10,54293,Burgstraße,,,,"[4451415320, 4022611046, 4451415324, 4451415323, 4451415322, 4451415325, 4022611047, 4022611048, 4451415321, 4451415320]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529286,residential,"POLYGON ((6.6958212 49.7809975, 6.6959775 49.7810882, 6.6958646 49.781176, 6.6957115 49.7810843, 6.6958212 49.7809975))",,,,,Trier,DE,9,54293,Klosterstraße,,,,"[4022611049, 4022611050, 4022611051, 4022611052, 4022611049]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529288,residential,"POLYGON ((6.6955191 49.780944, 6.6954668 49.7809108, 6.6954047 49.7809515, 6.6954239 49.7809638, 6.6955136 49.7810208, 6.6955278 49.7810298, 6.69559 49.780989, 6.6955191 49.780944))",,,,,Trier,DE,7a,54293,Klosterstraße,,,,"[4022611055, 4022611057, 4449581895, 4449581894, 4449581896, 4022611059, 4022611060, 4022611055]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529290,residential,"POLYGON ((6.6950676 49.7812212, 6.6951716 49.7811364, 6.6951596 49.7811293, 6.6950892 49.7810992, 6.6950203 49.7810664, 6.6949223 49.7811485, 6.6950676 49.7812212))",,,,,Trier,DE,3a,54293,Klosterstraße,,,,"[4022611061, 4022611062, 4022611067, 4022611068, 4022611063, 4022611064, 4022611061]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529294,residential,"POLYGON ((6.6939572 49.7807884, 6.6937792 49.7807362, 6.6937391 49.7807979, 6.6937492 49.7808017, 6.6938579 49.7808305, 6.6938261 49.7808668, 6.6939043 49.7808848, 6.6939572 49.7807884))",,,,,Trier,DE,26,54293,Residenzstraße,,,,"[4022611069, 4022612838, 4022611071, 4451415334, 4451415333, 4451415332, 4022611072, 4022611069]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529297,residential,"POLYGON ((6.6932991 49.7805516, 6.693246 49.7806137, 6.6931995 49.780669, 6.6931396 49.7806481, 6.6932041 49.7805346, 6.6932991 49.7805516))",,,,,Trier,DE,20,54293,Residenzstraße,,,,"[4022611073, 4022612836, 4022611074, 4022611075, 4022611076, 4022611073]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529299,residential,"POLYGON ((6.6931654 49.7802311, 6.6932796 49.7802704, 6.6931996 49.7803757, 6.6930734 49.7803365, 6.6931061 49.780299, 6.6931654 49.7802311))",,,,,Trier,DE,4,54293,Genovevastraße,,,,"[4022611077, 4022611078, 4022611079, 4022611080, 4451813300, 4022611077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529301,residential,"POLYGON ((6.6931996 49.7803757, 6.6931725 49.7804148, 6.6930433 49.7803764, 6.6930631 49.7803502, 6.6930734 49.7803365, 6.6931996 49.7803757))",,,,,,,,,,,,,"[4022611079, 4022611081, 4022611082, 4451813303, 4022611080, 4022611079]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529303,residential,"POLYGON ((6.6931725 49.7804148, 6.6931234 49.7804753, 6.6930021 49.7804375, 6.6930433 49.7803764, 6.6931725 49.7804148))",,,,,Trier,DE,3,54293,Genovevastraße,,,,"[4022611081, 4022611083, 4022611084, 4022611082, 4022611081]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529305,residential,"POLYGON ((6.6943721 49.780062, 6.694448 49.7799828, 6.6943668 49.779952, 6.6943034 49.7800373, 6.6943721 49.780062))",,,,,Trier,DE,16,54293,Stiftstraße,,,,"[4022611086, 4022611087, 4022611088, 4022612789, 4022611086]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529307,residential,"POLYGON ((6.6940893 49.7800134, 6.694179 49.7799422, 6.6940152 49.7798551, 6.6939509 49.7799243, 6.6940893 49.7800134))",,,,,Trier,DE,19 ,54293,Stiftstraße,,,,"[4022612790, 4022612791, 4022612792, 4022612793, 4022612790]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529309,residential,"POLYGON ((6.6938663 49.7798692, 6.693927 49.7798145, 6.6938051 49.7797581, 6.6937675 49.7797977, 6.6937447 49.7798218, 6.6938663 49.7798692))",,,,,Trier,,19a,54293,Stiftstraße,,,,"[4022612794, 4022612795, 4022612796, 4451812977, 4022612797, 4022612794]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529311,residential,"POLYGON ((6.6937913 49.7799976, 6.6938208 49.7799731, 6.6938729 49.7799298, 6.6937813 49.7798928, 6.6937076 49.7799596, 6.6937913 49.7799976))",,,,,Trier,,24,54293,Stiftstraße,,,,"[4022612798, 4452412886, 4022612799, 4022612800, 4022612801, 4022612798]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529315,residential,"POLYGON ((6.6937813 49.7798928, 6.6937169 49.7798654, 6.6936477 49.7799389, 6.6937076 49.7799596, 6.6937813 49.7798928))",,,,,Trier,,26,54293,Stiftstraße,,,,"[4022612800, 4022612806, 4022612807, 4022612801, 4022612800]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529317,residential,"POLYGON ((6.6937169 49.7798654, 6.6936336 49.7798294, 6.6935675 49.7799018, 6.6936477 49.7799389, 6.6937169 49.7798654))",,,,,Trier,,28,54293,Stiftstraße,,,,"[4022612806, 4022612808, 4022612809, 4022612807, 4022612806]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529320,residential,"POLYGON ((6.6935675 49.7799018, 6.6935202 49.7799454, 6.6936175 49.779977, 6.6936477 49.7799389, 6.6935675 49.7799018))",,,,,Trier,DE,27,54293,Stiftstraße,,,,"[4022612809, 4022612810, 4022612811, 4022612807, 4022612809]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529323,residential,"POLYGON ((6.6932977 49.7798193, 6.6933713 49.7797533, 6.6932449 49.7797139, 6.6931922 49.7797714, 6.6932312 49.7797886, 6.6932977 49.7798193))",,,,,Trier,DE,32,54293,Stiftstraße,,,,"[4022612812, 4022612813, 4022612814, 4022612815, 4451812985, 4022612812]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529325,residential,"POLYGON ((6.6932673 49.7796894, 6.6931374 49.7796443, 6.6930655 49.7797133, 6.6931922 49.7797714, 6.6932449 49.7797139, 6.6932673 49.7796894))",,,,,Trier,DE,13,54293,Spielesplatz,,,,"[4022612816, 4022612817, 4022612818, 4022612815, 4022612814, 4022612816]",,,,Rosportsches Haus,,,,,,,,,,,,,,,,de:Rosportsches Haus,,,,,,,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529327,residential,"POLYGON ((6.6941212 49.7802099, 6.6941976 49.7801206, 6.694061 49.7800735, 6.6939865 49.7801602, 6.6941212 49.7802099))",,,,,Trier,,18,54293,Stiftstraße,,,,"[4022612819, 4022612820, 4022612821, 4022612822, 4022612819]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529334,residential,"POLYGON ((6.6932442 49.7807082, 6.6933092 49.780631, 6.693246 49.7806137, 6.6931995 49.780669, 6.6931761 49.7806918, 6.6932442 49.7807082))",,,,,Trier,DE,7,54293,Genovevastraße,,,,"[4022612834, 4022612835, 4022612836, 4022611074, 4022612837, 4022612834]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399529336,residential,"POLYGON ((6.6937792 49.7807362, 6.6937106 49.7807148, 6.6936377 49.7808149, 6.6937135 49.7808369, 6.6937391 49.7807979, 6.6937792 49.7807362))",,,,,Trier,DE,24,54293,Residenzstraße,,,,"[4022612838, 4022612839, 4022612840, 4022612841, 4022611071, 4022612838]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541273,residential,"POLYGON ((6.6958581 49.7805333, 6.6957446 49.7804825, 6.6956999 49.780521, 6.6957065 49.7805277, 6.69581 49.7805783, 6.6958581 49.7805333))",,,,,Trier,DE,18,54293,Klosterstraße,,,,"[4022741518, 4022741519, 4022741511, 4022741520, 4022741521, 4022741518]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541275,residential,"POLYGON ((6.6957528 49.7806477, 6.6956503 49.7805958, 6.6956206 49.7806101, 6.6955617 49.7806622, 6.6956428 49.7807115, 6.69573 49.7806634, 6.6957528 49.7806477))",,,,,Trier,DE,12,54293,Klosterstraße,,,,"[4022741526, 4022741527, 4022741510, 4022741528, 4022741531, 4022741529, 4022741526]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541276,residential,"POLYGON ((6.6957787 49.7806909, 6.6956728 49.7807535, 6.6956231 49.780726, 6.6956428 49.7807115, 6.69573 49.7806634, 6.6957787 49.7806909))",,,,,Trier,DE,13,54293,Klosterstraße,,,,"[4022741532, 4022741533, 4449572271, 4022741531, 4022741529, 4022741532]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541277,residential,"POLYGON ((6.6957787 49.7806909, 6.6958292 49.780721, 6.6957214 49.7807817, 6.6956728 49.7807535, 6.6957787 49.7806909))",,,,,Trier,DE,14,54293,Klosterstraße,,,,"[4022741532, 4022741534, 4022741535, 4022741533, 4022741532]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541278,residential,"POLYGON ((6.6952666 49.7808773, 6.6951566 49.7809491, 6.6950981 49.7809669, 6.6950755 49.7809535, 6.6952002 49.7808382, 6.6952666 49.7808773))",,,,,Trier,DE,8,54293,Klosterstraße,,,,"[4022741536, 4022741537, 4022741538, 4022741539, 4022741540, 4022741536]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541280,residential,"POLYGON ((6.6948555 49.7810233, 6.6947885 49.7809998, 6.6946847 49.7809618, 6.6946482 49.7809958, 6.6946005 49.7810417, 6.6946176 49.7810438, 6.69468 49.781056, 6.6947136 49.7810596, 6.6947894 49.7810472, 6.6948555 49.7810233))",,,,,Trier,DE,2,54293,Klosterstraße,,,,"[4022741547, 4022741552, 4022741548, 4449581893, 4022741549, 4449572285, 4022741550, 4022741551, 4449572284, 4022741547]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541281,residential,"POLYGON ((6.6947885 49.7809998, 6.69489 49.7809276, 6.6949377 49.7809538, 6.6949624 49.7809821, 6.6948555 49.7810233, 6.6947885 49.7809998))",,,,,Trier,,4,54293,Klosterstraße,,,,"[4022741552, 4022741553, 4449572286, 4022741554, 4022741547, 4022741552]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541282,residential,"POLYGON ((6.6948472 49.7814422, 6.6949819 49.781327, 6.6949241 49.7813013, 6.6948506 49.7812696, 6.6947312 49.781387, 6.6948472 49.7814422))",,,,,Trier,DE,13,54293,Scholasterei,,,,"[4022741555, 4022741556, 4022741573, 4022741557, 4022741558, 4022741555]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541283,residential,"POLYGON ((6.694868 49.7811947, 6.6947843 49.7811571, 6.6947259 49.7812129, 6.6947405 49.7812201, 6.6948007 49.7812499, 6.694868 49.7811947))",,,,,Trier,DE,1,54293,Klosterstraße,,,,"[4022741559, 4022741560, 4022741561, 4452413209, 4022741562, 4022741559]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541284,residential,"POLYGON ((6.694868 49.7811947, 6.69495 49.7812327, 6.6949616 49.7812313, 6.6949703 49.7812291, 6.6949837 49.7812296, 6.6949944 49.7812339, 6.6949998 49.7812408, 6.6949998 49.7812495, 6.6949897 49.7812564, 6.6949844 49.7812607, 6.6949743 49.7812612, 6.6949241 49.7813013, 6.6948506 49.7812696, 6.6948007 49.7812499, 6.694868 49.7811947))",,,,,Trier,DE,3,54293,Klosterstraße,,,,"[4022741559, 4022741563, 4022741564, 4022741565, 4022741566, 4022741567, 4022741568, 4022741569, 4022741570, 4022741571, 4022741572, 4022741573, 4022741557, 4022741562, 4022741559]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541285,residential,"POLYGON ((6.6938447 49.7812699, 6.6937285 49.7812133, 6.693617 49.7813127, 6.6937395 49.7813676, 6.6937767 49.7813335, 6.6937925 49.7813385, 6.6938201 49.7813156, 6.6938068 49.7813101, 6.6938447 49.7812699))",,,,,Trier,DE,1a,54293,Münzstraße,,,,"[4022741574, 4022741575, 4022741576, 4022741577, 4480427655, 4480427656, 4480427654, 4480427657, 4022741574]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541286,residential,"POLYGON ((6.6941651 49.7815576, 6.6942071 49.78152, 6.6942234 49.7815263, 6.694249 49.7815026, 6.6942346 49.7814983, 6.6942726 49.7814586, 6.6941519 49.781406, 6.6940473 49.7815057, 6.6941651 49.7815576))",,,,,Trier,DE,7d,54293,Scholasterei,,,,"[4022741578, 4480427660, 4480427659, 4480427658, 4480427661, 4022741579, 4022741580, 4022741581, 4022741578]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399541287,residential,"POLYGON ((6.6951918 49.7814648, 6.6951595 49.7814325, 6.6949667 49.7815129, 6.694999 49.7815452, 6.6951918 49.7814648))",,,,,,,,,,,,,"[4022741582, 4022741583, 4022741584, 4022741585, 4022741582]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400406347,residential,"POLYGON ((6.6946945 49.7801965, 6.6947075 49.7801871, 6.6947835 49.7801323, 6.6948006 49.7801077, 6.6947891 49.780102, 6.6947961 49.7800876, 6.6947157 49.7800533, 6.6946971 49.7800663, 6.6945902 49.7800236, 6.6944703 49.7800975, 6.6946945 49.7801965))",,,,,Trier,DE,11,54293,Stiftstraße,,,,"[4029700179, 4573378083, 4029702989, 4029700180, 4451415367, 4451415366, 4451415368, 4451415365, 4029700181, 4029700182, 4029700179]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400406348,residential,"POLYGON ((6.6944703 49.7800975, 6.6943721 49.780062, 6.694448 49.7799828, 6.6945046 49.7800021, 6.6945246 49.7799744, 6.6945571 49.7799826, 6.6945813 49.7799428, 6.6946463 49.7799576, 6.6945902 49.7800236, 6.6944703 49.7800975))",,,,,Trier,DE,13,54293,Stiftstraße,,,,"[4029700182, 4022611086, 4022611087, 4451812934, 4451812935, 4451812936, 4451812937, 4451812938, 4029700181, 4029700182]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400406351,residential,"POLYGON ((6.6948006 49.7801077, 6.6948516 49.7800604, 6.695045 49.7801445, 6.6949959 49.7801845, 6.6949542 49.7802134, 6.6948942 49.7801849, 6.6947835 49.7801323, 6.6948006 49.7801077))",,,,,Trier,DE,9,54293,Stiftstraße,,,,"[4029700180, 4029700186, 4029700187, 4029702994, 4029700188, 4451415372, 4029702989, 4029700180]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400406354,residential,"POLYGON ((6.6952047 49.7802559, 6.6952357 49.7802694, 6.6953175 49.7801941, 6.6954841 49.7802703, 6.6953986 49.7803549, 6.6953416 49.7803341, 6.6953211 49.7803565, 6.6953124 49.7803659, 6.6951668 49.7803044, 6.6951856 49.780287, 6.6951784 49.7802832, 6.6951885 49.7802727, 6.6951964 49.7802645, 6.6952047 49.7802559))",,,,,Trier,DE,10,54293,An der Bastion,,,,"[4029702995, 4029702996, 4029702997, 4029702998, 4029702999, 4029703000, 4460150673, 4029703001, 4029703002, 4449140256, 4449140257, 4449140258, 2201364106, 4029702995]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400406360,residential,"POLYGON ((6.6944983 49.7810649, 6.6943792 49.7810055, 6.6942001 49.7811553, 6.6942782 49.7811942, 6.6943588 49.7811268, 6.6943998 49.7811472, 6.6944175 49.7811324, 6.6944983 49.7810649))",,,,,Trier,DE,30;31,54293,Residenzstraße,,,,"[4029703018, 4029703019, 4029703020, 4029703014, 4029703021, 4029703022, 4460985008, 4029703018]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400406362,residential,"POLYGON ((6.6941041 49.7809885, 6.6940143 49.7809518, 6.6939401 49.7810521, 6.6940114 49.7810822, 6.6940265 49.7810682, 6.6941041 49.7809885))",,,,,Trier,DE,29,54293,Residenzstraße,,,,"[4029703028, 4029703029, 4029703030, 4452021528, 4029703010, 4029703028]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400406363,residential,"POLYGON ((6.6939543 49.7809855, 6.6938172 49.780934, 6.6937661 49.7809688, 6.6937934 49.7809842, 6.6938839 49.7810218, 6.693867 49.7810516, 6.6939057 49.7810615, 6.6939543 49.7809855))",,,,,Trier,DE,28,54293,Residenzstraße,,,,"[4029703031, 4452021518, 4029703032, 4029703033, 4029703034, 4029703035, 4029703036, 4029703031]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400406369,residential,"POLYGON ((6.6936618 49.7815934, 6.6937481 49.7816272, 6.6936608 49.7817096, 6.6935799 49.7816744, 6.6936076 49.7816443, 6.6936618 49.7815934))",,,,,Trier,DE,3a,54293,Scholasterei,,,,"[4029703053, 4029703054, 4029703055, 4029703056, 4029703052, 4029703053]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400406370,residential,"POLYGON ((6.6937481 49.7816272, 6.6938963 49.7816858, 6.6938679 49.7817226, 6.6938364 49.7817121, 6.6937845 49.7817632, 6.6936608 49.7817096, 6.6937481 49.7816272))",,,,,Trier,DE,7,54293,Scholasterei,,,,"[4029703054, 4029703057, 4029703058, 4029703059, 4029703060, 4029703055, 4029703054]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400406371,residential,"POLYGON ((6.6934567 49.7816258, 6.6933401 49.7815836, 6.6932693 49.7816512, 6.6933831 49.7817046, 6.6934181 49.7816639, 6.6934567 49.7816258))",,,,,Trier,DE,1,54293,Scholasterei,,,,"[4029703061, 4029703062, 4029703063, 4029703064, 4029703065, 4029703061]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,400406372,residential,"POLYGON ((6.6934181 49.7816639, 6.6935411 49.7817045, 6.6935105 49.7817431, 6.6933831 49.7817046, 6.6934181 49.7816639))",,,,,Trier,DE,2,54293,Scholasterei,,,,"[4029703065, 4029703066, 4029703067, 4029703064, 4029703065]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411721698,residential,"POLYGON ((6.6416694 49.7653296, 6.641733 49.7652863, 6.6415935 49.7652018, 6.6415335 49.7652435, 6.6416694 49.7653296))",,,,,Trier,DE,103,54292,Maarstraße,,,,"[4133405594, 4133405593, 4133404584, 4133404587, 4133405594]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411721700,residential,"POLYGON ((6.641624 49.7653634, 6.6413921 49.7652263, 6.6414474 49.7651889, 6.6415335 49.7652435, 6.6416694 49.7653296, 6.641624 49.7653634))",,,,,Trier,DE,105,54292,Maarstraße,,,,"[4133405595, 4133405592, 4133405589, 4133404587, 4133405594, 4133405595]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411812457,residential,"POLYGON ((6.6765716 49.7912103, 6.676504 49.791129, 6.6766677 49.7910723, 6.6767353 49.7911536, 6.6765716 49.7912103))",,,,,Trier,DE,19,54293,Layweg,,,,"[4134143986, 4134143987, 4134143988, 4134149189, 4134143986]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411812458,residential,"POLYGON ((6.6767595 49.79116, 6.676874 49.7911171, 6.6767996 49.7910343, 6.6766851 49.7910772, 6.6767595 49.79116))",,,,,Trier,DE,17,54293,Layweg,,,,"[4134149190, 4134149191, 4134149192, 4134149193, 4134149190]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411812459,residential,"POLYGON ((6.6769071 49.7911148, 6.6768219 49.7910213, 6.6769824 49.7909604, 6.6770675 49.791054, 6.6769071 49.7911148))",,,,,Trier,DE,15,54293,Layweg,,,,"[4134149194, 4134149195, 4134149196, 4134149197, 4134149194]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411812460,residential,"POLYGON ((6.6765168 49.7908351, 6.6764947 49.7906872, 6.6766543 49.7906772, 6.6766764 49.7908251, 6.6765168 49.7908351))",,,,,Trier,DE,8a,54293,Am Knieberg,,,,"[4134149198, 4134149199, 4134149200, 4134149201, 4134149198]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411812461,residential,"POLYGON ((6.6768381 49.7906522, 6.6768113 49.7904789, 6.6769451 49.7904703, 6.676972 49.7906436, 6.6768381 49.7906522))",,,,,Trier,DE,6;6a,54293,Am Knieberg,,,,"[4134149202, 4134149203, 4134149204, 4134149205, 4134149202]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411812462,residential,"POLYGON ((6.6771574 49.7906244, 6.6771354 49.7904668, 6.6772627 49.7904594, 6.6772847 49.790617, 6.6771574 49.7906244))",,,,,Trier,DE,4;4a,54293,Am Knieberg,,,,"[4134149206, 4134149207, 4134149208, 4134149209, 4134149206]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411812463,residential,"POLYGON ((6.6770894 49.7910494, 6.6772012 49.7910073, 6.6771203 49.7909176, 6.6770084 49.7909597, 6.6770894 49.7910494))",,,,,Trier,DE,13,54293,Layweg,,,,"[4134149210, 4134149211, 4134149212, 4134149213, 4134149210]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411812464,residential,"POLYGON ((6.6772284 49.7909733, 6.6771407 49.7908727, 6.6774072 49.790776, 6.6774949 49.7908767, 6.6772284 49.7909733))",,,,,Trier,DE,9;10,54293,Layweg,,,,"[4134149214, 4134149215, 4134149216, 4134149217, 4134149214]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411812465,residential,"POLYGON ((6.6776359 49.7908086, 6.6775458 49.7907166, 6.6778042 49.7906112, 6.6778943 49.7907032, 6.6776359 49.7908086))",,,,,Trier,DE,5;7,54293,Layweg,,,,"[4134149218, 4134149219, 4134149220, 4134149221, 4134149218]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411812466,residential,"POLYGON ((6.6779932 49.7906558, 6.6779058 49.7905477, 6.6780358 49.7905038, 6.6781233 49.7906119, 6.6779932 49.7906558))",,,,,Trier,DE,3,54293,Layweg,,,,"[4134149222, 4134149223, 4134149224, 4134149225, 4134149222]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411812467,residential,"POLYGON ((6.6764321 49.7906027, 6.6764248 49.7904978, 6.676591 49.790493, 6.6765983 49.7905979, 6.6764321 49.7906027))",,,,,Trier,DE,8,54293,Am Knieberg,,,,"[4134149226, 4134149227, 4134149228, 4134149229, 4134149226]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411812468,residential,"POLYGON ((6.6760662 49.7907091, 6.6760601 49.7906019, 6.6762585 49.7905971, 6.6762646 49.7907044, 6.6760662 49.7907091))",,,,,Trier,DE,10,54293,Am Knieberg,,,,"[4134149230, 4134149231, 4134149232, 4134149233, 4134149230]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
